"rgn_id","area_km2"
1,185.129163574991
2,129.241114193862
3,0
4,0
5,1343.93293746185
6,1106.40872759205
7,1159.67702465844
8,723.051638868363
9,1521.20284409262
10,0
11,480.287924369082
12,0
13,389.469844124746
14,1209.45231863851
15,12999.2109857421
16,38912.0543816114
17,8452.19421812426
18,1005.98488886033
19,0
20,0
21,0
24,0
25,1470.55429934097
26,1180.63504317636
28,1229.53708638485
29,1446.97652850831
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,85.5785756148545
38,0
39,2378.73510178432
40,2744.62717507641
41,654.064827913531
42,5355.64698210105
43,104.790092589618
44,0
45,17.465015431603
46,0
47,5361.75973750211
48,0
49,4207.32221747315
50,20266.4039068321
51,1414.66624995984
52,427.019627302692
53,0
54,3706.07627458615
55,0
56,0
57,0
58,1929.01095442055
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,1451.34278236621
67,0
68,160.678141970747
69,0
70,0
71,0
72,0
73,671.529843345134
74,0
75,5712.80654767733
76,0
77,0
78,0
79,9.60575848738163
80,0
81,0
82,0
84,0
85,0
86,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,4278.92878074273
97,0
98,185.129163574991
99,1368.38395906609
100,0
101,0
102,414.79411650057
103,0
104,0
105,0
106,2695.72513186792
107,0
108,0
110,2050.39281167019
111,896.828542412812
112,12394.9214518086
113,36.6765324063662
114,671.529843345134
115,297.778513108831
116,606.036035476623
117,32.3102785484655
118,13.9720123452824
119,52.3950462948089
120,250.622971443503
121,11.3522600305419
122,3.49300308632059
123,473.30191819644
124,72.4798140411523
125,3.49300308632059
126,0
127,0
129,1497.62507325995
130,0
131,5380.97125447687
132,347.553807088899
133,2290.53677385473
134,0
135,8759.57848972047
136,0
137,0
138,0
139,1173.64903700372
140,1129.11324765313
141,0
143,0
144,0
145,0
146,0
147,647.95207251247
148,0
149,0
150,0
151,401.695354926868
152,899.448294727553
153,0
154,0
155,3542.77838030066
156,0
157,0
158,0
159,0
161,0
162,0
163,17576.7915303652
164,4596.7920615979
166,705.58662343676
167,0
168,0
169,0
171,424.399874987952
172,0
173,0
174,0
175,646.20557096931
176,0
177,0
178,2.61975231474044
179,582.458264643959
180,0
181,0
182,469.80891511012
183,0
184,2706.20414112688
185,0
186,0
187,0
188,0
189,0
190,947.477087164461
191,2425.01739267807
192,66.3670586400913
193,14089.9011994457
194,12584.4168692415
195,0
196,8721.15545577094
197,0
198,0
199,0
200,516.091206003868
202,42.7892878074273
203,2570.85027153196
204,0
205,1701.96575380971
206,474.175168968021
207,12.2255108021221
208,91.6913310159156
209,7195.58635782042
210,248.003219128762
212,438.371887333234
213,0
214,2281.80426613893
215,0.873250771580148
216,13993.8436145719
218,6.11275540106104
219,0
220,18.3382662031831
221,60.2543032390302
222,7.85925694422133
223,0
224,0
227,0
228,0
231,298.651763880411
232,0
237,0
244,0
245,1.7465015431603
247,0
248,0
249,0.873250771580148
250,16.5917646600228
260,0
261,0
262,0
263,0
264,0
266,0
267,0
269,6419.26642188567
270,0
272,0
273,0
274,0
275,0
276,0
277,0
