"fao_saup_id","taxon_name_key","year","mean_catch","fao_id","saup_id","taxon_name","TaxonKey","stock_id","Medianb_bmsy","Minb_bmsy","TaxonPenaltyCode"
"18_0","Marine fishes not identified_100339",2006,91.29518519,18,0,"Marine fishes not identified",100339,"Marine fishes not identified_18",0.917670899,0.247149116,"1"
"18_0","Salmonidae_400076",2006,13.94222222,18,0,"Salmonidae",400076,"Salmonidae_18",0.917670899,0.247149116,"4"
"18_0","Osmeridae_400080",2006,0.233703704,18,0,"Osmeridae",400080,"Osmeridae_18",0.917670899,0.247149116,"4"
"18_0","Paralithodes_590073",2006,0.01,18,0,"Paralithodes",590073,"Paralithodes_18",0.917670899,0.247149116,"5"
"21_0","Marine animals_1e+05",2006,2565.50037,21,0,"Marine animals",1e+05,"Marine animals_21",0.311647967,0.157640423,"1"
"21_0","Miscellaneous marine molluscs_6e+05",2006,852.3430769,21,0,"Miscellaneous marine molluscs",6e+05,"Miscellaneous marine molluscs_21",0.311647967,0.157640423,"6"
"21_0","Marine fishes not identified_100139",2006,500.02,21,0,"Marine fishes not identified",100139,"Marine fishes not identified_21",0.311647967,0.157640423,"1"
"21_0","Marine fishes not identified_100239",2006,134.743125,21,0,"Marine fishes not identified",100239,"Marine fishes not identified_21",0.311647967,0.157640423,"1"
"21_0","Marine fishes not identified_100339",2006,69.5525,21,0,"Marine fishes not identified",100339,"Marine fishes not identified_21",0.311647967,0.157640423,"1"
"21_0","Elasmobranchii_5e+05",2006,102.0027273,21,0,"Elasmobranchii",5e+05,"Elasmobranchii_21",0.311647967,0.157640423,"5"
"21_0","Squaliformes_6e+05",2006,84.38516129,21,0,"Squaliformes",6e+05,"Squaliformes_21",0.311647967,0.157640423,"6"
"21_0","Perciformes_300060",2006,16.37,21,0,"Perciformes",300060,"Perciformes_21",0.311647967,0.157640423,"3"
"21_0","Teuthida_390002",2006,5.75,21,0,"Teuthida",390002,"Teuthida_21",0.311647967,0.157640423,"3"
"21_0","Lamnidae_6e+05",2006,257,21,0,"Lamnidae",6e+05,"Lamnidae_21",0.311647967,0.157640423,"6"
"21_0","Squalidae_400013",2006,271.277931,21,0,"Squalidae",400013,"Squalidae_21",0.311647967,0.157640423,"4"
"21_0","Clupeidae_400043",2006,27.038,21,0,"Clupeidae",400043,"Clupeidae_21",0.311647967,0.157640423,"4"
"21_0","Macrouridae_400185",2006,203.32,21,0,"Macrouridae",400185,"Macrouridae_21",0.311647967,0.157640423,"4"
"21_0","Berycidae_400240",2006,262.8688889,21,0,"Berycidae",400240,"Berycidae_21",0.311647967,0.157640423,"4"
"21_0","Carangidae_400314",2006,3.522857143,21,0,"Carangidae",400314,"Carangidae_21",0.311647967,0.157640423,"4"
"21_0","Haemulidae_6e+05",2006,0.175714286,21,0,"Haemulidae",6e+05,"Haemulidae_21",0.311647967,0.157640423,"6"
"21_0","Mugilidae_400359",2006,6.08,21,0,"Mugilidae",400359,"Mugilidae_21",0.311647967,0.157640423,"4"
"21_0","Pectinidae_490055",2006,2.290798756,21,0,"Pectinidae",490055,"Pectinidae_21",0.311647967,0.157640423,"4"
"21_0","Brachyura_490097",2006,53.35944444,21,0,"Brachyura",490097,"Brachyura_21",0.311647967,0.157640423,"4"
"21_0","Raja_500108",2006,11722.66844,21,0,"Raja",500108,"Raja_21",0.311647967,0.157640423,"5"
"21_0","Lophius_500112",2006,78.048,21,0,"Lophius",500112,"Lophius_21",0.311647967,0.157640423,"5"
"21_0","Ammodytes_500124",2006,7.753571429,21,0,"Ammodytes",500124,"Ammodytes_21",0.311647967,0.157640423,"5"
"21_0","Argentina_500147",2006,40.62407407,21,0,"Argentina",500147,"Argentina_21",0.311647967,0.157640423,"5"
"21_0","Prionotus_6e+05",2006,3.366666667,21,0,"Prionotus",6e+05,"Prionotus_21",0.311647967,0.157640423,"6"
"21_0","Merluccius_500654",2006,62.59071429,21,0,"Merluccius",500654,"Merluccius_21",0.311647967,0.157640423,"5"
"21_0","Seriola_500928",2006,1.763846154,21,0,"Seriola",500928,"Seriola_21",0.311647967,0.157640423,"5"
"21_0","Sebastes_6e+05",2006,25513.70063,21,0,"Sebastes",6e+05,"Sebastes_21",0.311647967,0.157640423,"6"
"21_0","Thunnus_6e+05",2006,104.3932143,21,0,"Thunnus",6e+05,"Thunnus_21",0.311647967,0.157640423,"6"
"21_0","Anarhichas_4e+05",2006,861.2665625,21,0,"Anarhichas",4e+05,"Anarhichas_21",0.311647967,0.157640423,"4"
"21_0","Littorina_590049",2006,28.98388889,21,0,"Littorina",590049,"Littorina_21",0.311647967,0.157640423,"5"
"21_0","Pandalus_590093",2006,1444.064643,21,0,"Pandalus",590093,"Pandalus_21",0.311647967,0.157640423,"5"
"21_0","Penaeus_6e+05",2006,38.17588235,21,0,"Penaeus",6e+05,"Penaeus_21",0.311647967,0.157640423,"6"
"21_0","Busycon_590110",2006,362.7716667,21,0,"Busycon",590110,"Busycon_21",0.311647967,0.157640423,"5"
"21_0","Strongylocentrotus_590158",2006,290.7355556,21,0,"Strongylocentrotus",590158,"Strongylocentrotus_21",0.311647967,0.157640423,"5"
"21_0","Istiophorus platypterus_600077",2006,2.333333333,21,0,"Istiophorus platypterus",600077,"Istiophorus platypterus_21",0.311647967,0.157640423,"6"
"21_0","Cetorhinus maximus_600090",2006,0.775,21,0,"Cetorhinus maximus",600090,"Cetorhinus maximus_21",0.311647967,0.157640423,"6"
"21_0","Thunnus albacares_5e+05",2006,241.6340625,21,0,"Thunnus albacares",5e+05,"Thunnus albacares_21",0.311647967,0.157640423,"5"
"21_0","Alepocephalus bairdii_600230",2006,1.885,21,0,"Alepocephalus bairdii",600230,"Alepocephalus bairdii_21",0.311647967,0.157640423,"6"
"21_0","Peprilus triacanthus_4e+05",2006,87.12166667,21,0,"Peprilus triacanthus",4e+05,"Peprilus triacanthus_21",0.311647967,0.157640423,"4"
"21_0","Sebastes marinus_600501",2006,23.945,21,0,"Sebastes marinus",600501,"Sebastes marinus_21",0.311647967,0.157640423,"6"
"21_0","Isurus oxyrinchus_5e+05",2006,74.60571429,21,0,"Isurus oxyrinchus",5e+05,"Isurus oxyrinchus_21",0.311647967,0.157640423,"5"
"21_0","Loligo pealeii_4e+05",2006,4086.308571,21,0,"Loligo pealeii",4e+05,"Loligo pealeii_21",0.311647967,0.157640423,"4"
"27_0","Marine animals_1e+05",2006,554.0044444,27,0,"Marine animals",1e+05,"Marine animals_27",0.452877942,0.080499584,"1"
"27_0","Sharks, rays, chimaeras_100038",2006,187.670625,27,0,"Sharks, rays, chimaeras",100038,"Sharks, rays, chimaeras_27",0.452877942,0.080499584,"1"
"27_0","Marine fishes not identified_100039",2006,23.42625,27,0,"Marine fishes not identified",100039,"Marine fishes not identified_27",0.452877942,0.080499584,"1"
"27_0","Miscellaneous marine crustaceans_100047",2006,29.9521875,27,0,"Miscellaneous marine crustaceans",100047,"Miscellaneous marine crustaceans_27",0.452877942,0.080499584,"1"
"27_0","Miscellaneous marine molluscs_100058",2006,209.5984375,27,0,"Miscellaneous marine molluscs",100058,"Miscellaneous marine molluscs_27",0.452877942,0.080499584,"1"
"27_0","Marine fishes not identified_100139",2006,1453.234063,27,0,"Marine fishes not identified",100139,"Marine fishes not identified_27",0.452877942,0.080499584,"1"
"27_0","Marine fishes not identified_100239",2006,111.9459375,27,0,"Marine fishes not identified",100239,"Marine fishes not identified_27",0.452877942,0.080499584,"1"
"27_0","Marine fishes not identified_100339",2006,1531.238065,27,0,"Marine fishes not identified",100339,"Marine fishes not identified_27",0.452877942,0.080499584,"1"
"27_0","Sharks, rays, chimaeras_100538",2006,1439.012813,27,0,"Sharks, rays, chimaeras",100538,"Sharks, rays, chimaeras_27",0.452877942,0.080499584,"1"
"27_0","Cephalopoda_290002",2006,23.15633333,27,0,"Cephalopoda",290002,"Cephalopoda_27",0.452877942,0.080499584,"2"
"27_0","Carcharhiniformes_300008",2006,411.56,27,0,"Carcharhiniformes",300008,"Carcharhiniformes_27",0.452877942,0.080499584,"3"
"27_0","Rajiformes_300014",2006,9.3025,27,0,"Rajiformes",300014,"Rajiformes_27",0.452877942,0.080499584,"3"
"27_0","Anguilliformes_300026",2006,1.043333333,27,0,"Anguilliformes",300026,"Anguilliformes_27",0.452877942,0.080499584,"3"
"27_0","Gadiformes_6e+05",2006,89.3662069,27,0,"Gadiformes",6e+05,"Gadiformes_27",0.452877942,0.080499584,"6"
"27_0","Perciformes_6e+05",2006,120.51125,27,0,"Perciformes",6e+05,"Perciformes_27",0.452877942,0.080499584,"6"
"27_0","Pleuronectiformes_300061",2006,2.273052602,27,0,"Pleuronectiformes",300061,"Pleuronectiformes_27",0.452877942,0.080499584,"3"
"27_0","Teuthida_390002",2006,104.0940625,27,0,"Teuthida",390002,"Teuthida_27",0.452877942,0.080499584,"3"
"27_0","Lamnidae_400009",2006,6.982050512,27,0,"Lamnidae",400009,"Lamnidae_27",0.452877942,0.080499584,"4"
"27_0","Carcharhinidae_400011",2006,24.32125,27,0,"Carcharhinidae",400011,"Carcharhinidae_27",0.452877942,0.080499584,"4"
"27_0","Rajidae_6e+05",2006,17.4383871,27,0,"Rajidae",6e+05,"Rajidae_27",0.452877942,0.080499584,"6"
"27_0","Dasyatidae_400020",2006,0.02424644,27,0,"Dasyatidae",400020,"Dasyatidae_27",0.452877942,0.080499584,"4"
"27_0","Myctophidae_400167",2006,173.14,27,0,"Myctophidae",400167,"Myctophidae_27",0.452877942,0.080499584,"4"
"27_0","Moridae_5e+05",2006,23.22647059,27,0,"Moridae",5e+05,"Moridae_27",0.452877942,0.080499584,"5"
"27_0","Macrouridae_400185",2006,5.710374315,27,0,"Macrouridae",400185,"Macrouridae_27",0.452877942,0.080499584,"4"
"27_0","Lophiidae_400190",2006,79.28269231,27,0,"Lophiidae",400190,"Lophiidae_27",0.452877942,0.080499584,"4"
"27_0","Exocoetidae_400206",2006,0.04,27,0,"Exocoetidae",400206,"Exocoetidae_27",0.452877942,0.080499584,"4"
"27_0","Trachichthyidae_400236",2006,1.86625,27,0,"Trachichthyidae",400236,"Trachichthyidae_27",0.452877942,0.080499584,"4"
"27_0","Scorpaenidae_6e+05",2006,36.68310345,27,0,"Scorpaenidae",6e+05,"Scorpaenidae_27",0.452877942,0.080499584,"6"
"27_0","Carangidae_400314",2006,19.99416667,27,0,"Carangidae",400314,"Carangidae_27",0.452877942,0.080499584,"4"
"27_0","Sparidae_400330",2006,10.00288108,27,0,"Sparidae",400330,"Sparidae_27",0.452877942,0.080499584,"4"
