iucn_sid,am_sid,sciname,pop_cat,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,261,"Atlantic, Northwest",858,NA,2359
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,272,"Pacific, Northwest",2304,NA,3166
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,275,"Pacific, Eastern Central",10499,NA,1521
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,263,"Atlantic, Western-Central",2467,NA,1333
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,264,"Atlantic, Eastern Central",3090,NA,1586
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,269,"Indian Ocean, Western",6124,NA,4727
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,274,"Pacific, Western Central",1901,NA,6763
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,270,"Indian Ocean, Eastern",7880,NA,1605
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,277,"Pacific, Southeast",8323,NA,3289
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,266,"Atlantic, Southwest",4143,NA,2944
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,267,"Atlantic, Southeast",5521,NA,2130
60469175,Fis-50764,Abyssobrotula galatheae,LC,Unknown,am,276,"Pacific, Southwest",7164,NA,6461
154987,Fis-22840,Acanthistius brasilianus,DD,Unknown,am,266,"Atlantic, Southwest",19,NA,2944
155326,Fis-29237,Acanthistius ocellatus,LC,Unknown,am,276,"Pacific, Southwest",1,NA,6461
NA,Fis-27781,Acanthocepola abbreviata,NA,NA,am,269,"Indian Ocean, Western",17,NA,4727
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,272,"Pacific, Northwest",1220,NA,3166
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,261,"Atlantic, Northwest",549,NA,2359
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,262,"Atlantic, Northeast",254,NA,2086
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,263,"Atlantic, Western-Central",1328,NA,1333
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,264,"Atlantic, Eastern Central",2857,NA,1586
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,269,"Indian Ocean, Western",4922,NA,4727
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,270,"Indian Ocean, Eastern",6019,NA,1605
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,266,"Atlantic, Southwest",1393,NA,2944
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,267,"Atlantic, Southeast",3782,NA,2130
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,277,"Pacific, Southeast",133,NA,3289
190341,Fis-131546,Acanthochaenus luetkenii,LC,Unknown,am,276,"Pacific, Southwest",2503,NA,6461
NA,Fis-24399,Acantholumpenus mackayi,NA,NA,am,260,Arctic Sea,72,NA,144
NA,Fis-24399,Acantholumpenus mackayi,NA,NA,am,272,"Pacific, Northwest",13,NA,3166
NA,Fis-24399,Acantholumpenus mackayi,NA,NA,am,273,"Pacific, Northeast",1,NA,1562
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,261,"Atlantic, Northwest",113,NA,2359
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,263,"Atlantic, Western-Central",2672,NA,1333
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,272,"Pacific, Northwest",642,NA,3166
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,269,"Indian Ocean, Western",2821,NA,4727
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,274,"Pacific, Western Central",826,NA,6763
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,266,"Atlantic, Southwest",1369,NA,2944
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,267,"Atlantic, Southeast",1773,NA,2130
190201,Fis-33095,Acanthonus armatus,LC,Unknown,am,277,"Pacific, Southeast",182,NA,3289
NA,Fis-33019,Acanthopsetta nadeshnyi,NA,NA,am,272,"Pacific, Northwest",21,NA,3166
NA,Fis-33019,Acanthopsetta nadeshnyi,NA,NA,am,273,"Pacific, Northeast",6,NA,1562
NA,Fis-57849,Acanthosphex leurynnis,NA,NA,am,269,"Indian Ocean, Western",21,NA,4727
NA,Fis-57849,Acanthosphex leurynnis,NA,NA,am,274,"Pacific, Western Central",2,NA,6763
NA,Fis-57849,Acanthosphex leurynnis,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
193767,Fis-53659,Acanthostracion guineensis,LC,Unknown,am,264,"Atlantic, Eastern Central",1,NA,1586
193768,Fis-53665,Acanthostracion notacanthus,DD,Unknown,am,267,"Atlantic, Southeast",2,NA,2130
193646,Fis-49970,Acanthostracion polygonius,LC,Unknown,am,266,"Atlantic, Southwest",5,NA,2944
193647,Fis-22736,Acanthostracion quadricornis,LC,Stable,am,261,"Atlantic, Northwest",1,NA,2359
193647,Fis-22736,Acanthostracion quadricornis,LC,Stable,am,267,"Atlantic, Southeast",3,NA,2130
NA,Fis-50647,Acentrogobius audax,NA,NA,am,269,"Indian Ocean, Western",13,NA,4727
NA,Fis-50647,Acentrogobius audax,NA,NA,am,276,"Pacific, Southwest",10,NA,6461
NA,Fis-25367,Acentrogobius caninus,NA,NA,am,269,"Indian Ocean, Western",19,NA,4727
NA,Fis-54058,Acentrogobius janthinopterus,NA,NA,am,276,"Pacific, Southwest",8,NA,6461
NA,Fis-54060,Acentrogobius moloanus,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-136797,Acentrogobius nebulosus,NA,NA,am,269,"Indian Ocean, Western",9,NA,4727
NA,Fis-136797,Acentrogobius nebulosus,NA,NA,am,276,"Pacific, Southwest",8,NA,6461
NA,Fis-136797,Acentrogobius nebulosus,NA,NA,am,277,"Pacific, Southeast",1,NA,3289
NA,Fis-48018,Acentrogobius viridipunctatus,NA,NA,am,269,"Indian Ocean, Western",20,NA,4727
NA,Fis-48018,Acentrogobius viridipunctatus,NA,NA,am,274,"Pacific, Western Central",2,NA,6763
NA,Fis-48018,Acentrogobius viridipunctatus,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-50333,Acentronura tentaculata,NA,NA,am,269,"Indian Ocean, Western",13,NA,4727
NA,Fis-50333,Acentronura tentaculata,NA,NA,am,276,"Pacific, Southwest",10,NA,6461
NA,Fis-32200,Achiropsetta tricholepis,NA,NA,am,276,"Pacific, Southwest",50,NA,6461
NA,Fis-32200,Achiropsetta tricholepis,NA,NA,am,266,"Atlantic, Southwest",42,NA,2944
16404574,Fis-26599,Achirus achirus,LC,Unknown,am,266,"Atlantic, Southwest",2,NA,2944
16404805,Fis-128376,Achirus declivis,LC,Unknown,am,266,"Atlantic, Southwest",3,NA,2944
193273,Fis-24400,Achirus lineatus,LC,Unknown,am,266,"Atlantic, Southwest",2,NA,2944
193273,Fis-24400,Achirus lineatus,LC,Unknown,am,277,"Pacific, Southeast",3,NA,3289
245,Fis-58742,Acipenser oxyrinchus,NT,Increasing,am,261,"Atlantic, Northwest",5,NA,2359
NA,Fis-26784,Acreichthys radiatus,NA,NA,am,276,"Pacific, Southwest",10,NA,6461
NA,Fis-26724,Acreichthys tomentosus,NA,NA,am,269,"Indian Ocean, Western",9,NA,4727
155234,Fis-143375,Acromycter perturbator,LC,Unknown,am,261,"Atlantic, Northwest",15,NA,2359
155234,Fis-143375,Acromycter perturbator,LC,Unknown,am,263,"Atlantic, Western-Central",7,NA,1333
155234,Fis-143375,Acromycter perturbator,LC,Unknown,am,266,"Atlantic, Southwest",2,NA,2944
NA,Fis-33256,Acropoma hanedai,NA,NA,am,272,"Pacific, Northwest",11,NA,3166
NA,Fis-47983,Acropoma japonicum,NA,NA,am,272,"Pacific, Northwest",2348,NA,3166
NA,Fis-47983,Acropoma japonicum,NA,NA,am,269,"Indian Ocean, Western",4611,NA,4727
NA,Fis-47983,Acropoma japonicum,NA,NA,am,274,"Pacific, Western Central",1836,NA,6763
NA,Fis-47983,Acropoma japonicum,NA,NA,am,270,"Indian Ocean, Eastern",3839,NA,1605
NA,Fis-47983,Acropoma japonicum,NA,NA,am,276,"Pacific, Southwest",1519,NA,6461
44653,Fis-29262,Aculeola nigra,DD,Unknown,am,277,"Pacific, Southeast",25,NA,3289
NA,Fis-54506,Adelosebastes latens,NA,NA,am,272,"Pacific, Northwest",38,NA,3166
NA,Fis-62464,Adventor elongatus,NA,NA,am,274,"Pacific, Western Central",2,NA,6763
NA,Fis-62464,Adventor elongatus,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-32617,Aeoliscus punctulatus,NA,NA,am,269,"Indian Ocean, Western",9,NA,4727
NA,Fis-32617,Aeoliscus punctulatus,NA,NA,am,267,"Atlantic, Southeast",2,NA,2130
NA,Fis-26161,Aeoliscus strigatus,NA,NA,am,269,"Indian Ocean, Western",12,NA,4727
NA,Fis-26161,Aeoliscus strigatus,NA,NA,am,276,"Pacific, Southwest",10,NA,6461
NA,Fis-32561,Aesopia cornuta,NA,NA,am,274,"Pacific, Western Central",4,NA,6763
NA,Fis-32561,Aesopia cornuta,NA,NA,am,269,"Indian Ocean, Western",28,NA,4727
NA,Fis-32561,Aesopia cornuta,NA,NA,am,276,"Pacific, Southwest",14,NA,6461
NA,Fis-28341,Aetapcus maculatus,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,261,"Atlantic, Northwest",1,NA,2359
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,269,"Indian Ocean, Western",11,NA,4727
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,274,"Pacific, Western Central",2,NA,6763
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,267,"Atlantic, Southeast",2,NA,2130
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,266,"Atlantic, Southwest",5,NA,2944
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,276,"Pacific, Southwest",4,NA,6461
39415,Fis-23322,Aetobatus narinari,NT,Decreasing,am,277,"Pacific, Southeast",1,NA,3289
NA,Fis-28563,Aetobatus ocellatus,NA,NA,am,274,"Pacific, Western Central",4,NA,6763
NA,Fis-28563,Aetobatus ocellatus,NA,NA,am,269,"Indian Ocean, Western",27,NA,4727
NA,Fis-28563,Aetobatus ocellatus,NA,NA,am,277,"Pacific, Southeast",7,NA,3289
NA,Fis-28563,Aetobatus ocellatus,NA,NA,am,276,"Pacific, Southwest",13,NA,6461
60120,Fis-28560,Aetomylaeus maculatus,EN,Decreasing,am,269,"Indian Ocean, Western",8,NA,4727
60120,Fis-28560,Aetomylaeus maculatus,EN,Decreasing,am,276,"Pacific, Southwest",2,NA,6461
41717,Fis-27676,Aetomylaeus nichofii,VU,Decreasing,am,269,"Indian Ocean, Western",17,NA,4727
60121,Fis-28562,Aetomylaeus vespertilio,EN,Decreasing,am,269,"Indian Ocean, Western",25,NA,4727
NA,Fis-28693,Agonopsis chiloensis,NA,NA,am,266,"Atlantic, Southwest",20,NA,2944
NA,Fis-24404,Agonopsis vulsa,NA,NA,am,273,"Pacific, Northeast",1,NA,1562
18227168,Fis-22710,Agonus cataphractus,LC,Increasing,am,262,"Atlantic, Northeast",11,NA,2086
NA,Fis-50293,Agrostichthys parkeri,NA,NA,am,267,"Atlantic, Southeast",2556,NA,2130
NA,Fis-50293,Agrostichthys parkeri,NA,NA,am,270,"Indian Ocean, Eastern",3989,NA,1605
NA,Fis-50293,Agrostichthys parkeri,NA,NA,am,276,"Pacific, Southwest",6217,NA,6461
NA,Fis-50293,Agrostichthys parkeri,NA,NA,am,269,"Indian Ocean, Western",2220,NA,4727
NA,Fis-50293,Agrostichthys parkeri,NA,NA,am,266,"Atlantic, Southwest",2214,NA,2944
199311,Fis-23895,Ahlia egmontis,LC,Unknown,am,261,"Atlantic, Northwest",11,NA,2359
199311,Fis-23895,Ahlia egmontis,LC,Unknown,am,266,"Atlantic, Southwest",11,NA,2944
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,272,"Pacific, Northwest",2912,NA,3166
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,275,"Pacific, Eastern Central",10763,NA,1521
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,261,"Atlantic, Northwest",552,NA,2359
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,262,"Atlantic, Northeast",254,NA,2086
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,263,"Atlantic, Western-Central",2646,NA,1333
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,269,"Indian Ocean, Western",5005,NA,4727
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,274,"Pacific, Western Central",1621,NA,6763
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,270,"Indian Ocean, Eastern",4164,NA,1605
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,277,"Pacific, Southeast",5141,NA,3289
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,266,"Atlantic, Southwest",2436,NA,2944
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,267,"Atlantic, Southeast",2781,NA,2130
13485141,Fis-33219,Ahliesaurus berryi,LC,Unknown,am,276,"Pacific, Southwest",2853,NA,6461
NA,Fis-125488,Alabes dorsalis,NA,NA,am,276,"Pacific, Southwest",8,NA,6461
NA,Fis-156684,Alabes parvula,NA,NA,am,276,"Pacific, Southwest",8,NA,6461
NA,Fis-27016,Albatrossia pectoralis,NA,NA,am,272,"Pacific, Northwest",153,NA,3166
NA,Fis-27016,Albatrossia pectoralis,NA,NA,am,273,"Pacific, Northeast",318,NA,1562
NA,Fis-27016,Albatrossia pectoralis,NA,NA,am,275,"Pacific, Eastern Central",9,NA,1521
154619,Fis-150540,Alcichthys elongatus,LC,Unknown,am,272,"Pacific, Northwest",1,NA,3166
197036,Fis-28698,Aldrichetta forsteri,LC,Stable,am,276,"Pacific, Southwest",11,NA,6461
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,262,"Atlantic, Northeast",613,NA,2086
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,273,"Pacific, Northeast",100,NA,1562
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,261,"Atlantic, Northwest",69,NA,2359
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,272,"Pacific, Northwest",295,NA,3166
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,275,"Pacific, Eastern Central",400,NA,1521
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,264,"Atlantic, Eastern Central",277,NA,1586
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,263,"Atlantic, Western-Central",195,NA,1333
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,269,"Indian Ocean, Western",843,NA,4727
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,274,"Pacific, Western Central",208,NA,6763
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,270,"Indian Ocean, Eastern",609,NA,1605
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,266,"Atlantic, Southwest",314,NA,2944
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,277,"Pacific, Southeast",674,NA,3289
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,267,"Atlantic, Southeast",741,NA,2130
190356,Fis-26565,Aldrovandia affinis,LC,Unknown,am,276,"Pacific, Southwest",727,NA,6461
190486,Fis-33132,Aldrovandia gracilis,LC,Unknown,am,261,"Atlantic, Northwest",113,NA,2359
190486,Fis-33132,Aldrovandia gracilis,LC,Unknown,am,263,"Atlantic, Western-Central",1115,NA,1333
190486,Fis-33132,Aldrovandia gracilis,LC,Unknown,am,264,"Atlantic, Eastern Central",1471,NA,1586
190312,Fis-33133,Aldrovandia oleosa,LC,Unknown,am,261,"Atlantic, Northwest",231,NA,2359
190312,Fis-33133,Aldrovandia oleosa,LC,Unknown,am,262,"Atlantic, Northeast",73,NA,2086
190312,Fis-33133,Aldrovandia oleosa,LC,Unknown,am,263,"Atlantic, Western-Central",2290,NA,1333
190312,Fis-33133,Aldrovandia oleosa,LC,Unknown,am,264,"Atlantic, Eastern Central",2896,NA,1586
190312,Fis-33133,Aldrovandia oleosa,LC,Unknown,am,266,"Atlantic, Southwest",651,NA,2944
190312,Fis-33133,Aldrovandia oleosa,LC,Unknown,am,267,"Atlantic, Southeast",97,NA,2130
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,262,"Atlantic, Northeast",469,NA,2086
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,273,"Pacific, Northeast",80,NA,1562
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,261,"Atlantic, Northwest",55,NA,2359
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,275,"Pacific, Eastern Central",236,NA,1521
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,264,"Atlantic, Eastern Central",195,NA,1586
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,263,"Atlantic, Western-Central",130,NA,1333
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,270,"Indian Ocean, Eastern",326,NA,1605
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,269,"Indian Ocean, Western",583,NA,4727
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,266,"Atlantic, Southwest",220,NA,2944
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,277,"Pacific, Southeast",331,NA,3289
195838,Fis-27254,Aldrovandia phalacra,LC,Unknown,am,267,"Atlantic, Southeast",539,NA,2130
155014,Fis-22977,Alectis ciliaris,LC,Unknown,am,269,"Indian Ocean, Western",26,NA,4727
155014,Fis-22977,Alectis ciliaris,LC,Unknown,am,274,"Pacific, Western Central",1,NA,6763
155014,Fis-22977,Alectis ciliaris,LC,Unknown,am,267,"Atlantic, Southeast",3,NA,2130
155014,Fis-22977,Alectis ciliaris,LC,Unknown,am,266,"Atlantic, Southwest",6,NA,2944
155014,Fis-22977,Alectis ciliaris,LC,Unknown,am,277,"Pacific, Southeast",7,NA,3289
155014,Fis-22977,Alectis ciliaris,LC,Unknown,am,276,"Pacific, Southwest",13,NA,6461
NA,Fis-8344,Alectis indica,NA,NA,am,274,"Pacific, Western Central",4,NA,6763
NA,Fis-8344,Alectis indica,NA,NA,am,269,"Indian Ocean, Western",27,NA,4727
NA,Fis-8344,Alectis indica,NA,NA,am,276,"Pacific, Southwest",13,NA,6461
NA,Fis-24407,Alectrias alectrolophus,NA,NA,am,272,"Pacific, Northwest",3,NA,3166
NA,Fis-47256,Alepes apercna,NA,NA,am,274,"Pacific, Western Central",4,NA,6763
NA,Fis-47256,Alepes apercna,NA,NA,am,276,"Pacific, Southwest",11,NA,6461
NA,Fis-23325,Alepes djedaba,NA,NA,am,269,"Indian Ocean, Western",10,NA,4727
NA,Fis-142089,Alepes kleinii,NA,NA,am,269,"Indian Ocean, Western",19,NA,4727
NA,Fis-29600,Alepes melanoptera,NA,NA,am,269,"Indian Ocean, Western",4,NA,4727
155134,Fis-23326,Alepes vari,LC,Unknown,am,269,"Indian Ocean, Western",2,NA,4727
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,262,"Atlantic, Northeast",2487,NA,2086
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,272,"Pacific, Northwest",3078,NA,3166
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,261,"Atlantic, Northwest",1217,NA,2359
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,273,"Pacific, Northeast",2128,NA,1562
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,275,"Pacific, Eastern Central",10529,NA,1521
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,263,"Atlantic, Western-Central",2469,NA,1333
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,264,"Atlantic, Eastern Central",3137,NA,1586
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,269,"Indian Ocean, Western",6387,NA,4727
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,274,"Pacific, Western Central",1984,NA,6763
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,270,"Indian Ocean, Eastern",8920,NA,1605
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,277,"Pacific, Southeast",9298,NA,3289
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,266,"Atlantic, Southwest",4807,NA,2944
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,267,"Atlantic, Southeast",5917,NA,2130
60469186,Fis-29601,Alepisaurus brevirostris,LC,Unknown,am,276,"Pacific, Southwest",9182,NA,6461
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,262,"Atlantic, Northeast",2832,NA,2086
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,272,"Pacific, Northwest",4346,NA,3166
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,261,"Atlantic, Northwest",1245,NA,2359
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,273,"Pacific, Northeast",2209,NA,1562
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,275,"Pacific, Eastern Central",10885,NA,1521
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,263,"Atlantic, Western-Central",2699,NA,1333
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,264,"Atlantic, Eastern Central",3231,NA,1586
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,269,"Indian Ocean, Western",6470,NA,4727
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,274,"Pacific, Western Central",2423,NA,6763
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,270,"Indian Ocean, Eastern",9123,NA,1605
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,277,"Pacific, Southeast",8493,NA,3289
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,266,"Atlantic, Southwest",4682,NA,2944
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,267,"Atlantic, Southeast",5742,NA,2130
154820,Fis-29263,Alepisaurus ferox,LC,Unknown,am,276,"Pacific, Southwest",8128,NA,6461
15147715,Fis-33231,Alepocephalus agassizii,LC,Unknown,am,262,"Atlantic, Northeast",768,NA,2086
15147715,Fis-33231,Alepocephalus agassizii,LC,Unknown,am,261,"Atlantic, Northwest",120,NA,2359
15147715,Fis-33231,Alepocephalus agassizii,LC,Unknown,am,264,"Atlantic, Eastern Central",17,NA,1586
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,262,"Atlantic, Northeast",358,NA,2086
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,261,"Atlantic, Northwest",70,NA,2359
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,264,"Atlantic, Eastern Central",287,NA,1586
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,263,"Atlantic, Western-Central",115,NA,1333
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,270,"Indian Ocean, Eastern",476,NA,1605
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,266,"Atlantic, Southwest",191,NA,2944
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,267,"Atlantic, Southeast",600,NA,2130
15147725,Fis-33232,Alepocephalus australis,LC,Stable,am,276,"Pacific, Southwest",648,NA,6461
15147740,Fis-29264,Alepocephalus bairdii,DD,Unknown,am,262,"Atlantic, Northeast",155,NA,2086
15147740,Fis-29264,Alepocephalus bairdii,DD,Unknown,am,261,"Atlantic, Northwest",58,NA,2359
15147740,Fis-29264,Alepocephalus bairdii,DD,Unknown,am,264,"Atlantic, Eastern Central",8,NA,1586
NA,Fis-32435,Alepocephalus bicolor,NA,NA,am,272,"Pacific, Northwest",40,NA,3166
NA,Fis-32435,Alepocephalus bicolor,NA,NA,am,274,"Pacific, Western Central",12,NA,6763
NA,Fis-32435,Alepocephalus bicolor,NA,NA,am,269,"Indian Ocean, Western",92,NA,4727
NA,Fis-32435,Alepocephalus bicolor,NA,NA,am,276,"Pacific, Southwest",207,NA,6461
NA,Fis-32435,Alepocephalus bicolor,NA,NA,am,270,"Indian Ocean, Eastern",37,NA,1605
18139074,Fis-33746,Alepocephalus productus,LC,Unknown,am,262,"Atlantic, Northeast",771,NA,2086
18139074,Fis-33746,Alepocephalus productus,LC,Unknown,am,261,"Atlantic, Northwest",134,NA,2359
18139074,Fis-33746,Alepocephalus productus,LC,Unknown,am,263,"Atlantic, Western-Central",615,NA,1333
18139074,Fis-33746,Alepocephalus productus,LC,Unknown,am,264,"Atlantic, Eastern Central",732,NA,1586
18139074,Fis-33746,Alepocephalus productus,LC,Unknown,am,266,"Atlantic, Southwest",654,NA,2944
18139074,Fis-33746,Alepocephalus productus,LC,Unknown,am,267,"Atlantic, Southeast",1928,NA,2130
198626,Fis-31228,Alepocephalus rostratus,LC,Stable,am,262,"Atlantic, Northeast",201,NA,2086
