"rgn_id","habitat","trend"
5,"mangrove",-0.002037
6,"mangrove",0
7,"mangrove",-0.002514
8,"mangrove",-0.000626
9,"mangrove",-0.006475
14,"mangrove",-0.012195
15,"mangrove",-0.006564
16,"mangrove",-0.001796
17,"mangrove",-0.001991
18,"mangrove",-0.000935
24,"mangrove",-0.027651
25,"mangrove",-0.012164
26,"mangrove",-0.0156589
28,"mangrove",0
29,"mangrove",-0.008004
31,"mangrove",0
39,"mangrove",0
40,"mangrove",-0.006177
41,"mangrove",-0.001294
42,"mangrove",-0.001428
43,"mangrove",-0.000586
44,"mangrove",0
45,"mangrove",-0.007813
46,"mangrove",0
47,"mangrove",0
48,"mangrove",0
49,"mangrove",0
50,"mangrove",0
52,"mangrove",0
53,"mangrove",0
54,"mangrove",0
62,"mangrove",0
65,"mangrove",0
66,"mangrove",-0.000161
96,"mangrove",-0.000267
97,"mangrove",-0.00223
98,"mangrove",0
99,"mangrove",-0.002149
102,"mangrove",-0.002821
104,"mangrove",-0.004013
106,"mangrove",-0.011555
108,"mangrove",0
110,"mangrove",-0.000678
111,"mangrove",0
112,"mangrove",-0.003205
113,"mangrove",-0.003439
114,"mangrove",-0.001298
115,"mangrove",-0.001536
116,"mangrove",-0.000318
117,"mangrove",0
118,"mangrove",0
119,"mangrove",-0.142857
120,"mangrove",0
122,"mangrove",0
124,"mangrove",0
125,"mangrove",-0.013514
126,"mangrove",-0.013498
127,"mangrove",0
129,"mangrove",-0.001143
130,"mangrove",-0.001981
131,"mangrove",-0.001741
132,"mangrove",-0.000867
133,"mangrove",-0.012617
134,"mangrove",-0.001987
135,"mangrove",-0.004436
136,"mangrove",-0.03028
137,"mangrove",-0.000918
138,"mangrove",-0.001742
139,"mangrove",-0.001589
140,"mangrove",-0.008004
162,"mangrove",-0.005651
163,"mangrove",-0.009556
164,"mangrove",-0.005591
166,"mangrove",-0.003741
167,"mangrove",-0.001676
168,"mangrove",-0.007789
169,"mangrove",-0.008004
171,"mangrove",-0.002321
190,"mangrove",0
191,"mangrove",0
193,"mangrove",-0.000295
194,"mangrove",-0.000524
195,"mangrove",-0.009413
196,"mangrove",-0.000548
197,"mangrove",-0.004465
198,"mangrove",-0.001998
199,"mangrove",-0.009317
200,"mangrove",-0.012708
202,"mangrove",-0.002117
203,"mangrove",-0.008249
204,"mangrove",-0.000118
205,"mangrove",-0.05243
206,"mangrove",-0.030909
207,"mangrove",-0.005642
208,"mangrove",0
209,"mangrove",-0.011137
210,"mangrove",-0.001906
214,"mangrove",0
216,"mangrove",-0.01179
221,"mangrove",0
231,"mangrove",-0.005294
237,"mangrove",-0.0156589
244,"mangrove",-0.029412
245,"mangrove",0
247,"mangrove",-0.004145
250,"mangrove",0
