"rgn_id","habitat","trend"
5,"mangrove",-0.00462
6,"mangrove",0
7,"mangrove",-0.002979
8,"mangrove",-0.001771
9,"mangrove",0
14,"mangrove",-0.029762
15,"mangrove",-0.00598
16,"mangrove",-0.001175
17,"mangrove",-0.003065
18,"mangrove",-0.001046
24,"mangrove",-0.032695
25,"mangrove",-0.013761
26,"mangrove",-0.0159719
28,"mangrove",0
29,"mangrove",-0.003626
31,"mangrove",0
39,"mangrove",0
40,"mangrove",-0.00554
41,"mangrove",-0.001085
42,"mangrove",-0.00179
43,"mangrove",-0.000586
44,"mangrove",0
45,"mangrove",0
46,"mangrove",0
47,"mangrove",0
48,"mangrove",0
49,"mangrove",0
50,"mangrove",0
52,"mangrove",0
53,"mangrove",-0.000856
54,"mangrove",0
62,"mangrove",0
65,"mangrove",0
66,"mangrove",-0.000225
96,"mangrove",-0.000252
97,"mangrove",-0.002651
98,"mangrove",0
99,"mangrove",0
102,"mangrove",-0.007032
104,"mangrove",-0.006078
106,"mangrove",-0.0119
108,"mangrove",0
110,"mangrove",-0.003651
111,"mangrove",0
112,"mangrove",-0.013252
113,"mangrove",-0.001825
114,"mangrove",-0.001651
115,"mangrove",-0.003657
116,"mangrove",-0.001903
117,"mangrove",0
118,"mangrove",0
119,"mangrove",-0.071429
120,"mangrove",0
122,"mangrove",-0.013889
124,"mangrove",0
125,"mangrove",0
126,"mangrove",-0.00865
127,"mangrove",0
129,"mangrove",-0.002163
130,"mangrove",-0.002113
131,"mangrove",-0.007952
132,"mangrove",-0.000627
133,"mangrove",-0.012351
134,"mangrove",-0.001837
135,"mangrove",-0.005585
136,"mangrove",-0.039987
137,"mangrove",-0.000918
138,"mangrove",-0.00174
139,"mangrove",-0.002123
140,"mangrove",-0.003626
162,"mangrove",-0.004485
163,"mangrove",-0.006538
164,"mangrove",-0.006014
166,"mangrove",-0.002492
167,"mangrove",-0.001063
168,"mangrove",-0.009427
169,"mangrove",-0.003626
171,"mangrove",-0.002696
190,"mangrove",0
191,"mangrove",0
193,"mangrove",-0.000295
194,"mangrove",-0.000944
195,"mangrove",-0.013244
196,"mangrove",-0.000489
197,"mangrove",-0.001736
198,"mangrove",-0.001825
199,"mangrove",-0.000884
200,"mangrove",-0.003749
202,"mangrove",-0.002104
203,"mangrove",-0.029903
204,"mangrove",-0.000344
205,"mangrove",-0.053867
206,"mangrove",-0.023103
207,"mangrove",-0.007844
208,"mangrove",0
209,"mangrove",-0.00773
210,"mangrove",-0.001904
214,"mangrove",0
216,"mangrove",-0.011042
221,"mangrove",0
231,"mangrove",-0.009357
237,"mangrove",-0.0159719
244,"mangrove",0
245,"mangrove",0
247,"mangrove",-0.00207
250,"mangrove",0
