"sp_id","sp_type","rgn_id","rgn_name","mean"
60,"eez",60,"Gibraltar",0.911730499168607
61,"eez",61,"Tunisia",0.413133213084127
62,"eez",62,"Morocco",0.372425480488685
63,"eez",63,"Western Sahara",0.344159844499735
64,"eez",64,"Mauritania",0.301907871176295
65,"eez",65,"Gambia",0.259039153836249
66,"eez",66,"Senegal",0.247242101785363
67,"eez",67,"Libya",0.282800163108256
68,"eez",68,"Malta",0.378603688548881
69,"eez",69,"Latvia",0.482900394871627
70,"eez",70,"Estonia",0.484824160048582
71,"eez",71,"Bulgaria",0.477848691078974
72,"eez",72,"Romania",0.462987765436524
73,"eez",73,"Russia",0.0826751434747603
74,"eez",74,"Georgia",0.374767778525753
75,"eez",75,"Ukraine",0.408840851347078
76,"eez",76,"Turkey",0.467043212119232
77,"eez",77,"Syria",0.477318346111215
78,"eez",78,"Lebanon",0.472285414880498
79,"eez",79,"Israel",0.450794664733886
80,"eez",80,"Greece",0.460001905038881
81,"eez",81,"Cyprus",0.38903337246734
82,"eez",82,"Albania",0.483250156091668
84,"eez",84,"Algeria",0.515596753069776
85,"eez",85,"Ascension",0.037949468029831
86,"eez",86,"Saint Helena",0.0362731374248386
88,"eez",88,"Tristan da Cunha",0.0298770087794923
89,"eez",89,"South Georgia and the South Sandwich Islands",0.0173495770901022
90,"eez",90,"Prince Edward Islands",0.0191218567886071
91,"eez",91,"Crozet Islands",0.0131132059268434
92,"eez",92,"Amsterdam Island and Saint Paul Island",0.0236053959872626
93,"eez",93,"Kerguelen Islands",0.0158035170780773
94,"eez",94,"Heard and McDonald Islands",0.00747125428241358
95,"eez",95,"Falkland Islands",0.0334328073449473
96,"eez",96,"Sierra Leone",0.22412770701524
97,"eez",97,"Liberia",0.19787488257089
98,"eez",98,"Togo",0.295010735288915
99,"eez",99,"Benin",0.293335686462755
100,"eez",100,"Republique du Congo",0.166975758778683
101,"eez",101,"Namibia",0.14966115881078
102,"eez",102,"South Africa",0.191271628680001
103,"eez",103,"Sao Tome and Principe",0.130247007923105
104,"eez",104,"Equatorial Guinea",0.134515094142733
105,"eez",105,"Bouvet Island",0.0174533957178018
106,"eez",106,"Ghana",0.229545940292063
107,"eez",107,"Clipperton Island",0.107994908413283
108,"eez",108,"Bermuda",0.256920468398334
110,"eez",110,"Bahamas",0.294324434649213
111,"eez",111,"Turks and Caicos Islands",0.284703277793762
112,"eez",112,"Cuba",0.209461774847446
113,"eez",113,"Cayman Islands",0.280901792765276
114,"eez",114,"Haiti",0.269670590914089
115,"eez",115,"Dominican Republic",0.303390014365441
117,"eez",117,"British Virgin Islands",0.313040142184707
118,"eez",118,"Anguilla",0.273611101007298
119,"eez",119,"Saint Kitts and Nevis",0.387765723952702
120,"eez",120,"Antigua and Barbuda",0.234482771454576
121,"eez",121,"Montserrat",0.341773286600809
122,"eez",122,"Saint Lucia",0.322995507165114
123,"eez",123,"Dominica",0.261703566434471
124,"eez",124,"Barbados",0.186201103855418
125,"eez",125,"Grenada",0.310539282028694
126,"eez",126,"Trinidad and Tobago",0.259037345607249
127,"eez",127,"Saint Vincent and the Grenadines",0.276800018058485
129,"eez",129,"Panama",0.232943873357142
130,"eez",130,"Costa Rica",0.156267858611533
131,"eez",131,"Nicaragua",0.224694593146927
132,"eez",132,"Colombia",0.21991970465734
133,"eez",133,"Honduras",0.270862504109804
134,"eez",134,"El Salvador",0.197747310997124
135,"eez",135,"Mexico",0.220760096622482
136,"eez",136,"Guatemala",0.234279140461484
137,"eez",137,"Ecuador",0.104861042054556
138,"eez",138,"Peru",0.148438261087547
139,"eez",139,"Venezuela",0.275263126425561
141,"eez",141,"Faeroe Islands",0.236512535173452
143,"eez",143,"Iceland",0.183364986616656
144,"eez",144,"Jan Mayen",0.068503951708833
145,"eez",145,"Greenland",0.0358876802416801
146,"eez",146,"Pitcairn",0.0568315132244932
147,"eez",147,"French Polynesia",0.050103206181198
148,"eez",148,"Line Group",0.0498320929931346
149,"eez",149,"Jarvis Island",0.0450491265582416
150,"eez",150,"Palmyra Atoll",0.0978740937123454
151,"eez",151,"American Samoa",0.0604170642063175
152,"eez",152,"Samoa",0.0528480808666548
153,"eez",153,"Cook Islands",0.0529921984006326
154,"eez",154,"Niue",0.0666892476369785
155,"eez",155,"Tonga",0.0703770727902339
156,"eez",156,"Tokelau",0.0437063372376471
157,"eez",157,"Phoenix Group",0.0268990512017396
158,"eez",158,"Howland Island and Baker Island",0.0282404909852628
159,"eez",159,"Johnston Atoll",0.0689401531091041
161,"eez",161,"Wallis and Futuna",0.0378571859322287
162,"eez",162,"New Zealand",0.0708141812545661
163,"eez",163,"United States",0.217506183632589
164,"eez",164,"Belize",0.215940975123017
166,"eez",166,"Jamaica",0.27274698698939
167,"eez",167,"Guyana",0.150579699764288
168,"eez",168,"Suriname",0.164471958528938
169,"eez",169,"French Guiana",0.188506404733147
171,"eez",171,"Brazil",0.21092696177811
172,"eez",172,"Argentina",0.0723893631011113
173,"eez",173,"Uruguay",0.171739244699479
174,"eez",174,"Finland",0.450510133662435
175,"eez",175,"Denmark",0.51303384167396
176,"eez",176,"Germany",0.572203581308651
177,"eez",177,"Netherlands",0.575141154552465
178,"eez",178,"Poland",0.557072870584026
179,"eez",179,"France",0.467189452933034
180,"eez",180,"United Kingdom",0.305347354514476
181,"eez",181,"Ireland",0.277865706242154
182,"eez",182,"Spain",0.441038497663563
183,"eez",183,"Portugal",0.425126671494337
184,"eez",184,"Italy",0.443496939748918
185,"eez",185,"Monaco",0.613053095812852
186,"eez",186,"Montenegro",0.414500551325183
187,"eez",187,"Croatia",0.456646985585401
188,"eez",188,"Slovenia",0.990734614993975
189,"eez",189,"Lithuania",0.549753612040439
190,"eez",190,"Qatar",0.416534900690462
191,"eez",191,"Iran",0.423243241606244
192,"eez",192,"Iraq",0.835319760275675
193,"eez",193,"Guinea Bissau",0.217434264032277
194,"eez",194,"Guinea",0.246832355911521
195,"eez",195,"Ivory Coast",0.208231742413657
196,"eez",196,"Nigeria",0.251077925638846
197,"eez",197,"Cameroon",0.280807924487363
198,"eez",198,"Gabon",0.147756534087976
199,"eez",199,"Democratic Republic of the Congo",0.189470546585498
200,"eez",200,"Angola",0.144969437782168
202,"eez",202,"Tanzania",0.0683881189515326
203,"eez",203,"India",0.226554351473108
204,"eez",204,"Bangladesh",0.0594568297301069
205,"eez",205,"Myanmar",0.0409514737463383
206,"eez",206,"Malaysia",0.283543043119618
207,"eez",207,"Vietnam",0.285250186942242
208,"eez",208,"Singapore",0.81927237875366
209,"eez",209,"China",0.465435221658217
210,"eez",210,"Japan",0.248636480570775
212,"eez",212,"Kiribati",0.023091565511404
214,"eez",214,"Egypt",0.397268423011903
215,"eez",215,"Jordan",0.770781575449714
216,"eez",216,"Indonesia",0.10665215486427
218,"eez",218,"Canada",0.0837883055338255
219,"eez",219,"Saint Pierre and Miquelon",0.316105272589
220,"eez",220,"Sint Maarten",0.621731571727381
221,"eez",221,"Northern Saint-Martin",0.402702608880663
222,"eez",222,"Sweden",0.495554622089174
223,"eez",223,"Norway",0.197671413328671
224,"eez",224,"Chile",0.0851408419272189
227,"eez",227,"Jersey",0.520743824563553
228,"eez",228,"Guernsey",0.567806090842449
231,"eez",231,"East Timor",0.0871192827206033
232,"eez",232,"Bosnia and Herzegovina",0.814818286325188
237,"eez",237,"Oecussi Ambeno",0.228399782976909
244,"eez",244,"Curacao",0.3382112959475
245,"eez",245,"Bonaire",0.347093032342836
247,"eez",247,"Brunei",0.265045777591549
248,"eez",248,"Saba",0.354218502637275
249,"eez",249,"Sint Eustatius",0.458535026728674
250,"eez",250,"Aruba",0.330825319538547
251,"eez",140,"Guadeloupe and Martinique",0.241099912337508
255,"eez",116,"Puerto Rico and Virgin Islands of the United States",0.311445310837693
1018,"fao",260,"Arctic Sea",0.0010531474881625
1021,"fao",261,"Atlantic, Northwest",0.263781633139525
1027,"fao",262,"Atlantic, Northeast",0.243367301819805
1031,"fao",263,"Atlantic, Western-Central",0.19229523163766
1034,"fao",264,"Atlantic, Eastern Central",0.114726131659295
1041,"fao",266,"Atlantic, Southwest",0.0432375008991479
1047,"fao",267,"Atlantic, Southeast",0.0524773845626407
1051,"fao",269,"Indian Ocean, Western",0.0671976789096063
1057,"fao",270,"Indian Ocean, Eastern",0.0430902711704274
1061,"fao",272,"Pacific, Northwest",0.205580649860431
1067,"fao",273,"Pacific, Northeast",0.252691095386178
1071,"fao",274,"Pacific, Western Central",0.10123331828195
1077,"fao",275,"Pacific, Eastern Central",0.11507201748382
1081,"fao",276,"Pacific, Southwest",0.0338712739268051
1087,"fao",277,"Pacific, Southeast",0.0341719996832933
248100,"eez-ccamlr",213,"Antarctica",0.0348180554086417
248200,"eez-ccamlr",213,"Antarctica",0.0185441249811853
248300,"eez-ccamlr",213,"Antarctica",0.00816905874487531
248400,"eez-ccamlr",213,"Antarctica",0.00671556708450296
248500,"eez-ccamlr",213,"Antarctica",0.00570229992213421
248600,"eez-ccamlr",213,"Antarctica",0.0144215019172475
258410,"eez-ccamlr",213,"Antarctica",0.0170043754181645
258420,"eez-ccamlr",213,"Antarctica",0.017092060184747
258431,"eez-ccamlr",213,"Antarctica",0.00726532413553277
258432,"eez-ccamlr",213,"Antarctica",0.00861911533544863
258441,"eez-ccamlr",213,"Antarctica",0.0119867104015055
258442,"eez-ccamlr",213,"Antarctica",0.00852156635344046
258510,"eez-ccamlr",213,"Antarctica",0.00775266401091194
258520,"eez-ccamlr",213,"Antarctica",0.00635700377922575
258600,"eez-ccamlr",213,"Antarctica",0.00956828623350012
258700,"eez-ccamlr",213,"Antarctica",0.0206016152501031
288100,"eez-ccamlr",213,"Antarctica",0.00891519869437727
288200,"eez-ccamlr",213,"Antarctica",0.00687555060304621
288300,"eez-ccamlr",213,"Antarctica",0.0094456688893038
