"sp_id","status"
248100,29.95
248200,30.04
248300,31.75
248400,63.55
248500,29.81
248600,76.94
258600,62.92
258700,81.7
288100,71.59
288200,73.07
288300,27.72
258410,31.93
258420,30.77
258510,59.19
258520,58.59
258431,66.93
258432,46.98
258441,34.41
258442,34.76
