"sp_id","status"
248100,29.1
248200,23.72
248300,31.41
248400,26.27
248600,30.91
258600,53.49
258700,21.79
288100,89.32
288200,23.49
288300,68.72
258410,85.55
258420,26.6
258510,82.99
258520,72.14
258431,59.64
258432,47.61
258442,76.33
