"","rgn_id","year","resilience_score"
"139",147,2012,0
"140",148,2012,0
"141",149,2012,0
"142",150,2012,0
"143",151,2012,0
"144",152,2012,1
"145",153,2012,0
"146",154,2012,0
"147",155,2012,0
"148",156,2012,0
"149",157,2012,0
"150",158,2012,0
"151",159,2012,0
"152",161,2012,0
"153",162,2012,1
"154",163,2012,1
"155",164,2012,1
"156",166,2012,1
"157",167,2012,1
"158",168,2012,1
"159",169,2012,0
"160",171,2012,1
"161",172,2012,1
"162",173,2012,1
"163",174,2012,1
"164",175,2012,1
"165",176,2012,1
"166",177,2012,1
"167",178,2012,1
"168",179,2012,1
"169",180,2012,1
"170",181,2012,1
"171",182,2012,1
"172",183,2012,1
"173",184,2012,1
"174",185,2012,1
"175",186,2012,1
"176",187,2012,1
"177",188,2012,1
"178",189,2012,1
"179",190,2012,1
"180",191,2012,1
"181",192,2012,0
"182",193,2012,1
"183",194,2012,1
"184",195,2012,1
"185",196,2012,1
"186",197,2012,1
"187",198,2012,1
"188",199,2012,1
"189",200,2012,0
"190",202,2012,1
"191",203,2012,1
"192",204,2012,1
"193",205,2012,1
"194",206,2012,1
"195",207,2012,1
"196",208,2012,1
"197",209,2012,1
"198",210,2012,1
"199",212,2012,0
"200",213,2012,0
"201",214,2012,1
"202",215,2012,1
"203",216,2012,1
"204",218,2012,1
"205",219,2012,0
"206",220,2012,1
"207",221,2012,0
"208",222,2012,1
"209",223,2012,1
"210",224,2012,1
"211",227,2012,0
"212",228,2012,0
"213",231,2012,0
"214",232,2012,1
"215",237,2012,0
"216",244,2012,1
"217",245,2012,0
"218",247,2012,1
"219",248,2012,0
"220",249,2012,0
"221",250,2012,0
"222",255,2012,1
"223",1,2013,0
"224",2,2013,0
"225",3,2013,0
"226",4,2013,0
"227",5,2013,1
"228",6,2013,1
"229",7,2013,1
"230",8,2013,1
"231",9,2013,0
"232",10,2013,0
"233",11,2013,0
"234",12,2013,0
"235",13,2013,0
"236",14,2013,0
"237",15,2013,1
"238",16,2013,1
"239",17,2013,1
"240",18,2013,1
"241",19,2013,0
"242",20,2013,1
"243",21,2013,0
"244",24,2013,1
"245",25,2013,1
"246",26,2013,0
"247",28,2013,1
"248",29,2013,0
"249",30,2013,0
"250",31,2013,1
"251",32,2013,0
"252",33,2013,0
"253",34,2013,0
"254",35,2013,0
"255",36,2013,0
"256",37,2013,1
"257",38,2013,0
"258",39,2013,1
"259",40,2013,1
"260",41,2013,1
"261",42,2013,1
"262",43,2013,1
"263",44,2013,1
"264",45,2013,1
"265",46,2013,1
"266",47,2013,1
"267",48,2013,1
"268",49,2013,1
"269",50,2013,1
"270",51,2013,1
"271",52,2013,1
"272",53,2013,1
"273",54,2013,1
"274",55,2013,0
"275",56,2013,1
"276",57,2013,0
"277",58,2013,0
"278",59,2013,1
"279",60,2013,0
"280",61,2013,1
"281",62,2013,1
"282",63,2013,0
"283",64,2013,1
"284",65,2013,1
"285",66,2013,1
"286",67,2013,1
"287",68,2013,1
"288",69,2013,1
"289",70,2013,1
"290",71,2013,1
"291",72,2013,1
"292",73,2013,1
"293",74,2013,1
"294",75,2013,1
"295",76,2013,1
"296",77,2013,1
"297",78,2013,1
"298",79,2013,1
"299",80,2013,1
"300",81,2013,1
"301",82,2013,1
"302",84,2013,1
"303",85,2013,0
"304",86,2013,0
"305",88,2013,0
"306",89,2013,0
"307",90,2013,0
"308",91,2013,0
"309",92,2013,0
"310",93,2013,0
"311",94,2013,0
"312",95,2013,0
"313",96,2013,1
"314",97,2013,1
"315",98,2013,1
"316",99,2013,1
"317",100,2013,1
"318",101,2013,1
"319",102,2013,1
"320",103,2013,1
"321",104,2013,1
"322",105,2013,0
"323",106,2013,1
"324",107,2013,0
"325",108,2013,1
"326",110,2013,1
"327",111,2013,0
"328",112,2013,1
"329",113,2013,0
"330",114,2013,0
"331",115,2013,1
"332",116,2013,0
"333",117,2013,0
"334",118,2013,0
"335",119,2013,1
"336",120,2013,1
"337",121,2013,0
"338",122,2013,1
"339",123,2013,1
"340",124,2013,1
"341",125,2013,1
"342",126,2013,1
"343",127,2013,1
"344",129,2013,1
"345",130,2013,1
"346",131,2013,1
"347",132,2013,1
"348",133,2013,1
"349",134,2013,1
"350",135,2013,1
"351",136,2013,1
"352",137,2013,1
"353",138,2013,1
"354",139,2013,1
"355",140,2013,0
"356",141,2013,0
"357",143,2013,1
"358",144,2013,0
"359",145,2013,0
"360",146,2013,0
"361",147,2013,0
"362",148,2013,0
"363",149,2013,0
"364",150,2013,0
"365",151,2013,0
"366",152,2013,1
"367",153,2013,0
"368",154,2013,0
"369",155,2013,0
"370",156,2013,0
"371",157,2013,0
"372",158,2013,0
"373",159,2013,0
"374",161,2013,0
"375",162,2013,1
"376",163,2013,1
"377",164,2013,1
"378",166,2013,1
"379",167,2013,1
"380",168,2013,1
"381",169,2013,0
"382",171,2013,1
"383",172,2013,1
"384",173,2013,1
"385",174,2013,1
"386",175,2013,1
"387",176,2013,1
"388",177,2013,1
"389",178,2013,1
"390",179,2013,1
"391",180,2013,1
"392",181,2013,1
"393",182,2013,1
"394",183,2013,1
"395",184,2013,1
"396",185,2013,1
"397",186,2013,1
"398",187,2013,1
"399",188,2013,1
"400",189,2013,1
"401",190,2013,1
"402",191,2013,1
"403",192,2013,0
"404",193,2013,1
"405",194,2013,1
"406",195,2013,1
"407",196,2013,1
"408",197,2013,1
"409",198,2013,1
"410",199,2013,1
"411",200,2013,1
"412",202,2013,1
"413",203,2013,1
"414",204,2013,1
"415",205,2013,1
"416",206,2013,1
"417",207,2013,1
"418",208,2013,1
"419",209,2013,1
"420",210,2013,1
"421",212,2013,0
"422",213,2013,0
"423",214,2013,1
"424",215,2013,1
"425",216,2013,1
"426",218,2013,1
"427",219,2013,0
"428",220,2013,1
"429",221,2013,0
"430",222,2013,1
"431",223,2013,1
"432",224,2013,1
"433",227,2013,0
"434",228,2013,0
"435",231,2013,0
"436",232,2013,1
"437",237,2013,0
"438",244,2013,1
"439",245,2013,0
"440",247,2013,1
"441",248,2013,0
"442",249,2013,0
"443",250,2013,0
"444",255,2013,1
"445",1,2014,0
"446",2,2014,0
"447",3,2014,0
"448",4,2014,0
"449",5,2014,1
"450",6,2014,1
"451",7,2014,1
"452",8,2014,1
"453",9,2014,0
"454",10,2014,0
"455",11,2014,0
"456",12,2014,0
"457",13,2014,0
"458",14,2014,0
"459",15,2014,1
"460",16,2014,1
"461",17,2014,1
"462",18,2014,1
"463",19,2014,0
"464",20,2014,1
"465",21,2014,0
"466",24,2014,1
"467",25,2014,1
"468",26,2014,0
"469",28,2014,1
"470",29,2014,0
"471",30,2014,0
"472",31,2014,1
"473",32,2014,0
"474",33,2014,0
"475",34,2014,0
"476",35,2014,0
"477",36,2014,0
"478",37,2014,1
"479",38,2014,0
"480",39,2014,1
"481",40,2014,1
"482",41,2014,1
"483",42,2014,1
"484",43,2014,1
"485",44,2014,1
"486",45,2014,1
"487",46,2014,1
"488",47,2014,1
"489",48,2014,1
"490",49,2014,1
"491",50,2014,1
"492",51,2014,1
"493",52,2014,1
"494",53,2014,1
"495",54,2014,1
"496",55,2014,0
"497",56,2014,1
"498",57,2014,0
"499",58,2014,0
"500",59,2014,1
"501",60,2014,0
"502",61,2014,1
"503",62,2014,1
"504",63,2014,0
"505",64,2014,1
"506",65,2014,1
"507",66,2014,1
"508",67,2014,1
"509",68,2014,1
"510",69,2014,1
"511",70,2014,1
"512",71,2014,1
"513",72,2014,1
"514",73,2014,1
"515",74,2014,1
"516",75,2014,1
"517",76,2014,1
"518",77,2014,1
"519",78,2014,1
"520",79,2014,1
"521",80,2014,1
"522",81,2014,1
"523",82,2014,1
"524",84,2014,1
"525",85,2014,0
"526",86,2014,0
"527",88,2014,0
"528",89,2014,0
"529",90,2014,0
"530",91,2014,0
"531",92,2014,0
"532",93,2014,0
"533",94,2014,0
"534",95,2014,0
"535",96,2014,1
"536",97,2014,1
"537",98,2014,1
"538",99,2014,1
"539",100,2014,1
"540",101,2014,1
"541",102,2014,1
"542",103,2014,1
"543",104,2014,1
"544",105,2014,0
"545",106,2014,1
"546",107,2014,0
"547",108,2014,1
"548",110,2014,1
"549",111,2014,0
"550",112,2014,1
"551",113,2014,0
"552",114,2014,0
"553",115,2014,1
"554",116,2014,0
"555",117,2014,0
"556",118,2014,0
"557",119,2014,1
"558",120,2014,1
"559",121,2014,0
"560",122,2014,1
"561",123,2014,1
"562",124,2014,1
"563",125,2014,1
"564",126,2014,1
"565",127,2014,1
"566",129,2014,1
"567",130,2014,1
"568",131,2014,1
"569",132,2014,1
"570",133,2014,1
"571",134,2014,1
"572",135,2014,1
"573",136,2014,1
"574",137,2014,1
"575",138,2014,1
"576",139,2014,1
"577",140,2014,0
"578",141,2014,0
"579",143,2014,1
"580",144,2014,0
"581",145,2014,0
"582",146,2014,0
"583",147,2014,0
"584",148,2014,0
"585",149,2014,0
"586",150,2014,0
"587",151,2014,0
"588",152,2014,1
"589",153,2014,0
"590",154,2014,0
"591",155,2014,0
"592",156,2014,0
"593",157,2014,0
"594",158,2014,0
"595",159,2014,0
"596",161,2014,0
"597",162,2014,1
"598",163,2014,1
"599",164,2014,1
"600",166,2014,1
"601",167,2014,1
"602",168,2014,1
"603",169,2014,0
"604",171,2014,1
"605",172,2014,1
"606",173,2014,1
"607",174,2014,1
"608",175,2014,1
"609",176,2014,1
"610",177,2014,1
"611",178,2014,1
"612",179,2014,1
"613",180,2014,1
"614",181,2014,1
"615",182,2014,1
"616",183,2014,1
"617",184,2014,1
"618",185,2014,1
"619",186,2014,1
"620",187,2014,1
"621",188,2014,1
"622",189,2014,1
"623",190,2014,1
"624",191,2014,1
"625",192,2014,1
"626",193,2014,1
"627",194,2014,1
"628",195,2014,1
"629",196,2014,1
"630",197,2014,1
"631",198,2014,1
"632",199,2014,1
"633",200,2014,1
"634",202,2014,1
"635",203,2014,1
"636",204,2014,1
"637",205,2014,1
"638",206,2014,1
"639",207,2014,1
"640",208,2014,1
"641",209,2014,1
"642",210,2014,1
"643",212,2014,0
"644",213,2014,0
"645",214,2014,1
"646",215,2014,1
"647",216,2014,1
"648",218,2014,1
"649",219,2014,0
"650",220,2014,1
"651",221,2014,0
"652",222,2014,1
"653",223,2014,1
"654",224,2014,1
"655",227,2014,0
"656",228,2014,0
"657",231,2014,0
"658",232,2014,1
"659",237,2014,0
"660",244,2014,1
"661",245,2014,0
"662",247,2014,1
"663",248,2014,0
"664",249,2014,0
"665",250,2014,0
"666",255,2014,1
"667",1,2015,0
"668",2,2015,0
"669",3,2015,0
"670",4,2015,0
"671",5,2015,1
"672",6,2015,1
"673",7,2015,1
"674",8,2015,1
"675",9,2015,0
"676",10,2015,0
"677",11,2015,0
"678",12,2015,0
"679",13,2015,0
"680",14,2015,0
"681",15,2015,1
"682",16,2015,1
"683",17,2015,1
"684",18,2015,1
"685",19,2015,0
"686",20,2015,1
"687",21,2015,0
"688",24,2015,1
"689",25,2015,1
"690",26,2015,0
"691",28,2015,1
"692",29,2015,0
"693",30,2015,0
"694",31,2015,1
"695",32,2015,0
"696",33,2015,0
"697",34,2015,0
"698",35,2015,0
"699",36,2015,0
"700",37,2015,1
"701",38,2015,0
"702",39,2015,1
"703",40,2015,1
"704",41,2015,1
"705",42,2015,1
"706",43,2015,1
"707",44,2015,1
"708",45,2015,1
"709",46,2015,1
"710",47,2015,1
"711",48,2015,1
"712",49,2015,1
"713",50,2015,1
"714",51,2015,1
"715",52,2015,1
"716",53,2015,1
"717",54,2015,1
"718",55,2015,0
"719",56,2015,1
"720",57,2015,0
"721",58,2015,0
"722",59,2015,1
"723",60,2015,0
"724",61,2015,1
"725",62,2015,1
"726",63,2015,0
"727",64,2015,1
"728",65,2015,1
"729",66,2015,1
"730",67,2015,1
"731",68,2015,1
"732",69,2015,1
"733",70,2015,1
"734",71,2015,1
"735",72,2015,1
"736",73,2015,1
"737",74,2015,1
"738",75,2015,1
"739",76,2015,1
"740",77,2015,1
"741",78,2015,1
"742",79,2015,1
"743",80,2015,1
"744",81,2015,1
"745",82,2015,1
"746",84,2015,1
"747",85,2015,0
"748",86,2015,0
"749",88,2015,0
"750",89,2015,0
"751",90,2015,0
"752",91,2015,0
"753",92,2015,0
"754",93,2015,0
"755",94,2015,0
"756",95,2015,0
"757",96,2015,1
"758",97,2015,1
"759",98,2015,1
"760",99,2015,1
"761",100,2015,1
"762",101,2015,1
"763",102,2015,1
"764",103,2015,1
"765",104,2015,1
"766",105,2015,0
"767",106,2015,1
"768",107,2015,0
"769",108,2015,1
"770",110,2015,1
"771",111,2015,0
"772",112,2015,1
"773",113,2015,0
"774",114,2015,0
"775",115,2015,1
"776",116,2015,0
"777",117,2015,0
"778",118,2015,0
"779",119,2015,1
"780",120,2015,1
"781",121,2015,0
"782",122,2015,1
"783",123,2015,1
"784",124,2015,1
"785",125,2015,1
"786",126,2015,1
"787",127,2015,1
"788",129,2015,1
"789",130,2015,1
"790",131,2015,1
"791",132,2015,1
"792",133,2015,1
"793",134,2015,1
"794",135,2015,1
"795",136,2015,1
"796",137,2015,1
"797",138,2015,1
"798",139,2015,1
"799",140,2015,0
"800",141,2015,0
"801",143,2015,1
"802",144,2015,0
"803",145,2015,0
"804",146,2015,0
"805",147,2015,0
"806",148,2015,0
"807",149,2015,0
"808",150,2015,0
"809",151,2015,0
"810",152,2015,1
"811",153,2015,0
"812",154,2015,0
"813",155,2015,0
"814",156,2015,0
"815",157,2015,0
"816",158,2015,0
"817",159,2015,0
"818",161,2015,0
"819",162,2015,1
"820",163,2015,1
"821",164,2015,1
"822",166,2015,1
"823",167,2015,1
"824",168,2015,1
"825",169,2015,0
"826",171,2015,1
"827",172,2015,1
"828",173,2015,1
"829",174,2015,1
"830",175,2015,1
"831",176,2015,1
"832",177,2015,1
"833",178,2015,1
"834",179,2015,1
"835",180,2015,1
"836",181,2015,1
"837",182,2015,1
"838",183,2015,1
"839",184,2015,1
"840",185,2015,1
"841",186,2015,1
"842",187,2015,1
"843",188,2015,1
"844",189,2015,1
"845",190,2015,1
"846",191,2015,1
"847",192,2015,1
"848",193,2015,1
"849",194,2015,1
"850",195,2015,1
"851",196,2015,1
"852",197,2015,1
"853",198,2015,1
"854",199,2015,1
"855",200,2015,1
"856",202,2015,1
"857",203,2015,1
"858",204,2015,1
"859",205,2015,1
"860",206,2015,1
"861",207,2015,1
"862",208,2015,1
"863",209,2015,1
"864",210,2015,1
"865",212,2015,0
"866",213,2015,0
"867",214,2015,1
"868",215,2015,1
"869",216,2015,1
"870",218,2015,1
"871",219,2015,0
"872",220,2015,1
"873",221,2015,0
"874",222,2015,1
"875",223,2015,1
"876",224,2015,1
"877",227,2015,0
"878",228,2015,0
"879",231,2015,0
"880",232,2015,1
"881",237,2015,0
"882",244,2015,1
"883",245,2015,0
"884",247,2015,1
"885",248,2015,0
"886",249,2015,0
"887",250,2015,0
"888",255,2015,1
