"sp_id","year","area_km2"
258700,1993,NA
288100,1993,5404.42623
288200,1993,7276.040772
288300,1993,7154.049705
248100,1994,7570.493636
248200,1994,165.5117963
248300,1994,NA
248400,1994,NA
248500,1994,8952.705865
248600,1994,3921.359651
258410,1994,5331.531678
258420,1994,5046.263257
258431,1994,NA
258432,1994,NA
258441,1994,NA
258442,1994,NA
258510,1994,NA
258520,1994,NA
258600,1994,NA
258700,1994,NA
288100,1994,5404.42623
288200,1994,7276.040772
288300,1994,7154.049705
248100,1995,7570.493636
248200,1995,165.5117963
248300,1995,NA
248400,1995,NA
248500,1995,8952.705865
248600,1995,3921.359651
258410,1995,5331.531678
258420,1995,5046.263257
258431,1995,NA
258432,1995,NA
258441,1995,NA
258442,1995,NA
258510,1995,NA
258520,1995,NA
258600,1995,NA
258700,1995,NA
288100,1995,5404.42623
288200,1995,7276.040772
288300,1995,7154.049705
248100,1996,7570.493636
248200,1996,165.5117963
248300,1996,NA
248400,1996,NA
248500,1996,8952.705865
248600,1996,3921.359651
258410,1996,5331.531678
258420,1996,5046.263257
258431,1996,NA
258432,1996,NA
258441,1996,NA
258442,1996,NA
258510,1996,NA
258520,1996,NA
258600,1996,NA
258700,1996,NA
288100,1996,5404.42623
288200,1996,7276.040772
288300,1996,7154.049705
248100,1997,7570.493636
248200,1997,165.5117963
248300,1997,NA
248400,1997,NA
248500,1997,8952.705865
248600,1997,3921.359651
258410,1997,5331.531678
258420,1997,5046.263257
258431,1997,NA
258432,1997,NA
258441,1997,NA
258442,1997,NA
258510,1997,NA
258520,1997,NA
258600,1997,NA
258700,1997,NA
288100,1997,5404.42623
288200,1997,7276.040772
288300,1997,7154.049705
248100,1998,7570.493636
248200,1998,165.5117963
248300,1998,NA
248400,1998,NA
248500,1998,8952.705865
248600,1998,3921.359651
258410,1998,5331.531678
258420,1998,5046.263257
258431,1998,NA
258432,1998,NA
258441,1998,NA
258442,1998,NA
258510,1998,NA
258520,1998,NA
258600,1998,NA
258700,1998,NA
288100,1998,5404.42623
288200,1998,7276.040772
288300,1998,7154.049705
248100,1999,7570.493636
248200,1999,165.5117963
248300,1999,NA
248400,1999,NA
248500,1999,8952.705865
248600,1999,3921.359651
258410,1999,5331.531678
258420,1999,5046.263257
258431,1999,NA
258432,1999,NA
258441,1999,NA
258442,1999,NA
258510,1999,NA
258520,1999,NA
258600,1999,NA
258700,1999,NA
288100,1999,5404.42623
288200,1999,7276.040772
288300,1999,7154.049705
248100,2000,7570.493636
248200,2000,165.5117963
248300,2000,NA
248400,2000,NA
248500,2000,8952.705865
248600,2000,3921.359651
258410,2000,5331.531678
258420,2000,5046.263257
258431,2000,NA
258432,2000,NA
258441,2000,NA
258442,2000,NA
258510,2000,NA
258520,2000,NA
258600,2000,NA
258700,2000,NA
288100,2000,5404.42623
288200,2000,7276.040772
288300,2000,7154.049705
248100,2001,7570.493636
248200,2001,165.5117963
248300,2001,NA
248400,2001,NA
248500,2001,8952.705865
248600,2001,3921.359651
258410,2001,5331.531678
258420,2001,5046.263257
258431,2001,NA
258432,2001,NA
258441,2001,NA
258442,2001,NA
258510,2001,NA
258520,2001,NA
258600,2001,NA
258700,2001,NA
288100,2001,5404.42623
288200,2001,7276.040772
288300,2001,7154.049705
248100,2002,7570.493636
248200,2002,165.5117963
248300,2002,NA
248400,2002,NA
248500,2002,8952.705865
248600,2002,3921.359651
258410,2002,5331.531678
258420,2002,5046.263257
258431,2002,NA
258432,2002,NA
258441,2002,NA
258442,2002,NA
258510,2002,NA
258520,2002,NA
258600,2002,NA
258700,2002,NA
288100,2002,5404.42623
288200,2002,7276.040772
288300,2002,7154.049705
248100,2003,7570.493636
248200,2003,165.5117963
248300,2003,NA
248400,2003,NA
248500,2003,8952.705865
248600,2003,3921.359651
258410,2003,5331.531678
258420,2003,5046.263257
258431,2003,NA
258432,2003,NA
258441,2003,NA
258442,2003,NA
258510,2003,NA
258520,2003,NA
258600,2003,NA
258700,2003,NA
288100,2003,5404.42623
288200,2003,7276.040772
288300,2003,7154.049705
248100,2004,7570.493636
248200,2004,165.5117963
248300,2004,NA
248400,2004,NA
248500,2004,8952.705865
248600,2004,3921.359651
258410,2004,5331.531678
258420,2004,5046.263257
258431,2004,NA
258432,2004,NA
258441,2004,NA
258442,2004,NA
258510,2004,NA
258520,2004,NA
258600,2004,NA
258700,2004,NA
288100,2004,5404.42623
288200,2004,7276.040772
288300,2004,7154.049705
248100,2005,7570.493636
248200,2005,165.5117963
248300,2005,NA
248400,2005,NA
248500,2005,8952.705865
248600,2005,3921.359651
258410,2005,5331.531678
258420,2005,5046.263257
258431,2005,NA
258432,2005,NA
258441,2005,NA
258442,2005,NA
258510,2005,NA
258520,2005,NA
258600,2005,NA
258700,2005,NA
288100,2005,5404.42623
288200,2005,7276.040772
288300,2005,7154.049705
248100,2006,7570.493636
248200,2006,165.5117963
248300,2006,NA
248400,2006,NA
248500,2006,8952.705865
248600,2006,3921.359651
258410,2006,5331.531678
258420,2006,5046.263257
258431,2006,NA
258432,2006,NA
258441,2006,NA
258442,2006,NA
258510,2006,NA
258520,2006,NA
258600,2006,NA
258700,2006,NA
288100,2006,5404.42623
288200,2006,7276.040772
288300,2006,7154.049705
248100,2007,7570.493636
248200,2007,165.5117963
248300,2007,NA
248400,2007,NA
248500,2007,8952.705865
248600,2007,3921.359651
258410,2007,5331.531678
258420,2007,5046.263257
258431,2007,NA
258432,2007,NA
258441,2007,NA
258442,2007,NA
258510,2007,NA
258520,2007,NA
258600,2007,NA
258700,2007,NA
288100,2007,5404.42623
288200,2007,7276.040772
288300,2007,7154.049705
248100,2008,7570.493636
248200,2008,165.5117963
248300,2008,NA
248400,2008,NA
248500,2008,8952.705865
248600,2008,3921.359651
258410,2008,5331.531678
258420,2008,5046.263257
258431,2008,NA
258432,2008,NA
258441,2008,NA
258442,2008,NA
258510,2008,NA
258520,2008,NA
258600,2008,NA
258700,2008,NA
288100,2008,5404.42623
288200,2008,7276.040772
288300,2008,7154.049705
248100,2009,7570.493636
248200,2009,165.5117963
248300,2009,NA
248400,2009,NA
248500,2009,8952.705865
248600,2009,3921.359651
258410,2009,5331.531678
258420,2009,5046.263257
258431,2009,NA
258432,2009,NA
258441,2009,NA
258442,2009,NA
258510,2009,NA
258520,2009,NA
258600,2009,NA
258700,2009,NA
288100,2009,5404.42623
288200,2009,7276.040772
288300,2009,7154.049705
248100,2010,7570.493636
248200,2010,165.5117963
248300,2010,NA
248400,2010,NA
248500,2010,8952.705865
248600,2010,3921.359651
258410,2010,5331.531678
258420,2010,5046.263257
258431,2010,NA
258432,2010,NA
258441,2010,NA
258442,2010,NA
258510,2010,NA
258520,2010,NA
258600,2010,NA
258700,2010,NA
288100,2010,5404.42623
288200,2010,7276.040772
288300,2010,7154.049705
248100,2011,7570.493636
248200,2011,165.5117963
248300,2011,NA
248400,2011,NA
248500,2011,8952.705865
248600,2011,3921.359651
258410,2011,5331.531678
258420,2011,5046.263257
258431,2011,NA
258432,2011,NA
258441,2011,NA
258442,2011,NA
258510,2011,NA
258520,2011,NA
258600,2011,NA
258700,2011,NA
288100,2011,5404.42623
288200,2011,7276.040772
288300,2011,7154.049705
248100,2012,7570.493636
248200,2012,165.5117963
248300,2012,NA
248400,2012,NA
248500,2012,8952.705865
248600,2012,3921.359651
258410,2012,5331.531678
258420,2012,5046.263257
258431,2012,NA
258432,2012,NA
258441,2012,NA
258442,2012,NA
258510,2012,NA
258520,2012,NA
258600,2012,NA
258700,2012,NA
288100,2012,5404.42623
288200,2012,7276.040772
288300,2012,7154.049705
248100,2013,7570.493636
248200,2013,165.5117963
248300,2013,NA
248400,2013,NA
248500,2013,8952.705865
248600,2013,3921.359651
258410,2013,5331.531678
258420,2013,5046.263257
258431,2013,NA
258432,2013,NA
258441,2013,NA
258442,2013,NA
258510,2013,NA
258520,2013,NA
258600,2013,NA
258700,2013,NA
288100,2013,5404.42623
288200,2013,7276.040772
288300,2013,7154.049705
248100,2014,7570.493636
248200,2014,165.5117963
248300,2014,NA
248400,2014,NA
248500,2014,8952.705865
248600,2014,3921.359651
258410,2014,5331.531678
258420,2014,5046.263257
258431,2014,NA
258432,2014,NA
258441,2014,NA
258442,2014,NA
258510,2014,NA
258520,2014,NA
258600,2014,NA
258700,2014,NA
288100,2014,5404.42623
288200,2014,7276.040772
288300,2014,7154.049705
248100,2015,7570.493636
248200,2015,165.5117963
248300,2015,NA
248400,2015,NA
248500,2015,8952.705865
248600,2015,3921.359651
258410,2015,5331.531678
258420,2015,5046.263257
258431,2015,NA
258432,2015,NA
258441,2015,NA
258442,2015,NA
258510,2015,NA
258520,2015,NA
258600,2015,NA
258700,2015,NA
288100,2015,5404.42623
288200,2015,7276.040772
288300,2015,7154.049705
