rgn_id,year,jobs_ct
16,2012,510516
16,2013,501210
16,2014,517298
16,2015,516369
16,2016,515153
16,2017,520168
16,2018,490111
16,2019,495105
16,2020,508207
16,2021,517574
16,2022,527969
16,2023,543236
16,2024,558085
16,2025,571646
16,2026,584561
17,1988,5497
17,1989,11468
17,1990,23534
17,1991,20865
17,1992,35201
17,1993,25913
17,1994,21854
17,1995,19327
17,1996,20526
17,1997,20470
17,1998,23055
17,1999,26112
17,2000,27775
17,2001,28595
17,2002,44444
17,2003,37885
17,2004,40163
17,2005,33072
17,2006,22126
17,2007,21381
17,2008,19982
17,2009,33716
17,2010,26555
17,2011,20129
17,2012,13730
17,2013,13843
17,2014,15199
17,2015,13501
17,2016,13890
17,2017,14303
17,2018,14795
17,2019,15543
17,2020,16316
17,2021,17054
17,2022,17632
17,2023,18146
17,2024,18608
17,2025,19035
17,2026,19457
18,1988,17309
18,1989,22413
18,1990,24220
18,1991,23017
18,1992,23427
18,1993,23801
18,1994,25826
18,1995,25835
18,1996,25197
18,1997,26277
18,1998,27739
18,1999,27585
18,2000,27121
18,2001,28815
18,2002,31730
18,2003,32636
18,2004,33105
18,2005,37408
18,2006,34549
18,2007,32339
18,2008,40553
18,2009,36811
18,2010,41877
18,2011,40717
18,2012,41337
18,2013,41864
18,2014,40099
18,2015,40693
18,2016,39522
18,2017,39938
18,2018,40851
18,2019,41214
18,2020,42230
18,2021,43748
18,2022,45398
18,2023,47269
18,2024,48770
18,2025,50598
18,2026,52393
20,1988,492393
20,1989,471158
20,1990,478654
20,1991,488522
20,1992,486472
20,1993,489466
20,1994,466526
20,1995,484656
20,1996,470143
20,1997,493019
20,1998,575054
20,1999,528663
20,2000,533874
20,2001,571213
20,2002,568455
20,2003,518610
20,2004,529234
20,2005,489374
20,2006,482752
20,2007,484814
20,2008,519231
20,2009,523853
20,2010,519665
20,2011,506801
20,2012,546295
20,2013,556385
20,2014,573129
20,2015,561196
20,2016,592577
20,2017,613445
20,2018,616378
20,2019,625845
20,2020,639858
20,2021,642195
20,2022,657645
20,2023,669933
20,2024,675173
20,2025,680105
20,2026,685045
24,1988,11007
24,1989,12203
24,1990,18880
24,1991,8694
24,1992,52759
24,1993,53151
24,1994,36405
24,1995,52675
24,1996,92531
24,1997,95128
24,1998,127553
24,1999,204863
24,2000,314468
24,2001,389309
24,2002,441236
24,2003,377889
24,2004,523651
24,2005,591800
24,2006,609669
24,2007,580452
24,2008,561081
24,2009,642064
24,2010,704903
24,2011,831268
24,2012,895715
24,2013,925067
24,2014,967690
24,2015,1034720
24,2016,1055170
24,2017,1100060
24,2018,1154670
24,2019,1208980
24,2020,1269080
24,2021,1338390
24,2022,1396090
24,2023,1455850
24,2024,1514370
24,2025,1554380
24,2026,1592210
25,1988,1387410
25,1989,1409750
25,1990,1568010
25,1991,1371180
25,1992,1443320
25,1993,1474810
25,1994,1479800
25,1995,1611820
25,1996,1519850
25,1997,1657630
25,1998,1719350
25,1999,1681920
25,2000,1852760
25,2001,1963910
25,2002,2009540
25,2003,1858480
25,2004,2043430
25,2005,1784140
25,2006,1983390
25,2007,1981770
25,2008,2092020
25,2009,2011590
25,2010,1912680
25,2011,1856720
25,2012,2284210
25,2013,2499110
25,2014,2068060
25,2015,2402320
25,2016,2440730
25,2017,2498330
25,2018,2598760
25,2019,2715300
25,2020,2845540
25,2021,2986510
25,2022,3133060
25,2023,3336250
25,2024,3580490
25,2025,3802590
25,2026,4010080
28,1988,1173
28,1989,1552
28,1990,1202
28,1991,2208
28,1992,1930
28,1993,2020
28,1994,4469
28,1995,4942
28,1996,4290
28,1997,4236
28,1998,3427
28,1999,3396
28,2000,4604
28,2001,4321
28,2002,4715
28,2003,5282
28,2004,5142
28,2005,5298
28,2006,5787
28,2007,5537
28,2008,6181
28,2009,5454
28,2010,6177
28,2011,6515
28,2012,6328
28,2013,5732
28,2014,6079
28,2015,5991
28,2016,6088
28,2017,6156
28,2018,6142
28,2019,6192
28,2020,6185
28,2021,6173
28,2022,6208
28,2023,6272
28,2024,6373
28,2025,6503
28,2026,6670
31,1988,3623
31,1989,4357
31,1990,4698
31,1991,4457
31,1992,4396
31,1993,4683
31,1994,5478
31,1995,5730
31,1996,5272
31,1997,5175
31,1998,5063
31,1999,5653
31,2000,6547
31,2001,6729
31,2002,6680
31,2003,6487
31,2004,6582
31,2005,7050
31,2006,8577
31,2007,10982
31,2008,12652
31,2009,12248
31,2010,10954
31,2011,11574
31,2012,13326
31,2013,12440
31,2014,11360
31,2015,11866
31,2016,11861
31,2017,12041
31,2018,12309
31,2019,12537
31,2020,12778
31,2021,13011
31,2022,13209
31,2023,13418
31,2024,13635
31,2025,13774
31,2026,13877
32,1988,4958
32,1989,5134
32,1990,5239
32,1991,4870
32,1992,4521
32,1993,4397
32,1994,5066
32,1995,4937
32,1996,5558
32,1997,5865
32,1998,6141
32,1999,6685
32,2000,11352
32,2001,10107
32,2002,10460
32,2003,10301
32,2004,9857
32,2005,10714
32,2006,10170
32,2007,9719
32,2008,10533
32,2009,11284
32,2010,10033
32,2011,10279
32,2012,10828
32,2013,11212
32,2014,11652
32,2015,12439
32,2016,13141
32,2017,13701
32,2018,13964
32,2019,14162
32,2020,14316
32,2021,14375
32,2022,14398
32,2023,14463
32,2024,14761
32,2025,15037
32,2026,15332
37,1988,36924
37,1989,32718
37,1990,36817
37,1991,36135
37,1992,38581
37,1993,36948
37,1994,41784
37,1995,44002
37,1996,46411
37,1997,47557
37,1998,48564
37,1999,50545
37,2000,50801
37,2001,58605
37,2002,56897
37,2003,56079
37,2004,61796
37,2005,66161
37,2006,72715
37,2007,79415
37,2008,73493
37,2009,64007
37,2010,68249
37,2011,65301
37,2012,64741
37,2013,59084
37,2014,56972
37,2015,58640
37,2016,58169
37,2017,58867
37,2018,59271
37,2019,59918
37,2020,61630
37,2021,63084
37,2022,63946
37,2023,64677
37,2024,65546
37,2025,66220
37,2026,66892
39,1988,5189
39,1989,4883
39,1990,6349
39,1991,5601
39,1992,8454
39,1993,7976
39,1994,11146
39,1995,11412
39,1996,14185
39,1997,14264
39,1998,15666
39,1999,14640
39,2000,15407
39,2001,18409
39,2002,18472
39,2003,22259
39,2004,22546
39,2005,8963
39,2006,13768
39,2007,49826
39,2008,40776
39,2009,43832
39,2010,46553
39,2011,39714
39,2012,32086
39,2013,41785
39,2014,43024
39,2015,47254
39,2016,46955
39,2017,46138
39,2018,45908
39,2019,45928
39,2020,46335
39,2021,46891
39,2022,47635
39,2023,48382
39,2024,49826
39,2025,51432
39,2026,53314
40,1988,103481
40,1989,109097
40,1990,144268
40,1991,155284
40,1992,173102
40,1993,175402
40,1994,179099
40,1995,177516
40,1996,156634
40,1997,177388
40,1998,193188
40,1999,206610
40,2000,221921
40,2001,214013
40,2002,266499
40,2003,288612
40,2004,300624
40,2005,266697
40,2006,261407
40,2007,247627
40,2008,226832
40,2009,207410
40,2010,221765
40,2011,250826
40,2012,266017
40,2013,278247
40,2014,317183
40,2015,344852
40,2016,346079
40,2017,349045
40,2018,353650
40,2019,365278
40,2020,376127
40,2021,387113
40,2022,397804
40,2023,410098
40,2024,420694
40,2025,432009
40,2026,447817
41,1988,51154
41,1989,54076
41,1990,60668
41,1991,51480
41,1992,77015
41,1993,87454
41,1994,86948
41,1995,86412
41,1996,70438
41,1997,112953
41,1998,110640
41,1999,104700
41,2000,118198
41,2001,124446
41,2002,140214
41,2003,144631
41,2004,145771
41,2005,206148
41,2006,210910
41,2007,223169
41,2008,234954
41,2009,260038
41,2010,263482
41,2011,234965
41,2012,247302
41,2013,275603
41,2014,275980
41,2015,280408
41,2016,287492
41,2017,292897
41,2018,306563
41,2019,321070
41,2020,336334
41,2021,348469
41,2022,360893
41,2023,372815
41,2024,383584
41,2025,393105
41,2026,401723
42,1988,35930
42,1989,40338
42,1990,42756
42,1991,39994
42,1992,45437
42,1993,42975
42,1994,57315
42,1995,63819
42,1996,44913
42,1997,64339
42,1998,76659
42,1999,82612
42,2000,72473
42,2001,74854
42,2002,88077
42,2003,69041
42,2004,141791
42,2005,93720
42,2006,114218
42,2007,110969
42,2008,114206
42,2009,107115
42,2010,117084
42,2011,142138
42,2012,172361
42,2013,171959
42,2014,215954
42,2015,208360
42,2016,207803
42,2017,204722
42,2018,203671
42,2019,205017
42,2020,209219
42,2021,215271
42,2022,222450
42,2023,231312
42,2024,241371
42,2025,251088
42,2026,261304
43,1988,261783
43,1989,254800
43,1990,346157
43,1991,320465
43,1992,334703
43,1993,469000
43,1994,547175
43,1995,477702
43,1996,404014
43,1997,517803
43,1998,554460
43,1999,614985
43,2000,338744
43,2001,335652
43,2002,351684
43,2003,390916
43,2004,493859
43,2005,536893
43,2006,547454
43,2007,569814
43,2008,520763
43,2009,480782
43,2010,575627
43,2011,626802
43,2012,634335
43,2013,574423
43,2014,582943
43,2015,592300
43,2016,600966
43,2017,629243
43,2018,655223
43,2019,679688
43,2020,696259
43,2021,710175
43,2022,727474
43,2023,745178
43,2024,762001
43,2025,782722
43,2026,799633
47,1988,18674
47,1989,20335
47,1990,28146
47,1991,32021
47,1992,38558
47,1993,45357
47,1994,53424
47,1995,37479
47,1996,36154
47,1997,45967
47,1998,46227
47,1999,52377
47,2000,56669
47,2001,81050
47,2002,79040
47,2003,86674
47,2004,91025
47,2005,94894
47,2006,105872
47,2007,128037
47,2008,151532
47,2009,156378
47,2010,175154
47,2011,139616
47,2012,162666
47,2013,198622
47,2014,191548
47,2015,183424
47,2016,183069
47,2017,185898
47,2018,190539
47,2019,198506
47,2020,206965
47,2021,214828
47,2022,218784
47,2023,223300
47,2024,228860
47,2025,235623
47,2026,241726
48,1988,3785
48,1989,5179
48,1990,5797
48,1991,5869
48,1992,5650
48,1993,6283
48,1994,6774
48,1995,7862
48,1996,13650
48,1997,13304
48,1998,17548
48,1999,17897
48,2000,18934
48,2001,23590
48,2002,24511
48,2003,24838
48,2004,25706
48,2005,25383
48,2006,20636
48,2007,23986
48,2008,22025
48,2009,26896
48,2010,27534
48,2011,31934
48,2012,38934
48,2013,51285
48,2014,51908
48,2015,53251
48,2016,55949
48,2017,57497
48,2018,60376
48,2019,63022
48,2020,65470
48,2021,68422
48,2022,70568
48,2023,72946
48,2024,75542
48,2025,78396
48,2026,81029
49,1988,48796
49,1989,66303
49,1990,64768
49,1991,81213
49,1992,32219
49,1993,44777
49,1994,54522
49,1995,57305
49,1996,35729
49,1997,59991
49,1998,61338
49,1999,85381
49,2000,99036
49,2001,90330
49,2002,118228
49,2003,107687
49,2004,124802
49,2005,146571
49,2006,133152
49,2007,148558
49,2008,139316
49,2009,145842
49,2010,132706
49,2011,148984
49,2012,172574
49,2013,206674
49,2014,217789
49,2015,209563
49,2016,205829
49,2017,208860
49,2018,214627
49,2019,218672
49,2020,222012
49,2021,226167
49,2022,230387
49,2023,234451
49,2024,239688
49,2025,245214
49,2026,250673
50,1988,505154
50,1989,517392
50,1990,551283
50,1991,559733
50,1992,580102
50,1993,613786
50,1994,622827
50,1995,299665
50,1996,289865
50,1997,298124
50,1998,342714
50,1999,337717
50,2000,333240
50,2001,452872
50,2002,467814
50,2003,440565
50,2004,429518
50,2005,389038
50,2006,349660
50,2007,426545
50,2008,466367
50,2009,616279
50,2010,624448
50,2011,625005
50,2012,563087
50,2013,550638
50,2014,651387
50,2015,727579
50,2016,742656
50,2017,780161
50,2018,828367
50,2019,864178
50,2020,887381
50,2021,916669
50,2022,948375
50,2023,978495
50,2024,1014310
50,2025,1049370
50,2026,1085200
51,1988,55706
51,1989,33946
51,1990,34981
51,1991,28102
51,1992,24931
51,1993,16699
51,1994,20662
51,1995,27413
51,1996,28984
51,1997,30788
51,1998,37935
51,1999,32142
51,2000,33510
51,2001,35172
51,2002,37332
51,2003,37495
51,2004,39244
51,2005,39094
51,2006,39343
51,2007,42166
51,2008,39509
51,2009,50808
51,2010,43458
51,2011,36312
51,2012,43374
51,2013,46746
51,2014,48704
51,2015,54357
51,2016,57298
51,2017,55785
51,2018,56267
51,2019,57230
51,2020,58835
51,2021,59984
51,2022,60538
51,2023,62909
51,2024,66090
51,2025,69472
51,2026,72587
52,1988,6745
52,1989,7760
52,1990,8477
52,1991,8644
52,1992,9027
52,1993,18187
52,1994,21200
52,1995,17393
52,1996,16864
52,1997,16556
52,1998,18928
52,1999,26090
52,2000,21716
52,2001,22678
52,2002,24941
52,2003,23274
52,2004,28619
52,2005,28379
52,2006,31090
52,2007,32696
52,2008,32620
52,2009,41612
52,2010,44542
52,2011,31321
52,2012,30068
52,2013,30758
52,2014,29578
52,2015,31738
52,2016,33535
52,2017,34461
52,2018,35841
52,2019,36755
52,2020,37681
52,2021,38665
52,2022,39360
52,2023,39803
52,2024,40355
52,2025,41011
52,2026,41676
53,1988,510455
53,1989,584884
53,1990,649342
53,1991,721901
53,1992,681992
53,1993,644586
53,1994,764130
53,1995,738392
53,1996,727094
53,1997,762386
53,1998,833548
53,1999,883385
53,2000,915816
53,2001,961597
53,2002,934493
53,2003,1061960
53,2004,1155690
53,2005,1211690
53,2006,1289890
53,2007,1284180
53,2008,1293850
53,2009,1374410
53,2010,1445780
53,2011,1352810
53,2012,1325090
53,2013,1410910
53,2014,1397630
53,2015,1429580
53,2016,1440570
53,2017,1476630
53,2018,1492200
53,2019,1523860
53,2020,1555400
53,2021,1591870
53,2022,1627310
53,2023,1664760
53,2024,1703880
53,2025,1748620
53,2026,1804690
54,1988,27514
54,1989,35504
54,1990,42114
54,1991,39221
54,1992,46905
54,1993,38999
54,1994,50356
54,1995,62369
54,1996,68621
54,1997,72211
54,1998,69960
54,1999,84386
54,2000,83874
54,2001,94862
54,2002,107869
54,2003,108334
54,2004,107784
54,2005,158979
54,2006,154275
54,2007,180140
54,2008,223260
54,2009,221978
54,2010,275398
54,2011,260989
54,2012,270070
54,2013,297774
54,2014,312909
54,2015,329772
54,2016,342214
54,2017,354251
54,2018,368447
54,2019,383582
54,2020,400978
54,2021,419319
54,2022,445687
54,2023,463717
54,2024,482395
54,2025,500299
54,2026,520307
56,1988,1030
56,1989,807
56,1990,1518
56,1991,1736
56,1992,1168
56,1993,1656
56,1994,2305
56,1995,2665
56,1996,3725
56,1997,5288
56,1998,5316
56,1999,5622
56,2000,8201
56,2001,10460
56,2002,12059
56,2003,12946
56,2004,14274
56,2005,14770
56,2006,22758
56,2007,24906
56,2008,25841
56,2009,22744
56,2010,25229
56,2011,27742
56,2012,28017
56,2013,31001
56,2014,31490
56,2015,33741
56,2016,35518
56,2017,37376
56,2018,39190
56,2019,41671
56,2020,43907
56,2021,45969
56,2022,48092
56,2023,50420
56,2024,53148
56,2025,56004
56,2026,59015
59,1988,104281
59,1989,106805
59,1990,97615
59,1991,98772
59,1992,101744
59,1993,88359
59,1994,84149
59,1995,104403
59,1996,110130
59,1997,117042
59,1998,124103
59,1999,141544
59,2000,165520
59,2001,146001
59,2002,118979
59,2003,114162
59,2004,119632
59,2005,112919
59,2006,109914
59,2007,111883
59,2008,111996
59,2009,112547
59,2010,108874
59,2011,113445
59,2012,114053
59,2013,111580
59,2014,115654
59,2015,119435
59,2016,120184
59,2017,124724
59,2018,128453
59,2019,132291
59,2020,135450
59,2021,138441
59,2022,141071
59,2023,143617
59,2024,147792
59,2025,154049
59,2026,163879
61,1988,181356
61,1989,139281
61,1990,122827
61,1991,99051
61,1992,131546
61,1993,141374
61,1994,170501
61,1995,166152
61,1996,166993
61,1997,174564
61,1998,177862
61,1999,182975
61,2000,204661
61,2001,214614
61,2002,193986
61,2003,187179
61,2004,210864
61,2005,238962
61,2006,249555
61,2007,255179
61,2008,257157
61,2009,251273
61,2010,251535
61,2011,190430
61,2012,220628
61,2013,216867
61,2014,233536
61,2015,185290
61,2016,182945
61,2017,185806
61,2018,189155
61,2019,190379
61,2020,190019
61,2021,190100
61,2022,190328
61,2023,189996
61,2024,190445
61,2025,191935
61,2026,189637
62,1988,271732
62,1989,269876
62,1990,279701
62,1991,249789
62,1992,315307
62,1993,331165
62,1994,311963
62,1995,290967
62,1996,346197
62,1997,357205
62,1998,370026
62,1999,439477
62,2000,487576
62,2001,588456
62,2002,604911
62,2003,627233
62,2004,672296
62,2005,759447
62,2006,885305
62,2007,929102
62,2008,861566
62,2009,797375
62,2010,820618
62,2011,853322
62,2012,826538
62,2013,779741
62,2014,757694
62,2015,731525
62,2016,734765
62,2017,730058
62,2018,736957
62,2019,745652
62,2020,758263
62,2021,771273
62,2022,782955
62,2023,797828
62,2024,817100
62,2025,840760
62,2026,863152
65,1988,16782
65,1989,9590
65,1990,10800
65,1991,12886
65,1992,11490
65,1993,10881
65,1994,25048
65,1995,13145
65,1996,24544
65,1997,29812
65,1998,26563
65,1999,26156
65,2000,27099
65,2001,26723
65,2002,28451
65,2003,29005
65,2004,28987
65,2005,32724
65,2006,39565
65,2007,41271
65,2008,35986
65,2009,33364
65,2010,37528
65,2011,41627
65,2012,44200
65,2013,49615
65,2014,45684
65,2015,49063
65,2016,51241
65,2017,53462
65,2018,55859
65,2019,58191
65,2020,60311
65,2021,62416
65,2022,64385
65,2023,65635
65,2024,66721
65,2025,68009
65,2026,69224
66,1988,46885
66,1989,52241
66,1990,61194
66,1991,57336
66,1992,60574
66,1993,64683
66,1994,79449
66,1995,84543
66,1996,82523
66,1997,94625
66,1998,100631
66,1999,107875
66,2000,119243
66,2001,132058
66,2002,143204
66,2003,139591
66,2004,139628
66,2005,170096
66,2006,174355
66,2007,240954
66,2008,210458
66,2009,199215
66,2010,198807
66,2011,203063
66,2012,221555
66,2013,243719
66,2014,257993
66,2015,274451
66,2016,280418
66,2017,285836
66,2018,287985
66,2019,291286
66,2020,292237
66,2021,293896
66,2022,294818
66,2023,297752
66,2024,299632
66,2025,305804
66,2026,311522
67,1988,14533
67,1989,14963
67,1990,16145
67,1991,19198
67,1992,16724
67,1993,16673
67,1994,18918
67,1995,19963
67,1996,21170
67,1997,25003
67,1998,26214
67,1999,28404
67,2000,32600
67,2001,15670
67,2002,24726
67,2003,31683
67,2004,34154
67,2005,36647
67,2006,17686
67,2007,14230
67,2008,12619
67,2009,36188
67,2010,30296
67,2011,33554
67,2012,62077
67,2013,41383
67,2014,33120
67,2015,31907
67,2016,31101
67,2017,30785
67,2018,29689
67,2019,28697
67,2020,28992
67,2021,29117
67,2022,29500
67,2023,29728
67,2024,30257
67,2025,30779
67,2026,31539
68,1988,22555
68,1989,21496
68,1990,25399
68,1991,25401
68,1992,25090
68,1993,29189
68,1994,27891
68,1995,23573
68,1996,22908
68,1997,23747
68,1998,23280
68,1999,23867
68,2000,21999
68,2001,22622
68,2002,22655
68,2003,21486
68,2004,21059
68,2005,20357
68,2006,20600
68,2007,22110
68,2008,22734
68,2009,20403
68,2010,21989
68,2011,24529
68,2012,26102
68,2013,26692
68,2014,27835
68,2015,29207
68,2016,29971
68,2017,30921
68,2018,32016
68,2019,32985
68,2020,33780
68,2021,34514
68,2022,35131
68,2023,35790
68,2024,36532
68,2025,37576
68,2026,38521
69,1988,80
69,1989,413
69,1990,942
69,1991,2731
69,1992,4032
69,1993,6085
69,1994,12523
69,1995,7858
69,1996,21430
69,1997,23517
69,1998,20529
69,1999,16843
69,2000,21215
69,2001,21302
69,2002,23492
69,2003,24678
69,2004,26658
69,2005,29928
69,2006,32809
69,2007,30926
69,2008,33431
69,2009,32135
69,2010,31192
69,2011,33929
69,2012,31681
69,2013,32256
69,2014,33660
69,2015,36570
69,2016,37310
69,2017,37284
69,2018,37568
69,2019,37302
69,2020,37154
69,2021,37537
69,2022,37856
69,2023,38274
69,2024,38746
69,2025,39629
69,2026,40702
70,1988,103
70,1989,819
70,1990,2162
70,1991,4126
70,1992,13859
70,1993,20227
70,1994,15517
70,1995,26665
70,1996,24801
70,1997,23117
70,1998,24253
70,1999,26755
70,2000,27039
70,2001,25911
70,2002,25558
70,2003,23869
70,2004,24848
70,2005,25266
70,2006,24826
70,2007,20558
70,2008,22069
70,2009,21233
70,2010,20038
70,2011,21654
70,2012,20812
70,2013,23476
70,2014,24480
70,2015,25476
70,2016,25407
70,2017,25268
70,2018,25231
70,2019,25247
70,2020,25136
70,2021,25070
70,2022,24908
70,2023,24812
70,2024,25097
70,2025,25646
70,2026,26354
71,1988,52270
71,1989,53727
71,1990,90571
71,1991,133363
71,1992,90529
71,1993,73427
71,1994,73908
71,1995,58772
71,1996,85527
71,1997,73936
71,1998,93374
71,1999,97468
71,2000,104751
71,2001,126157
71,2002,123695
71,2003,178693
71,2004,193589
71,2005,182562
71,2006,179566
71,2007,121128
71,2008,117370
71,2009,111801
71,2010,115703
71,2011,100141
71,2012,96640
71,2013,99426
71,2014,98492
71,2015,92413
71,2016,94824
71,2017,96836
71,2018,99441
71,2019,101598
71,2020,103744
71,2021,105966
71,2022,108676
71,2023,113685
71,2024,116951
71,2025,122230
71,2026,125614
72,1988,337744
72,1989,307894
72,1990,278027
72,1991,284683
72,1992,311350
72,1993,235575
72,1994,291947
72,1995,346095
72,1996,304595
72,1997,296508
72,1998,190287
72,1999,171513
72,2000,153035
72,2001,152949
72,2002,147462
72,2003,173285
72,2004,186277
72,2005,244316
72,2006,201259
72,2007,201028
72,2008,200651
72,2009,184189
72,2010,175802
72,2011,171753
72,2012,172011
72,2013,173742
72,2014,182739
72,2015,189769
72,2016,189161
72,2017,186729
72,2018,185771
72,2019,185728
72,2020,184952
72,2021,183700
72,2022,182481
72,2023,181669
72,2024,181112
72,2025,180926
72,2026,182949
73,1988,175783
73,1989,222903
73,1990,382401
73,1991,439431
73,1992,1138050
73,1993,1882050
73,1994,1000120
73,1995,867849
73,1996,1024830
73,1997,996094
73,1998,1023640
73,1999,1002020
73,2000,979515
73,2001,1041060
73,2002,999259
73,2003,946783
73,2004,968636
73,2005,968122
73,2006,942090
73,2007,951043
73,2008,946187
73,2009,1000300
73,2010,931769
73,2011,913979
73,2012,896029
73,2013,912055
73,2014,974438
73,2015,973503
73,2016,1002110
73,2017,1041950
73,2018,1082810
73,2019,1109990
73,2020,1125230
73,2021,1143570
73,2022,1162060
73,2023,1179290
73,2024,1201940
73,2025,1219170
73,2026,1242980
74,1988,0
74,1989,0
74,1990,0
74,1991,0
74,1992,0
74,1993,0
74,1994,0
74,1995,0
74,1996,0
74,1997,33251
74,1998,61759
74,1999,59629
74,2000,66995
74,2001,99380
74,2002,95931
74,2003,82262
74,2004,74312
74,2005,56991
74,2006,65040
74,2007,51131
74,2008,42939
74,2009,51819
74,2010,55917
74,2011,63562
74,2012,78914
74,2013,81907
74,2014,84040
74,2015,100601
74,2016,104851
74,2017,104564
74,2018,106730
74,2019,108568
74,2020,109001
74,2021,111140
74,2022,113853
74,2023,116586
74,2024,119832
74,2025,123377
74,2026,125063
75,1988,252913
75,1989,253286
75,1990,253710
75,1991,254182
75,1992,254555
75,1993,411514
75,1994,396673
75,1995,421516
75,1996,341995
75,1997,329932
75,1998,296679
75,1999,281627
75,2000,332144
75,2001,323808
75,2002,318971
75,2003,333472
75,2004,452652
75,2005,421819
75,2006,404242
75,2007,395432
75,2008,377803
75,2009,383446
75,2010,350501
75,2011,358690
75,2012,389152
75,2013,374855
75,2014,237348
75,2015,214364
75,2016,221487
75,2017,228831
75,2018,236979
75,2019,246838
75,2020,255429
75,2021,258942
75,2022,258959
75,2023,258477
75,2024,257556
75,2025,257623
75,2026,256910
76,1988,309576
76,1989,299375
76,1990,283175
76,1991,255501
76,1992,336267
76,1993,381367
76,1994,438169
76,1995,465311
76,1996,512867
76,1997,579979
76,1998,541954
76,1999,507225
76,2000,531538
76,2001,527340
76,2002,523929
76,2003,555863
76,2004,510171
76,2005,472594
76,2006,483412
76,2007,449340
76,2008,466050
76,2009,464453
76,2010,466011
76,2011,505658
76,2012,530090
76,2013,548143
76,2014,575830
76,2015,599870
76,2016,598852
76,2017,635267
76,2018,669767
76,2019,704065
76,2020,733927
76,2021,755487
76,2022,765271
76,2023,775352
76,2024,788766
76,2025,817187
76,2026,850510
77,1988,57318
77,1989,85601
77,1990,85902
77,1991,111188
77,1992,123367
77,1993,142858
77,1994,210638
77,1995,228418
77,1996,202242
77,1997,211913
77,1998,231862
77,1999,233728
77,2000,233102
77,2001,226130
77,2002,214815
77,2003,202094
77,2004,264747
77,2005,258576
77,2006,252859
77,2007,288686
77,2008,257083
77,2009,297172
77,2010,425756
77,2011,213327
77,2012,260430
77,2013,168566
77,2014,155826
77,2015,151980
77,2016,155674
77,2017,162622
77,2018,168739
77,2019,172234
77,2020,177318
77,2021,182806
77,2022,188274
77,2023,193931
77,2024,201091
77,2025,209292
77,2026,217661
78,1988,37156
78,1989,26508
78,1990,13451
78,1991,11250
78,1992,5899
78,1993,11438
78,1994,2870
78,1995,12444
78,1996,10978
78,1997,13735
78,1998,14926
78,1999,3677
78,2000,3439
78,2001,6267
78,2002,80278
78,2003,149711
