"","cntry_key","sector","cur_adj_value"
"113","ECU","mar",92.30787199
"114","ECU","mmw",92.30787199
"115","ECU","tour",92.8595335013
"116","EGY","cf",91
"117","EGY","mar",91
"118","EGY","mmw",91.29883291
"119","EGY","tour",89.8486912641
"120","ERI","mmw",89.4543878916
"121","ESP","cf",91.48886755
"122","ESP","mar",91.48886755
"123","ESP","mmw",88.66169873
"124","ESP","tour",87.1261132301
"125","EST","cf",94.5323741
"126","EST","mar",94.5323741
"127","EST","tour",92.7750378086
"128","FIN","cf",93.69038885
"129","FIN","mar",93.69038885
"130","FIN","tour",92.7750378086
"131","FJI","cf",91.4524030064
"132","FJI","mmw",91.4524030064
"133","FJI","tour",88.4602587638
"134","FLK","cf",93.2971396621
"135","FLK","mar",93.2971396621
"136","FLK","mmw",93.2971396621
"137","FRA","cf",92.00978981
"138","FRA","mar",91.29653696
"139","FRA","mmw",92.60238725
"140","FRA","tour",94.6196355223
"141","FRA","wte",92.60238725
"142","FSM","mmw",92.9172946406
"143","GAB","cf",90.1524077524
"144","GAB","mmw",90.1434135046
"145","GAB","tour",90.1254250091
"146","GBR","cf",94.65019202
"147","GBR","mar",94.76438046
"148","GBR","mmw",94.71986125
"149","GBR","tour",92.7750378086
"150","GEO","mmw",83.53321514
"151","GHA","cf",89.63768342
"152","GHA","mar",89.63768342
"153","GHA","tour",90.646944137
"154","GIB","mmw",86.9718522345
"155","GIN","tour",90.646944137
"156","GLP","cf",91.3835505392
"157","GLP","tour",92.2125811084
"158","GMB","cf",91.3098309784
"159","GMB","mmw",91.0888686979
"160","GMB","tour",90.646944137
"161","GNQ","cf",90.1434135046
"162","GNQ","mar",90.1434135046
"163","GRC","cf",92.34646596
"164","GRC","mar",92.34646596
"165","GRC","mmw",92.34646596
"166","GRC","tour",87.1261132301
"167","GRD","cf",91.3835505392
"168","GRD","mmw",91.3835505392
"169","GRD","tour",92.2125811084
"170","GRL","mmw",93.5313455213
"171","GTM","cf",94.5324117455
"172","GTM","mar",94.5324117455
"173","GTM","mmw",98.17691733
"174","GTM","tour",95.0517220356
"175","GUF","cf",92.0471593484
"176","GUM","cf",92.9172946406
"177","GUM","mar",92.9172946406
"178","GUM","mmw",92.9172946406
"179","GUY","cf",92.0471593484
"180","GUY","mar",92.0471593484
"181","GUY","tour",92.8595335013
"182","HKG","cf",96.44286106
"183","HKG","mar",96.44286106
"184","HKG","mmw",96.44286106
"185","HKG","tour",96.1869625203
"186","HND","cf",94.5324117455
"187","HND","mar",96.05924427
"188","HND","mmw",96.89168519
"189","HND","tour",95.0517220356
"190","HRV","cf",91.65266106
"191","HRV","mmw",91.65266106
"192","HRV","tour",87.1261132301
"193","HTI","tour",92.2125811084
"194","IDN","cf",91.60810465
"195","IDN","mar",89.71423141
"196","IDN","mmw",91.60810465
"197","IDN","tour",95.3601282008
"198","IND","cf",92.9170023532
"199","IND","mar",92.9170023532
"200","IND","mmw",92.9170023532
"201","IND","tour",92.7719708467
"202","IRL","mmw",93.96243292
"203","IRL","tour",92.7750378086
"204","IRN","cf",89.51559681
"205","IRN","mar",89.51559681
"206","IRN","tour",92.7719708467
"207","IRQ","cf",88.3158118634
"208","ISL","cf",97.00833349
"209","ISL","mmw",97.00833349
"210","ISL","tour",92.7750378086
"211","ISR","tour",87.8611835987
"212","ITA","mmw",93.25815835
"213","ITA","tour",87.1261132301
"214","JAM","cf",89.43288061
"215","JAM","mmw",89.43288061
"216","JAM","tour",92.2125811084
"217","JOR","cf",87.35000038
"218","JOR","mar",87.35000038
"219","JOR","tour",87.8611835987
"220","JPN","cf",96.11577684
"221","JPN","mmw",96.01443826
"222","JPN","tour",96.1869625203
"223","KEN","cf",89.4543878916
"224","KEN","mar",89.4543878916
"225","KEN","mmw",89.4543878916
"226","KEN","tour",89.1240476647
"227","KHM","mar",94.658881671
"228","KHM","tour",95.3601282008
"229","KIR","cf",92.9172946406
"230","KIR","tour",94.0857725188
"231","KNA","cf",88.0653870763
"232","KNA","mmw",91.3835505392
"233","KNA","tour",92.2125811084
"234","KOR","cf",96.82533164
"235","KOR","mar",96.82533164
"236","KOR","tour",96.1869625203
"237","KWT","tour",87.8611835987
"238","LBN","cf",88.7704401281
"239","LBN","mar",88.7704401281
"240","LBN","tour",87.8611835987
"241","LBR","cf",91.0888686979
"242","LBR","mar",91.0888686979
"243","LBY","tour",89.8486912641
"244","LCA","cf",91.3835505392
"245","LCA","mar",91.3835505392
"246","LCA","mmw",91.3835505392
"247","LCA","tour",92.2125811084
"248","LKA","cf",94.78221716
"249","LKA","mar",94.78221716
"250","LKA","mmw",94.78221716
"251","LKA","tour",92.7719708467
"252","LTU","cf",95.6955708
"253","LTU","mar",95.6955708
"254","LTU","tour",92.7750378086
"255","LVA","cf",92.51028807
"256","LVA","mar",92.51028807
"257","LVA","tour",92.7750378086
"258","MAR","cf",90.4341802
"259","MAR","mmw",90.4341802
"260","MAR","tour",89.8486912641
"261","MDG","cf",89.4543878916
"262","MDG","mar",89.4543878916
"263","MDG","mmw",89.4543878916
"264","MDG","tour",89.1240476647
"265","MDV","cf",92.9170023532
"266","MDV","mmw",92.9170023532
"267","MDV","tour",92.7719708467
"268","MEX","cf",96.49012789
"269","MEX","mar",96.49012789
"270","MEX","mmw",96.83743521
"271","MEX","tour",95.0517220356
"272","MLT","cf",94.15204678
"273","MLT","mar",94.15204678
"274","MLT","tour",87.1261132301
"275","MMR","cf",95.0205533997
"276","MMR","mar",95.0205533997
"277","MMR","mmw",95.0205533997
"278","MMR","tour",95.3601282008
"279","MNE","tour",87.1261132301
"280","MOZ","mmw",89.4543878916
"281","MOZ","tour",89.1240476647
"282","MRT","mmw",91.0888686979
"283","MTQ","cf",91.3835505392
"284","MTQ","tour",92.2125811084
"285","MUS","cf",92.77681918
"286","MUS","mar",92.77681918
"287","MUS","mmw",92.77681918
"288","MUS","tour",89.1240476647
"289","MYS","cf",96.66031919
"290","MYS","mar",96.66031919
"291","MYS","mmw",96.66031919
"292","MYS","tour",95.3601282008
"293","MYT","cf",89.9498982319
"294","MYT","mar",89.9498982319
"295","MYT","mmw",89.4543878916
"296","NAM","mmw",62.41711597
"297","NAM","tour",74.1010224476
"298","NCL","cf",91.4524030064
"299","NCL","mmw",91.4524030064
"300","NGA","cf",91.0888686979
"301","NGA","tour",90.646944137
"302","NIC","cf",94.38056166
"303","NIC","mar",94.38056166
"304","NIC","mmw",94.687663
"305","NIC","tour",95.0517220356
"306","NIU","mmw",95.4180724194
"307","NLD","cf",96.40484101
"308","NLD","tour",94.6196355223
"309","NOR","cf",97.40274759
"310","NOR","mar",97.40274759
"311","NOR","mmw",97.40274759
"312","NOR","tour",92.7750378086
"313","NZL","cf",95.84318872
"314","NZL","mmw",95.98406936
"315","NZL","tour",95.4683241064
"316","OMN","cf",88.3158118634
"317","OMN","mmw",88.3158118634
"318","OMN","tour",87.8611835987
"319","PAK","cf",95.02436627
"320","PAK","tour",92.7719708467
"321","PAN","cf",94.1479599
"322","PAN","mmw",90.88929244
"323","PAN","tour",95.0517220356
"324","PER","cf",92.57402396
"325","PER","mar",92.57402396
"326","PER","mmw",92.57402396
"327","PER","tour",92.8595335013
"328","PHL","cf",88.49523357
"329","PHL","mmw",92.67075047
"330","PHL","tour",95.3601282008
"331","PLW","cf",92.9172946406
"332","PLW","mmw",92.9172946406
"333","PNG","mmw",91.4524030064
"334","PNG","tour",88.4602587638
"335","POL","cf",92.88330268
"336","POL","mar",92.88330268
"337","POL","tour",93.5299509699
"338","PRI","cf",88.65248227
"339","PRI","mmw",88.4502924
"340","PRI","tour",92.2125811084
"341","PRT","mmw",92.40342059
"342","PRT","tour",87.1261132301
"343","PYF","cf",90.4552115402
"344","PYF","mar",90.4552115402
"345","PYF","mmw",90.4552115402
"346","QAT","cf",88.3158118634
"347","QAT","tour",87.8611835987
"348","REU","cf",89.4543878916
"349","REU","mmw",89.4543878916
"350","REU","tour",89.1240476647
"351","ROU","cf",92.73453094
"352","ROU","mar",92.73453094
"353","ROU","tour",93.5299509699
"354","RUS","cf",92.87023049
"355","RUS","mar",92.87023049
"356","RUS","mmw",93.73418579
"357","RUS","tour",93.5299509699
"358","SAU","cf",93.8
"359","SAU","mar",93.8
"360","SAU","tour",87.8611835987
"361","SDN","cf",88.7640466285
"362","SDN","mar",88.7640466285
"363","SDN","tour",89.8486912641
"364","SEN","cf",92.6345733606
"365","SEN","mmw",91.0888686979
"366","SEN","tour",90.646944137
"367","SGP","cf",96.04853786
"368","SGP","mar",96.04853786
"369","SGP","tour",95.3601282008
"370","SHN","cf",93.2971396621
"371","SLB","mmw",91.4524030064
"372","SLB","tour",88.4602587638
"373","SLE","tour",90.646944137
"374","SLV","cf",94.11604898
"375","SLV","mar",94.11604898
"376","SLV","tour",95.0517220356
"377","SPM","mmw",93.3057881707
"378","STP","cf",90.1883847434
"379","STP","mmw",90.1434135046
"380","STP","tour",90.1254250091
"381","SUR","cf",91.6027266181
"382","SUR","mar",91.6027266181
"383","SUR","mmw",91.0963648733
"384","SUR","tour",92.8595335013
"385","SVN","cf",92.80000019
"386","SVN","mar",95.18187064
"387","SVN","mmw",95.62941661
"388","SVN","tour",87.1261132301
"389","SWE","cf",93.45672005
"390","SWE","tour",92.7750378086
"391","SYC","cf",89.619558005
"392","SYC","mar",89.619558005
"393","SYC","mmw",89.4543878916
"394","SYC","tour",89.1240476647
"395","SYR","cf",88.3158118634
"396","SYR","mar",88.3158118634
"397","SYR","tour",87.8611835987
"398","TCA","cf",91.3835505392
"399","TCA","mmw",91.3835505392
"400","TGO","cf",91.3098309784
"401","TGO","mar",91.3098309784
"402","TGO","tour",90.646944137
"403","THA","cf",97.61115779
"404","THA","mar",97.61115779
"405","THA","mmw",98.8240774
"406","THA","tour",95.3601282008
"407","TLS","cf",94.658881671
"408","TON","cf",90.4552115402
"409","TON","mar",90.4552115402
"410","TON","mmw",90.4552115402
"411","TON","tour",89.9182129511
"412","TTO","cf",93.73201151
"413","TUN","cf",85.8
"414","TUN","mar",85.8
"415","TUN","tour",89.8486912641
"416","TUR","mmw",89.03125525
"417","TUR","tour",87.8611835987
"418","TUV","cf",90.9922101293
"419","TWN","cf",96.1294196435
"420","TWN","mar",96.1294196435
"421","TWN","mmw",96.1294196435
"422","TWN","tour",96.1869625203
"423","TZA","cf",89.4543878916
"424","TZA","mar",89.4543878916
"425","TZA","mmw",89.4543878916
"426","TZA","tour",89.1240476647
"427","UKR","mmw",93.63720811
"428","UKR","tour",93.5299509699
"429","URY","cf",86.9
"430","URY","mar",89.44005062
"431","URY","mmw",89.44005062
"432","URY","tour",92.8595335013
"433","USA","tour",92.8739866742
"434","VCT","cf",91.3835505392
"435","VCT","mmw",91.3835505392
"436","VCT","tour",92.2125811084
"437","VEN","cf",83.22125089
"438","VEN","mar",83.22125089
"439","VEN","mmw",90.67173005
"440","VEN","tour",92.8595335013
"441","VGB","mmw",91.3835505392
"442","VGB","tour",92.2125811084
"443","VIR","mar",90.5544678699
"444","VIR","mmw",91.3835505392
"445","VIR","tour",92.2125811084
"446","VNM","tour",95.3601282008
"447","VUT","cf",94.5211062976
"448","VUT","tour",88.4602587638
"449","WSM","cf",91.5292087184
"450","WSM","mmw",90.4552115402
"451","YEM","cf",84.99807914
"452","YEM","tour",87.8611835987
"453","ZAF","cf",73.27426904
"454","ZAF","mmw",77.09155508
"455","ZAF","tour",74.1010224476
