"","cntry_key","sector","cur_adj_value"
"161","CRI","tour",NA
"162","CUB","aqf",62076880000.001
"163","CUB","cf",58603500000
"164","CUB","mar",73977446428.5703
"165","CUB","og",62076880000.001
"166","CUB","tour",NA
"167","CYM","cf",10323696146
"168","CYM","og",10314044641.4
"169","CYM","tour",NA
"170","CYP","aqf",13319544758
"171","CYP","cf",21841815681
"172","CYP","mar",21841815681
"173","CYP","mmw",25321517504
"174","CYP","og",23542650736
"175","CYP","tour",NA
"176","DEU","aqf",3.62369e+12
"177","DEU","cf",3.32381e+12
"178","DEU","mar",3.28447e+12
"179","DEU","mmw",3.62369e+12
"180","DEU","og",3.29864e+12
"181","DEU","tour",NA
"182","DJI","aqf",1049054417
"183","DJI","cf",847918929.1
"184","DJI","og",1049054417
"185","DMA","cf",418759930
"186","DMA","mmw",462166696.3
"187","DMA","og",481257770.4
"188","DMA","tour",NA
"189","DNK","aqf",3.10545e+11
"190","DNK","cf",3.11418e+11
"191","DNK","mar",3.11418e+11
"192","DNK","mmw",3.43881e+11
"193","DNK","og",3.10545e+11
"194","DNK","tour",NA
"195","DOM","aqf",46788255295
"196","DOM","cf",41314666869
"197","DOM","mar",41314666869
"198","DOM","mmw",45805370532
"199","DOM","og",46788255295
"200","DOM","tour",NA
"201","DZA","aqf",1.35804e+11
"202","DZA","cf",1.35804e+11
"203","DZA","mar",1.35804e+11
"204","DZA","og",1.3812e+11
"205","DZA","tour",NA
"206","Easter Island","aqf",159495021.336106
"207","Easter Island","tour",NA
"208","ECU","aqf",53979330701.2009
"209","ECU","cf",45311174221.6027
"210","ECU","mar",45311174221.6027
"211","ECU","mmw",41528680484.0427
"212","ECU","og",51801912898.6229
"213","ECU","tour",NA
"214","EGY","aqf",1.88984e+11
"215","EGY","cf",1.30478e+11
"216","EGY","mar",1.30478e+11
"217","EGY","mmw",1.62818e+11
"218","EGY","og",1.88984e+11
"219","EGY","tour",NA
"220","ERI","aqf",1856715447
"221","ERI","cf",1317983740
"222","ERI","mmw",1380162602
"223","ERI","og",1856715447
"224","ESP","aqf",1.45596e+12
"225","ESP","cf",1.44143e+12
"226","ESP","mar",1.44143e+12
"227","ESP","mmw",1.59342e+12
"228","ESP","og",1.45596e+12
"229","ESP","tour",NA
"230","EST","aqf",19117640930
"231","EST","cf",21993654861
"232","EST","og",19117640930
"233","EST","tour",NA
"234","FIN","aqf",2.39383e+11
"235","FIN","cf",2.46127e+11
"236","FIN","mar",2.63011e+11
"237","FIN","og",2.39383e+11
"238","FIN","tour",NA
"239","FJI","aqf",2878524079
"240","FJI","cf",3379863774
"241","FJI","mar",3379863774
"242","FJI","mmw",3589854454
"243","FJI","og",2878524079
"244","FJI","tour",NA
"245","FLK","mar",384476128113.833
"246","FLK","mmw",382848450631.333
"247","FLK","og",319570546063.667
"248","FRA","aqf",2.61969e+12
"249","FRA","cf",2.58239e+12
"250","FRA","mar",2.58239e+12
"251","FRA","mmw",2.83179e+12
"252","FRA","og",2.61969e+12
"253","FRA","tour",NA
"254","FRA","wte",2.83179e+12
"255","FSM","aqf",277510922.8
"256","FSM","cf",255890836.4
"257","FSM","mmw",261339642.4
"258","GAB","aqf",10946387019
"259","GAB","cf",11570860872
"260","GAB","mmw",14534823245
"261","GAB","og",10946387019
"262","GAB","tour",NA
"263","GBR","aqf",2.18386e+12
"264","GBR","cf",2.82553e+12
"265","GBR","mar",2.82553e+12
"266","GBR","mmw",2.64894e+12
"267","GBR","og",2.18386e+12
"268","GBR","tour",NA
"269","GEO","cf",10172260738
"270","GEO","mmw",12799337250
"271","GEO","og",10766836277
"272","GEO","tour",NA
"273","GHA","aqf",28528046011
"274","GHA","cf",24757642258
"275","GHA","og",25978537279
"276","GHA","tour",NA
"277","GIB","mmw",466302747698.9
"278","GIB","og",427491102775.6
"279","GIN","aqf",4164652171
"280","GIN","cf",4209332040
"281","GIN","og",4164652171
"282","GIN","tour",NA
"283","GLP","aqf",8440213840.09183
"284","GLP","cf",7861856229.67417
"285","GLP","mar",9303674722.91377
"286","GLP","og",8267721855.10303
"287","GLP","tour",NA
"288","GMB","aqf",900629373
"289","GMB","cf",798869805.1
"290","GMB","mmw",965771303
"291","GMB","og",900629373
"292","GMB","tour",NA
"293","GNB","aqf",832530156.8
"294","GNB","cf",690721769.2
"295","GNB","og",832530156.8
"296","GNQ","aqf",18425039290
"297","GNQ","cf",12575148296
"298","GNQ","og",12222195530
"299","GRC","aqf",3.21016e+11
"300","GRC","cf",3.05432e+11
"301","GRC","mar",3.05432e+11
"302","GRC","mmw",3.41594e+11
"303","GRC","og",3.21016e+11
"304","GRC","tour",NA
"305","GRD","cf",763824454.9
"306","GRD","mmw",832339701.3
"307","GRD","og",775507460.7
"308","GRD","tour",NA
"309","GRL","aqf",1267711816
"310","GRL","cf",2121759848
"311","GRL","mmw",2121759848
"312","GRL","og",1267711816
"313","GTM","aqf",37733791089
"314","GTM","cf",34113106486
"315","GTM","mar",34113106486
"316","GTM","mmw",30231130543
"317","GTM","og",37733791089
"318","GTM","tour",NA
"319","GUF","aqf",288052788490.4
"320","GUF","cf",241860504704.6
"321","GUF","og",288052788490.4
"322","GUM","cf",129618971.400298
"323","GUM","mar",153719907.10601
"324","GUM","mmw",132875480.216851
"325","GUM","og",132321472.531303
"326","GUY","aqf",2025565089
"327","GUY","cf",1740335069
"328","GUY","mar",722460911.6
"329","GUY","og",2025565089
"330","GUY","tour",NA
"331","Hawaii","aqf",191947947216.986
"332","Hawaii","tour",NA
"333","HKG","cf",1695483465770
"334","HKG","mar",1695483465770
"335","HKG","mmw",1870719760750
"336","HKG","og",2059835203340
"337","HKG","tour",2254893575490
"338","HND","aqf",14123452608
"339","HND","cf",12315697003
"340","HND","mar",17426574426
"341","HND","mmw",10877302306
"342","HND","og",14123452608
"343","HND","tour",NA
"344","HRV","aqf",62202619240
"345","HRV","cf",59335976948
"346","HRV","mar",59335976948
"347","HRV","mmw",69586490140
"348","HRV","og",62202619240
"349","HRV","tour",NA
"350","HTI","aqf",6470254240
"351","HTI","cf",5971284338
"352","HTI","og",6470254240
"353","HTI","tour",NA
"354","IDN","aqf",5.3958e+11
"355","IDN","cf",4.32217e+11
"356","IDN","mar",1.95661e+11
"357","IDN","mmw",5.10245e+11
"358","IDN","og",5.3958e+11
"359","IDN","tour",NA
"360","IND","aqf",1.2241e+12
"361","IND","cf",1.2387e+12
"362","IND","mar",5.22798e+11
"363","IND","mmw",1.2241e+12
"364","IND","og",1.36537e+12
"365","IND","tour",NA
"366","IRL","aqf",2.23099e+11
"367","IRL","cf",2.59955e+11
"368","IRL","mar",2.59955e+11
"369","IRL","mmw",2.63654e+11
"370","IRL","og",2.23099e+11
"371","IRL","tour",NA
"372","IRN","aqf",3.31015e+11
"373","IRN","cf",2.86058e+11
"374","IRN","mar",400039155555.547
"375","IRN","og",3.31015e+11
"376","IRN","tour",NA
"377","IRQ","cf",56989916308
"378","IRQ","og",64231331197
"379","IRQ","tour",NA
"380","ISL","cf",20428232684
"381","ISL","mar",14026172280
"382","ISL","mmw",16832079677
"383","ISL","og",12113097224
"384","ISL","tour",NA
"385","ISR","aqf",1.94866e+11
"386","ISR","cf",1.67112e+11
"387","ISR","mar",1.94866e+11
"388","ISR","og",1.94866e+11
"389","ISR","tour",NA
"390","ITA","aqf",2.11115e+12
"391","ITA","cf",2.12718e+12
"392","ITA","mar",2.12718e+12
"393","ITA","mmw",2.30731e+12
"394","ITA","og",2.11115e+12
"395","ITA","tour",NA
"396","JAM","aqf",13075044561
"397","JAM","cf",12702332855
"398","JAM","mar",14439331395
"399","JAM","mmw",13075044561
"400","JAM","og",12012993251
"401","JAM","tour",NA
"402","JOR","cf",17110610000
"403","JOR","mar",28840197019
"404","JOR","og",23820013059
"405","JOR","tour",NA
"406","JPN","aqf",5.03514e+12
"407","JPN","cf",4.35633e+12
"408","JPN","mar",4.35633e+12
"409","JPN","mmw",4.84921e+12
"410","JPN","og",5.03514e+12
"411","JPN","tour",NA
"412","KEN","aqf",30580367979
"413","KEN","cf",27236739896
"414","KEN","mmw",30465489796
"415","KEN","og",30580367979
"416","KEN","tour",NA
"417","KHM","aqf",10401935532
"418","KHM","cf",8639164917
"419","KHM","mar",8639164917
"420","KHM","og",10401935532
"421","KHM","tour",NA
"422","KIR","aqf",120292736
"423","KIR","cf",123962353.7
"424","KIR","mar",166690184.6
"425","KIR","og",120292736
"426","KIR","tour",NA
"427","KNA","mmw",740102893.7
"428","KNA","og",688663854.4
"429","KNA","tour",NA
"430","KOR","aqf",8.3406e+11
"431","KOR","cf",1.04924e+12
"432","KOR","mar",1.11625e+12
"433","KOR","og",8.3406e+11
"434","KOR","tour",NA
"435","KWT","aqf",1.05911e+11
"436","KWT","cf",1.14722e+11
"437","KWT","mar",1.14722e+11
"438","KWT","og",1.05911e+11
"439","KWT","tour",NA
"440","LBN","aqf",34650746269
"441","LBN","cf",25056716418
"442","LBN","og",34650746269
"443","LBN","tour",NA
"444","LBR","aqf",1155146230
"445","LBR","cf",7.39e+08
"446","LBR","og",1155146230
"447","LBY","aqf",62360446571
"448","LBY","cf",71803278689
"449","LBY","mar",95601264994.1895
"450","LBY","og",62360446571
"451","LBY","tour",NA
"452","LCA","cf",1132407670
"453","LCA","mar",1259078382
"454","LCA","mmw",1174876792
"455","LCA","og",1173930131
"456","LCA","tour",NA
"457","LKA","aqf",42067965895
"458","LKA","cf",32351184234
"459","LKA","mar",59172135299
"460","LKA","mmw",40715249700
"461","LKA","og",42067965895
"462","LKA","tour",NA
"463","LTU","cf",39103973051
"464","LTU","og",36846183172
"465","LTU","tour",NA
"466","LVA","aqf",25875781250
"467","LVA","cf",28765687042
"468","LVA","og",25875781250
"469","LVA","tour",NA
"470","MAR","aqf",90908402631
"471","MAR","cf",75226318359
"472","MAR","mar",75226318359
"473","MAR","mmw",88882967742
"474","MAR","og",90908402631
"475","MAR","tour",NA
"476","MDG","aqf",9394896990
"477","MDG","cf",7342923620
"478","MDG","mar",9911781297
"479","MDG","mmw",9394896990
"480","MDG","og",8487986651
"481","MDG","tour",NA
"482","MDV","aqf",1891632813
"483","MDV","cf",1541976563
"484","MDV","mmw",1891632813
"485","MDV","og",1942031250
"486","MDV","tour",NA
"487","MEX","aqf",1.09448e+12
"488","MEX","cf",1.03593e+12
"489","MEX","mar",1.03593e+12
"490","MEX","mmw",9.52276e+11
"491","MEX","og",8.79703e+11
"492","MEX","tour",NA
"493","MHL","aqf",151560778.4
"494","MHL","cf",149739017.4
"495","MLT","cf",7513834700
"496","MLT","mar",8886572143
"497","MLT","og",8099400961
"498","MLT","tour",NA
"499","MMR","aqf",163212752819.889
"500","MMR","cf",142551831741.667
"501","MMR","mar",233195037425.222
"502","MMR","mmw",163412219952.222
"503","MMR","og",163212752819.889
"504","MMR","tour",NA
"505","MNE","og",363284632265
"506","MNE","tour",385563811507
"507","MOZ","aqf",9891003405
"508","MOZ","cf",8035635713
"509","MOZ","mar",8035635713
"510","MOZ","mmw",9891003405
"511","MOZ","og",9674035109
"512","MOZ","tour",NA
"513","MRT","cf",3356758534
"514","MRT","mmw",3585284290
"515","MRT","og",3027020112
"516","MTQ","aqf",8581855406.50817
"517","MTQ","cf",7993791942.72703
"518","MTQ","mar",9459806674.79893
"519","MTQ","og",8406468703.99077
"520","MTQ","tour",NA
"521","MUS","aqf",8834647745
"522","MUS","cf",7792060060
"523","MUS","mar",11259856301
"524","MUS","mmw",9641063862
"525","MUS","og",8834647745
"526","MUS","tour",NA
"527","MYS","aqf",205798627895
"528","MYS","cf",205798627895
"529","MYS","mar",205798627895
"530","MYS","mmw",245381099069
"531","MYS","og",212984435034
"532","MYS","tour",259190708859
"533","MYT","aqf",9329731237.13333
"534","MYT","cf",7877488198.6
"535","MYT","mar",7877488198.6
"536","MYT","mmw",9329731237.13333
"537","NAM","aqf",8829927125
"538","NAM","cf",8811608767
"539","NAM","mar",11082302986
"540","NAM","mmw",8829927125
"541","NAM","og",8859203056
"542","NAM","tour",NA
"543","NCL","aqf",3260192137.32
"544","NCL","cf",1407561243.70001
"545","NCL","mar",NA
"546","NCL","mmw",821983805.333008
"547","NCL","og",3260192137.32
"548","NGA","aqf",2.07116e+11
"549","NGA","cf",1.65921e+11
"550","NGA","og",1.68587e+11
"551","NGA","tour",NA
"552","NIC","aqf",8061961615
"553","NIC","cf",7446636655
"554","NIC","mar",9316755540
"555","NIC","mmw",6786294613
"556","NIC","og",8061961615
"557","NIC","tour",NA
"558","NIU","mmw",788809473.563282
"559","NIU","og",293848590.407653
"560","NLD","aqf",7.96333e+11
"561","NLD","cf",7.82567e+11
"562","NLD","mar",7.82567e+11
"563","NLD","og",7.96333e+11
"564","NLD","tour",NA
"565","NOR","aqf",3.93479e+11
"566","NOR","cf",3.93479e+11
"567","NOR","mar",3.93479e+11
"568","NOR","mmw",4.53885e+11
"569","NOR","og",3.74758e+11
"570","NOR","tour",NA
"571","NZL","aqf",1.30677e+11
"572","NZL","cf",1.34015e+11
"573","NZL","mar",1.59706e+11
"574","NZL","mmw",1.30677e+11
"575","NZL","og",1.17376e+11
"576","NZL","tour",NA
"577","OMN","aqf",36803641389
"578","OMN","cf",41901170689
"579","OMN","mmw",60566970579
"580","OMN","og",46866060196
"581","OMN","tour",NA
"582","PAK","aqf",1.63892e+11
"583","PAK","cf",1.43171e+11
"584","PAK","mar",2.10216e+11
"585","PAK","og",1.61819e+11
"586","PAK","tour",NA
"587","PAN","aqf",24080100000
"588","PAN","cf",19793659790
"589","PAN","mar",19793659790
"590","PAN","mmw",1.7137e+10
"591","PAN","og",24080100000
"592","PAN","tour",NA
"593","PER","aqf",1.26888e+11
"594","PER","cf",1.07513e+11
"595","PER","mar",1.26923e+11
"596","PER","mmw",92303809836
"597","PER","og",1.26923e+11
"598","PER","tour",NA
"599","PHL","aqf",1.68334e+11
"600","PHL","cf",1.4936e+11
"601","PHL","mar",2.24771e+11
"602","PHL","mmw",1.73603e+11
"603","PHL","og",1.68334e+11
"604","PHL","tour",NA
"605","PLW","aqf",153212923.8
"606","PLW","mar",165517314.2
"607","PLW","mmw",160279989.1
"608","PNG","aqf",7914594203
"609","PNG","cf",6329292929
"610","PNG","mar",6329292929
"611","PNG","mmw",8010370370
"612","PNG","og",7914594203
"613","PNG","tour",NA
"614","POL","aqf",4.30878e+11
"615","POL","cf",4.25322e+11
"616","POL","og",4.30878e+11
"617","POL","tour",NA
"618","PRI","cf",85937391214.7282
"619","PRI","mar",83753054191.4362
"620","PRI","mmw",90021300647.4873
"621","PRI","og",92554281912.1087
"622","PRI","tour",NA
"623","PRK","cf",1825857743118.8
"624","PRK","mar",1825857743118.8
"625","PRK","og",2219163609959.6
"626","PRT","aqf",2.34084e+11
"627","PRT","cf",2.31742e+11
"628","PRT","mar",2.31742e+11
"629","PRT","mmw",2.51925e+11
"630","PRT","og",2.34084e+11
"631","PRT","tour",NA
"632","PYF","aqf",2198960535.83313
"633","PYF","cf",3360498206.49999
"634","PYF","mar",689527739.027
"635","PYF","mmw",2198960535.83313
"636","PYF","og",302286759.00061
"637","QAT","aqf",97583513671
"638","QAT","cf",79546975729
"639","QAT","mar",17538461033
"640","QAT","og",97583513671
"641","QAT","tour",NA
"642","REU","cf",7877488198.6
"643","REU","mar",7877488198.6
"644","REU","mmw",9329731237.13333
"645","REU","og",9248192673.47778
"646","REU","tour",NA
"647","ROU","aqf",1.64346e+11
"648","ROU","cf",1.69282e+11
"649","ROU","og",1.64346e+11
"650","ROU","tour",NA
"651","RUS","cf",1.29971e+12
"652","RUS","mar",1.85777e+12
"653","RUS","mmw",1.66085e+12
"654","RUS","og",1.22265e+12
"655","RUS","tour",NA
"656","SAU","aqf",3.76693e+11
"657","SAU","cf",3.84891e+11
"658","SAU","mar",3.84891e+11
"659","SAU","og",3.76693e+11
"660","SAU","tour",NA
"661","SCG","aqf",4519731947
"662","SCG","mar",4495775882
"663","SCG","tour",NA
"664","SDN","aqf",17646271397
"665","SDN","cf",45456460335
"666","SDN","og",52645594564
"667","SDN","tour",NA
"668","SEN","cf",11319748340
"669","SEN","mar",11319748340
"670","SEN","mmw",13386346544
"671","SEN","og",12769040890
"672","SEN","tour",NA
"673","SGP","aqf",1.75935e+11
"674","SGP","cf",1.68434e+11
"675","SGP","mar",1.68434e+11
"676","SGP","og",1.75935e+11
"677","SGP","tour",NA
"678","SHN","aqf",384476128113.833
"679","SHN","cf",384476128113.833
"680","SHN","og",319570546063.667
"681","SLB","aqf",601299089.8
"682","SLB","cf",586218381
"683","SLB","mar",645796657.5
"684","SLB","mmw",645796657.5
"685","SLB","og",601299089.8
"686","SLB","tour",NA
"687","SLE","aqf",2401197067
"688","SLE","cf",2127144419
"689","SLE","og",2401197067
"690","SLE","tour",NA
"691","SLV","aqf",2.0661e+10
"692","SLV","cf",20104900000
"693","SLV","mar",20104900000
"694","SLV","og",2.0661e+10
"695","SLV","tour",NA
"696","SOM","aqf",6556304651.19
"697","SOM","og",10315525712.2
"698","SPM","mmw",7.86099e+12
"699","SPM","og",7.61794e+12
"700","STP","aqf",144259256.6
"701","STP","cf",144259256.6
"702","STP","mmw",183464986.3
"703","STP","og",196473838.9
"704","STP","tour",NA
"705","SUR","aqf",3875409836
"706","SUR","cf",2936612022
"707","SUR","mar",4304467564
"708","SUR","mmw",2626093294
"709","SUR","og",3875409836
"710","SUR","tour",NA
"711","SVN","aqf",49056152691
"712","SVN","mar",23136352386
"713","SVN","mmw",54606018255
"714","SVN","og",49056152691
"715","SVN","tour",NA
"716","SWE","aqf",4.05783e+11
"717","SWE","cf",4.62513e+11
"718","SWE","mar",5.39682e+11
"719","SWE","og",4.05783e+11
"720","SWE","tour",NA
"721","SYC","cf",1033635773
"722","SYC","mar",967211974.9
"723","SYC","mmw",967211974.9
"724","SYC","og",847424851.5
"725","SYC","tour",NA
"726","SYR","aqf",53934534351
"727","SYR","cf",40405006007
"728","SYR","og",53934534351
"729","SYR","tour",NA
"730","TCA","aqf",16674190559.0938
"731","TCA","cf",15855648172.4012
"732","TCA","mar",16674190559.0938
"733","TCA","mmw",17022069246.6
"734","TCA","og",16674190559.0938
"735","TGO","aqf",3163000591
"736","TGO","cf",2523462649
"737","TGO","og",3163000591
"738","TGO","tour",NA
"739","THA","aqf",2.63711e+11
"740","THA","cf",2.46977e+11
"741","THA","mar",2.46977e+11
"742","THA","mmw",2.72578e+11
"743","THA","og",2.63711e+11
"744","THA","tour",NA
"745","TLS","mar",1.054e+09
"746","TLS","og",788100000
"747","TON","aqf",318486402.9
"748","TON","cf",301064027.1
"749","TON","mar",346869182.8
"750","TON","mmw",346869182.8
"751","TON","og",318486402.9
"752","TON","tour",NA
"753","TTO","aqf",19740432084
"754","TTO","cf",21735387008
"755","TTO","og",19740432084
"756","TUN","aqf",43607568688
"757","TUN","cf",38848711944
"758","TUN","mar",38848711944
"759","TUN","og",43607568688
"760","TUN","tour",NA
"761","TUR","aqf",6.47155e+11
"762","TUR","cf",6.47155e+11
"763","TUR","mar",7.74983e+11
"764","TUR","mmw",7.30337e+11
"765","TUR","og",6.14554e+11
"766","TUR","tour",NA
"767","TUV","aqf",27001199.73
"768","TUV","mar",35804372.38
"769","TWN","aqf",2219163609959.6
"770","TWN","mmw",2108489860491.8
"771","TWN","og",2219163609959.6
"772","TWN","tour",NA
"773","TZA","aqf",21368165400
"774","TZA","cf",16825547177
"775","TZA","mar",23874165048
"776","TZA","mmw",20715086119
"777","TZA","og",21368165400
"778","TZA","tour",NA
"779","UKR","aqf",1.79992e+11
"780","UKR","cf",1.42719e+11
"781","UKR","mar",1.79992e+11
"782","UKR","mmw",1.79992e+11
"783","UKR","og",1.17228e+11
"784","UKR","tour",NA
"785","URY","aqf",30497048979
"786","URY","cf",23410536955
"787","URY","mmw",19579479147
"788","URY","og",30497048979
"789","URY","tour",NA
"790","USA","aqf",13605489887521.6
"791","USA","cf",13667652066195.1
"792","USA","mar",13667652066195.1
"793","USA","mmw",13919727042705.6
"794","USA","og",13605489887521.6
"795","USA","tour",NA
"796","VCT","cf",684691914.8
"797","VCT","mmw",699004420.7
"798","VCT","og",672342406.3
"799","VCT","tour",NA
"800","VEN","aqf",3.156e+11
"801","VEN","cf",2.30364e+11
"802","VEN","mar",2.30364e+11
"803","VEN","mmw",1.83478e+11
"804","VEN","og",3.29419e+11
"805","VEN","tour",NA
"806","VGB","mmw",17022069246.6
"807","VGB","og",16674190559.0938
"808","VGB","tour",NA
"809","VIR","mar",2404445808.5638
"810","VIR","mmw",2584399352.51274
"811","VIR","og",2657118087.89126
"812","VIR","tour",NA
"813","VNM","aqf",91094051435
"814","VNM","cf",71015592863
"815","VNM","mar",71015592863
"816","VNM","og",97180304813
"817","VNM","tour",NA
"818","VUT","aqf",590448828.6
"819","VUT","cf",527743610.8
"820","VUT","og",590448828.6
"821","VUT","tour",NA
"822","WSM","aqf",579223000
"823","WSM","mmw",579223000
"824","WSM","og",527620000
"825","YEM","aqf",25130088571
"826","YEM","cf",21656550140
"827","YEM","og",25130088571
"828","YEM","tour",NA
"829","ZAF","aqf",2.83012e+11
"830","ZAF","cf",2.86172e+11
"831","ZAF","mar",2.86172e+11
"832","ZAF","mmw",2.7387e+11
"833","ZAF","og",2.83012e+11
"834","ZAF","tour",NA
