"","cntry_key","sector","ref_adj_value"
"144","COK","og",212279158.58
"145","COL","aqf",1.17075e+11
"146","COL","cf",97933392356
"147","COL","mar",97933392356
"148","COL","mmw",98443743191
"149","COL","og",1.17075e+11
"150","COL","tour",2.0752e+11
"151","COM","og",362420483.5
"152","COM","tour",464948879.3
"153","CPV","cf",620974807.1
"154","CPV","og",924318506.2
"155","CPV","tour",1331208452
"156","CRI","aqf",18596365934
"157","CRI","cf",16844378718
"158","CRI","mar",22526464348
"159","CRI","mmw",14095921303
"160","CRI","og",18596365934
"161","CRI","tour",26321999643
"162","CUB","aqf",38202800000
"163","CUB","cf",33590400000
"164","CUB","mar",52742100000
"165","CUB","og",38202800000
"166","CUB","tour",58603500000
"167","CYM","cf",9975811301.4
"168","CYM","og",10321800655.5
"169","CYM","tour",10323696146
"170","CYP","aqf",9776223013
"171","CYP","cf",10557366162
"172","CYP","mar",10557366162
"173","CYP","mmw",9553478738
"174","CYP","og",15816972051
"175","CYP","tour",21841815681
"176","DEU","aqf",2.42381e+12
"177","DEU","cf",2.00659e+12
"178","DEU","mar",2.76625e+12
"179","DEU","mmw",2.17817e+12
"180","DEU","og",2.72634e+12
"181","DEU","tour",3.32381e+12
"182","DJI","aqf",666072101.8
"183","DJI","cf",502675561.7
"184","DJI","og",666072101.8
"185","DMA","cf",326998081.3
"186","DMA","mmw",258440730.3
"187","DMA","og",366976849.4
"188","DMA","tour",418759930
"189","DNK","aqf",2.44728e+11
"190","DNK","cf",1.73881e+11
"191","DNK","mar",1.73881e+11
"192","DNK","mmw",1.73653e+11
"193","DNK","og",2.44728e+11
"194","DNK","tour",3.11418e+11
"195","DOM","aqf",22039232610
"196","DOM","cf",26570402719
"197","DOM","mar",26570402719
"198","DOM","mmw",21171235998
"199","DOM","og",22039232610
"200","DOM","tour",41314666869
"201","DZA","aqf",57053038888
"202","DZA","cf",57053038888
"203","DZA","mar",57053038888
"204","DZA","og",85013944728
"205","DZA","tour",1.35804e+11
"206","Easter Island","aqf",74718201.5898164
"207","Easter Island","tour",178558566.357084
"208","ECU","aqf",28289343985.887
"209","ECU","cf",24613351051.7151
"210","ECU","mar",24613351051.7151
"211","ECU","mmw",23167782758.97
"212","ECU","og",32507596515.3451
"213","ECU","tour",45311174221.6027
"214","EGY","aqf",78845185709
"215","EGY","cf",87850680573
"216","EGY","mar",87850680573
"217","EGY","mmw",84828807270
"218","EGY","og",78845185709
"219","EGY","tour",1.30478e+11
"220","ERI","aqf",1380162602
"221","ERI","cf",675480057
"222","ERI","mmw",745526149.5
"223","ERI","og",1109048051
"224","ESP","aqf",1.04461e+12
"225","ESP","cf",6.86296e+11
"226","ESP","mar",6.86296e+11
"227","ESP","mmw",6.00839e+11
"228","ESP","og",1.04461e+12
"229","ESP","tour",1.44143e+12
"230","EST","aqf",12025938550
"231","EST","cf",7318191229
"232","EST","og",12025938550
"233","EST","tour",21993654861
"234","FIN","aqf",2.07949e+11
"235","FIN","cf",1.35184e+11
"236","FIN","mar",2.07949e+11
"237","FIN","og",1.89065e+11
"238","FIN","tour",2.46127e+11
"239","FJI","aqf",2727507213
"240","FJI","cf",1842691481
"241","FJI","mar",1842691481
"242","FJI","mmw",3006725015
"243","FJI","og",2727507213
"244","FJI","tour",3379863774
"245","FLK","mar",292053202940.167
"246","FLK","mmw",191112215124
"247","FLK","og",292053202940.167
"248","FRA","aqf",2.05568e+12
"249","FRA","cf",1.45203e+12
"250","FRA","mar",1.45203e+12
"251","FRA","mmw",1.46887e+12
"252","FRA","og",2.05568e+12
"253","FRA","tour",2.58239e+12
"254","FRA","wte",1.79221e+12
"255","FSM","aqf",239563310.4
"256","FSM","cf",241543395.8
"257","FSM","mmw",249845592.6
"258","GAB","aqf",7178135606
"259","GAB","cf",4931503836
"260","GAB","mmw",4483417313
"261","GAB","og",7178135606
"262","GAB","tour",11570860872
"263","GBR","aqf",2.19686e+12
"264","GBR","cf",1.60162e+12
"265","GBR","mar",1.60162e+12
"266","GBR","mmw",1.46194e+12
"267","GBR","og",2.19686e+12
"268","GBR","tour",2.82553e+12
"269","GEO","cf",3395778661
"270","GEO","mmw",3613500142
"271","GEO","og",5125273877
"272","GEO","tour",10172260738
"273","GHA","aqf",10731883141
"274","GHA","cf",6166197192
"275","GHA","og",8881419348
"276","GHA","tour",24757642258
"277","GIB","mmw",237895536749.333
"278","GIB","og",329352237712.3
"279","GIN","aqf",3666349049
"280","GIN","cf",2949637039
"281","GIN","og",3666349049
"282","GIN","tour",4209332040
"283","GLP","aqf",7861856229.67417
"284","GLP","cf",5341130872.52034
"285","GLP","mar",7233804944.01365
"286","GLP","og",6092988534.29163
"287","GLP","tour",7861856229.67417
"288","GMB","aqf",578785600.7
"289","GMB","cf",578235309.8
"290","GMB","mmw",840285268.9
"291","GMB","og",578785600.7
"292","GMB","tour",798869805.1
"293","GNB","aqf",522651787.7
"294","GNB","cf",268551010.9
"295","GNB","og",522651787.7
"296","GNQ","aqf",2952359370
"297","GNQ","cf",2146760314
"298","GNQ","og",5240842261
"299","GRC","aqf",2.2795e+11
"300","GRC","cf",1.4605e+11
"301","GRC","mar",1.4605e+11
"302","GRC","mmw",1.35274e+11
"303","GRC","og",2.2795e+11
"304","GRC","tour",3.05432e+11
"305","GRD","cf",544381961.6
"306","GRD","mmw",340814808.8
"307","GRD","og",600014340.6
"308","GRD","tour",763824454.9
"309","GRL","aqf",1644951892
"310","GRL","cf",1169136691
"311","GRL","mmw",1149858127
"312","GRL","og",1644951892
"313","GTM","aqf",23965280312
"314","GTM","cf",20776640958
"315","GTM","mar",20776640958
"316","GTM","mmw",19393672244
"317","GTM","og",23965280312
"318","GTM","tour",34113106486
"319","GUF","aqf",126537297709.47
"320","GUF","cf",96496610221.46
"321","GUF","og",126537297709.47
"322","GUM","cf",105451453.487951
"323","GUM","mar",129618971.400298
"324","GUM","mmw",120202360.213066
"325","GUM","og",114252032.046702
"326","GUY","aqf",785918769.7
"327","GUY","cf",722460911.6
"328","GUY","mar",749138004.2
"329","GUY","og",785918769.7
"330","GUY","tour",1740335069
"331","Hawaii","aqf",162938164500.446
"332","Hawaii","tour",192824938982.042
"333","HKG","cf",1260893777700
"334","HKG","mar",1260893777700
"335","HKG","mmw",1331472187670
"336","HKG","og",1331472187670
"337","HKG","tour",1419763063660
"338","HND","aqf",8871111447
"339","HND","cf",7776438041
"340","HND","mar",10877302306
"341","HND","mmw",5202215657
"342","HND","og",8871111447
"343","HND","tour",12315697003
"344","HRV","aqf",44821408831
"345","HRV","cf",26524896398
"346","HRV","mar",26524896398
"347","HRV","mmw",25106400616
"348","HRV","og",41003558916
"349","HRV","tour",59335976948
"350","HTI","aqf",3660483886
"351","HTI","cf",3214632479
"352","HTI","og",3660483886
"353","HTI","tour",5971284338
"354","IDN","aqf",2.56837e+11
"355","IDN","cf",1.95661e+11
"356","IDN","mar",2.15749e+11
"357","IDN","mmw",95445548017
"358","IDN","og",2.56837e+11
"359","IDN","tour",4.32217e+11
"360","IND","aqf",6.17573e+11
"361","IND","cf",5.22798e+11
"362","IND","mar",4.2316e+11
"363","IND","mmw",4.28741e+11
"364","IND","og",7.21585e+11
"365","IND","tour",1.2387e+12
"366","IRL","aqf",1.86947e+11
"367","IRL","cf",1.23599e+11
"368","IRL","mar",1.23599e+11
"369","IRL","mmw",88116381513
"370","IRL","og",1.86947e+11
"371","IRL","tour",2.59955e+11
"372","IRN","aqf",1.63227e+11
"373","IRN","cf",1.16421e+11
"374","IRN","mar",1.92015e+11
"375","IRN","og",1.63227e+11
"376","IRN","tour",2.86058e+11
"377","IRQ","cf",18969591211
"378","IRQ","og",25755086059
"379","IRQ","tour",56989916308
"380","ISL","cf",8907207933
"381","ISL","mar",16651492784
"382","ISL","mmw",8291725774
"383","ISL","og",13251434311
"384","ISL","tour",20428232684
"385","ISR","aqf",1.26571e+11
"386","ISR","cf",1.12974e+11
"387","ISR","mar",1.12974e+11
"388","ISR","og",1.26571e+11
"389","ISR","tour",1.67112e+11
"390","ITA","aqf",1.73552e+12
"391","ITA","cf",1.22518e+12
"392","ITA","mar",1.22518e+12
"393","ITA","mmw",1.22458e+12
"394","ITA","og",1.73552e+12
"395","ITA","tour",2.12718e+12
"396","JAM","aqf",9430236065
"397","JAM","cf",9718989517
"398","JAM","mar",12702332855
"399","JAM","mmw",8742153397
"400","JAM","og",10173234921
"401","JAM","tour",12702332855
"402","JOR","cf",9584232160
"403","JOR","mar",15056937190
"404","JOR","og",11411390547
"405","JOR","tour",17110610000
"406","JPN","aqf",4.6558e+12
"407","JPN","cf",3.98082e+12
"408","JPN","mar",3.98082e+12
"409","JPN","mmw",3.91457e+12
"410","JPN","og",4.6558e+12
"411","JPN","tour",4.35633e+12
"412","KEN","aqf",16095321631
"413","KEN","cf",13147736954
"414","KEN","mmw",14093998844
"415","KEN","og",16095321631
"416","KEN","tour",27236739896
"417","KHM","aqf",5337833256
"418","KHM","cf",4284028138
"419","KHM","mar",4284028138
"420","KHM","og",5337833256
"421","KHM","tour",8639164917
"422","KIR","aqf",93517271.48
"423","KIR","cf",74174176.07
"424","KIR","mar",104236445.8
"425","KIR","og",102405737.3
"426","KIR","tour",123962353.7
"427","KNA","mmw",287324365.9
"428","KNA","og",497548516.5
"429","KNA","tour",689461859.1
"430","KOR","aqf",7.21975e+11
"431","KOR","cf",5.75929e+11
"432","KOR","mar",9.51773e+11
"433","KOR","og",7.21975e+11
"434","KOR","tour",1.04924e+12
"435","KWT","aqf",47875837662
"436","KWT","cf",38138801497
"437","KWT","mar",38138801497
"438","KWT","og",59440511982
"439","KWT","tour",1.14722e+11
"440","LBN","aqf",21860696517
"441","LBN","cf",19152238806
"442","LBN","og",21789054726
"443","LBN","tour",25056716418
"444","LBR","aqf",4.67e+08
"445","LBR","cf",5.36e+08
"446","LBR","og",4.67e+08
"447","LBY","aqf",33384615385
"448","LBY","cf",19842519685
"449","LBY","mar",56484375000
"450","LBY","og",33384615385
"451","LBY","tour",71803278689
"452","LCA","cf",723027643.1
"453","LCA","mar",1018069267
"454","LCA","mmw",657529594.3
"455","LCA","og",858255380.4
"456","LCA","tour",1132407670
"457","LKA","aqf",20662525941
"458","LKA","cf",17102623876
"459","LKA","mar",32351184234
"460","LKA","mmw",15794972847
"461","LKA","og",20662525941
"462","LKA","tour",32351184234
"463","LTU","cf",14163949142
"464","LTU","og",22551543054
"465","LTU","tour",39103973051
"466","LVA","aqf",13761569545
"467","LVA","cf",9314784080
"468","LVA","og",13761569545
"469","LVA","tour",28765687042
"470","MAR","aqf",56948015336
"471","MAR","cf",40416114690
"472","MAR","mar",40416114690
"473","MAR","mmw",40021694631
"474","MAR","og",56948015336
"475","MAR","tour",75226318359
"476","MDG","aqf",4397254715
"477","MDG","cf",4397254715
"478","MDG","mar",7342923620
"479","MDG","mmw",3738704582
"480","MDG","og",4363934417
"481","MDG","tour",7342923620
"482","MDV","aqf",949867187.5
"483","MDV","cf",828242187.5
"484","MDV","mmw",540096400.2
"485","MDV","og",1075609375
"486","MDV","tour",1541976563
"487","MEX","aqf",7.00325e+11
"488","MEX","cf",6.49076e+11
"489","MEX","mar",6.49076e+11
"490","MEX","mmw",4.21215e+11
"491","MEX","og",7.59777e+11
"492","MEX","tour",1.03593e+12
"493","MHL","aqf",131106365.5
"494","MHL","cf",124735071.9
"495","MLT","cf",4296164768
"496","MLT","mar",6390123590
"497","MLT","og",5643525282
"498","MLT","tour",7513834700
"499","MMR","aqf",89175617565
"500","MMR","cf",71199349923.8889
"501","MMR","mar",142551831741.667
"502","MMR","mmw",60236583392.75
"503","MMR","og",89175617565
"504","MMR","tour",142551831741.667
"505","MNE","og",250417162324
"506","MNE","tour",271635286926
"507","MOZ","aqf",5697991242
"508","MOZ","cf",4201332885
"509","MOZ","mar",4201332885
"510","MOZ","mmw",4324474017
"511","MOZ","og",5697991242
"512","MOZ","tour",8035635713
"513","MRT","cf",1324424463
"514","MRT","mmw",1375114088
"515","MRT","og",1833445283
"516","MTQ","aqf",7993791942.72703
"517","MTQ","cf",5430764400.47966
"518","MTQ","mar",7355200856.82256
"519","MTQ","og",6195239550.26167
"520","MTQ","tour",7993791942.72703
"521","MUS","aqf",6385691315
"522","MUS","cf",4767303153
"523","MUS","mar",7792060060
"524","MUS","mmw",4169672974
"525","MUS","og",6385691315
"526","MUS","tour",7792060060
"527","MYS","aqf",132621333197
"528","MYS","cf",106689329102
"529","MYS","mar",106689329102
"530","MYS","mmw",76226457536
"531","MYS","og",132621333197
"532","MYS","tour",153064402830
"533","MYT","aqf",6594806106.82222
"534","MYT","cf",3811890994.26667
"535","MYT","mar",3811890994.26667
"536","MYT","mmw",4195063476.77778
"537","NAM","aqf",4931293712
"538","NAM","cf",3361241961
"539","NAM","mar",7978676470
"540","NAM","mmw",3398703727
"541","NAM","og",6606970843
"542","NAM","tour",8811608767
"543","NCL","aqf",2110977513.7
"544","NCL","cf",1878079798.54
"545","NCL","mar",1492336286.99988
"546","NCL","mmw",2328254907.74
"547","NCL","og",2110977513.7
"548","NGA","aqf",67655840076
"549","NGA","cf",59116868251
"550","NGA","og",87845403963
"551","NGA","tour",1.65921e+11
"552","NIC","aqf",5795568203
"553","NIC","cf",5224213019
"554","NIC","mar",6786294613
"555","NIC","mmw",4635267226
"556","NIC","og",5795568203
"557","NIC","tour",7446636655
"558","NIU","mmw",232957698.223333
"559","NIU","og",212279158.58
"560","NLD","aqf",6.0989e+11
"561","NLD","cf",4.37807e+11
"562","NLD","mar",4.37807e+11
"563","NLD","og",6.0989e+11
"564","NLD","tour",7.82567e+11
"565","NOR","aqf",1.70923e+11
"566","NOR","cf",1.91927e+11
"567","NOR","mar",1.91927e+11
"568","NOR","mmw",1.51139e+11
"569","NOR","og",2.60029e+11
"570","NOR","tour",3.93479e+11
"571","NZL","aqf",86737675644
"572","NZL","cf",65463945931
"573","NZL","mar",1.09522e+11
"574","NZL","mmw",1.0221e+11
"575","NZL","og",1.0221e+11
"576","NZL","tour",1.34015e+11
"577","OMN","aqf",19949284975
"578","OMN","cf",20049414986
"579","OMN","mmw",14085373243
"580","OMN","og",24673602280
"581","OMN","tour",41901170689
"582","PAK","aqf",97977766198
"583","PAK","cf",72306820396
"584","PAK","mar",1.275e+11
"585","PAK","og",97977766198
"586","PAK","tour",1.43171e+11
"587","PAN","aqf",14179300000
"588","PAN","cf",12272400000
"589","PAN","mar",12272400000
"590","PAN","mmw",10932500000
"591","PAN","og",14179300000
"592","PAN","tour",19793659790
"593","PER","aqf",61346725170
"594","PER","cf",56772338815
"595","PER","mar",56772338815
"596","PER","mmw",56751679594
"597","PER","og",69725009965
"598","PER","tour",1.07513e+11
"599","PHL","aqf",91371236939
"600","PHL","cf",81357657790
"601","PHL","mar",1.4936e+11
"602","PHL","mmw",72207022472
"603","PHL","og",91371236939
"604","PHL","tour",1.4936e+11
"605","PLW","aqf",133560000
"606","PLW","mar",156614000
"607","PLW","mmw",145428000
"608","PNG","aqf",4901584516
"609","PNG","cf",2999542369
"610","PNG","mar",2999542369
"611","PNG","mmw",4901584516
"612","PNG","og",3927114457
"613","PNG","tour",6329292929
"614","POL","aqf",2.52769e+11
"615","POL","cf",1.98179e+11
"616","POL","og",2.52769e+11
"617","POL","tour",4.25322e+11
"618","PRI","cf",69624662703.541
"619","PRI","mar",67276985587.7421
"620","PRI","mmw",52576980416.327
"621","PRI","og",76998847060.726
"622","PRI","tour",85937391214.7282
"623","PRK","cf",1236787205307.8
"624","PRK","mar",1236787205307.8
"625","PRK","og",1497754664895.8
"626","PRT","aqf",1.85397e+11
"627","PRT","cf",1.32286e+11
"628","PRT","mar",1.32286e+11
"629","PRT","mmw",1.22859e+11
"630","PRT","og",1.85397e+11
"631","PRT","tour",2.31742e+11
"632","PYF","aqf",501558448.114
"633","PYF","cf",689527739.027
"634","PYF","mar",3567062512
"635","PYF","mmw",285740693.386
"636","PYF","og",364856000.178
"637","QAT","aqf",31675273812
"638","QAT","cf",11297801802
"639","QAT","mar",9059340117
"640","QAT","og",31675273812
"641","QAT","tour",79546975729
"642","REU","cf",4392786182.02222
"643","REU","mar",4392786182.02222
"644","REU","mmw",4195063476.77778
"645","REU","og",5371733454.72222
"646","REU","tour",7877488198.6
"647","ROU","aqf",75489440364
"648","ROU","cf",45824529873
"649","ROU","og",75489440364
"650","ROU","tour",1.69282e+11
"651","RUS","cf",3.4511e+11
"652","RUS","mar",1.29971e+12
"653","RUS","mmw",2.70953e+11
"654","RUS","og",5.91017e+11
"655","RUS","tour",1.29971e+12
"656","SAU","aqf",2.50339e+11
"657","SAU","cf",1.88551e+11
"658","SAU","mar",1.88551e+11
"659","SAU","og",2.50339e+11
"660","SAU","tour",3.84891e+11
"661","SCG","aqf",1707662608
"662","SCG","mar",2695897629
"663","SCG","tour",3668857104
"664","SDN","aqf",11250220583
"665","SDN","cf",14803423335
"666","SDN","og",21457886199
"667","SDN","tour",45456460335
"668","SEN","cf",5333862344
"669","SEN","mar",5333862344
"670","SEN","mmw",5030344291
"671","SEN","og",8029978032
"672","SEN","tour",11319748340
"673","SGP","aqf",1.09336e+11
"674","SGP","cf",90582818234
"675","SGP","mar",90582818234
"676","SGP","og",1.09336e+11
"677","SGP","tour",1.68434e+11
"678","SHN","aqf",191167270100.667
"679","SHN","cf",209942809582.833
"680","SHN","og",292053202940.167
"681","SLB","aqf",375109694.5
"682","SLB","cf",341663053.7
"683","SLB","mar",586218381
"684","SLB","mmw",413909879.3
"685","SLB","og",375109694.5
"686","SLB","tour",586218381
"687","SLE","aqf",1431208677
"688","SLE","cf",1239004288
"689","SLE","og",1431208677
"690","SLE","tour",2127144419
"691","SLV","aqf",15798300000
"692","SLV","cf",14306700000
"693","SLV","mar",14306700000
"694","SLV","og",15798300000
"695","SLV","tour",20104900000
"696","SOM","aqf",5540909769.94
"697","SOM","og",6062426240.37
"698","SPM","mmw",4.678883e+12
"699","SPM","og",6.395013e+12
"700","STP","aqf",4837300842.03
"701","STP","cf",90713303.06
"702","STP","mmw",4837300842.03
"703","STP","og",106764253.7
"704","STP","tour",144259256.6
"705","SUR","aqf",1484092538
"706","SUR","cf",1078402128
"707","SUR","mar",2626093294
"708","SUR","mmw",9.45e+08
"709","SUR","og",1484092538
"710","SUR","tour",2936612022
"711","SVN","aqf",33837749815
"712","SVN","mar",20420238057
"713","SVN","mmw",21747365515
"714","SVN","og",33837749815
"715","SVN","tour",47306799054
"716","SWE","aqf",3.6209e+11
"717","SWE","cf",2.50961e+11
"718","SWE","mar",3.99076e+11
"719","SWE","og",3.6209e+11
"720","SWE","tour",4.62513e+11
"721","SYC","cf",698083345
"722","SYC","mar",703096502.6
"723","SYC","mmw",608358684.5
"724","SYC","og",839319935.2
"725","SYC","tour",1033635773
"726","SYR","aqf",25086930693
"727","SYR","cf",21582248882
"728","SYR","og",25086930693
"729","SYR","tour",40405006007
"730","TCA","aqf",12288228084.5533
"731","TCA","cf",10771895273
"732","TCA","mar",12288228084.5533
"733","TCA","mmw",8408360858
"734","TCA","og",12288228084.5533
"735","TGO","aqf",1937074538
"736","TGO","cf",1474630199
"737","TGO","og",1937074538
"738","TGO","tour",2523462649
"739","THA","aqf",1.6134e+11
"740","THA","cf",1.26877e+11
"741","THA","mar",1.26877e+11
"742","THA","mmw",1.1186e+11
"743","THA","og",1.6134e+11
"744","THA","tour",2.46977e+11
"745","TLS","mar",525100000
"746","TLS","og",309300000
"747","TON","aqf",240794581.2
"748","TON","cf",181801947
"749","TON","mar",181801947
"750","TON","mmw",295998379.1
"751","TON","og",240794581.2
"752","TON","tour",301064027.1
"753","TTO","aqf",12884712296
"754","TTO","cf",9008273516
"755","TTO","og",12884712296
"756","TUN","aqf",31183059012
"757","TUN","cf",23141616605
"758","TUN","mar",23141616605
"759","TUN","og",31183059012
"760","TUN","tour",38848711944
"761","TUR","aqf",2.32535e+11
"762","TUR","cf",2.32535e+11
"763","TUR","mar",5.309e+11
"764","TUR","mmw",2.69287e+11
"765","TUR","og",3.92166e+11
"766","TUR","tour",6.47155e+11
"767","TUV","aqf",22820838.02
"768","TUV","mar",22820838.02
"769","TWN","aqf",1497754664895.8
"770","TWN","mmw",1090906895137.6
"771","TWN","og",1497754664895.8
"772","TWN","tour",1825857743118.8
"773","TZA","aqf",12825801916
"774","TZA","cf",10805600069
"775","TZA","mar",14331231239
"776","TZA","mmw",9345174102
"777","TZA","og",12825801916
"778","TZA","tour",16825547177
"779","UKR","aqf",64883060726
"780","UKR","cf",42392896031
"781","UKR","mar",42392896031
"782","UKR","mmw",41883241480
"783","UKR","og",64883060726
"784","UKR","tour",1.42719e+11
"785","URY","aqf",13686333822
"786","URY","cf",13606494599
"787","URY","mmw",25385928196
"788","URY","og",13686333822
"789","URY","tour",23410536955
"790","USA","aqf",11549243331558.7
"791","USA","cf",10367085111620.2
"792","USA","mar",10367085111620.2
"793","USA","mmw",8556844154092.67
"794","USA","og",11549243331558.7
"795","USA","tour",13667652066195.1
"796","VCT","cf",462641609.6
"797","VCT","mmw",317851822.5
"798","VCT","og",522544701.9
"799","VCT","tour",684691914.8
"800","VEN","aqf",83622191419
"801","VEN","cf",92889586976
"802","VEN","mar",92889586976
"803","VEN","mmw",91338542542
"804","VEN","og",1.12451e+11
"805","VEN","tour",2.30364e+11
"806","VGB","mmw",8408360858
"807","VGB","og",12288228084.5533
"808","VGB","tour",15855648172.4012
"809","VIR","mar",1931438412.25785
"810","VIR","mmw",1509419583.67298
"811","VIR","og",2210540939.27405
"812","VIR","tour",2467155402.27175
"813","VNM","aqf",39552513118
"814","VNM","cf",35058216051
"815","VNM","mar",35058216051
"816","VNM","og",45427854693
"817","VNM","tour",71015592863
"818","VUT","aqf",363753466.3
"819","VUT","cf",261712966.3
"820","VUT","og",363753466.3
"821","VUT","tour",527743610.8
"822","WSM","aqf",301905953
"823","WSM","mmw",412220560.3
"824","WSM","og",374507187.9
"825","YEM","aqf",13873500888
"826","YEM","cf",10693278292
"827","YEM","og",13873500888
"828","YEM","tour",21656550140
"829","ZAF","aqf",2.19093e+11
"830","ZAF","cf",1.11101e+11
"831","ZAF","mar",1.11101e+11
"832","ZAF","mmw",1.34296e+11
"833","ZAF","og",2.19093e+11
"834","ZAF","tour",2.86172e+11
