"saup_id","IYear","TotalCatch","prop_area","rgn_id"
166,1950,95.1741409425003,1,1
166,1951,136.934647741996,1,1
166,1952,413.940991393721,1,1
166,1953,689.930829646219,1,1
166,1954,1500.75825136145,1,1
166,1955,1211.97502245385,1,1
166,1956,1659.22302318662,1,1
166,1957,1726.42581751833,1,1
166,1958,1215.40534045846,1,1
166,1959,1222.1071094403,1,1
166,1960,1634.09963146941,1,1
166,1961,1492.47571847649,1,1
166,1962,1943.68599949571,1,1
166,1963,1312.50546783564,1,1
166,1964,1377.50573745061,1,1
166,1965,1635.20675460412,1,1
166,1966,1277.52865087045,1,1
166,1967,1779.06883945195,1,1
166,1968,1941.61722677554,1,1
166,1969,1569.73157153168,1,1
166,1970,2095.09916319323,1,1
166,1971,1814.83719767146,1,1
166,1972,1804.58572226888,1,1
166,1973,1943.39089683019,1,1
166,1974,2440.22076293982,1,1
166,1975,2451.46348275932,1,1
166,1976,2714.26996501087,1,1
166,1977,3655.69256234054,1,1
166,1978,4294.08864131984,1,1
166,1979,3185.7212589951,1,1
166,1980,3942.95490389199,1,1
166,1981,3598.92813819596,1,1
166,1982,4329.47721347113,1,1
166,1983,4787.59456248868,1,1
166,1984,4659.71104469168,1,1
166,1985,6486.02233291864,1,1
166,1986,6114.7681612199,1,1
166,1987,7025.17933703889,1,1
166,1988,6214.04660402044,1,1
166,1989,6514.00595001385,1,1
166,1990,7076.73473093582,1,1
166,1991,7044.38400680006,1,1
166,1992,7442.06995665723,1,1
166,1993,8092.40169850648,1,1
166,1994,7965.13315038042,1,1
166,1995,11905.5375947841,1,1
166,1996,10306.933866264,1,1
166,1997,10357.3180510235,1,1
166,1998,9882.13495036103,1,1
166,1999,12335.6476066978,1,1
166,2000,11969.4496724187,1,1
166,2001,10225.1700188515,1,1
166,2002,11157.6947583674,1,1
166,2003,11066.1716858158,1,1
166,2004,12817.8990570756,1,1
166,2005,11107.7045674591,1,1
166,2006,11862.5897746655,1,1
166,2007,11250.5238442318,1,1
166,2008,12264.009088115,1,1
166,2009,13131.3196980278,1,1
166,2010,13985.4977879441,1,1
166,2011,14111.9991529195,1,1
162,1950,220.145062623822,1,2
162,1951,295.573687316115,1,2
162,1952,474.099025022424,1,2
162,1953,683.900540664132,1,2
162,1954,1184.88930253965,1,2
162,1955,962.606269429923,1,2
162,1956,1245.63590689449,1,2
162,1957,1340.68709949195,1,2
162,1958,1000.14625262266,1,2
162,1959,983.048503436264,1,2
162,1960,1244.71412695557,1,2
162,1961,1206.76583389494,1,2
162,1962,1498.87365922336,1,2
162,1963,1126.19401953719,1,2
162,1964,1192.96455584821,1,2
162,1965,1403.55306353574,1,2
162,1966,1231.33306353574,1,2
162,1967,1605.58546243717,1,2
162,1968,1701.32137836049,1,2
162,1969,1475.81407000401,1,2
162,1970,2255.02292364486,1,2
162,1971,2099.65308132624,1,2
162,1972,2298.07209235217,1,2
162,1973,2025.61460882011,1,2
162,1974,2482.11685596007,1,2
162,1975,2456.9946626955,1,2
162,1976,2591.60452975386,1,2
162,1977,3517.28002969704,1,2
162,1978,3652.53303331867,1,2
162,1979,3198.76610251798,1,2
162,1980,3495.91858348243,1,2
162,1981,3299.97386673475,1,2
162,1982,4688.2825661661,1,2
162,1983,5291.36135715593,1,2
162,1984,5406.59834047109,1,2
162,1985,7589.15634289614,1,2
162,1986,7706.384861156,1,2
162,1987,8844.09480357747,1,2
162,1988,7837.22331384123,1,2
162,1989,9247.52330914699,1,2
162,1990,9844.32582253181,1,2
162,1991,9990.30635002369,1,2
162,1992,10513.6180841975,1,2
162,1993,11328.71001148,1,2
162,1994,10467.7716900911,1,2
162,1995,13096.4342584258,1,2
162,1996,12199.3423795812,1,2
162,1997,12267.5049195733,1,2
162,1998,12612.3438462657,1,2
162,1999,16273.9231785182,1,2
162,2000,16643.6912112647,1,2
162,2001,14219.8218699962,1,2
162,2002,15396.3175617381,1,2
162,2003,15766.1530712987,1,2
162,2004,18213.3588700149,1,2
162,2005,16791.09,1,2
162,2006,18089.25,1,2
162,2007,15573.7828250236,1,2
162,2008,16271.2706119595,1,2
162,2009,17373.6425880091,1,2
162,2010,18329.8095907318,1,2
162,2011,18689.6510487699,1,2
574,1950,51.3622586010885,1,3
574,1951,160.582107053229,1,3
574,1952,309.541442514257,1,3
574,1953,672.76,1,3
574,1954,926.31,1,3
574,1955,1003.64075577117,1,3
