"","rgn_id","habitat","km2"
"1",1,"soft_bottom",164.171153134499
"2",2,"soft_bottom",82.9588273817949
"3",3,"soft_bottom",3370.74814414451
"4",4,"soft_bottom",347.553824188994
"5",5,"soft_bottom",10926.9874424042
"6",6,"soft_bottom",1017.33719894517
"7",7,"soft_bottom",9662.52026294275
"8",8,"soft_bottom",130.987622181782
"9",9,"soft_bottom",7479.39322657972
"10",10,"soft_bottom",27.9440260654467
"11",11,"soft_bottom",2848.54415704647
"12",13,"soft_bottom",405.188377948977
"13",14,"soft_bottom",70752.527496082
"14",15,"soft_bottom",41759.7272023665
"15",16,"soft_bottom",2019537.46827101
"16",17,"soft_bottom",138014.671486427
"17",18,"soft_bottom",10475.5167712843
"18",19,"soft_bottom",3182.12596820275
"19",20,"soft_bottom",241544.668306463
"20",21,"soft_bottom",34403.4623406376
"21",24,"soft_bottom",47772.9323113248
"22",25,"soft_bottom",217190.576339612
"23",26,"soft_bottom",6372.1111937364
"24",28,"soft_bottom",920.406358530651
"25",29,"soft_bottom",1433.00458666869
"26",30,"soft_bottom",142.339882770869
"27",31,"soft_bottom",37210.9637094005
"28",32,"soft_bottom",227.9184625963
"29",33,"soft_bottom",382.483856770802
"30",34,"soft_bottom",186.875674312675
"31",37,"soft_bottom",26414.0906383635
"32",38,"soft_bottom",14723.0087332322
"33",39,"soft_bottom",6541.52185175817
"34",40,"soft_bottom",27375.5397851778
"35",41,"soft_bottom",74615.78909963
"36",42,"soft_bottom",83880.1069911401
"37",43,"soft_bottom",7024.42955220167
"38",44,"soft_bottom",44517.4532747003
"39",45,"soft_bottom",58341.0136689509
"40",46,"soft_bottom",1219.05813710511
"41",47,"soft_bottom",50103.638735346
"42",48,"soft_bottom",48640.9436209827
"43",49,"soft_bottom",15770.0364598719
"44",50,"soft_bottom",89096.0341064187
"45",51,"soft_bottom",11811.5905175385
"46",52,"soft_bottom",7652.29688785968
"47",53,"soft_bottom",48395.5601420955
"48",54,"soft_bottom",52828.181276727
"49",55,"soft_bottom",1779.68516004314
"50",56,"soft_bottom",4776.6819555623
"51",57,"soft_bottom",796.404742865232
"52",58,"soft_bottom",5102.40450938766
"53",59,"soft_bottom",3453.70697152631
"54",60,"soft_bottom",45.4090423563509
"55",61,"soft_bottom",32745.1590438163
"56",62,"soft_bottom",50705.3085465676
"57",63,"soft_bottom",56402.3968606606
"58",64,"soft_bottom",27612.1907559195
"59",65,"soft_bottom",4921.6415907768
"60",66,"soft_bottom",22442.5459338119
"61",67,"soft_bottom",42361.3970135881
"62",68,"soft_bottom",5325.95671791124
"63",69,"soft_bottom",28157.9725150103
"64",70,"soft_bottom",36262.6133248044
"65",71,"soft_bottom",8977.89162433931
"66",72,"soft_bottom",21791.9740769757
"67",73,"soft_bottom",3800720.2534611
"68",74,"soft_bottom",3059.87085416642
"69",75,"soft_bottom",70542.9473005912
"70",76,"soft_bottom",44658.9199066566
"71",77,"soft_bottom",978.91416310518
"72",78,"soft_bottom",1038.29521849425
"73",79,"soft_bottom",3842.30358399892
"74",80,"soft_bottom",69073.2661797116
"75",81,"soft_bottom",3457.19997478449
"76",82,"soft_bottom",5484.01511534392
"77",84,"soft_bottom",6550.25435990362
"78",85,"soft_bottom",155.438644989047
"79",86,"soft_bottom",489.020456145318
"80",88,"soft_bottom",1019.95695138881
"81",89,"soft_bottom",23155.1185984808
"82",90,"soft_bottom",262.848495178108
"83",92,"soft_bottom",52.3950488727126
"84",93,"soft_bottom",45543.5229817909
"85",94,"soft_bottom",6338.05441196913
"86",95,"soft_bottom",172947.323820679
"87",96,"soft_bottom",24073.7784553824
"88",97,"soft_bottom",18128.6869099586
"89",98,"soft_bottom",361.525837221717
"90",100,"soft_bottom",4629.9758187187
"91",101,"soft_bottom",84453.8327762963
"92",102,"soft_bottom",147188.171293224
"93",103,"soft_bottom",1603.28849550501
"94",104,"soft_bottom",7823.45404751054
"95",106,"soft_bottom",21653.127197463
"96",107,"soft_bottom",21.8312703636302
"97",108,"soft_bottom",84.7053290108854
"98",110,"soft_bottom",88897.8061715169
"99",111,"soft_bottom",4875.35929760591
"100",112,"soft_bottom",58523.5230891909
"101",113,"soft_bottom",239.270723185388
"102",114,"soft_bottom",3121.87166199913
"103",115,"soft_bottom",8120.35932445591
"104",116,"soft_bottom",7330.06733729249
"105",117,"soft_bottom",2385.72122533751
"106",118,"soft_bottom",1757.85388967951
"107",119,"soft_bottom",231.411465854481
"108",120,"soft_bottom",2673.89399413743
"109",121,"soft_bottom",133.607374625417
"110",122,"soft_bottom",367.638592923533
"111",123,"soft_bottom",427.019648312608
"112",124,"soft_bottom",174.650162909042
"113",125,"soft_bottom",1407.68031304688
"114",126,"soft_bottom",22094.9921096229
"115",127,"soft_bottom",1264.46717946146
"116",129,"soft_bottom",10297.3736051171
"117",130,"soft_bottom",10046.7506213426
"118",131,"soft_bottom",26104.0865992
"119",132,"soft_bottom",18752.1879915438
"120",133,"soft_bottom",30542.8204895333
"121",134,"soft_bottom",15012.9280036613
"122",135,"soft_bottom",386781.124029179
"123",136,"soft_bottom",14104.7471565342
"124",137,"soft_bottom",33265.6165292852
"125",138,"soft_bottom",79751.3771399704
"126",139,"soft_bottom",87354.7719822155
"127",140,"soft_bottom",597.303557148924
"128",141,"soft_bottom",24179.4418039423
"129",143,"soft_bottom",107824.64432597
"130",144,"soft_bottom",879.363570247026
"131",145,"soft_bottom",383112.597357275
"132",147,"soft_bottom",11623.8415924113
"133",148,"soft_bottom",308.257537534459
"134",149,"soft_bottom",7.85925733090689
"135",150,"soft_bottom",824.348768930678
"136",153,"soft_bottom",192.115179199946
"137",154,"soft_bottom",10.4790097745425
"138",155,"soft_bottom",1481.03338146868
"139",157,"soft_bottom",35.8032833963536
"140",158,"soft_bottom",27.9440260654467
"141",159,"soft_bottom",235.777719927207
"142",161,"soft_bottom",310.877289978095
"143",162,"soft_bottom",263534.870318341
"144",163,"soft_bottom",1992818.61309837
"145",164,"soft_bottom",1455.70910784687
"146",166,"soft_bottom",8536.02671217943
"147",167,"soft_bottom",47438.477249354
"148",168,"soft_bottom",51491.2342796583
"149",169,"soft_bottom",41968.4341470428
"150",171,"soft_bottom",643378.016625958
"151",172,"soft_bottom",793370.196284687
"152",173,"soft_bottom",66921.5761726722
"153",174,"soft_bottom",78355.0490875126
"154",175,"soft_bottom",98897.4012488741
"155",176,"soft_bottom",55958.7854468716
"156",177,"soft_bottom",64031.1159765275
"157",178,"soft_bottom",31832.6119426165
"158",179,"soft_bottom",90456.5588754801
"159",180,"soft_bottom",490611.519129419
"160",181,"soft_bottom",135362.608762653
"161",182,"soft_bottom",65751.4200811816
"162",183,"soft_bottom",20508.2953795943
"163",184,"soft_bottom",102064.68195323
"164",186,"soft_bottom",4021.32000098069
"165",187,"soft_bottom",46047.3887017835
"166",188,"soft_bottom",187.74892512722
"167",189,"soft_bottom",6107.5161969292
"168",190,"soft_bottom",30884.2615580204
"169",191,"soft_bottom",112468.592157721
"170",192,"soft_bottom",582.458293301655
"171",193,"soft_bottom",36197.992764528
"172",194,"soft_bottom",48066.344585012
"173",195,"soft_bottom",9607.5054616264
"174",196,"soft_bottom",66.367061905436
"175",197,"soft_bottom",9159.52779376471
"176",198,"soft_bottom",903.814593054292
"177",199,"soft_bottom",2909.67171406464
"178",200,"soft_bottom",35096.8234873865
"179",202,"soft_bottom",16765.5423884535
"180",203,"soft_bottom",343735.971627802
"181",204,"soft_bottom",58389.9157145655
"182",205,"soft_bottom",184735.336566225
"183",206,"soft_bottom",311513.016571084
"184",207,"soft_bottom",353481.450718126
"185",208,"soft_bottom",611.275570181647
"186",209,"soft_bottom",793950.90807636
"187",210,"soft_bottom",253349.272817485
"188",212,"soft_bottom",581.58504248711
"189",214,"soft_bottom",42945.6018085189
"190",216,"soft_bottom",1583625.50691389
"191",218,"soft_bottom",2711846.34778838
"192",219,"soft_bottom",7795.51002144509
"193",220,"soft_bottom",6.11275570181647
"194",221,"soft_bottom",1261.84742701783
"195",222,"soft_bottom",147076.395188962
"196",223,"soft_bottom",459781.3991219
"197",224,"soft_bottom",198757.124895377
"198",227,"soft_bottom",1548.27369418866
"199",228,"soft_bottom",1193.7338634833
"200",231,"soft_bottom",3049.39184439187
"201",232,"soft_bottom",9.60575895999731
"202",237,"soft_bottom",106.536599374516
"203",247,"soft_bottom",3079.95562290096
"204",248,"soft_bottom",1292.41120552691
"205",249,"soft_bottom",6.98600651636168
