"rgn_id","count","year"
1,19812035.73611,1990
1,20194768.47583,1991
1,20567331.26534,1992
1,21036759.65998,1993
1,21494898.40025,1994
1,22141697.82655,1995
1,22775245.75064,1996
1,23115984.34234,1997
1,23583580.42982,1998
1,24399200.27721,1999
1,24896161.6731,2000
1,25559574.69626,2001
1,25973347.74492,2002
1,26533086.3833,2003
1,27050952.20835,2004
1,27502595.60629,2005
1,27912693.61397,2006
1,28395379.56747,2007
1,28898684.00078,2008
1,29339874.97102,2009
1,29845202.81138,2010
2,19812035.73611,1990
2,20194768.47583,1991
2,20567331.26534,1992
2,21036759.65998,1993
2,21494898.40025,1994
2,22141697.82655,1995
2,22775245.75064,1996
2,23115984.34234,1997
2,23583580.42982,1998
2,24399200.27721,1999
2,24896161.6731,2000
2,25559574.69626,2001
2,25973347.74492,2002
2,26533086.3833,2003
2,27050952.20835,2004
2,27502595.60629,2005
2,27912693.61397,2006
2,28395379.56747,2007
2,28898684.00078,2008
2,29339874.97102,2009
2,29845202.81138,2010
3,5058672.9675,1990
3,5120773.8035,1991
3,5161679.5855,1992
3,5196919.213,1993
3,5298703.0455,1994
3,5429578.126,1995
3,5508388.134,1996
3,5555951.02,1997
3,5609198.4365,1998
3,5672784.4755,1999
3,5780610.89,2000
3,5881973.7615,2001
3,5986381.93,2002
3,6095179.79,2003
3,6187309.0725,2004
3,6370169.0615,2005
3,6521443.248,2006
3,6669351.661,2007
3,6817863.4335,2008
3,6933136.6355,2009
3,7029849.148,2010
4,5058672.9675,1990
4,5120773.8035,1991
4,5161679.5855,1992
4,5196919.213,1993
4,5298703.0455,1994
4,5429578.126,1995
4,5508388.134,1996
4,5555951.02,1997
4,5609198.4365,1998
4,5672784.4755,1999
4,5780610.89,2000
4,5881973.7615,2001
4,5986381.93,2002
4,6095179.79,2003
4,6187309.0725,2004
4,6370169.0615,2005
4,6521443.248,2006
4,6669351.661,2007
4,6817863.4335,2008
4,6933136.6355,2009
4,7029849.148,2010
5,67577.73814,1990
5,70008.42863,1991
5,72549.11376,1992
5,75356.07081,1993
5,78094.30109,1994
5,81045.43261,1995
5,82941.16088,1996
5,85099.23257,1997
5,86720.52781,1998
5,88577.18502,1999
5,90376.60644,2000
5,92398.37597,2001
5,94490.29807,2002
5,96645.93808,2003
5,98693.2867,2004
5,100735.1212,2005
5,102660.6058,2006
5,104349.5574,2007
5,105011.3255,2008
5,105845.0614,2009
5,107697.7824,2010
6,68773.105,1990
6,70446.50684,1991
6,72294.32608,1992
6,74197.48623,1993
6,76000.43057,1994
6,77598.78,1995
6,78848.56802,1996
6,79903.98866,1997
6,80900.8363,1998
6,82024.45435,1999
6,83406.4,2000
6,85081.05628,2001
6,86994.87739,2002
6,89194.94605,2003
6,91335.50775,2004
6,93452.12606,2005
6,95398.13989,2006
6,97449.91972,2007
6,99489.1984,2008
6,101391.5927,2009
6,104483.0557,2010
7,110477.1572,1990
7,114412.8879,1991
7,118687.5392,1992
7,123087.3704,1993
7,127557.1059,1994
7,132259.2792,1995
7,137197.3295,1996
7,141973.2058,1997
7,147041.877,1998
7,152244.7342,1999
7,157614.2487,2000
7,162915.7949,2001
7,168627.6498,2002
7,174516.8143,2003
7,180313.5216,2004
7,186271.0122,2005
7,192111.1111,2006
7,198109.4956,2007
7,203950.6976,2008
7,210222.1474,2009
7,216940.6489,2010
8,60969.16915,1990
8,62256.62897,1991
8,63047.59288,1992
8,63685.2718,1993
8,64265.16337,1994
8,64957.23647,1995
8,65473.92206,1996
8,66211.42948,1997
8,66798.30878,1998
8,67578.30326,1999
8,68472.685,2000
8,69501.69215,2001
8,70655.34171,2002
8,71779.51905,2003
8,72923.56452,2004
8,73927.56418,2005
8,75133.34322,2006
8,76069.52614,2007
8,77107.54423,2008
8,78266.66,2009
8,79434.591,2010
9,60969.16915,1990
9,62256.62897,1991
9,63047.59288,1992
9,63685.2718,1993
9,64265.16337,1994
9,64957.23647,1995
9,65473.92206,1996
9,66211.42948,1997
9,66798.30878,1998
9,67578.30326,1999
9,68472.685,2000
9,69501.69215,2001
9,70655.34171,2002
9,71779.51905,2003
9,72923.56452,2004
9,73927.56418,2005
9,75133.34322,2006
9,76069.52614,2007
9,77107.54423,2008
9,78266.66,2009
9,79434.591,2010
10,60969.16915,1990
10,62256.62897,1991
10,63047.59288,1992
10,63685.2718,1993
10,64265.16337,1994
10,64957.23647,1995
10,65473.92206,1996
10,66211.42948,1997
10,66798.30878,1998
10,67578.30326,1999
10,68472.685,2000
10,69501.69215,2001
10,70655.34171,2002
10,71779.51905,2003
10,72923.56452,2004
10,73927.56418,2005
10,75133.34322,2006
10,76069.52614,2007
10,77107.54423,2008
10,78266.66,2009
10,79434.591,2010
11,60969.16915,1990
11,62256.62897,1991
11,63047.59288,1992
11,63685.2718,1993
11,64265.16337,1994
11,64957.23647,1995
11,65473.92206,1996
11,66211.42948,1997
11,66798.30878,1998
11,67578.30326,1999
11,68472.685,2000
11,69501.69215,2001
11,70655.34171,2002
11,71779.51905,2003
11,72923.56452,2004
11,73927.56418,2005
11,75133.34322,2006
11,76069.52614,2007
11,77107.54423,2008
11,78266.66,2009
11,79434.591,2010
12,60969.16915,1990
12,62256.62897,1991
12,63047.59288,1992
12,63685.2718,1993
12,64265.16337,1994
12,64957.23647,1995
12,65473.92206,1996
12,66211.42948,1997
12,66798.30878,1998
12,67578.30326,1999
12,68472.685,2000
12,69501.69215,2001
12,70655.34171,2002
12,71779.51905,2003
12,72923.56452,2004
12,73927.56418,2005
12,75133.34322,2006
12,76069.52614,2007
12,77107.54423,2008
12,78266.66,2009
12,79434.591,2010
13,60969.16915,1990
13,62256.62897,1991
13,63047.59288,1992
13,63685.2718,1993
13,64265.16337,1994
13,64957.23647,1995
13,65473.92206,1996
13,66211.42948,1997
13,66798.30878,1998
13,67578.30326,1999
13,68472.685,2000
13,69501.69215,2001
13,70655.34171,2002
13,71779.51905,2003
13,72923.56452,2004
13,73927.56418,2005
13,75133.34322,2006
13,76069.52614,2007
13,77107.54423,2008
13,78266.66,2009
13,79434.591,2010
14,123553055.3275,1990
14,126077571.32795,1991
14,128016602.573267,1992
14,129300418.867033,1993
14,130795797.4857,1994
14,132042788.384583,1995
14,133520205.941067,1996
14,134891831.49745,1997
14,135947496.495917,1998
14,137244252.772683,1999
14,138643641.0225,2000
14,140015732.725,2001
14,141579794.536483,2002
14,142967559.3155,2003
14,144510612.304083,2004
14,145929762.265883,2005
14,147350075.299383,2006
14,148664871.85025,2007
14,149398548.4682,2008
14,150556569.3133,2009
14,151611379.5047,2010
15,23709137.52,1990
15,24425778.72,1991
15,25268678.28,1992
15,25816187.69,1993
15,26531466.81,1994
15,27720975.31,1995
15,28396831.56,1996
15,29128157.96,1997
15,30141448.47,1998
15,30806128.99,1999
15,30947834.24,2000
15,33061800.94,2001
15,33350088.11,2002
15,34437086.91,2003
15,34910782.72,2004
15,34832666.22,2005
15,35153829.5,2006
15,35624684.66,2007
15,36722587.97,2008
15,37791477.79,2009
15,38712925.37,2010
16,8489459.934,1990
16,8535733.471,1991
16,8611869.693,1992
16,8664840.342,1993
16,8822690.586,1994
16,9040986.09,1995
16,9146226.781,1996
16,9221917.565,1997
16,9322246.531,1998
16,9434436.145,1999
16,9629602.727,2000
16,9798277.979,2001
16,9942246.879,2002
16,10121976.15,2003
16,10248988.92,2004
16,10557576.43,2005
16,10806610.02,2006
16,11065531.3,2007
16,11334306.75,2008
16,11544218.53,2009
16,11708562.81,2010
17,1739051.657,1990
17,1784736.301,1991
17,1819845.161,1992
17,1851527.033,1993
17,1901577.549,1994
17,1974689.8,1995
17,2024041.448,1996
17,2100527.19,1997
17,2178820.614,1998
17,2242980.967,1999
17,2320493.462,2000
17,2389268.83,2001
17,2458950.332,2002
17,2526537.47,2003
17,2595960.021,2004
17,2667732.545,2005
17,2738198.706,2006
17,2807107.265,2007
17,2874542.928,2008
17,2952815.452,2009
17,3026121.688,2010
18,253471.995,1990
18,259458.5171,1991
18,266180.0202,1992
18,274127.7044,1993
18,282161.7279,1994
18,289777.9945,1995
18,296811.6564,1996
18,300906.7956,1997
18,304247.1611,1998
18,306144.3681,1999
18,311006.7,2000
18,316321.9184,2001
18,322515.1045,2002
18,329497.2067,2003
18,335434.9783,2004
18,341846.3137,2005
18,346420.4383,2006
18,351446.5668,2007
18,355697.9775,2008
18,360898.3031,2009
18,364608.2027,2010
19,55445.03535,1990
19,56666.6242366667,1991
19,57976.2036466667,1992
19,59312.3574333333,1993
19,60547.97224,1994
19,61529.0247533333,1995
19,62334.9029566667,1996
19,63123.0151,1997
19,63796.9885033333,1998
19,64547.5666233333,1999
19,65334.55677,2000
19,66447.6665233333,2001
19,67603.7165733333,2002
19,68940.1082633333,2003
19,70094.3863133333,2004
19,71201.7045433333,2005
19,72287.0107833333,2006
19,73313.3663333333,2007
19,74200.8239033333,2008
19,75039.4584766667,2009
19,75885.7753366667,2010
20,19162342.74,1990
20,19612540.94,1991
20,20009684.72,1992
20,20290716.84,1993
20,20870276.73,1994
20,21432526.77,1995
20,21900502.93,1996
20,22369127.49,1997
20,21995299.2,1998
20,22224402.83,1999
20,22664505.43,2000
20,22971558.8,2001
