"rgn_id","USD","year"
7,1822.226526,2001
7,1752.984737,2002
7,1857.331835,2003
7,1952.806509,2004
7,2074.979141,2005
7,2236.203239,2006
7,2488.224542,2007
7,2667.161353,2008
7,2599.348468,2009
7,2757.030781,2010
7,3003.21066,2011
8,13917.47167,1991
8,12947.14574,1992
8,11283.41213,1993
8,12015.4522,1994
8,13279.5429,1995
8,14549.21213,1996
8,14812.49083,1997
8,14989.33305,1998
8,14118.02791,1999
8,14243.4422,2000
8,15106.78892,2001
8,15636.49524,2002
8,16069.97429,2003
8,17220.36653,2004
8,18316.31493,2005
8,18521.27574,2006
8,19078.98673,2007
8,18366.82676,2008
8,16469.31311,2009
8,16460.41661,2010
8,17790.5155,2011
9,1628.049159,1986
9,1656.747566,1987
9,1720.005302,1988
9,1807.015247,1989
9,1900.466689,1990
9,2058.248743,1991
9,2129.535735,1992
9,2296.21017,1993
9,2283.854288,1994
9,2467.661465,1995
9,2415.562562,1996
9,2309.28672,1997
9,2416.958459,1998
9,2496.203601,1999
9,2675.969343,2000
9,2791.205477,2001
9,2858.536026,2002
9,2976.689027,2003
9,2968.184696,2004
9,3144.086367,2005
9,3255.908212,2006
9,3299.684389,2007
9,3305.162467,2008
9,3382.957271,2009
9,3527.312305,2010
9,3683.158177,2011
10,1057.358318,1980
10,1088.405094,1981
10,1202.03808,1982
10,1326.951579,1983
10,1324.080336,1984
10,1266.181785,1985
10,1452.7932705,1986
10,1447.4150755,1987
10,1596.3527075,1988
10,1584.4768785,1989
10,1656.3564435,1990
10,5782.58207033333,1991
10,5500.24067733333,1992
10,5022.00462833333,1993
10,5290.045437,1994
10,5772.491825,1995
10,6211.93588733333,1996
10,6297.392378,1997
10,6455.50489366667,1998
10,6190.96893766667,1999
10,6342.93957133333,2000
10,6650.78516166667,2001
10,6890.75003766667,2002
10,7109.346162,2003
10,7504.58436633333,2004
10,7921.33926566667,2005
10,8035.70046166667,2006
10,8262.96422333333,2007
10,8013.70226633333,2008
10,7383.71554433333,2009
10,7438.140483,2010
10,7951.96993433333,2011
11,1057.358318,1980
11,1088.405094,1981
11,1202.03808,1982
11,1326.951579,1983
11,1324.080336,1984
11,1266.181785,1985
11,1452.7932705,1986
11,1447.4150755,1987
11,1596.3527075,1988
11,1584.4768785,1989
11,1656.3564435,1990
11,5782.58207033333,1991
11,5500.24067733333,1992
11,5022.00462833333,1993
11,5290.045437,1994
11,5772.491825,1995
11,6211.93588733333,1996
11,6297.392378,1997
11,6455.50489366667,1998
11,6190.96893766667,1999
11,6342.93957133333,2000
11,6650.78516166667,2001
11,6890.75003766667,2002
11,7109.346162,2003
11,7504.58436633333,2004
11,7921.33926566667,2005
11,8035.70046166667,2006
11,8262.96422333333,2007
11,8013.70226633333,2008
11,7383.71554433333,2009
11,7438.140483,2010
11,7951.96993433333,2011
12,1057.358318,1980
12,1088.405094,1981
12,1202.03808,1982
12,1326.951579,1983
12,1324.080336,1984
12,1266.181785,1985
12,1452.7932705,1986
12,1447.4150755,1987
12,1596.3527075,1988
12,1584.4768785,1989
12,1656.3564435,1990
12,5782.58207033333,1991
12,5500.24067733333,1992
12,5022.00462833333,1993
12,5290.045437,1994
12,5772.491825,1995
12,6211.93588733333,1996
12,6297.392378,1997
12,6455.50489366667,1998
12,6190.96893766667,1999
12,6342.93957133333,2000
12,6650.78516166667,2001
12,6890.75003766667,2002
12,7109.346162,2003
12,7504.58436633333,2004
12,7921.33926566667,2005
12,8035.70046166667,2006
12,8262.96422333333,2007
12,8013.70226633333,2008
12,7383.71554433333,2009
12,7438.140483,2010
12,7951.96993433333,2011
13,1057.358318,1980
13,1088.405094,1981
13,1202.03808,1982
13,1326.951579,1983
13,1324.080336,1984
13,1266.181785,1985
13,1452.7932705,1986
13,1447.4150755,1987
13,1596.3527075,1988
13,1584.4768785,1989
13,1656.3564435,1990
13,5782.58207033333,1991
13,5500.24067733333,1992
13,5022.00462833333,1993
13,5290.045437,1994
13,5772.491825,1995
13,6211.93588733333,1996
13,6297.392378,1997
13,6455.50489366667,1998
13,6190.96893766667,1999
13,6342.93957133333,2000
13,6650.78516166667,2001
13,6890.75003766667,2002
13,7109.346162,2003
13,7504.58436633333,2004
13,7921.33926566667,2005
13,8035.70046166667,2006
13,8262.96422333333,2007
13,8013.70226633333,2008
13,7383.71554433333,2009
13,7438.140483,2010
13,7951.96993433333,2011
14,4473.02834725,1980
14,5132.679795825,1981
14,6352.98380966,1982
14,6916.94607958,1983
14,7590.10000196,1984
14,7937.00722902,1985
14,8539.68929646,1986
14,9537.90224814,1987
14,10524.01566156,1988
14,11241.61498914,1989
14,12241.44989022,1990
14,13147.86456238,1991
14,14145.7294416,1992
14,14884.8411208,1993
14,15668.3642932,1994
14,16371.4586984,1995
14,16860.1799132,1996
14,17507.8003268,1997
14,16840.4221734,1998
14,17274.1118884,1999
14,18706.740129,2000
14,19340.2863872,2001
14,20394.9129118,2002
14,21649.315654,2003
14,24491.222185,2004
14,26414.8765308,2005
14,28981.1023996,2006
14,31803.9976592,2007
14,32686.781047,2008
14,32254.8051736,2009
14,36536.8745898,2010
14,40418.9101624,2011
15,1340.214672,1980
15,1474.989018,1981
15,1577.725141,1982
15,1625.891402,1983
15,1521.438205,1984
15,1414.487672,1985
15,1455.689234,1986
15,1521.563885,1987
15,1636.962351,1988
15,1757.903128,1989
15,1833.302705,1990
15,1839.282116,1991
15,1840.294551,1992
15,1876.539832,1993
15,1953.710746,1994
15,2045.924956,1995
15,2155.012443,1996
15,2259.783249,1997
15,2228.939279,1998
15,2281.492377,1999
15,2382.470703,2000
15,2454.959911,2001
15,2532.892533,2002
15,2660.532216,2003
15,2862.172147,2004
15,3041.058392,2005
15,3245.309782,2006
15,3499.902133,2007
15,3664.186816,2008
15,3677.18821,2009
15,3943.917044,2010
15,4114.420893,2011
16,9185.606082,1980
16,10177.67463,1981
16,10941.10896,1982
16,11139.69941,1983
16,12158.97288,1984
16,12928.56324,1985
16,13545.31456,1986
16,14050.31854,1987
16,14959.8669,1988
16,16085.76862,1989
16,17259.5769,1990
16,17774.02972,1991
16,18183.32083,1992
16,19051.22241,1993
16,19993.83225,1994
16,20905.55511,1995
16,21975.06037,1996
16,22923.98707,1997
16,24232.63108,1998
16,25320.70737,1999
16,26272.44275,2000
16,27375.18881,2001
16,28744.7064,2002
16,29793.17748,2003
16,31329.01474,2004
16,32525.56028,2005
16,34145.63293,2006
16,36213.77368,2007
16,37159.50339,2008
16,40082.21115,2009
16,39092.52773,2010
16,42119.14849,2011
17,920.0217883,1980
17,976.5442643,1981
17,1011.65118,1982
17,1056.44378,1983
17,1063.490366,1984
17,1110.632495,1985
17,1159.209045,1986
17,1196.45607,1987
17,1243.619998,1988
17,1241.656279,1989
17,1219.735267,1990
17,1347.910043,1991
17,1528.428692,1992
17,1800.440257,1993
17,1897.339308,1994
17,1829.336708,1995
17,1953.882633,1996
17,1863.816336,1997
17,1771.128404,1998
17,1782.796862,1999
17,1730.277109,2000
17,1722.60693,2001
17,1704.168477,2002
17,1733.907262,2003
17,1786.478622,2004
17,1865.886093,2005
17,1928.457489,2006
17,2076.757083,2007
17,2211.914985,2008
17,2300.026986,2009
17,2460.697288,2010
17,2679.060229,2011
18,1639.858435,1980
18,1861.059145,1981
18,1808.475908,1982
18,1760.243356,1983
18,1937.321162,1984
18,1874.223338,1985
18,2045.002367,1986
18,1957.231335,1987
18,2041.598059,1988
18,2270.857685,1989
18,2480.046294,1990
18,2471.775507,1991
18,2644.944293,1992
18,2721.806429,1993
18,2877.914715,1994
18,2979.870556,1995
18,3141.505061,1996
18,3098.250998,1997
18,3152.734148,1998
18,3453.549934,1999
18,3447.826242,2000
18,3583.03403,2001
18,3750.661382,2002
18,3863.293157,2003
18,4173.374159,2004
18,4323.66348,2005
18,4515.212349,2006
18,4566.160268,2007
18,4668.06798,2008
18,4602.123579,2009
18,4611.515367,2010
18,4764.042774,2011
19,,1980
19,1348.873096,1981
19,1427.169367,1982
19,1496.896812,1983
19,1572.06915,1984
19,1701.4777435,1985
19,1798.6134315,1986
19,1879.824222,1987
19,1907.3113115,1988
19,2010.9569485,1989
19,2013.705986,1990
19,2122.3304615,1991
19,2157.9605315,1992
19,2279.7553225,1993
19,2353.4296105,1994
19,2514.3129795,1995
19,2625.815812,1996
19,2672.1001975,1997
19,2767.162935,1998
19,2883.434653,1999
19,3076.5976075,2000
19,3290.545818,2001
19,3453.0487695,2002
19,3621.5571585,2003
19,3801.8089755,2004
19,4028.6400395,2005
19,4136.3209465,2006
19,4175.514313,2007
19,4357.4134195,2008
19,4316.633364,2009
19,4416.018956,2010
19,4641.7955075,2011
20,2376.435139,1980
20,2736.557163,1981
20,3083.210711,1982
20,3542.893743,1983
20,3983.222233,1984
20,4364.498492,1985
20,4950.78262,1986
20,5654.839554,1987
20,6465.064262,1988
20,7093.872729,1989
20,7960.214692,1990
20,8969.567282,1991
20,9613.501661,1992
20,10325.94832,1993
20,11354.51267,1994
20,12465.1745,1995
20,13481.45894,1996
20,14329.44932,1997
20,13511.97207,1998
20,15046.5154,1999
20,17197.15368,2000
20,18151.0825,2001
20,19655.6681,2002
20,20180.00563,2003
20,21624.35055,2004
20,22783.27005,2005
20,24246.50346,2006
20,26101.365,2007
20,26688.74161,2008
20,26679.78847,2009
20,28612.83148,2010
20,29786.16905,2011
21,4473.02834725,1980
21,5132.679795825,1981
21,6352.98380966,1982
21,6916.94607958,1983
21,7590.10000196,1984
21,7937.00722902,1985
21,8539.68929646,1986
21,9537.90224814,1987
21,10524.01566156,1988
21,11241.61498914,1989
21,12241.44989022,1990
21,13147.86456238,1991
21,14145.7294416,1992
21,14884.8411208,1993
21,15668.3642932,1994
21,16371.4586984,1995
21,16860.1799132,1996
21,17507.8003268,1997
21,16840.4221734,1998
21,17274.1118884,1999
21,18706.740129,2000
21,19340.2863872,2001
21,20394.9129118,2002
21,21649.315654,2003
21,24491.222185,2004
21,26414.8765308,2005
21,28981.1023996,2006
21,31803.9976592,2007
21,32686.781047,2008
21,32254.8051736,2009
21,36536.8745898,2010
21,40418.9101624,2011
24,603.0492467,1993
24,648.6077586,1994
24,684.2248792,1995
24,712.7563282,1996
24,746.7642904,1997
24,775.494464,1998
24,860.3226892,1999
24,935.4688031,2000
24,1012.887062,2001
24,1077.719016,2002
24,1173.247881,2003
24,1309.20012,2004
24,1508.138238,2005
24,1699.204055,2006
24,1900.082763,2007
24,2043.336468,2008
24,2033.369478,2009
24,2149.896723,2010
24,2312.080176,2011
25,1062.769489,1980
25,1206.822072,1981
25,1323.465841,1982
25,1426.065209,1983
25,1536.405738,1984
25,1626.925574,1985
25,1723.179845,1986
25,1906.891912,1987
25,2196.310368,1988
25,2516.666624,1989
25,2865.352821,1990
25,3182.449389,1991
25,3483.115984,1992
25,3826.060432,1993
25,4224.152609,1994
25,4682.258881,1995
25,4997.391746,1996
25,4970.071058,1997
25,4458.651543,1998
25,4670.023741,1999
25,4939.962468,2000
25,5102.056255,2001
25,5398.241645,2002
25,5842.274116,2003
25,6328.793237,2004
25,6790.70364,2005
25,7330.490152,2006
25,7900.363278,2007
25,8262.120932,2008
25,8129.24996,2009
25,8864.709652,2010
25,9036.607441,2011
26,8403.67127821667,1980
26,7766.82876223333,1981
26,8355.77765365,1982
26,8695.33114633333,1983
26,9026.81822026667,1984
26,7777.87925268572,1985
26,7705.62439001429,1986
26,8089.14172967143,1987
26,8533.47699355714,1988
26,8905.88848828571,1989
26,9393.2636437,1990
26,9911.46210812857,1991
26,10425.4266574714,1992
26,9611.536670625,1993
26,10159.8914381375,1994
26,10760.23210115,1995
26,11219.678870025,1996
26,11472.720435925,1997
26,11049.852174625,1998
26,10334.5200115889,1999
26,10960.1705851222,2000
26,11083.9969569667,2001
26,11555.2061759222,2002
26,12195.0032679111,2003
26,12939.6074435,2004
26,13654.6727316556,2005
26,14644.5378397,2006
26,15420.2946431111,2007
26,15475.9873357778,2008
26,15162.2790584444,2009
26,16391.7467065556,2010
26,17111.6071243333,2011
28,603.6650619,1980
28,663.7483554,1981
28,726.7123373,1982
28,769.5073401,1983
28,808.5538666,1984
28,829.4245879,1985
28,841.0396377,1986
28,857.1597164,1987
28,887.8065717,1988
28,869.7732772,1989
28,925.5492308,1990
28,883.5785004,1991
28,955.8399635,1992
28,982.276532,1993
28,926.7435131,1994
28,958.8554744,1995
28,939.7251762,1996
28,971.8630501,1997
28,973.306932,1998
28,981.3686975,1999
28,991.2511572,2000
28,1021.064434,2001
28,1053.389933,2002
28,1074.253072,2003
28,1073.764388,2004
28,1126.79685,2005
28,1147.429734,2006
28,1156.095485,2007
28,1162.758512,2008
28,1164.080739,2009
28,1173.917928,2010
28,1195.603761,2011
29,1492.44363235,1980
29,1587.34604178333,1981
29,1663.55658453333,1982
29,1703.41339985,1983
29,1811.73035056667,1984
29,1990.05507013333,1985
29,2077.5264666,1986
29,2234.21340286667,1987
29,2147.19584601429,1988
29,2358.33783004286,1989
29,2492.8334470375,1990
29,2578.7115595375,1991
29,2463.791824,1992
29,2584.56413527778,1993
29,2612.29794328889,1994
29,2654.06747404444,1995
29,2767.95816027778,1996
29,3008.3143949,1997
29,3190.96838864444,1998
29,3250.46427655556,1999
29,3438.27721516667,2000
29,3501.00435716667,2001
29,3530.7282423,2002
29,3541.0411809,2003
29,3665.52886062222,2004
29,3968.50937245556,2005
29,4299.940982,2006
29,4730.6434394,2007
29,4808.98047332222,2008
29,4881.31910788889,2009
29,5172.88515626667,2010
29,5566.37680275556,2011
30,1492.44363235,1980
30,1587.34604178333,1981
30,1663.55658453333,1982
30,1703.41339985,1983
30,1811.73035056667,1984
30,1990.05507013333,1985
30,2077.5264666,1986
30,2234.21340286667,1987
30,2147.19584601429,1988
30,2358.33783004286,1989
30,2492.8334470375,1990
30,2578.7115595375,1991
30,2463.791824,1992
30,2584.56413527778,1993
30,2612.29794328889,1994
30,2654.06747404444,1995
30,2767.95816027778,1996
30,3008.3143949,1997
30,3190.96838864444,1998
30,3250.46427655556,1999
30,3438.27721516667,2000
30,3501.00435716667,2001
30,3530.7282423,2002
30,3541.0411809,2003
30,3665.52886062222,2004
30,3968.50937245556,2005
30,4299.940982,2006
30,4730.6434394,2007
30,4808.98047332222,2008
30,4881.31910788889,2009
30,5172.88515626667,2010
30,5566.37680275556,2011
31,5100.878924,1980
31,5293.887507,1981
31,5445.553802,1982
31,5575.918116,1983
31,5986.554073,1984
31,6756.195681,1985
31,6908.748668,1986
31,7405.529366,1987
31,8014.625851,1988
31,9101.085449,1989
31,10062.19151,1990
31,10577.25831,1991
31,11429.04224,1992
31,12222.16859,1993
31,12168.37783,1994
31,12147.55293,1995
31,12754.91277,1996
31,14387.72871,1997
31,15508.27013,1998
31,15725.96497,1999
31,16592.77285,2000
31,16569.05424,2001
31,16547.77185,2002
31,15999.47343,2003
31,16100.01736,2004
31,18044.98451,2005
31,19969.69131,2006
31,22508.34373,2007
31,22076.49103,2008
31,22148.58491,2009
31,23382.12789,2010
31,25741.40947,2011
32,1492.44363235,1980
32,1587.34604178333,1981
32,1663.55658453333,1982
32,1703.41339985,1983
32,1811.73035056667,1984
32,1990.05507013333,1985
32,2077.5264666,1986
32,2234.21340286667,1987
32,2147.19584601429,1988
32,2358.33783004286,1989
32,2492.8334470375,1990
32,2578.7115595375,1991
32,2463.791824,1992
32,2584.56413527778,1993
32,2612.29794328889,1994
32,2654.06747404444,1995
32,2767.95816027778,1996
32,3008.3143949,1997
32,3190.96838864444,1998
32,3250.46427655556,1999
32,3438.27721516667,2000
32,3501.00435716667,2001
32,3530.7282423,2002
32,3541.0411809,2003
32,3665.52886062222,2004
32,3968.50937245556,2005
32,4299.940982,2006
32,4730.6434394,2007
32,4808.98047332222,2008
32,4881.31910788889,2009
32,5172.88515626667,2010
32,5566.37680275556,2011
33,1492.44363235,1980
33,1587.34604178333,1981
33,1663.55658453333,1982
33,1703.41339985,1983
33,1811.73035056667,1984
33,1990.05507013333,1985
33,2077.5264666,1986
33,2234.21340286667,1987
33,2147.19584601429,1988
33,2358.33783004286,1989
33,2492.8334470375,1990
33,2578.7115595375,1991
33,2463.791824,1992
33,2584.56413527778,1993
33,2612.29794328889,1994
33,2654.06747404444,1995
33,2767.95816027778,1996
33,3008.3143949,1997
33,3190.96838864444,1998
33,3250.46427655556,1999
33,3438.27721516667,2000
33,3501.00435716667,2001
33,3530.7282423,2002
33,3541.0411809,2003
33,3665.52886062222,2004
33,3968.50937245556,2005
33,4299.940982,2006
33,4730.6434394,2007
33,4808.98047332222,2008
33,4881.31910788889,2009
33,5172.88515626667,2010
33,5566.37680275556,2011
34,1492.44363235,1980
34,1587.34604178333,1981
34,1663.55658453333,1982
34,1703.41339985,1983
34,1811.73035056667,1984
34,1990.05507013333,1985
34,2077.5264666,1986
34,2234.21340286667,1987
34,2147.19584601429,1988
34,2358.33783004286,1989
34,2492.8334470375,1990
34,2578.7115595375,1991
34,2463.791824,1992
34,2584.56413527778,1993
34,2612.29794328889,1994
34,2654.06747404444,1995
34,2767.95816027778,1996
34,3008.3143949,1997
34,3190.96838864444,1998
34,3250.46427655556,1999
34,3438.27721516667,2000
34,3501.00435716667,2001
34,3530.7282423,2002
34,3541.0411809,2003
34,3665.52886062222,2004
34,3968.50937245556,2005
34,4299.940982,2006
34,4730.6434394,2007
34,4808.98047332222,2008
34,4881.31910788889,2009
34,5172.88515626667,2010
34,5566.37680275556,2011
35,1492.44363235,1980
35,1587.34604178333,1981
35,1663.55658453333,1982
35,1703.41339985,1983
35,1811.73035056667,1984
35,1990.05507013333,1985
35,2077.5264666,1986
35,2234.21340286667,1987
35,2147.19584601429,1988
35,2358.33783004286,1989
35,2492.8334470375,1990
35,2578.7115595375,1991
35,2463.791824,1992
35,2584.56413527778,1993
35,2612.29794328889,1994
35,2654.06747404444,1995
35,2767.95816027778,1996
35,3008.3143949,1997
35,3190.96838864444,1998
35,3250.46427655556,1999
35,3438.27721516667,2000
35,3501.00435716667,2001
35,3530.7282423,2002
35,3541.0411809,2003
35,3665.52886062222,2004
35,3968.50937245556,2005
35,4299.940982,2006
35,4730.6434394,2007
35,4808.98047332222,2008
35,4881.31910788889,2009
35,5172.88515626667,2010
35,5566.37680275556,2011
36,1492.44363235,1980
36,1587.34604178333,1981
36,1663.55658453333,1982
36,1703.41339985,1983
36,1811.73035056667,1984
36,1990.05507013333,1985
36,2077.5264666,1986
36,2234.21340286667,1987
36,2147.19584601429,1988
36,2358.33783004286,1989
36,2492.8334470375,1990
36,2578.7115595375,1991
36,2463.791824,1992
36,2584.56413527778,1993
36,2612.29794328889,1994
36,2654.06747404444,1995
36,2767.95816027778,1996
36,3008.3143949,1997
36,3190.96838864444,1998
36,3250.46427655556,1999
36,3438.27721516667,2000
36,3501.00435716667,2001
36,3530.7282423,2002
36,3541.0411809,2003
36,3665.52886062222,2004
36,3968.50937245556,2005
36,4299.940982,2006
36,4730.6434394,2007
36,4808.98047332222,2008
36,4881.31910788889,2009
36,5172.88515626667,2010
36,5566.37680275556,2011
37,1780.372386,1980
37,2034.123969,1981
37,2249.98553,1982
37,2324.38259,1983
37,2503.899354,1984
37,2741.438143,1985
37,3049.724642,1986
37,3391.433509,1987
37,3718.783365,1988
37,4000.020193,1989
37,4408.680567,1990
37,4709.57974,1991
37,5055.009865,1992
37,5364.390655,1993
37,5620.759734,1994
37,5946.775268,1995
37,6325.232852,1996
37,6729.065802,1997
37,7162.132762,1998
37,7362.684511,1999
37,8120.779864,2000
37,8426.266742,2001
37,8669.535355,2002
37,9081.205456,2003
37,9788.321874,2004
37,10157.50696,2005
37,10816.92876,2006
37,11712.42764,2007
37,12550.58902,2008
37,12978.70928,2009
37,14097.68897,2010
37,14880.65528,2011
38,1094.0265811,1980
38,1148.48581344,1981
38,1288.01866842,1982
38,1422.25221962,1983
38,1439.74976004,1984
38,1484.99975004,1985
38,1419.43943136,1986
38,1429.54886262,1987
38,1425.22170608,1988
38,1512.65799332,1989
38,1682.20298948,1990
38,1847.25556062,1991
38,1947.02828636,1992
38,1985.56904064,1993
38,2040.30077128,1994
38,2139.57526156,1995
38,2270.71894964,1996
38,2359.89198592,1997
38,2435.1509658,1998
38,2512.3464785,1999
38,2659.3168534,2000
38,2987.72060755,2001
38,3166.46176261667,2002
38,3452.12487103333,2003
38,3758.55461283333,2004
38,3917.23431933333,2005
38,4371.01969283333,2006
38,4804.06019383333,2007
38,5112.99467816667,2008
38,5167.43729833333,2009
38,5541.76969234447,2010
38,5910.40557493518,2011
39,4099.503678,2001
39,4343.236665,2002
39,4976.999671,2003
39,5658.938903,2004
39,5248.57461,2005
39,6366.714416,2006
39,7115.654754,2007
39,8014.500563,2008
39,7649.271128,2009
39,8145.015386,2010
39,8736.52093,2011
40,741.5070096,1980
40,851.4532748,1981
40,919.1363381,1982
40,987.134084,1983
40,1063.601868,1984
40,1133.518645,1985
40,1187.966972,1986
40,1225.185021,1987
40,1281.511513,1988
40,1342.055304,1989
40,1465.552786,1990
40,1561.931056,1991
40,1649.811029,1992
40,1779.843758,1993
40,1891.520255,1994
40,2014.394242,1995
40,2104.755298,1996
40,2254.225373,1997
40,2365.773333,1998
40,2467.959111,1999
40,2666.20451,2000
40,2728.071878,2001
40,2863.398381,2002
40,3056.681084,2003
40,3269.063261,2004
40,3550.213338,2005
40,3903.214252,2006
40,4250.648045,2007
40,4562.624535,2008
40,4711.31577,2009
40,5106.359957,2010
40,5586.643367,2011
41,207.6535236,1980
41,232.7847745,1981
41,224.6773566,1982
41,192.9047355,1983
41,184.1873557,1984
41,189.7268487,1985
41,188.771363,1986
41,223.1357742,1987
41,250.3205968,1988
41,275.6834187,1989
41,285.308911,1990
41,302.2079502,1991
41,283.4983041,1992
41,303.3155678,1993
41,318.4504301,1994
41,323.6010142,1995
41,343.349396,1996
41,375.5087852,1997
41,411.2378226,1998
41,439.8010178,1999
41,442.3509812,2000
41,492.4624013,2001
41,529.5275141,2002
41,557.2834348,2003
41,605.9613557,2004
41,661.8638979,2005
41,706.9892617,2006
41,759.900585,2007
41,808.202762,2008
41,844.7472717,2009
41,893.5083073,2010
41,954.8663818,2011
42,605.6440319,1980
42,582.38261,1981
42,591.0746766,1982
42,604.164294,1983
42,621.0023411,1984
42,630.0622303,1985
42,638.6456359,1986
42,646.2682733,1987
42,671.5559285,1988
42,704.0435226,1989
42,731.409676,1990
42,687.5580751,1991
42,689.1889069,1992
42,697.4557735,1993
42,689.5559784,1994
42,695.6585025,1995
42,700.7842393,1996
42,717.5918003,1997
42,732.7142431,1998
42,754.0048953,1999
42,782.2830141,2000
42,822.5140944,2001
42,708.1155771,2002
42,770.3397215,2003
42,809.3186625,2004
42,849.4674151,2005
42,894.7064793,2006
42,950.5862862,2007
42,1011.836519,2008
42,951.4368275,2009
42,942.4099477,2010
42,953.3097963,2011
43,656.4478667,1980
43,717.1490348,1981
43,743.3358047,1982
43,753.6033235,1983
43,766.185113,1984
43,793.4829299,1985
43,838.228853,1986
43,881.7537783,1987
43,935.4925057,1988
