"rgn_id","year","ratio_labor_totalpop"
1,1990,0.50951950121271
1,1991,0.50951950121271
1,1992,0.50951950121271
1,1993,0.50951950121271
1,1994,0.50951950121271
1,1995,0.50951950121271
1,1996,0.50951950121271
1,1997,0.50951950121271
1,1998,0.50951950121271
1,1999,0.50951950121271
1,2000,0.50951950121271
1,2001,0.50951950121271
1,2002,0.50951950121271
1,2003,0.50951950121271
1,2004,0.50951950121271
1,2005,0.50951950121271
1,2006,0.50951950121271
1,2007,0.50951950121271
1,2008,0.50951950121271
1,2009,0.50951950121271
1,2010,0.50951950121271
2,1990,0.50951950121271
2,1991,0.50951950121271
2,1992,0.50951950121271
2,1993,0.50951950121271
2,1994,0.50951950121271
2,1995,0.50951950121271
2,1996,0.50951950121271
2,1997,0.50951950121271
2,1998,0.50951950121271
2,1999,0.50951950121271
2,2000,0.50951950121271
2,2001,0.50951950121271
2,2002,0.50951950121271
2,2003,0.50951950121271
2,2004,0.50951950121271
2,2005,0.50951950121271
2,2006,0.50951950121271
2,2007,0.50951950121271
2,2008,0.50951950121271
2,2009,0.50951950121271
2,2010,0.50951950121271
3,1990,0.50951950121271
3,1991,0.50951950121271
3,1992,0.50951950121271
3,1993,0.50951950121271
3,1994,0.50951950121271
3,1995,0.50951950121271
3,1996,0.50951950121271
3,1997,0.50951950121271
3,1998,0.50951950121271
3,1999,0.50951950121271
3,2000,0.50951950121271
3,2001,0.50951950121271
3,2002,0.50951950121271
3,2003,0.50951950121271
3,2004,0.50951950121271
3,2005,0.50951950121271
3,2006,0.50951950121271
3,2007,0.50951950121271
3,2008,0.50951950121271
3,2009,0.50951950121271
3,2010,0.50951950121271
4,1990,0
4,1991,0
4,1992,0
4,1993,0
4,1994,0
4,1995,0
4,1996,0
4,1997,0
4,1998,0
4,1999,0
4,2000,0
4,2001,0
4,2002,0
4,2003,0
4,2004,0
4,2005,0
4,2006,0
4,2007,0
4,2008,0
4,2009,0
4,2010,0
5,1990,0.402248441309524
5,1991,0.406630937578049
5,1992,0.410522134854349
5,1993,0.414737092781349
5,1994,0.417368840367482
5,1995,0.419924521295337
5,1996,0.421021121218274
5,1997,0.422031285992006
5,1998,0.423026964926829
5,1999,0.423380772892827
5,2000,0.42384564292079
5,2001,0.425164160286025
5,2002,0.426612027947086
5,2003,0.428138915453962
5,2004,0.428974419302119
5,2005,0.429770177437039
5,2006,0.43051680079175
5,2007,0.430484972772277
5,2008,0.43040074389819
5,2009,0.431000331460217
5,2010,0.430804915357291
6,1990,0.469015194396896
6,1991,0.467216965492542
6,1992,0.465687932904755
6,1993,0.464274007471185
6,1994,0.462827436803098
6,1995,0.461249554197675
6,1996,0.458950233524639
6,1997,0.456583784713492
6,1998,0.45431020980042
6,1999,0.452309145776582
6,2000,0.450704103578338
6,2001,0.449486521805743
6,2002,0.448542806857437
6,2003,0.448323947736137
6,2004,0.447426985818209
6,2005,0.446338512525373
6,2006,0.444427496762231
6,2007,0.442952167126513
6,2008,0.441393439160951
6,2009,0.439242191107857
6,2010,0.442164612207415
7,1990,0.354264907695712
7,1991,0.356688680462895
