"cntry_key","year","percent"
"BGR",1997,86.30000019
"BGR",1998,87.80000019
"BGR",1999,85.89999962
"BGR",2000,83.79999924
"BGR",2001,80.10000038
"BGR",2002,81.89999962
"BGR",2003,86.30000019
"BGR",2004,88
"BGR",2005,89.89999962
"BGR",2006,91.100000381
"BGR",2007,93.099999905
"BGR",2008,94.400000095
"BGR",2009,93.199999809
"BGR",2010,89.80000019
"BGR",2011,88.80000019
"BHR",1991,93.699999809
"BHR",2001,94.5
"BHR",2004,91
"BHR",2006,88.6666666666665
"BHR",2007,87.5
"BHR",2008,86.3333333333335
"BHR",2009,85.166666666667
"BHR",2010,84.0000000000005
"BHR",2011,82.8333333333339
"BHS",1991,87.80000019
"BHS",1992,85.30000019
"BHS",1993,87
"BHS",1994,86.60000038
"BHS",1995,89.19999981
"BHS",1996,88.5
"BHS",1997,90.199999809
"BHS",1998,92.400000095
"BHS",1999,92.599999905
"BHS",2001,93.099999905
"BHS",2002,91
"BHS",2003,89.19999981
"BHS",2004,89.69999981
"BHS",2005,89.80000019
"BHS",2006,92.400000095
"BHS",2007,92.099999905
"BHS",2008,91.300000191
"BHS",2009,85.80000019
"BHS",2010,88.0500001789046
"BHS",2011,86.30000019
"BIH",1991,82.39999962
"BIH",2006,68.20000076
"BIH",2007,70.29999924
"BIH",2008,76.10000038
"BIH",2009,75.89999962
"BIH",2010,72.79999924
"BIH",2011,72.39999962
"BLZ",1991,96.099999905
"BLZ",1993,90.199999809
"BLZ",1994,88.89999962
"BLZ",1995,87.5
"BLZ",1996,86.19999981
"BLZ",1997,87.30000019
"BLZ",1998,85.69999981
"BLZ",1999,87.19999981
"BLZ",2001,90.899999619
"BLZ",2002,90
"BLZ",2005,89
"BLZ",2006,90.600000381
"BLZ",2007,91.5
"BLZ",2008,91.800000191
"BLZ",2009,91.848739762044
"BLZ",2010,91.4360518679057
"BLZ",2011,91.5914167394035
"BMU",1991,94
"BMU",2000,97.299999952
"Bonaire",1990,84.3
"Bonaire",1991,87.3230769449231
"Bonaire",1992,81.633333365
"Bonaire",1993,83.050000308875
"Bonaire",1994,84.0700000762
"Bonaire",1995,86.3666664237778
"Bonaire",1996,86.530000114
"Bonaire",1997,86.5727271171818
"Bonaire",1998,87.5500000476
"Bonaire",1999,88.0499999525
"Bonaire",2000,89.699999889
"Bonaire",2001,90.5357143536429
"Bonaire",2002,89.8400000334
"Bonaire",2003,89.1599998242
"Bonaire",2004,89.4400000212
"Bonaire",2005,90.2499999643
"Bonaire",2006,92.8529744723478
"Bonaire",2007,93.8512822415127
"Bonaire",2008,93.5244185088416
"Bonaire",2009,92.2373918532153
"Bonaire",2010,91.1299242941291
"Bonaire",2011,91.380714386082
"BRA",1990,96.299999952
"BRA",1992,93.599999905
"BRA",1993,94
"BRA",1995,94
"BRA",1996,93.199999809
"BRA",1997,92.300000191
"BRA",1998,91.100000381
"BRA",1999,90.399999619
"BRA",2001,90.699999809
"BRA",2002,90.899999619
"BRA",2003,90.300000191
"BRA",2004,91.100000381
"BRA",2005,90.699999809
"BRA",2006,91.600000381
"BRA",2007,91.899999619
"BRA",2008,92.900000095
"BRA",2009,91.699999809
"BRA",2010,92.4527777695556
"BRA",2011,92.6811111076222
"BRB",1990,85
"BRB",1991,82.89999962
"BRB",1992,77.10000038
"BRB",1993,74.39999962
"BRB",1994,77
"BRB",1995,80.29999924
"BRB",1996,85.30000019
"BRB",1997,85.39999962
"BRB",1998,87.69999981
"BRB",1999,89.60000038
"BRB",2000,90.699999809
"BRB",2001,90.199999809
"BRB",2002,89.69999981
"BRB",2003,89
"BRB",2004,90.199999809
"BRB",2005,90.899999619
"BRB",2006,91.300000191
"BRB",2007,92.599999905
"BRB",2008,91.899999619
"BRB",2009,90
"BRB",2010,89.19999981
"BRB",2011,88.80000019
"Brunei",1991,95.300000191
"CAN",1990,91.899999619
"CAN",1991,89.69999981
"CAN",1992,88.80000019
"CAN",1993,88.60000038
"CAN",1994,89.60000038
"CAN",1995,90.5
"CAN",1996,90.399999619
"CAN",1997,90.899999619
"CAN",1998,91.699999809
"CAN",1999,92.400000095
"CAN",2000,93.199999809
"CAN",2001,92.800000191
"CAN",2002,92.300000191
"CAN",2003,92.400000095
"CAN",2004,92.800000191
"CAN",2005,93.300000191
"CAN",2006,93.699999809
"CAN",2007,94
"CAN",2008,93.900000095
"CAN",2009,91.699999809
"CAN",2010,92
"CAN",2011,92.599999905
"Canary Islands",1990,90.625
"Canary Islands",1991,89.428571225
"Canary Islands",1992,90.17499983325
"Canary Islands",1993,88.8400001522
"Canary Islands",1994,88.2000000954
"Canary Islands",1995,88.4199998862
"Canary Islands",1996,88.7000000475
"Canary Islands",1997,89.0666666033333
"Canary Islands",1998,89.19999981
"Canary Islands",1999,89.2999999523333
"Canary Islands",2000,90.142857007
"Canary Islands",2001,88.712499916875
"Canary Islands",2002,90.8285713878571
"Canary Islands",2003,90.8142858231429
"Canary Islands",2004,90.9428571291429
"Canary Islands",2005,88.625000059375
"Canary Islands",2006,87.1968065606257
"Canary Islands",2007,88.5799998761
"Canary Islands",2008,89.4200001713
"Canary Islands",2009,87.6299998288
"Canary Islands",2010,86.4329030553129
"Canary Islands",2011,85.4476773148096
"CCK",1990,92.649999857
"CCK",1991,89.8999996195
"CCK",1992,89.299999715
"CCK",1993,89.6500000945
"CCK",1994,90.950000286
"CCK",1995,92.5
"CCK",1996,92.5999999045
"CCK",1997,92.3499999045
"CCK",1998,92.300000191
"CCK",1999,93.0499999525
"CCK",2000,93.75
"CCK",2001,93.899999857
"CCK",2002,94.149999857
"CCK",2003,94.649999857
"CCK",2004,95.2999999525
"CCK",2005,95.600000024
"CCK",2006,95.649999857
"CCK",2007,95.9499999285
"CCK",2008,95.800000191
"CCK",2009,94.150000095
"CCK",2010,94.1500000955
"CCK",2011,94.2000000475
"CHL",1990,94.3058878266187
"CHL",1991,94.7054742775876
"CHL",1992,95.6045447467806
"CHL",1993,95.5046481335389
"CHL",1994,94.1060941246269
"CHL",1995,95.3048549080545
"CHL",1996,93.7065071961518
"CHL",1997,93.9063008981435
"CHL",1998,93.7065071961518
"CHL",1999,90.2101224111265
"CHL",2000,90.8095030415934
"CHL",2001,90.9093991783278
"CHL",2002,91.1091933558279
"CHL",2003,91.5087798077957
"CHL",2004,91.2090894925623
"CHL",2005,92.0082633485136
"CHL",2006,92.3079536637471
"CHL",2007,92.9073338167077
"CHL",2008,92.2080565739981
"CHL",2009,90.3100195008755
"CHL",2010,91.9083662597636
"CHL",2011,92.9073338167077
"CHN",1990,96.900000095
"CHN",1990,98.700000048
"CHN",1990,97.5
"CHN",1990,96.900000095
"CHN",1990,98.700000048
"CHN",1990,97.5
"CHN",1990,96.900000095
"CHN",1990,98.700000048
"CHN",1990,97.5
"CHN",1991,97
"CHN",1991,97.700000048
"CHN",1991,98.200000048
"CHN",1991,97
"CHN",1991,97.700000048
"CHN",1991,98.200000048
"CHN",1991,97
"CHN",1991,97.700000048
"CHN",1991,98.200000048
"CHN",1992,98
"CHN",1992,97.700000048
"CHN",1992,97.700000048
"CHN",1992,98
"CHN",1992,97.700000048
"CHN",1992,97.700000048
"CHN",1992,98
"CHN",1992,97.700000048
"CHN",1992,97.700000048
"CHN",1993,98
"CHN",1993,98
"CHN",1993,97.400000095
"CHN",1993,98
"CHN",1993,98
"CHN",1993,97.400000095
"CHN",1993,98
"CHN",1993,98
"CHN",1993,97.400000095
"CHN",1994,97.200000048
"CHN",1994,97.599999905
"CHN",1994,98.100000024
"CHN",1994,97.200000048
"CHN",1994,97.599999905
"CHN",1994,98.100000024
"CHN",1994,97.200000048
"CHN",1994,97.599999905
"CHN",1994,98.100000024
"CHN",1995,96.400000095
"CHN",1995,96.799999952
"CHN",1995,97.099999905
"CHN",1995,96.400000095
"CHN",1995,96.799999952
"CHN",1995,97.099999905
"CHN",1995,96.400000095
"CHN",1995,96.799999952
"CHN",1995,97.099999905
"CHN",1996,97
"CHN",1996,97.200000048
"CHN",1996,95.800000191
"CHN",1996,97
"CHN",1996,97.200000048
"CHN",1996,95.800000191
"CHN",1996,97
"CHN",1996,97.200000048
"CHN",1996,95.800000191
"CHN",1997,96.900000095
"CHN",1997,97.799999952
"CHN",1997,96.900000095
"CHN",1997,96.900000095
"CHN",1997,97.799999952
"CHN",1997,96.900000095
"CHN",1997,96.900000095
"CHN",1997,97.799999952
"CHN",1997,96.900000095
"CHN",1998,96.900000095
"CHN",1998,95.5
"CHN",1998,95.400000095
"CHN",1998,96.900000095
"CHN",1998,95.5
"CHN",1998,95.400000095
"CHN",1998,96.900000095
"CHN",1998,95.5
"CHN",1998,95.400000095
"CHN",1999,96.900000095
"CHN",1999,93.699999809
"CHN",1999,93.800000191
"CHN",1999,96.900000095
"CHN",1999,93.699999809
"CHN",1999,93.800000191
"CHN",1999,96.900000095
"CHN",1999,93.699999809
"CHN",1999,93.800000191
"CHN",2000,96.900000095
"CHN",2000,95.099999905
"CHN",2000,93.300000191
"CHN",2000,96.900000095
"CHN",2000,95.099999905
"CHN",2000,93.300000191
"CHN",2000,96.900000095
"CHN",2000,95.099999905
"CHN",2000,93.300000191
"CHN",2001,96.400000095
"CHN",2001,94.900000095
"CHN",2001,93.5
"CHN",2001,96.400000095
"CHN",2001,94.900000095
"CHN",2001,93.5
"CHN",2001,96.400000095
"CHN",2001,94.900000095
"CHN",2001,93.5
"CHN",2002,96
"CHN",2002,92.699999809
"CHN",2002,93.599999905
"CHN",2002,96
"CHN",2002,92.699999809
"CHN",2002,93.599999905
"CHN",2002,96
"CHN",2002,92.699999809
"CHN",2002,93.599999905
"CHN",2003,92.099999905
"CHN",2003,95.699999809
"CHN",2003,93.900000095
"CHN",2003,92.099999905
"CHN",2003,95.699999809
"CHN",2003,93.900000095
"CHN",2003,92.099999905
"CHN",2003,95.699999809
"CHN",2003,93.900000095
"CHN",2004,95.099999905
"CHN",2004,95.800000191
"CHN",2004,93.300000191
"CHN",2004,95.099999905
"CHN",2004,95.800000191
"CHN",2004,93.300000191
"CHN",2004,95.099999905
"CHN",2004,95.800000191
"CHN",2004,93.300000191
"CHN",2005,94.400000095
"CHN",2005,95.800000191
"CHN",2005,95.800000191
"CHN",2005,94.400000095
"CHN",2005,95.800000191
"CHN",2005,95.800000191
"CHN",2005,94.400000095
"CHN",2005,95.800000191
"CHN",2005,95.800000191
"CHN",2006,95.900000095
"CHN",2006,96.299999952
"CHN",2006,95.199999809
"CHN",2006,95.900000095
"CHN",2006,96.299999952
"CHN",2006,95.199999809
"CHN",2006,95.900000095
"CHN",2006,96.299999952
"CHN",2006,95.199999809
"CHN",2007,97
"CHN",2007,96
"CHN",2007,96
"CHN",2007,97
"CHN",2007,96
"CHN",2007,96
"CHN",2007,97
"CHN",2007,96
"CHN",2007,96
"CHN",2008,97
"CHN",2008,96.400000095
"CHN",2008,97
"CHN",2008,96.400000095
"CHN",2008,97
"CHN",2008,96.400000095
"CHN",2009,94.800000191
"CHN",2009,96.5
"CHN",2009,94.800000191
"CHN",2009,96.5
"CHN",2009,94.800000191
"CHN",2009,96.5
"CHN",2010,95.9
"CHN",2010,97.200000048
"CHN",2010,95.699999809
"CHN",2010,95.9
"CHN",2010,97.200000048
"CHN",2010,95.699999809
"CHN",2010,95.9
"CHN",2010,97.200000048
"CHN",2010,95.699999809
"CHN",2011,95.9
"CHN",2011,96.599999905
"CHN",2011,97.400000095
"CHN",2011,95.9
"CHN",2011,96.599999905
"CHN",2011,97.400000095
"CHN",2011,95.9
"CHN",2011,96.599999905
"CHN",2011,97.400000095
"CIV",1992,93.300000191
"CIV",1995,95.900000095
"CIV",1998,95.900000095
"Clipperton Island",1990,92.400000095
"Clipperton Island",1991,92.1714285444286
"Clipperton Island",1992,92.1000001028333
"Clipperton Island",1993,91.9400000094
"Clipperton Island",1994,91.7600000386
"Clipperton Island",1995,90.5285715032857
"Clipperton Island",1996,90.4714286668571
"Clipperton Island",1997,91.3571429591429
"Clipperton Island",1998,91.1428571427143
"Clipperton Island",1999,92.899999991125
"Clipperton Island",2000,93.4166666865
"Clipperton Island",2001,93.68749997025
"Clipperton Island",2002,92.725000023875
"Clipperton Island",2003,93.4857143335714
"Clipperton Island",2004,93.6428571767143
"Clipperton Island",2005,93.1571429115714
"Clipperton Island",2006,94.487500071375
"Clipperton Island",2007,95.049999952375
"Clipperton Island",2008,94.9297748729709
"Clipperton Island",2009,94.0829238880058
"Clipperton Island",2010,93.6420064596132
"Clipperton Island",2011,94.2895184859166
"CMR",1996,91.899999619
"CMR",2001,92.5
"CMR",2005,95.599999905
"CMR",2006,95.5129629111666
"CMR",2007,97.099999905
"CMR",2008,96.357894709579
"CMR",2009,96.8058479296141
"CMR",2010,96.200000048
"CMR",2011,97.7017543696843
"COD",1990,83.20000004725
"COD",1991,80.9142857277143
"COD",1992,90.82857149
"COD",1993,82.20000076
"COD",1994,86.7428573192857
"COD",1995,83.380000209
"COD",1996,91.899999619
"COD",1997,85.2750002435
"COD",1998,87.3399999622
"COD",1999,86.9999999998571
"COD",2000,85.60000038
"COD",2001,92.5
"COD",2002,81.3999999168889
"COD",2003,85.6714285444286
"COD",2004,83.7222221694444
"COD",2005,95.599999905
"COD",2006,89.4064810755833
"COD",2007,90.0083328108333
"COD",2008,89.4456134514561
"COD",2009,89.4779232998069
"COD",2010,88.9833325973332
"COD",2011,97.7017543696843
"COG",1990,83.20000004725
"COG",1991,80.9142857277143
"COG",1992,90.82857149
"COG",1993,82.20000076
"COG",1994,86.7428573192857
"COG",1995,83.380000209
"COG",1996,91.899999619
"COG",1997,85.2750002435
"COG",1998,87.3399999622
"COG",1999,86.9999999998571
"COG",2000,85.60000038
"COG",2001,92.5
"COG",2002,81.3999999168889
"COG",2003,85.6714285444286
"COG",2004,83.7222221694444
"COG",2005,95.599999905
"COG",2006,89.4064810755833
"COG",2007,90.0083328108333
"COG",2008,89.4456134514561
"COG",2009,89.4779232998069
"COG",2010,88.9833325973332
"COG",2011,97.7017543696843
"COK",1990,96.2000000475
"COK",1991,92.599999786
"COK",1992,92.32499981
"COK",1993,98.700000048
"COK",1994,92.066666921
"COK",1995,93.1999999683333
"COK",1996,86.69999981
"COK",1997,91.6666666666667
"COK",1998,92.300000191
"COK",1999,81.860000133
"COK",2000,94.900000095
"COK",2001,95
"COK",2002,90.900000095
"COK",2003,94.800000191
"COK",2004,95.2999999525
"COK",2005,93.5
"COK",2006,93.566666722
"COK",2007,94.0222222536666
"COK",2008,94.4777777853333
"COK",2009,94.9333333169999
"COK",2010,95.3888888486666
"COK",2011,95.8444443803331
"COL",1990,89.80000019
"COL",1991,89.80000019
"COL",1992,90.5
"COL",1993,91.5
"COL",1994,91.600000381
"COL",1995,91.300000191
"COL",1996,88.10000038
"COL",1997,87.89999962
"COL",1998,85
"COL",1999,79.89999962
"COL",2000,83.79999924
"COL",2001,85.39999962
"COL",2002,85.39999962
"COL",2003,88
"COL",2004,88.10000038
"COL",2005,88.69999981
"COL",2006,89.5
"COL",2007,88
"COL",2008,86.80000019
"COL",2009,88
"COL",2010,88.39999962
"COL",2011,88.953333346
"COM",1991,80
"CPV",1990,77
"CRI",1990,95.300000191
"CRI",1991,94.400000095
"CRI",1992,95.900000095
"CRI",1993,95.900000095
"CRI",1994,95.800000191
"CRI",1995,94.800000191
"CRI",1996,93.800000191
"CRI",1997,94.300000191
"CRI",1998,94.400000095
"CRI",1999,94
"CRI",2000,94.800000191
"CRI",2001,93.900000095
"CRI",2002,93.599999905
"CRI",2003,93.300000191
"CRI",2004,93.5
"CRI",2005,93.400000095
"CRI",2006,94
"CRI",2007,95.400000095
"CRI",2008,95.099999905
"CRI",2009,92.199999809
"CRI",2010,92.699999809
"CRI",2011,92.300000191
"CUB",1995,91.699999809
"CUB",1996,92.400000095
"CUB",1997,92.900000095
"CUB",1998,93.800000191
"CUB",1999,93.699999809
"CUB",2000,94.599999905
"CUB",2001,95.900000095
"CUB",2002,96.700000048
"CUB",2003,97.700000048
"CUB",2004,98.100000024
"CUB",2005,98.100000024
"CUB",2006,98.100000024
"CUB",2007,98.200000048
"CUB",2008,98.399999976
"CUB",2009,98.299999952
"CUB",2010,97.5
"CUB",2011,98.6799999634
"Curacao",1990,84.3
"Curacao",1991,87.3230769449231
"Curacao",1992,81.633333365
"Curacao",1993,83.050000308875
"Curacao",1994,84.0700000762
"Curacao",1995,86.3666664237778
"Curacao",1996,86.530000114
"Curacao",1997,86.5727271171818
"Curacao",1998,87.5500000476
"Curacao",1999,88.0499999525
"Curacao",2000,89.699999889
"Curacao",2001,90.5357143536429
"Curacao",2002,89.8400000334
"Curacao",2003,89.1599998242
"Curacao",2004,89.4400000212
"Curacao",2005,90.2499999643
"Curacao",2006,92.8529744723478
"Curacao",2007,93.8512822415127
"Curacao",2008,93.5244185088416
"Curacao",2009,92.2373918532153
"Curacao",2010,91.1299242941291
"Curacao",2011,91.380714386082
"CXR",1990,92.649999857
"CXR",1991,89.8999996195
"CXR",1992,89.299999715
"CXR",1993,89.6500000945
"CXR",1994,90.950000286
"CXR",1995,92.5
"CXR",1996,92.5999999045
"CXR",1997,92.3499999045
"CXR",1998,92.300000191
"CXR",1999,93.0499999525
"CXR",2000,93.75
"CXR",2001,93.899999857
"CXR",2002,94.149999857
"CXR",2003,94.649999857
"CXR",2004,95.2999999525
"CXR",2005,95.600000024
"CXR",2006,95.649999857
"CXR",2007,95.9499999285
"CXR",2008,95.800000191
"CXR",2009,94.150000095
"CXR",2010,94.1500000955
"CXR",2011,94.2000000475
"CYM",1991,90.300000191
"CYM",1993,92.800000191
"CYM",1994,94.300000191
"CYM",1995,95.099999905
"CYM",1996,94.900000095
"CYM",1997,95.900000095
"CYM",1998,96
"CYM",2001,92.5
"CYM",2002,94.599999905
"CYM",2003,96.400000095
"CYM",2004,95.699999809
"CYM",2005,96.5
"CYM",2006,97.400000095
"CYM",2007,96.200000048
"CYM",2008,96
"CYM",2009,97.6071428996788
"CYM",2010,98.0392857676073
"CYM",2011,98.471428635536
"CYP",1992,97.900000095
"CYP",1999,94.300000191
"CYP",2000,95
"CYP",2001,96
"CYP",2002,96.700000048
"CYP",2003,95.900000095
"CYP",2004,95.699999809
"CYP",2005,94.699999809
"CYP",2006,95.5
"CYP",2007,96.099999905
"CYP",2008,96.400000095
"CYP",2009,94.699999809
"CYP",2010,93.800000191
"CYP",2011,92.300000191
"DEU",1991,94.400000095
"DEU",1992,93.400000095
"DEU",1993,92.099999905
"DEU",1994,91.600000381
"DEU",1995,91.899999619
"DEU",1996,91.100000381
"DEU",1997,90.199999809
"DEU",1998,90.800000191
"DEU",1999,91.600000381
"DEU",2000,92.300000191
"DEU",2001,92.199999809
"DEU",2002,91.399999619
"DEU",2003,90.699999809
"DEU",2004,89.69999981
"DEU",2005,88.89999962
"DEU",2006,89.69999981
"DEU",2007,91.399999619
"DEU",2008,92.5
"DEU",2009,92.300000191
"DEU",2010,92.900000095
"DEU",2011,94.099999905
"DJI",1991,56.5
"DJI",2002,40.5
"DMA",1991,90.199999809
"DMA",1997,76.79999924
"DMA",1999,84.30000019
"DMA",2001,89
"DMA",2006,104.716667806667
"DMA",2007,107.766667996667
"DMA",2008,105.449999334999
"DMA",2009,107.799999239999
"DNK",1990,91.699999809
"DNK",1991,90.899999619
"DNK",1992,91
"DNK",1993,89.30000019
"DNK",1994,92
"DNK",1995,93
"DNK",1996,93.199999809
"DNK",1997,94.599999905
"DNK",1998,95
