"cntry_key","year","percent"
"Macquarie Island",1993,10.3499999055
"Macquarie Island",1994,9.049999714
"Macquarie Island",1995,7.5
"Macquarie Island",1996,7.4000000955
"Macquarie Island",1997,7.6500000955
"Macquarie Island",1998,7.699999809
"Macquarie Island",1999,6.9500000475
"Macquarie Island",2000,6.25
"Macquarie Island",2001,6.100000143
"Macquarie Island",2002,5.850000143
"Macquarie Island",2003,5.350000143
"Macquarie Island",2004,4.7000000475
"Macquarie Island",2005,4.399999976
"Macquarie Island",2006,4.350000143
"Macquarie Island",2007,4.0500000715
"Macquarie Island",2008,4.199999809
"Macquarie Island",2009,5.849999905
"Macquarie Island",2010,5.8499999045
"NCL",1980,
"NCL",1981,
"NCL",1982,6.400000095
"NCL",1983,7.5
"NCL",1984,7.5
"NCL",1985,8.100000381
"NCL",1986,7.5
"NCL",1987,9.300000191
"NCL",1988,9.399999619
"NCL",1989,6.099999905
"NCL",1990,6.400000095
"NCL",1991,5.900000095
"NCL",1992,5.400000095
"NCL",1993,5.900000095
"NCL",1994,5.699999809
"NCL",1995,5.400000095
"NCL",1996,5.800000191
"NCL",1997,
"NCL",1998,
"NCL",1999,
"NCL",2000,
"NCL",2001,
"NCL",2002,
"NCL",2003,
"NCL",2004,
"NCL",2005,4.599999905
"NCL",2006,6.78640793356311
"NCL",2007,8.600000381
"NCL",2008,10.6000006189997
"NCL",2009,12.6000008569995
"NCL",2010,14.6000010949992
"VUT",1980,
"VUT",1981,
"VUT",1982,6.400000095
"VUT",1983,7.5
"VUT",1984,7.5
"VUT",1985,8.100000381
"VUT",1986,7.5
"VUT",1987,9.300000191
"VUT",1988,9.399999619
"VUT",1989,6.099999905
"VUT",1990,6.400000095
"VUT",1991,5.900000095
"VUT",1992,5.400000095
"VUT",1993,5.900000095
"VUT",1994,5.699999809
"VUT",1995,5.400000095
"VUT",1996,5.800000191
"VUT",1997,
"VUT",1998,
"VUT",1999,
"VUT",2000,
"VUT",2001,
"VUT",2002,
"VUT",2003,
"VUT",2004,
"VUT",2005,4.599999905
"VUT",2006,6.78640793356311
"VUT",2007,8.600000381
"VUT",2008,10.6000006189997
"VUT",2009,12.6000008569995
"VUT",2010,14.6000010949992
"SLB",1980,
"SLB",1981,
"SLB",1982,6.400000095
"SLB",1983,7.5
"SLB",1984,7.5
"SLB",1985,8.100000381
"SLB",1986,7.5
"SLB",1987,9.300000191
"SLB",1988,9.399999619
"SLB",1989,6.099999905
"SLB",1990,6.400000095
"SLB",1991,5.900000095
"SLB",1992,5.400000095
"SLB",1993,5.900000095
"SLB",1994,5.699999809
"SLB",1995,5.400000095
"SLB",1996,5.800000191
"SLB",1997,
"SLB",1998,
"SLB",1999,
"SLB",2000,
"SLB",2001,
"SLB",2002,
"SLB",2003,
"SLB",2004,
"SLB",2005,4.599999905
"SLB",2006,6.78640793356311
"SLB",2007,8.600000381
"SLB",2008,10.6000006189997
"SLB",2009,12.6000008569995
"SLB",2010,14.6000010949992
"PLW",1980,9.899999619
"PLW",1981,8.699999809
"PLW",1982,9.600000381
"PLW",1983,9.300000191
"PLW",1984,9.049999714
"PLW",1985,8.849999905
"PLW",1986,6.300000191
"PLW",1987,4.400000095
"PLW",1988,4.300000191
"PLW",1989,2.799999952
"PLW",1990,2.799999952
"PLW",1991,3.5
"PLW",1992,3.900000095
"PLW",1993,5.5
"PLW",1994,
"PLW",1995,
"PLW",1996,
"PLW",1997,9.699999809
"PLW",1998,7.699999809
"PLW",1999,14
"PLW",2000,9.550000071
"PLW",2001,13
"PLW",2002,11.39999962
"PLW",2003,4.599999905
"PLW",2004,
"PLW",2005,6.5
"PLW",2006,6.93451322819692
"PLW",2007,6.45309730511053
"PLW",2008,4.94861101858396
"PLW",2009,0.9961108959169
"PLW",2010,1.29469002157771
"FSM",1980,9.899999619
"FSM",1981,8.699999809
"FSM",1982,9.600000381
"FSM",1983,9.300000191
"FSM",1984,9.049999714
"FSM",1985,8.849999905
"FSM",1986,6.300000191
"FSM",1987,4.400000095
"FSM",1988,4.300000191
"FSM",1989,2.799999952
"FSM",1990,2.799999952
"FSM",1991,3.5
"FSM",1992,3.900000095
"FSM",1993,5.5
"FSM",1994,
"FSM",1995,
"FSM",1996,
"FSM",1997,9.699999809
"FSM",1998,7.699999809
"FSM",1999,14
"FSM",2000,9.550000071
"FSM",2001,13
"FSM",2002,11.39999962
"FSM",2003,4.599999905
"FSM",2004,
"FSM",2005,6.5
"FSM",2006,6.93451322819692
"FSM",2007,6.45309730511053
"FSM",2008,4.94861101858396
"FSM",2009,0.9961108959169
"FSM",2010,1.29469002157771
"NRU",1980,9.899999619
"NRU",1981,8.699999809
"NRU",1982,9.600000381
"NRU",1983,9.300000191
"NRU",1984,9.049999714
"NRU",1985,8.849999905
"NRU",1986,6.300000191
"NRU",1987,4.400000095
"NRU",1988,4.300000191
"NRU",1989,2.799999952
"NRU",1990,2.799999952
"NRU",1991,3.5
"NRU",1992,3.900000095
"NRU",1993,5.5
"NRU",1994,
"NRU",1995,
"NRU",1996,
"NRU",1997,9.699999809
"NRU",1998,7.699999809
"NRU",1999,14
"NRU",2000,9.550000071
"NRU",2001,13
"NRU",2002,11.39999962
"NRU",2003,4.599999905
"NRU",2004,
"NRU",2005,6.5
"NRU",2006,6.93451322819692
"NRU",2007,6.45309730511053
"NRU",2008,4.94861101858396
"NRU",2009,0.9961108959169
"NRU",2010,1.29469002157771
"MHL",1980,9.899999619
"MHL",1981,8.699999809
"MHL",1982,9.600000381
"MHL",1983,9.300000191
"MHL",1984,9.049999714
"MHL",1985,8.849999905
"MHL",1986,6.300000191
"MHL",1987,4.400000095
"MHL",1988,4.300000191
"MHL",1989,2.799999952
"MHL",1990,2.799999952
"MHL",1991,3.5
"MHL",1992,3.900000095
"MHL",1993,5.5
"MHL",1994,
"MHL",1995,
"MHL",1996,
"MHL",1997,9.699999809
"MHL",1998,7.699999809
"MHL",1999,14
"MHL",2000,9.550000071
"MHL",2001,13
"MHL",2002,11.39999962
"MHL",2003,4.599999905
"MHL",2004,
"MHL",2005,6.5
"MHL",2006,6.93451322819692
"MHL",2007,6.45309730511053
"MHL",2008,4.94861101858396
"MHL",2009,0.9961108959169
"MHL",2010,1.29469002157771
"Wake Island",1980,9.899999619
"Wake Island",1981,8.699999809
"Wake Island",1982,9.600000381
"Wake Island",1983,9.300000191
"Wake Island",1984,9.049999714
"Wake Island",1985,8.849999905
"Wake Island",1986,6.300000191
"Wake Island",1987,4.400000095
"Wake Island",1988,4.300000191
"Wake Island",1989,2.799999952
"Wake Island",1990,2.799999952
"Wake Island",1991,3.5
"Wake Island",1992,3.900000095
"Wake Island",1993,5.5
"Wake Island",1994,
"Wake Island",1995,
"Wake Island",1996,
"Wake Island",1997,9.699999809
"Wake Island",1998,7.699999809
"Wake Island",1999,14
"Wake Island",2000,9.550000071
"Wake Island",2001,13
"Wake Island",2002,11.39999962
"Wake Island",2003,4.599999905
"Wake Island",2004,
"Wake Island",2005,6.5
"Wake Island",2006,6.93451322819692
"Wake Island",2007,6.45309730511053
"Wake Island",2008,4.94861101858396
"Wake Island",2009,0.9961108959169
"Wake Island",2010,1.29469002157771
"GUM",1980,7.45815393641992
"MNP",1980,2.44184568258009
"GUM",1981,6.5541353858052
"MNP",1981,2.1458644231948
"GUM",1982,7.23214983703403
"MNP",1982,2.36785054396597
"GUM",1983,7.00614502045999
"MNP",1983,2.29385517054001
"GUM",1984,6.32813056923115
"MNP",1984,2.07186904976885
"GUM",1984,7.30748429726437
"MNP",1984,2.39251551173563
"GUM",1985,5.87612165327122
"MNP",1985,1.92387853772878
"GUM",1985,7.45815393641992
"MNP",1985,2.44184568258009
"GUM",1986,4.74609828608246
"MNP",1986,1.55390190491754
"GUM",1987,3.31473528198852
"MNP",1987,1.08526481301148
"GUM",1988,3.2394004631641
"MNP",1988,1.0605997278359
"GUM",1989,2.10937691592495
"MNP",1989,0.690623036075053
"GUM",1990,2.10937691592495
"MNP",1990,0.690623036075053
"GUM",1991,2.63672119010712
"MNP",1991,0.863278809892881
"GUM",1992,2.93806082625894
"MNP",1992,0.961939268741064
"GUM",1993,4.14341901302547
"MNP",1993,1.35658098697453
"GUM",1997,7.30748429726437
"MNP",1997,2.39251551173563
"GUM",1998,5.80078647434602
"MNP",1998,1.89921333465398
"GUM",1999,10.5468847604285
"MNP",1999,3.45311523957152
"GUM",2000,11.5262384884617
"MNP",2000,3.7737617015383
"GUM",2000,2.86272582738412
"MNP",2000,0.937274124615876
"GUM",2001,9.7935358489693
"MNP",2001,3.2064641510307
"GUM",2002,8.58817730436203
"MNP",2002,2.81182231563797
"GUM",2003,3.46540492114407
"MNP",2003,1.13459498385593
"GUM",2005,4.89676792448465
"MNP",2005,1.60323207551535
"GUM",2006,5.22410799196141
"MNP",2006,1.71040523623551
"GUM",2007,4.86143383034516
"MNP",2007,1.59166347476536
"GUM",2008,3.72803072408511
"MNP",2008,1.22058029449885
"GUM",2009,0.750419059131622
"MNP",2009,0.245691836785278
"GUM",2010,0.975353318432626
"MNP",2010,0.319336703145084
"TWN",1980,3.949999988
"TWN",1981,3.524999976
"TWN",1982,3.375
"TWN",1983,3.375
"TWN",1984,3.049999982
"TWN",1985,2.89999997625
"TWN",1986,2.849999964
"TWN",1987,2.425000012
"TWN",1988,2.099999994
"TWN",1989,2.439999986
"TWN",1990,2.2999999524
"TWN",1991,2.3199999808
"TWN",1992,2.2599999904
"TWN",1993,2.4
"TWN",1994,2.5000000236
"TWN",1995,3.0000000002
"TWN",1996,3.0799999712
"TWN",1997,2.8799999716
"TWN",1998,4.659999943
"TWN",1999,5.319999981
"TWN",2000,4.780000019
"TWN",2001,4.839999962
"TWN",2002,5.2800000666
"TWN",2003,5.419999981
"TWN",2004,4.839999914
"TWN",2005,4.4199999332
"TWN",2006,4.0200000288
"TWN",2007,3.6200000286
"TWN",2008,3.44999998825
"TWN",2009,4.3249999285
"TWN",2010,3.9800000382
"PHL",1980,4.800000191
"PHL",1981,5.400000095
"PHL",1982,5.5
"PHL",1983,4.900000095
"PHL",1984,7
"PHL",1985,6.099999905
"PHL",1986,6.400000095
"PHL",1987,9.100000381
"PHL",1988,8.300000191
"PHL",1989,8.399999619
"PHL",1990,8.100000381
"PHL",1991,9
"PHL",1992,8.600000381
"PHL",1993,8.899999619
"PHL",1994,8.399999619
"PHL",1995,8.399999619
"PHL",1996,7.400000095
"PHL",1997,7.900000095
"PHL",1998,9.399999619
"PHL",1999,9.399999619
"PHL",2000,11.19999981
"PHL",2001,11
"PHL",2002,11.5
"PHL",2003,11.19999981
"PHL",2004,11.89999962
"PHL",2005,7.699999809
"PHL",2006,8
"PHL",2007,7.400000095
"PHL",2008,7.300000191
"PHL",2009,7.5
"PHL",2010,7.300000191
"AUS",1980,6.099999905
"AUS",1981,5.800000191
"AUS",1982,7.199999809
"AUS",1983,10
"AUS",1984,9
"AUS",1985,8.300000191
"AUS",1986,8.100000381
"AUS",1987,8.100000381
"AUS",1988,7.199999809
"AUS",1989,6.199999809
"AUS",1990,6.900000095
"AUS",1991,9.600000381
"AUS",1992,10.80000019
"AUS",1993,10.89999962
"AUS",1994,9.699999809
"AUS",1995,8.5
"AUS",1996,8.5
"AUS",1997,8.5
"AUS",1998,7.699999809
"AUS",1999,6.900000095
"AUS",2000,6.300000191
"AUS",2001,6.800000191
"AUS",2002,6.400000095
"AUS",2003,5.900000095
"AUS",2004,5.400000095
"AUS",2005,5
"AUS",2006,4.800000191
"AUS",2007,4.400000095
"AUS",2008,4.199999809
"AUS",2009,5.599999905
"AUS",2010,5.199999809
"PNG",1980,
"PNG",1981,
"PNG",1982,6.400000095
"PNG",1983,7.5
"PNG",1984,7.5
"PNG",1985,8.100000381
"PNG",1986,7.5
"PNG",1987,9.300000191
"PNG",1988,9.399999619
"PNG",1989,6.099999905
"PNG",1990,6.400000095
"PNG",1991,5.900000095
"PNG",1992,5.400000095
"PNG",1993,5.900000095
"PNG",1994,5.699999809
"PNG",1995,5.400000095
"PNG",1996,5.800000191
"PNG",1997,
"PNG",1998,
"PNG",1999,
"PNG",2000,
"PNG",2001,
"PNG",2002,
"PNG",2003,
"PNG",2004,
"PNG",2005,4.599999905
"PNG",2006,6.78640793356311
"PNG",2007,8.600000381
"PNG",2008,10.6000006189997
"PNG",2009,12.6000008569995
"PNG",2010,14.6000010949992
"FJI",1982,6.400000095
"FJI",1983,7.5
"FJI",1984,7.5
"FJI",1985,8.100000381
"FJI",1986,7.5
"FJI",1987,9.300000191
"FJI",1988,9.399999619
"FJI",1989,6.099999905
"FJI",1990,6.400000095
"FJI",1991,5.900000095
"FJI",1992,5.400000095
"FJI",1993,5.900000095
"FJI",1994,5.699999809
"FJI",1995,5.400000095
"FJI",1996,5.800000191
"FJI",2005,4.599999905
"FJI",2006,6.78640793356311
"FJI",2007,8.600000381
"FJI",2008,10.6000006189997
"FJI",2009,12.6000008569995
"FJI",2010,14.6000010949992
"TUV",2002,6.5
"TUV",2005,6.5
"TUV",2006,6.5
"TUV",2007,6.5
"TUV",2008,6.5
"TUV",2009,6.5
"TUV",2010,6.5
"KOR",1980,5.199999809
"KOR",1981,4.5
"KOR",1982,4.400000095
"KOR",1983,4.099999905
"KOR",1984,3.799999952
"KOR",1985,4
"KOR",1986,3.799999952
"KOR",1987,3.099999905
"KOR",1988,2.5
"KOR",1989,2.599999905
"KOR",1990,2.5
"KOR",1991,2.400000095
"KOR",1992,2.5
"KOR",1993,2.900000095
"KOR",1994,2.5
"KOR",1995,2.099999905
"KOR",1996,2
"KOR",1997,2.599999905
"KOR",1998,7
"KOR",1999,6.300000191
"KOR",2000,4.400000095
"KOR",2001,4
"KOR",2002,3.299999952
"KOR",2003,3.599999905
"KOR",2004,3.700000048
"KOR",2005,3.700000048
"KOR",2006,3.400000095
"KOR",2007,3.200000048
"KOR",2008,3.200000048
"KOR",2009,3.599999905
"KOR",2010,3.700000048
"PRK",1980,3.949999988
"PRK",1981,3.524999976
"PRK",1982,3.375
"PRK",1983,3.375
"PRK",1984,3.049999982
"PRK",1985,2.89999997625
"PRK",1986,2.849999964
"PRK",1987,2.425000012
"PRK",1988,2.099999994
"PRK",1989,2.439999986
"PRK",1990,2.2999999524
"PRK",1991,2.3199999808
"PRK",1992,2.2599999904
"PRK",1993,2.4
"PRK",1994,2.5000000236
"PRK",1995,3.0000000002
"PRK",1996,3.0799999712
"PRK",1997,2.8799999716
"PRK",1998,4.659999943
"PRK",1999,5.319999981
"PRK",2000,4.780000019
"PRK",2001,4.839999962
"PRK",2002,5.2800000666
"PRK",2003,5.419999981
"PRK",2004,4.839999914
"PRK",2005,4.4199999332
"PRK",2006,4.0200000288
"PRK",2007,3.6200000286
"PRK",2008,3.44999998825
"PRK",2009,4.3249999285
"PRK",2010,3.9800000382
"KHM",1998,3
"KHM",2000,2.5
"KHM",2001,1.700000048
"KHM",2006,1.23159610624106
"KHM",2007,1.03583063377852
"KHM",2008,1.700000048
"KHM",2009,0.100000001
"KHM",2010,0.400000006
"THA",1980,0.899999976
"THA",1981,1.299999952
"THA",1982,2.5
"THA",1983,2.900000095
"THA",1984,4.800000191
"THA",1985,3.700000048
"THA",1986,3.5
"THA",1987,5.800000191
"THA",1988,3
"THA",1989,1.399999976
"THA",1990,2.200000048
"THA",1991,2.700000048
"THA",1992,1.399999976
"THA",1993,1.5
"THA",1994,1.299999952
"THA",1996,1.100000024
"THA",1997,0.899999976
"THA",1998,3.400000095
"THA",1999,3
"THA",2000,2.400000095
"THA",2001,2.599999905
"THA",2002,1.799999952
"THA",2003,1.5
"THA",2004,1.5
"THA",2005,1.299999952
"THA",2006,1.200000048
"THA",2007,1.200000048
"THA",2008,1.200000048
"THA",2009,1.5
"THA",2010,1
"Andaman and Nicobar",1980,2.90000005566667
"Andaman and Nicobar",1981,3.20000004733333
"Andaman and Nicobar",1982,3.4
"Andaman and Nicobar",1983,3.7000000475
"Andaman and Nicobar",1984,4.87500005975
"Andaman and Nicobar",1985,4.4000000002
"Andaman and Nicobar",1986,5.3600000858
"Andaman and Nicobar",1987,6.80000019075
"Andaman and Nicobar",1988,4.9799999714
"Andaman and Nicobar",1989,4.1399998902
"Andaman and Nicobar",1990,4.93333347633333
"Andaman and Nicobar",1991,5.850000024
"Andaman and Nicobar",1992,3.740000081
"Andaman and Nicobar",1993,4.14999985725
"Andaman and Nicobar",1994,3.96666653966667
"Andaman and Nicobar",1995,4.566666524
"Andaman and Nicobar",1996,3.25000003966667
"Andaman and Nicobar",1997,3.46666667833333
"Andaman and Nicobar",1998,4.32857138771429
"Andaman and Nicobar",1999,4.69999996816667
"Andaman and Nicobar",2000,4.45714283
"Andaman and Nicobar",2001,4.77142861914286
"Andaman and Nicobar",2002,5.46666673816667
"Andaman and Nicobar",2003,5.54999991266667
"Andaman and Nicobar",2004,5.54999987316667
"Andaman and Nicobar",2005,5.5599998952
"Andaman and Nicobar",2006,4.26696324500573
"Andaman and Nicobar",2007,3.87452735704835
"Andaman and Nicobar",2008,3.92857142871429
"Andaman and Nicobar",2009,3.87923733786259
"Andaman and Nicobar",2010,3.48767213544987
"COM",1980,
"COM",1981,13.10000038
"COM",1982,
"COM",1983,
"COM",1984,
"COM",1985,20.60000038
"COM",1986,
"COM",1987,
"COM",1988,
"COM",1989,
"COM",1990,
"COM",1991,3.599999905
"COM",1992,3.299999952
"COM",1993,3.900000095
"COM",1994,7.44999981
"COM",1995,
"COM",1996,5.800000191
"COM",1997,6.599999905
"COM",1998,6.900000095
"COM",1999,7.699999809
"COM",2000,7.300000191
"COM",2001,5.733333429
"COM",2002,8.5
"COM",2003,6.3499999045
"COM",2004,8.5
"COM",2005,5.90000009533333
"COM",2006,4.97768370174584
"COM",2007,4.28062144222808
"COM",2008,3.40855923021032
"COM",2009,2.88649716144257
"COM",2010,2.4394349016748
"MYT",1980,
"MYT",1981,13.10000038
"MYT",1982,
"MYT",1983,
"MYT",1984,
"MYT",1985,20.60000038
"MYT",1986,
"MYT",1987,
"MYT",1988,
"MYT",1989,
"MYT",1990,
"MYT",1991,3.599999905
"MYT",1992,3.299999952
"MYT",1993,3.900000095
"MYT",1994,7.44999981
"MYT",1995,
"MYT",1996,5.800000191
"MYT",1997,6.599999905
"MYT",1998,6.900000095
"MYT",1999,7.699999809
"MYT",2000,7.300000191
"MYT",2001,5.733333429
"MYT",2002,8.5
"MYT",2003,6.3499999045
"MYT",2004,8.5
"MYT",2005,5.90000009533333
"MYT",2006,4.97768370174584
"MYT",2007,4.28062144222808
"MYT",2008,3.40855923021032
"MYT",2009,2.88649716144257
"MYT",2010,2.4394349016748
"Glorioso Islands",1980,
"Glorioso Islands",1981,13.10000038
"Glorioso Islands",1982,
"Glorioso Islands",1983,
"Glorioso Islands",1984,
"Glorioso Islands",1985,20.60000038
"Glorioso Islands",1986,
"Glorioso Islands",1987,
"Glorioso Islands",1988,
"Glorioso Islands",1989,
"Glorioso Islands",1990,
"Glorioso Islands",1991,3.599999905
"Glorioso Islands",1992,3.299999952
"Glorioso Islands",1993,3.900000095
"Glorioso Islands",1994,7.44999981
"Glorioso Islands",1995,
"Glorioso Islands",1996,5.800000191
"Glorioso Islands",1997,6.599999905
"Glorioso Islands",1998,6.900000095
"Glorioso Islands",1999,7.699999809
"Glorioso Islands",2000,7.300000191
"Glorioso Islands",2001,5.733333429
"Glorioso Islands",2002,8.5
"Glorioso Islands",2003,6.3499999045
"Glorioso Islands",2004,8.5
"Glorioso Islands",2005,5.90000009533333
"Glorioso Islands",2006,4.97768370174584
"Glorioso Islands",2007,4.28062144222808
"Glorioso Islands",2008,3.40855923021032
"Glorioso Islands",2009,2.88649716144257
"Glorioso Islands",2010,2.4394349016748
"SYC",1981,13.10000038
"SYC",1985,20.60000038
"SYC",1994,10.39999962
"SYC",2002,9.800000191
"SYC",2005,5.5
"SYC",2006,4.06666660300016
"SYC",2007,2.63333320600032
"SYC",2008,1.19999980900047
"SYC",2009,-0.233333587999368
"SYC",2010,-1.66666698499921
"REU",1980,
"REU",1981,13.10000038
"REU",1982,
"REU",1983,
"REU",1984,
"REU",1985,20.60000038
"REU",1986,
"REU",1987,
"REU",1988,
"REU",1989,
"REU",1990,
"REU",1991,3.599999905
"REU",1992,3.299999952
"REU",1993,3.900000095
"REU",1994,7.44999981
"REU",1995,
"REU",1996,5.800000191
"REU",1997,6.599999905
"REU",1998,6.900000095
"REU",1999,7.699999809
"REU",2000,7.300000191
"REU",2001,5.733333429
"REU",2002,8.5
"REU",2003,6.3499999045
"REU",2004,8.5
"REU",2005,5.90000009533333
"REU",2006,4.97768370174584
"REU",2007,4.28062144222808
"REU",2008,3.40855923021032
"REU",2009,2.88649716144257
"REU",2010,2.4394349016748
"Juan de Nova Island",1980,
"Juan de Nova Island",1981,13.10000038
"Juan de Nova Island",1982,
"Juan de Nova Island",1983,
"Juan de Nova Island",1984,
"Juan de Nova Island",1985,20.60000038
"Juan de Nova Island",1986,
"Juan de Nova Island",1987,
"Juan de Nova Island",1988,
"Juan de Nova Island",1989,
"Juan de Nova Island",1990,
"Juan de Nova Island",1991,3.599999905
"Juan de Nova Island",1992,3.299999952
"Juan de Nova Island",1993,3.900000095
"Juan de Nova Island",1994,7.44999981
"Juan de Nova Island",1995,
"Juan de Nova Island",1996,5.800000191
"Juan de Nova Island",1997,6.599999905
"Juan de Nova Island",1998,6.900000095
"Juan de Nova Island",1999,7.699999809
"Juan de Nova Island",2000,7.300000191
"Juan de Nova Island",2001,5.733333429
"Juan de Nova Island",2002,8.5
"Juan de Nova Island",2003,6.3499999045
"Juan de Nova Island",2004,8.5
"Juan de Nova Island",2005,5.90000009533333
"Juan de Nova Island",2006,4.97768370174584
"Juan de Nova Island",2007,4.28062144222808
"Juan de Nova Island",2008,3.40855923021032
"Juan de Nova Island",2009,2.88649716144257
"Juan de Nova Island",2010,2.4394349016748
"Bassas da India",1980,
"Bassas da India",1981,13.10000038
"Bassas da India",1982,
"Bassas da India",1983,
"Bassas da India",1984,
"Bassas da India",1985,20.60000038
"Bassas da India",1986,
"Bassas da India",1987,
"Bassas da India",1988,
"Bassas da India",1989,
"Bassas da India",1990,
"Bassas da India",1991,3.599999905
"Bassas da India",1992,3.299999952
"Bassas da India",1993,3.900000095
"Bassas da India",1994,7.44999981
"Bassas da India",1995,
"Bassas da India",1996,5.800000191
"Bassas da India",1997,6.599999905
"Bassas da India",1998,6.900000095
"Bassas da India",1999,7.699999809
"Bassas da India",2000,7.300000191
"Bassas da India",2001,5.733333429
"Bassas da India",2002,8.5
"Bassas da India",2003,6.3499999045
"Bassas da India",2004,8.5
"Bassas da India",2005,5.90000009533333
"Bassas da India",2006,4.97768370174584
"Bassas da India",2007,4.28062144222808
"Bassas da India",2008,3.40855923021032
"Bassas da India",2009,2.88649716144257
"Bassas da India",2010,2.4394349016748
"Ile Europa",1980,
"Ile Europa",1981,13.10000038
"Ile Europa",1982,
"Ile Europa",1983,
"Ile Europa",1984,
"Ile Europa",1985,20.60000038
"Ile Europa",1986,
"Ile Europa",1987,
"Ile Europa",1988,
"Ile Europa",1989,
"Ile Europa",1990,
"Ile Europa",1991,3.599999905
"Ile Europa",1992,3.299999952
"Ile Europa",1993,3.900000095
"Ile Europa",1994,7.44999981
"Ile Europa",1995,
"Ile Europa",1996,5.800000191
"Ile Europa",1997,6.599999905
"Ile Europa",1998,6.900000095
"Ile Europa",1999,7.699999809
"Ile Europa",2000,7.300000191
"Ile Europa",2001,5.733333429
"Ile Europa",2002,8.5
"Ile Europa",2003,6.3499999045
"Ile Europa",2004,8.5
"Ile Europa",2005,5.90000009533333
"Ile Europa",2006,4.97768370174584
"Ile Europa",2007,4.28062144222808
"Ile Europa",2008,3.40855923021032
"Ile Europa",2009,2.88649716144257
"Ile Europa",2010,2.4394349016748
"Ile Tromelin",1980,
"Ile Tromelin",1981,13.10000038
"Ile Tromelin",1982,
"Ile Tromelin",1983,
"Ile Tromelin",1984,
"Ile Tromelin",1985,20.60000038
"Ile Tromelin",1986,
"Ile Tromelin",1987,
"Ile Tromelin",1988,
"Ile Tromelin",1989,
"Ile Tromelin",1990,
"Ile Tromelin",1991,3.599999905
"Ile Tromelin",1992,3.299999952
"Ile Tromelin",1993,3.900000095
"Ile Tromelin",1994,7.44999981
"Ile Tromelin",1995,
"Ile Tromelin",1996,5.800000191
"Ile Tromelin",1997,6.599999905
"Ile Tromelin",1998,6.900000095
"Ile Tromelin",1999,7.699999809
"Ile Tromelin",2000,7.300000191
"Ile Tromelin",2001,5.733333429
"Ile Tromelin",2002,8.5
