"rgn_id","rgn_nam","r2","r1","whence_choice","year","value_num","rgn_id_whence","rgn_nam_whence","value_num_whence"
1,"Cocos Islands",53,9,"r2",1960,6324138.5,16,"Australia",10276477
1,"Cocos Islands",53,9,"r2",1960,6324138.5,162,"New Zealand",2371800
1,"Cocos Islands",53,9,"r2",1961,6451350,16,"Australia",10483000
1,"Cocos Islands",53,9,"r2",1961,6451350,162,"New Zealand",2419700
1,"Cocos Islands",53,9,"r2",1962,6612000,16,"Australia",10742000
1,"Cocos Islands",53,9,"r2",1962,6612000,162,"New Zealand",2482000
1,"Cocos Islands",53,9,"r2",1963,6740900,16,"Australia",10950000
1,"Cocos Islands",53,9,"r2",1963,6740900,162,"New Zealand",2531800
1,"Cocos Islands",53,9,"r2",1964,6876200,16,"Australia",11167000
1,"Cocos Islands",53,9,"r2",1964,6876200,162,"New Zealand",2585400
1,"Cocos Islands",53,9,"r2",1965,7008200,16,"Australia",11388000
1,"Cocos Islands",53,9,"r2",1965,7008200,162,"New Zealand",2628400
1,"Cocos Islands",53,9,"r2",1966,7163450,16,"Australia",11651000
1,"Cocos Islands",53,9,"r2",1966,7163450,162,"New Zealand",2675900
1,"Cocos Islands",53,9,"r2",1967,7261550,16,"Australia",11799000
1,"Cocos Islands",53,9,"r2",1967,7261550,162,"New Zealand",2724100
1,"Cocos Islands",53,9,"r2",1968,7378550,16,"Australia",12009000
1,"Cocos Islands",53,9,"r2",1968,7378550,162,"New Zealand",2748100
1,"Cocos Islands",53,9,"r2",1969,7517900,16,"Australia",12263000
1,"Cocos Islands",53,9,"r2",1969,7517900,162,"New Zealand",2772800
1,"Cocos Islands",53,9,"r2",1970,7658850,16,"Australia",12507000
1,"Cocos Islands",53,9,"r2",1970,7658850,162,"New Zealand",2810700
1,"Cocos Islands",53,9,"r2",1971,7895000,16,"Australia",12937000
1,"Cocos Islands",53,9,"r2",1971,7895000,162,"New Zealand",2853000
1,"Cocos Islands",53,9,"r2",1972,8040450,16,"Australia",13177000
1,"Cocos Islands",53,9,"r2",1972,8040450,162,"New Zealand",2903900
1,"Cocos Islands",53,9,"r2",1973,8170650,16,"Australia",13380000
1,"Cocos Islands",53,9,"r2",1973,8170650,162,"New Zealand",2961300
1,"Cocos Islands",53,9,"r2",1974,8373350,16,"Australia",13723000
1,"Cocos Islands",53,9,"r2",1974,8373350,162,"New Zealand",3023700
1,"Cocos Islands",53,9,"r2",1975,8488050,16,"Australia",13893000
1,"Cocos Islands",53,9,"r2",1975,8488050,162,"New Zealand",3083100
1,"Cocos Islands",53,9,"r2",1976,8571750,16,"Australia",14033000
1,"Cocos Islands",53,9,"r2",1976,8571750,162,"New Zealand",3110500
1,"Cocos Islands",53,9,"r2",1977,8656100,16,"Australia",14192000
1,"Cocos Islands",53,9,"r2",1977,8656100,162,"New Zealand",3120200
1,"Cocos Islands",53,9,"r2",1978,8739600,16,"Australia",14358000
1,"Cocos Islands",53,9,"r2",1978,8739600,162,"New Zealand",3121200
1,"Cocos Islands",53,9,"r2",1979,8811500,16,"Australia",14514000
1,"Cocos Islands",53,9,"r2",1979,8811500,162,"New Zealand",3109000
1,"Cocos Islands",53,9,"r2",1980,8902450,16,"Australia",14692000
1,"Cocos Islands",53,9,"r2",1980,8902450,162,"New Zealand",3112900
1,"Cocos Islands",53,9,"r2",1981,9025950,16,"Australia",14927000
1,"Cocos Islands",53,9,"r2",1981,9025950,162,"New Zealand",3124900
1,"Cocos Islands",53,9,"r2",1982,9167050,16,"Australia",15178000
1,"Cocos Islands",53,9,"r2",1982,9167050,162,"New Zealand",3156100
1,"Cocos Islands",53,9,"r2",1983,9284150,16,"Australia",15369000
1,"Cocos Islands",53,9,"r2",1983,9284150,162,"New Zealand",3199300
1,"Cocos Islands",53,9,"r2",1984,9385550,16,"Australia",15544000
1,"Cocos Islands",53,9,"r2",1984,9385550,162,"New Zealand",3227100
1,"Cocos Islands",53,9,"r2",1985,9502550,16,"Australia",15758000
1,"Cocos Islands",53,9,"r2",1985,9502550,162,"New Zealand",3247100
1,"Cocos Islands",53,9,"r2",1986,9632350,16,"Australia",16018400
1,"Cocos Islands",53,9,"r2",1986,9632350,162,"New Zealand",3246300
1,"Cocos Islands",53,9,"r2",1987,9769150,16,"Australia",16263900
