"rgn_id","value_num","year","whencev01","whence_choice"
1,5058672.9675,1990,"SG","r2"
1,5120773.8035,1991,"SG","r2"
1,5161679.5855,1992,"SG","r2"
1,5196919.213,1993,"SG","r2"
1,5298703.0455,1994,"SG","r2"
1,5429578.126,1995,"SG","r2"
1,5508388.134,1996,"SG","r2"
1,5555951.02,1997,"SG","r2"
1,5609198.4365,1998,"SG","r2"
1,5672784.4755,1999,"SG","r2"
1,5780610.89,2000,"SG","r2"
1,5881973.7615,2001,"SG","r2"
1,5986381.93,2002,"SG","r2"
1,6095179.79,2003,"SG","r2"
1,6187309.0725,2004,"SG","r2"
1,6370169.0615,2005,"SG","r2"
1,6521443.248,2006,"SG","r2"
1,6669351.661,2007,"SG","r2"
1,6817863.4335,2008,"SG","r2"
1,6933136.6355,2009,"SG","r2"
1,7029849.148,2010,"SG","r2"
1,7113330.4855,2011,"SG","r2"
2,5058672.9675,1990,"SG","r2"
2,5120773.8035,1991,"SG","r2"
2,5161679.5855,1992,"SG","r2"
2,5196919.213,1993,"SG","r2"
2,5298703.0455,1994,"SG","r2"
2,5429578.126,1995,"SG","r2"
2,5508388.134,1996,"SG","r2"
2,5555951.02,1997,"SG","r2"
2,5609198.4365,1998,"SG","r2"
2,5672784.4755,1999,"SG","r2"
2,5780610.89,2000,"SG","r2"
2,5881973.7615,2001,"SG","r2"
2,5986381.93,2002,"SG","r2"
2,6095179.79,2003,"SG","r2"
2,6187309.0725,2004,"SG","r2"
2,6370169.0615,2005,"SG","r2"
2,6521443.248,2006,"SG","r2"
2,6669351.661,2007,"SG","r2"
2,6817863.4335,2008,"SG","r2"
2,6933136.6355,2009,"SG","r2"
2,7029849.148,2010,"SG","r2"
2,7113330.4855,2011,"SG","r2"
3,5058672.9675,1990,"SG","r2"
3,5120773.8035,1991,"SG","r2"
3,5161679.5855,1992,"SG","r2"
3,5196919.213,1993,"SG","r2"
3,5298703.0455,1994,"SG","r2"
3,5429578.126,1995,"SG","r2"
3,5508388.134,1996,"SG","r2"
3,5555951.02,1997,"SG","r2"
3,5609198.4365,1998,"SG","r2"
3,5672784.4755,1999,"SG","r2"
3,5780610.89,2000,"SG","r2"
3,5881973.7615,2001,"SG","r2"
3,5986381.93,2002,"SG","r2"
3,6095179.79,2003,"SG","r2"
3,6187309.0725,2004,"SG","r2"
3,6370169.0615,2005,"SG","r2"
3,6521443.248,2006,"SG","r2"
3,6669351.661,2007,"SG","r2"
3,6817863.4335,2008,"SG","r2"
3,6933136.6355,2009,"SG","r2"
3,7029849.148,2010,"SG","r2"
3,7113330.4855,2011,"SG","r2"
4,5058672.9675,1990,"SG","r2"
4,5120773.8035,1991,"SG","r2"
4,5161679.5855,1992,"SG","r2"
4,5196919.213,1993,"SG","r2"
4,5298703.0455,1994,"SG","r2"
4,5429578.126,1995,"SG","r2"
4,5508388.134,1996,"SG","r2"
4,5555951.02,1997,"SG","r2"
4,5609198.4365,1998,"SG","r2"
4,5672784.4755,1999,"SG","r2"
4,5780610.89,2000,"SG","r2"
4,5881973.7615,2001,"SG","r2"
4,5986381.93,2002,"SG","r2"
4,6095179.79,2003,"SG","r2"
4,6187309.0725,2004,"SG","r2"
4,6370169.0615,2005,"SG","r2"
4,6521443.248,2006,"SG","r2"
4,6669351.661,2007,"SG","r2"
4,6817863.4335,2008,"SG","r2"
4,6933136.6355,2009,"SG","r2"
4,7029849.148,2010,"SG","r2"
4,7113330.4855,2011,"SG","r2"
5,67577.73814,1990,"OD","OD"
5,70008.42863,1991,"OD","OD"
5,72549.11376,1992,"OD","OD"
5,75356.07081,1993,"OD","OD"
5,78094.30109,1994,"OD","OD"
5,81045.43261,1995,"OD","OD"
5,82941.16088,1996,"OD","OD"
5,85099.23257,1997,"OD","OD"
5,86720.52781,1998,"OD","OD"
5,88577.18502,1999,"OD","OD"
5,90376.60644,2000,"OD","OD"
5,92398.37597,2001,"OD","OD"
5,94490.29807,2002,"OD","OD"
5,96645.93808,2003,"OD","OD"
5,98693.2867,2004,"OD","OD"
5,100735.1212,2005,"OD","OD"
5,102660.6058,2006,"OD","OD"
5,104349.5574,2007,"OD","OD"
5,105011.3255,2008,"OD","OD"
5,105845.0614,2009,"OD","OD"
5,107697.7824,2010,"OD","OD"
5,109753.7759,2011,"OD","OD"
6,68773.105,1990,"OD","OD"
6,70446.50684,1991,"OD","OD"
6,72294.32608,1992,"OD","OD"
6,74197.48623,1993,"OD","OD"
6,76000.43057,1994,"OD","OD"
6,77598.78,1995,"OD","OD"
6,78848.56802,1996,"OD","OD"
6,79903.98866,1997,"OD","OD"
6,80900.8363,1998,"OD","OD"
6,82024.45435,1999,"OD","OD"
6,83406.4,2000,"OD","OD"
6,85081.05628,2001,"OD","OD"
6,86994.87739,2002,"OD","OD"
6,89194.94605,2003,"OD","OD"
6,91335.50775,2004,"OD","OD"
6,93452.12606,2005,"OD","OD"
6,95398.13989,2006,"OD","OD"
6,97449.91972,2007,"OD","OD"
6,99489.1984,2008,"OD","OD"
6,101391.5927,2009,"OD","OD"
6,104483.0557,2010,"OD","OD"
6,107801.5024,2011,"OD","OD"
7,110477.1572,1990,"OD","OD"
7,114412.8879,1991,"OD","OD"
7,118687.5392,1992,"OD","OD"
7,123087.3704,1993,"OD","OD"
7,127557.1059,1994,"OD","OD"
7,132259.2792,1995,"OD","OD"
7,137197.3295,1996,"OD","OD"
7,141973.2058,1997,"OD","OD"
7,147041.877,1998,"OD","OD"
7,152244.7342,1999,"OD","OD"
7,157614.2487,2000,"OD","OD"
7,162915.7949,2001,"OD","OD"
7,168627.6498,2002,"OD","OD"
7,174516.8143,2003,"OD","OD"
7,180313.5216,2004,"OD","OD"
7,186271.0122,2005,"OD","OD"
7,192111.1111,2006,"OD","OD"
7,198109.4956,2007,"OD","OD"
7,203950.6976,2008,"OD","OD"
7,210222.1474,2009,"OD","OD"
7,216940.6489,2010,"OD","OD"
7,223801.8452,2011,"OD","OD"
8,1252303.269339,1990,"SG","r1"
8,1271061.012118,1991,"SG","r1"
