"rgn_id","rgn_nam","r2","r1","whence_choice","year","value_num","rgn_id_whence","rgn_nam_whence","value_num_whence"
1,"Cocos Islands",53,9,"r2",1990,5058672.9675,16,"Australia",8489459.934
1,"Cocos Islands",53,9,"r2",1990,5058672.9675,162,"New Zealand",1627886.001
1,"Cocos Islands",53,9,"r2",1991,5120773.8035,16,"Australia",8535733.471
1,"Cocos Islands",53,9,"r2",1991,5120773.8035,162,"New Zealand",1705814.136
1,"Cocos Islands",53,9,"r2",1992,5161679.5855,16,"Australia",8611869.693
1,"Cocos Islands",53,9,"r2",1992,5161679.5855,162,"New Zealand",1711489.478
1,"Cocos Islands",53,9,"r2",1993,5196919.213,16,"Australia",8664840.342
1,"Cocos Islands",53,9,"r2",1993,5196919.213,162,"New Zealand",1728998.084
1,"Cocos Islands",53,9,"r2",1994,5298703.0455,16,"Australia",8822690.586
1,"Cocos Islands",53,9,"r2",1994,5298703.0455,162,"New Zealand",1774715.505
1,"Cocos Islands",53,9,"r2",1995,5429578.126,16,"Australia",9040986.09
1,"Cocos Islands",53,9,"r2",1995,5429578.126,162,"New Zealand",1818170.162
1,"Cocos Islands",53,9,"r2",1996,5508388.134,16,"Australia",9146226.781
1,"Cocos Islands",53,9,"r2",1996,5508388.134,162,"New Zealand",1870549.487
1,"Cocos Islands",53,9,"r2",1997,5555951.02,16,"Australia",9221917.565
1,"Cocos Islands",53,9,"r2",1997,5555951.02,162,"New Zealand",1889984.475
1,"Cocos Islands",53,9,"r2",1998,5609198.4365,16,"Australia",9322246.531
1,"Cocos Islands",53,9,"r2",1998,5609198.4365,162,"New Zealand",1896150.342
1,"Cocos Islands",53,9,"r2",1999,5672784.4755,16,"Australia",9434436.145
1,"Cocos Islands",53,9,"r2",1999,5672784.4755,162,"New Zealand",1911132.806
1,"Cocos Islands",53,9,"r2",2000,5780610.89,16,"Australia",9629602.727
1,"Cocos Islands",53,9,"r2",2000,5780610.89,162,"New Zealand",1931619.053
1,"Cocos Islands",53,9,"r2",2001,5881973.7615,16,"Australia",9798277.979
1,"Cocos Islands",53,9,"r2",2001,5881973.7615,162,"New Zealand",1965669.544
1,"Cocos Islands",53,9,"r2",2002,5986381.93,16,"Australia",9942246.879
1,"Cocos Islands",53,9,"r2",2002,5986381.93,162,"New Zealand",2030516.981
1,"Cocos Islands",53,9,"r2",2003,6095179.79,16,"Australia",10121976.15
1,"Cocos Islands",53,9,"r2",2003,6095179.79,162,"New Zealand",2068383.43
1,"Cocos Islands",53,9,"r2",2004,6187309.0725,16,"Australia",10248988.92
1,"Cocos Islands",53,9,"r2",2004,6187309.0725,162,"New Zealand",2125629.225
1,"Cocos Islands",53,9,"r2",2005,6370169.0615,16,"Australia",10557576.43
1,"Cocos Islands",53,9,"r2",2005,6370169.0615,162,"New Zealand",2182761.693
1,"Cocos Islands",53,9,"r2",2006,6521443.248,16,"Australia",10806610.02
1,"Cocos Islands",53,9,"r2",2006,6521443.248,162,"New Zealand",2236276.476
1,"Cocos Islands",53,9,"r2",2007,6669351.661,16,"Australia",11065531.3
1,"Cocos Islands",53,9,"r2",2007,6669351.661,162,"New Zealand",2273172.022
1,"Cocos Islands",53,9,"r2",2008,6817863.4335,16,"Australia",11334306.75
1,"Cocos Islands",53,9,"r2",2008,6817863.4335,162,"New Zealand",2301420.117
1,"Cocos Islands",53,9,"r2",2009,6933136.6355,16,"Australia",11544218.53
1,"Cocos Islands",53,9,"r2",2009,6933136.6355,162,"New Zealand",2322054.741
1,"Cocos Islands",53,9,"r2",2010,7029849.148,16,"Australia",11708562.81
1,"Cocos Islands",53,9,"r2",2010,7029849.148,162,"New Zealand",2351135.486
1,"Cocos Islands",53,9,"r2",2011,7113330.4855,16,"Australia",11851954.54
1,"Cocos Islands",53,9,"r2",2011,7113330.4855,162,"New Zealand",2374706.431
2,"Christmas Island",53,9,"r2",1990,5058672.9675,16,"Australia",8489459.934
2,"Christmas Island",53,9,"r2",1990,5058672.9675,162,"New Zealand",1627886.001
2,"Christmas Island",53,9,"r2",1991,5120773.8035,16,"Australia",8535733.471
2,"Christmas Island",53,9,"r2",1991,5120773.8035,162,"New Zealand",1705814.136
2,"Christmas Island",53,9,"r2",1992,5161679.5855,16,"Australia",8611869.693
