"rgn_id","value_num","year","whencev01","whence_choice"
1,6324138.5,1960,"SG","r2"
1,6451350,1961,"SG","r2"
1,6612000,1962,"SG","r2"
1,6740900,1963,"SG","r2"
1,6876200,1964,"SG","r2"
1,7008200,1965,"SG","r2"
1,7163450,1966,"SG","r2"
1,7261550,1967,"SG","r2"
1,7378550,1968,"SG","r2"
1,7517900,1969,"SG","r2"
1,7658850,1970,"SG","r2"
1,7895000,1971,"SG","r2"
1,8040450,1972,"SG","r2"
1,8170650,1973,"SG","r2"
1,8373350,1974,"SG","r2"
1,8488050,1975,"SG","r2"
1,8571750,1976,"SG","r2"
1,8656100,1977,"SG","r2"
1,8739600,1978,"SG","r2"
1,8811500,1979,"SG","r2"
1,8902450,1980,"SG","r2"
1,9025950,1981,"SG","r2"
1,9167050,1982,"SG","r2"
1,9284150,1983,"SG","r2"
1,9385550,1984,"SG","r2"
1,9502550,1985,"SG","r2"
1,9632350,1986,"SG","r2"
1,9769150,1987,"SG","r2"
1,9907800,1988,"SG","r2"
1,10056800,1989,"SG","r2"
1,10197450,1990,"SG","r2"
1,10389550,1991,"SG","r2"
1,10513350,1992,"SG","r2"
1,10619600,1993,"SG","r2"
1,10737500,1994,"SG","r2"
1,10872700,1995,"SG","r2"
1,11021500,1996,"SG","r2"
1,11149150,1997,"SG","r2"
1,11263000,1998,"SG","r2"
1,11380550,1999,"SG","r2"
1,11505350,2000,"SG","r2"
1,11646750,2001,"SG","r2"
1,11799950,2002,"SG","r2"
1,11961300,2003,"SG","r2"
1,12107450,2004,"SG","r2"
1,12264350,2005,"SG","r2"
1,12441250,2006,"SG","r2"
1,12622100,2007,"SG","r2"
1,12826650,2008,"SG","r2"
1,13047300,2009,"SG","r2"
1,13216550,2010,"SG","r2"
1,13364550,2011,"SG","r2"
1,13558350,2012,"SG","r2"
2,6324138.5,1960,"SG","r2"
2,6451350,1961,"SG","r2"
2,6612000,1962,"SG","r2"
2,6740900,1963,"SG","r2"
2,6876200,1964,"SG","r2"
2,7008200,1965,"SG","r2"
2,7163450,1966,"SG","r2"
2,7261550,1967,"SG","r2"
2,7378550,1968,"SG","r2"
2,7517900,1969,"SG","r2"
2,7658850,1970,"SG","r2"
2,7895000,1971,"SG","r2"
2,8040450,1972,"SG","r2"
2,8170650,1973,"SG","r2"
2,8373350,1974,"SG","r2"
2,8488050,1975,"SG","r2"
2,8571750,1976,"SG","r2"
2,8656100,1977,"SG","r2"
2,8739600,1978,"SG","r2"
2,8811500,1979,"SG","r2"
2,8902450,1980,"SG","r2"
2,9025950,1981,"SG","r2"
2,9167050,1982,"SG","r2"
2,9284150,1983,"SG","r2"
2,9385550,1984,"SG","r2"
2,9502550,1985,"SG","r2"
2,9632350,1986,"SG","r2"
2,9769150,1987,"SG","r2"
2,9907800,1988,"SG","r2"
2,10056800,1989,"SG","r2"
2,10197450,1990,"SG","r2"
2,10389550,1991,"SG","r2"
2,10513350,1992,"SG","r2"
2,10619600,1993,"SG","r2"
2,10737500,1994,"SG","r2"
2,10872700,1995,"SG","r2"
2,11021500,1996,"SG","r2"
2,11149150,1997,"SG","r2"
2,11263000,1998,"SG","r2"
2,11380550,1999,"SG","r2"
2,11505350,2000,"SG","r2"
2,11646750,2001,"SG","r2"
2,11799950,2002,"SG","r2"
2,11961300,2003,"SG","r2"
2,12107450,2004,"SG","r2"
2,12264350,2005,"SG","r2"
2,12441250,2006,"SG","r2"
2,12622100,2007,"SG","r2"
2,12826650,2008,"SG","r2"
2,13047300,2009,"SG","r2"
2,13216550,2010,"SG","r2"
2,13364550,2011,"SG","r2"
2,13558350,2012,"SG","r2"
3,6324138.5,1960,"SG","r2"
3,6451350,1961,"SG","r2"
3,6612000,1962,"SG","r2"
3,6740900,1963,"SG","r2"
3,6876200,1964,"SG","r2"
3,7008200,1965,"SG","r2"
3,7163450,1966,"SG","r2"
3,7261550,1967,"SG","r2"
3,7378550,1968,"SG","r2"
3,7517900,1969,"SG","r2"
3,7658850,1970,"SG","r2"
3,7895000,1971,"SG","r2"
3,8040450,1972,"SG","r2"
3,8170650,1973,"SG","r2"
3,8373350,1974,"SG","r2"
3,8488050,1975,"SG","r2"
3,8571750,1976,"SG","r2"
3,8656100,1977,"SG","r2"
3,8739600,1978,"SG","r2"
3,8811500,1979,"SG","r2"
3,8902450,1980,"SG","r2"
3,9025950,1981,"SG","r2"
3,9167050,1982,"SG","r2"
3,9284150,1983,"SG","r2"
3,9385550,1984,"SG","r2"
3,9502550,1985,"SG","r2"
3,9632350,1986,"SG","r2"
3,9769150,1987,"SG","r2"
3,9907800,1988,"SG","r2"
3,10056800,1989,"SG","r2"
3,10197450,1990,"SG","r2"
3,10389550,1991,"SG","r2"
3,10513350,1992,"SG","r2"
3,10619600,1993,"SG","r2"
3,10737500,1994,"SG","r2"
3,10872700,1995,"SG","r2"
3,11021500,1996,"SG","r2"
3,11149150,1997,"SG","r2"
3,11263000,1998,"SG","r2"
3,11380550,1999,"SG","r2"
3,11505350,2000,"SG","r2"
3,11646750,2001,"SG","r2"
3,11799950,2002,"SG","r2"
3,11961300,2003,"SG","r2"
3,12107450,2004,"SG","r2"
3,12264350,2005,"SG","r2"
3,12441250,2006,"SG","r2"
3,12622100,2007,"SG","r2"
3,12826650,2008,"SG","r2"
3,13047300,2009,"SG","r2"
3,13216550,2010,"SG","r2"
3,13364550,2011,"SG","r2"
3,13558350,2012,"SG","r2"
4,6324138.5,1960,"SG","r2"
4,6451350,1961,"SG","r2"
4,6612000,1962,"SG","r2"
4,6740900,1963,"SG","r2"
4,6876200,1964,"SG","r2"
4,7008200,1965,"SG","r2"
4,7163450,1966,"SG","r2"
4,7261550,1967,"SG","r2"
4,7378550,1968,"SG","r2"
4,7517900,1969,"SG","r2"
4,7658850,1970,"SG","r2"
4,7895000,1971,"SG","r2"
4,8040450,1972,"SG","r2"
4,8170650,1973,"SG","r2"
4,8373350,1974,"SG","r2"
4,8488050,1975,"SG","r2"
4,8571750,1976,"SG","r2"
4,8656100,1977,"SG","r2"
4,8739600,1978,"SG","r2"
4,8811500,1979,"SG","r2"
