"cntry_key","year","count"
"Macquarie Island",2007,6669351.661
"Macquarie Island",2008,6817863.4335
"Macquarie Island",2009,6933136.6355
"Macquarie Island",2010,7029849.148
"NCL",1990,67577.73814
"NCL",1991,70008.42863
"NCL",1992,72549.11376
"NCL",1993,75356.07081
"NCL",1994,78094.30109
"NCL",1995,81045.43261
"NCL",1996,82941.16088
"NCL",1997,85099.23257
"NCL",1998,86720.52781
"NCL",1999,88577.18502
"NCL",2000,90376.60644
"NCL",2001,92398.37597
"NCL",2002,94490.29807
"NCL",2003,96645.93808
"NCL",2004,98693.2867
"NCL",2005,100735.1212
"NCL",2006,102660.6058
"NCL",2007,104349.5574
"NCL",2008,105011.3255
"NCL",2009,105845.0614
"NCL",2010,107697.7824
"VUT",1990,68773.105
"VUT",1991,70446.50684
"VUT",1992,72294.32608
"VUT",1993,74197.48623
"VUT",1994,76000.43057
"VUT",1995,77598.78
"VUT",1996,78848.56802
"VUT",1997,79903.98866
"VUT",1998,80900.8363
"VUT",1999,82024.45435
"VUT",2000,83406.4
"VUT",2001,85081.05628
"VUT",2002,86994.87739
"VUT",2003,89194.94605
"VUT",2004,91335.50775
"VUT",2005,93452.12606
"VUT",2006,95398.13989
"VUT",2007,97449.91972
"VUT",2008,99489.1984
"VUT",2009,101391.5927
"VUT",2010,104483.0557
"SLB",1990,110477.1572
"SLB",1991,114412.8879
"SLB",1992,118687.5392
"SLB",1993,123087.3704
"SLB",1994,127557.1059
"SLB",1995,132259.2792
"SLB",1996,137197.3295
"SLB",1997,141973.2058
"SLB",1998,147041.877
"SLB",1999,152244.7342
"SLB",2000,157614.2487
"SLB",2001,162915.7949
"SLB",2002,168627.6498
"SLB",2003,174516.8143
"SLB",2004,180313.5216
"SLB",2005,186271.0122
"SLB",2006,192111.1111
"SLB",2007,198109.4956
"SLB",2008,203950.6976
"SLB",2009,210222.1474
"SLB",2010,216940.6489
"PLW",1990,60969.16915
"PLW",1991,62256.62897
"PLW",1992,63047.59288
"PLW",1993,63685.2718
"PLW",1994,64265.16337
"PLW",1995,64957.23647
"PLW",1996,65473.92206
"PLW",1997,66211.42948
"PLW",1998,66798.30878
"PLW",1999,67578.30326
"PLW",2000,68472.685
"PLW",2001,69501.69215
"PLW",2002,70655.34171
"PLW",2003,71779.51905
"PLW",2004,72923.56452
"PLW",2005,73927.56418
"PLW",2006,75133.34322
"PLW",2007,76069.52614
"PLW",2008,77107.54423
"PLW",2009,78266.66
"PLW",2010,79434.591
"FSM",1990,60969.16915
"FSM",1991,62256.62897
"FSM",1992,63047.59288
"FSM",1993,63685.2718
"FSM",1994,64265.16337
"FSM",1995,64957.23647
"FSM",1996,65473.92206
"FSM",1997,66211.42948
"FSM",1998,66798.30878
"FSM",1999,67578.30326
"FSM",2000,68472.685
"FSM",2001,69501.69215
"FSM",2002,70655.34171
"FSM",2003,71779.51905
"FSM",2004,72923.56452
"FSM",2005,73927.56418
"FSM",2006,75133.34322
"FSM",2007,76069.52614
"FSM",2008,77107.54423
"FSM",2009,78266.66
"FSM",2010,79434.591
"NRU",1990,60969.16915
"NRU",1991,62256.62897
"NRU",1992,63047.59288
"NRU",1993,63685.2718
"NRU",1994,64265.16337
"NRU",1995,64957.23647
"NRU",1996,65473.92206
"NRU",1997,66211.42948
"NRU",1998,66798.30878
"NRU",1999,67578.30326
"NRU",2000,68472.685
"NRU",2001,69501.69215
"NRU",2002,70655.34171
"NRU",2003,71779.51905
"NRU",2004,72923.56452
"NRU",2005,73927.56418
"NRU",2006,75133.34322
"NRU",2007,76069.52614
"NRU",2008,77107.54423
"NRU",2009,78266.66
"NRU",2010,79434.591
"MHL",1990,60969.16915
"MHL",1991,62256.62897
"MHL",1992,63047.59288
"MHL",1993,63685.2718
"MHL",1994,64265.16337
"MHL",1995,64957.23647
"MHL",1996,65473.92206
"MHL",1997,66211.42948
"MHL",1998,66798.30878
"MHL",1999,67578.30326
"MHL",2000,68472.685
"MHL",2001,69501.69215
"MHL",2002,70655.34171
"MHL",2003,71779.51905
"MHL",2004,72923.56452
"MHL",2005,73927.56418
"MHL",2006,75133.34322
"MHL",2007,76069.52614
"MHL",2008,77107.54423
"MHL",2009,78266.66
"MHL",2010,79434.591
"Wake Island",1990,60969.16915
"Wake Island",1991,62256.62897
"Wake Island",1992,63047.59288
"Wake Island",1993,63685.2718
"Wake Island",1994,64265.16337
"Wake Island",1995,64957.23647
"Wake Island",1996,65473.92206
"Wake Island",1997,66211.42948
"Wake Island",1998,66798.30878
"Wake Island",1999,67578.30326
"Wake Island",2000,68472.685
"Wake Island",2001,69501.69215
"Wake Island",2002,70655.34171
"Wake Island",2003,71779.51905
"Wake Island",2004,72923.56452
"Wake Island",2005,73927.56418
"Wake Island",2006,75133.34322
"Wake Island",2007,76069.52614
"Wake Island",2008,77107.54423
"Wake Island",2009,78266.66
"Wake Island",2010,79434.591
"GUM",1990,45931.0572117229
"MNP",1990,15038.1119382771
"GUM",1991,46900.9636656674
"MNP",1991,15355.6653043326
"GUM",1992,47496.8354662693
"MNP",1992,15550.7574137307
"GUM",1993,47977.2301865118
"MNP",1993,15708.0416134882
"GUM",1994,48414.0908695357
"MNP",1994,15851.0725004643
"GUM",1995,48935.4633860708
"MNP",1995,16021.7730839292
"GUM",1996,49324.707912864
"MNP",1996,16149.214147136
"GUM",1997,49880.3083249141
"MNP",1997,16331.121155086
"GUM",1998,50322.433206727
"MNP",1998,16475.875573273
"GUM",1999,50910.0411991791
"MNP",1999,16668.2620608209
"GUM",2000,51583.8227094371
"MNP",2000,16888.8622905629
"GUM",2001,52359.0241257733
"MNP",2001,17142.6680242267
"GUM",2002,53228.1247660047
"MNP",2002,17427.2169439953
"GUM",2003,54075.0225413807
"MNP",2003,17704.4965086193
"GUM",2004,54936.887950865
"MNP",2004,17986.676569135
"GUM",2005,55693.2500018314
"MNP",2005,18234.3141781686
"GUM",2006,56601.6223290757
"MNP",2006,18531.7208909243
"GUM",2007,57306.8947127844
"MNP",2007,18762.6314272156
"GUM",2008,58088.8845109608
"MNP",2008,19018.6597190392
"GUM",2009,58962.1031145455
"MNP",2009,19304.5568854545
"GUM",2010,59841.9626620549
"MNP",2010,19592.6283379451
"TWN",1990,123553055.3275
"TWN",1991,126077571.32795
"TWN",1992,128016602.573267
"TWN",1993,129300418.867033
"TWN",1994,130795797.4857
"TWN",1995,132042788.384583
"TWN",1996,133520205.941067
"TWN",1997,134891831.49745
"TWN",1998,135947496.495917
"TWN",1999,137244252.772683
"TWN",2000,138643641.0225
"TWN",2001,140015732.725
"TWN",2002,141579794.536483
"TWN",2003,142967559.3155
"TWN",2004,144510612.304083
"TWN",2005,145929762.265883
"TWN",2006,147350075.299383
"TWN",2007,148664871.85025
"TWN",2008,149398548.4682
"TWN",2009,150556569.3133
"TWN",2010,151611379.5047
"PHL",1990,23709137.52
"PHL",1991,24425778.72
"PHL",1992,25268678.28
"PHL",1993,25816187.69
"PHL",1994,26531466.81
"PHL",1995,27720975.31
"PHL",1996,28396831.56
"PHL",1997,29128157.96
"PHL",1998,30141448.47
"PHL",1999,30806128.99
"PHL",2000,30947834.24
"PHL",2001,33061800.94
"PHL",2002,33350088.11
"PHL",2003,34437086.91
"PHL",2004,34910782.72
"PHL",2005,34832666.22
"PHL",2006,35153829.5
"PHL",2007,35624684.66
"PHL",2008,36722587.97
"PHL",2009,37791477.79
"PHL",2010,38712925.37
"AUS",1990,8489459.934
"AUS",1991,8535733.471
"AUS",1992,8611869.693
"AUS",1993,8664840.342
"AUS",1994,8822690.586
"AUS",1995,9040986.09
"AUS",1996,9146226.781
"AUS",1997,9221917.565
"AUS",1998,9322246.531
"AUS",1999,9434436.145
"AUS",2000,9629602.727
"AUS",2001,9798277.979
"AUS",2002,9942246.879
"AUS",2003,10121976.15
"AUS",2004,10248988.92
"AUS",2005,10557576.43
"AUS",2006,10806610.02
"AUS",2007,11065531.3
"AUS",2008,11334306.75
"AUS",2009,11544218.53
"AUS",2010,11708562.81
"PNG",1990,1739051.657
"PNG",1991,1784736.301
"PNG",1992,1819845.161
"PNG",1993,1851527.033
"PNG",1994,1901577.549
"PNG",1995,1974689.8
"PNG",1996,2024041.448
"PNG",1997,2100527.19
"PNG",1998,2178820.614
"PNG",1999,2242980.967
"PNG",2000,2320493.462
"PNG",2001,2389268.83
"PNG",2002,2458950.332
"PNG",2003,2526537.47
"PNG",2004,2595960.021
"PNG",2005,2667732.545
"PNG",2006,2738198.706
"PNG",2007,2807107.265
"PNG",2008,2874542.928
"PNG",2009,2952815.452
"PNG",2010,3026121.688
"FJI",1990,253471.995
"FJI",1991,259458.5171
"FJI",1992,266180.0202
"FJI",1993,274127.7044
"FJI",1994,282161.7279
"FJI",1995,289777.9945
"FJI",1996,296811.6564
"FJI",1997,300906.7956
"FJI",1998,304247.1611
"FJI",1999,306144.3681
"FJI",2000,311006.7
"FJI",2001,316321.9184
"FJI",2002,322515.1045
"FJI",2003,329497.2067
"FJI",2004,335434.9783
"FJI",2005,341846.3137
"FJI",2006,346420.4383
"FJI",2007,351446.5668
"FJI",2008,355697.9775
"FJI",2009,360898.3031
"FJI",2010,364608.2027
"TUV",1990,55445.03535
"TUV",1991,56666.6242366667
"TUV",1992,57976.2036466667
"TUV",1993,59312.3574333333
"TUV",1994,60547.97224
"TUV",1995,61529.0247533333
"TUV",1996,62334.9029566667
"TUV",1997,63123.0151
"TUV",1998,63796.9885033333
"TUV",1999,64547.5666233333
"TUV",2000,65334.55677
"TUV",2001,66447.6665233333
"TUV",2002,67603.7165733333
"TUV",2003,68940.1082633333
"TUV",2004,70094.3863133333
"TUV",2005,71201.7045433333
"TUV",2006,72287.0107833333
"TUV",2007,73313.3663333333
"TUV",2008,74200.8239033333
"TUV",2009,75039.4584766667
"TUV",2010,75885.7753366667
"KOR",1990,19162342.74
"KOR",1991,19612540.94
"KOR",1992,20009684.72
"KOR",1993,20290716.84
"KOR",1994,20870276.73
"KOR",1995,21432526.77
"KOR",1996,21900502.93
"KOR",1997,22369127.49
"KOR",1998,21995299.2
"KOR",1999,22224402.83
"KOR",2000,22664505.43
"KOR",2001,22971558.8
"KOR",2002,23388559.4
"KOR",2003,23377727.4
"KOR",2004,23810216.97
"KOR",2005,23949870.41
"KOR",2006,24173904.82
"KOR",2007,24447717.99
"KOR",2008,24550819.41
"KOR",2009,24547227.6
"KOR",2010,24898258.49
"PRK",1990,12194098.64
"PRK",1991,12383499.29
"PRK",1992,12543394.67
"PRK",1993,12682962.32
"PRK",1994,12815357.44
"PRK",1995,12950266.06
"PRK",1996,13075078.31
"PRK",1997,13203431.73
"PRK",1998,13349317.53
"PRK",1999,13458735.32
"PRK",2000,13561246.75
"PRK",2001,13673330.74
"PRK",2002,13763366.14
"PRK",2003,13851355.94
"PRK",2004,13941543.61
"PRK",2005,14036695.51
"PRK",2006,14137605.87
"PRK",2007,14224446.79
"PRK",2008,14330559.77
"PRK",2009,14471190.51
"PRK",2010,14569324.44
"KHM",1990,4320137.954
"KHM",1991,4410030.229
"KHM",1992,4492156.94
"KHM",1993,4580019.415
"KHM",1994,4671775.923
"KHM",1995,4784246.263
"KHM",1996,4934534.654
"KHM",1997,5131620.506
"KHM",1998,5366428.298
"KHM",1999,5575197.131
"KHM",2000,5773506.003
"KHM",2001,6002653.244
"KHM",2002,6225790.541
"KHM",2003,6439209.635
"KHM",2004,6658140.699
"KHM",2005,6905310.88
"KHM",2006,7148077.871
"KHM",2007,7382953.901
"KHM",2008,7608142.587
"KHM",2009,7793044.937
"KHM",2010,7972361.034
"THA",1990,32477536.71
"THA",1991,32424459.85
"THA",1992,32196699.47
"THA",1993,31846588.69
"THA",1994,31441997.04
"THA",1995,32067695.41
"THA",1996,32861248.16
"THA",1997,33630944.9
"THA",1998,33837190.33
"THA",1999,33919841.89
"THA",2000,34805019.9
"THA",2001,35605351.8
"THA",2002,36128225.28
"THA",2003,36618774.56
"THA",2004,37342241.67
"THA",2005,37902026.58
"THA",2006,37977106.02
"THA",2007,38821122.46
"THA",2008,39173748.83
"THA",2009,38638033.98
"THA",2010,39383538.52
"Andaman and Nicobar",1990,19812035.73611
"Andaman and Nicobar",1991,20194768.47583
"Andaman and Nicobar",1992,20567331.26534
"Andaman and Nicobar",1993,21036759.65998
"Andaman and Nicobar",1994,21494898.40025
"Andaman and Nicobar",1995,22141697.82655
"Andaman and Nicobar",1996,22775245.75064
"Andaman and Nicobar",1997,23115984.34234
"Andaman and Nicobar",1998,23583580.42982
"Andaman and Nicobar",1999,24399200.27721
"Andaman and Nicobar",2000,24896161.6731
"Andaman and Nicobar",2001,25559574.69626
"Andaman and Nicobar",2002,25973347.74492
"Andaman and Nicobar",2003,26533086.3833
"Andaman and Nicobar",2004,27050952.20835
"Andaman and Nicobar",2005,27502595.60629
"Andaman and Nicobar",2006,27912693.61397
"Andaman and Nicobar",2007,28395379.56747
"Andaman and Nicobar",2008,28898684.00078
"Andaman and Nicobar",2009,29339874.97102
"Andaman and Nicobar",2010,29845202.81138
"COM",1990,125980.195
"COM",1991,130325.7614
"COM",1992,134884.7359
"COM",1993,139690.0286
"COM",1994,144781.2106
"COM",1995,149896.4432
"COM",1996,155610.7938
"COM",1997,161313.12
"COM",1998,167429.7573
"COM",1999,173465.7018
"COM",2000,179599.429
"COM",2001,185469.9639
"COM",2002,191473.1849
"COM",2003,197709.7958
"COM",2004,203953.9078
"COM",2005,209935.6
"COM",2006,216416.0662
"COM",2007,222644.8773
"COM",2008,229075.7441
"COM",2009,235799.4814
"COM",2010,242469.45
"MYT",1990,4089228.60086667
"MYT",1991,4213685.89055556
"MYT",1992,4350821.12842222
"MYT",1993,4495063.79728889
"MYT",1994,4641762.95146667
"MYT",1995,4788524.02421111
"MYT",1996,4928316.67976667
"MYT",1997,5064405.57965556
"MYT",1998,5207307.29454444
"MYT",1999,5353272.33835556
"MYT",2000,5501110.14691111
"MYT",2001,5654133.35998889
"MYT",2002,5817437.20622222
"MYT",2003,5981821.5234
"MYT",2004,6144031.88902222
"MYT",2005,6312202.62846667
"MYT",2006,6496040.44063333
"MYT",2007,6681615.2396
"MYT",2008,6873558.27124444
"MYT",2009,7073022.27052222
"MYT",2010,7274287.06256667
"Glorioso Islands",1990,4089228.60086667
"Glorioso Islands",1991,4213685.89055556
"Glorioso Islands",1992,4350821.12842222
"Glorioso Islands",1993,4495063.79728889
"Glorioso Islands",1994,4641762.95146667
"Glorioso Islands",1995,4788524.02421111
"Glorioso Islands",1996,4928316.67976667
"Glorioso Islands",1997,5064405.57965556
"Glorioso Islands",1998,5207307.29454444
"Glorioso Islands",1999,5353272.33835556
"Glorioso Islands",2000,5501110.14691111
"Glorioso Islands",2001,5654133.35998889
"Glorioso Islands",2002,5817437.20622222
"Glorioso Islands",2003,5981821.5234
"Glorioso Islands",2004,6144031.88902222
"Glorioso Islands",2005,6312202.62846667
"Glorioso Islands",2006,6496040.44063333
"Glorioso Islands",2007,6681615.2396
"Glorioso Islands",2008,6873558.27124444
"Glorioso Islands",2009,7073022.27052222
"Glorioso Islands",2010,7274287.06256667
"SYC",1990,4089228.60086667
"SYC",1991,4213685.89055556
"SYC",1992,4350821.12842222
"SYC",1993,4495063.79728889
"SYC",1994,4641762.95146667
"SYC",1995,4788524.02421111
"SYC",1996,4928316.67976667
"SYC",1997,5064405.57965556
"SYC",1998,5207307.29454444
"SYC",1999,5353272.33835556
"SYC",2000,5501110.14691111
"SYC",2001,5654133.35998889
"SYC",2002,5817437.20622222
"SYC",2003,5981821.5234
"SYC",2004,6144031.88902222
"SYC",2005,6312202.62846667
"SYC",2006,6496040.44063333
"SYC",2007,6681615.2396
"SYC",2008,6873558.27124444
"SYC",2009,7073022.27052222
"SYC",2010,7274287.06256667
"REU",1990,4089228.60086667
"REU",1991,4213685.89055556
"REU",1992,4350821.12842222
"REU",1993,4495063.79728889
"REU",1994,4641762.95146667
"REU",1995,4788524.02421111
"REU",1996,4928316.67976667
"REU",1997,5064405.57965556
"REU",1998,5207307.29454444
"REU",1999,5353272.33835556
"REU",2000,5501110.14691111
"REU",2001,5654133.35998889
"REU",2002,5817437.20622222
"REU",2003,5981821.5234
"REU",2004,6144031.88902222
"REU",2005,6312202.62846667
"REU",2006,6496040.44063333
"REU",2007,6681615.2396
"REU",2008,6873558.27124444
"REU",2009,7073022.27052222
"REU",2010,7274287.06256667
"Juan de Nova Island",1990,4089228.60086667
"Juan de Nova Island",1991,4213685.89055556
"Juan de Nova Island",1992,4350821.12842222
"Juan de Nova Island",1993,4495063.79728889
"Juan de Nova Island",1994,4641762.95146667
"Juan de Nova Island",1995,4788524.02421111
"Juan de Nova Island",1996,4928316.67976667
"Juan de Nova Island",1997,5064405.57965556
"Juan de Nova Island",1998,5207307.29454444
"Juan de Nova Island",1999,5353272.33835556
"Juan de Nova Island",2000,5501110.14691111
"Juan de Nova Island",2001,5654133.35998889
"Juan de Nova Island",2002,5817437.20622222
"Juan de Nova Island",2003,5981821.5234
"Juan de Nova Island",2004,6144031.88902222
"Juan de Nova Island",2005,6312202.62846667
"Juan de Nova Island",2006,6496040.44063333
"Juan de Nova Island",2007,6681615.2396
"Juan de Nova Island",2008,6873558.27124444
"Juan de Nova Island",2009,7073022.27052222
"Juan de Nova Island",2010,7274287.06256667
"Bassas da India",1990,4089228.60086667
"Bassas da India",1991,4213685.89055556
"Bassas da India",1992,4350821.12842222
"Bassas da India",1993,4495063.79728889
"Bassas da India",1994,4641762.95146667
"Bassas da India",1995,4788524.02421111
"Bassas da India",1996,4928316.67976667
"Bassas da India",1997,5064405.57965556
"Bassas da India",1998,5207307.29454444
"Bassas da India",1999,5353272.33835556
"Bassas da India",2000,5501110.14691111
"Bassas da India",2001,5654133.35998889
"Bassas da India",2002,5817437.20622222
"Bassas da India",2003,5981821.5234
"Bassas da India",2004,6144031.88902222
"Bassas da India",2005,6312202.62846667
"Bassas da India",2006,6496040.44063333
"Bassas da India",2007,6681615.2396
"Bassas da India",2008,6873558.27124444
"Bassas da India",2009,7073022.27052222
"Bassas da India",2010,7274287.06256667
"Ile Europa",1990,4089228.60086667
"Ile Europa",1991,4213685.89055556
"Ile Europa",1992,4350821.12842222
"Ile Europa",1993,4495063.79728889
"Ile Europa",1994,4641762.95146667
"Ile Europa",1995,4788524.02421111
"Ile Europa",1996,4928316.67976667
"Ile Europa",1997,5064405.57965556
"Ile Europa",1998,5207307.29454444
"Ile Europa",1999,5353272.33835556
"Ile Europa",2000,5501110.14691111
"Ile Europa",2001,5654133.35998889
"Ile Europa",2002,5817437.20622222
"Ile Europa",2003,5981821.5234
"Ile Europa",2004,6144031.88902222
"Ile Europa",2005,6312202.62846667
"Ile Europa",2006,6496040.44063333
"Ile Europa",2007,6681615.2396
"Ile Europa",2008,6873558.27124444
"Ile Europa",2009,7073022.27052222
"Ile Europa",2010,7274287.06256667
"Ile Tromelin",1990,4089228.60086667
"Ile Tromelin",1991,4213685.89055556
"Ile Tromelin",1992,4350821.12842222
"Ile Tromelin",1993,4495063.79728889
"Ile Tromelin",1994,4641762.95146667
"Ile Tromelin",1995,4788524.02421111
"Ile Tromelin",1996,4928316.67976667
"Ile Tromelin",1997,5064405.57965556
"Ile Tromelin",1998,5207307.29454444
"Ile Tromelin",1999,5353272.33835556
"Ile Tromelin",2000,5501110.14691111
"Ile Tromelin",2001,5654133.35998889
"Ile Tromelin",2002,5817437.20622222
"Ile Tromelin",2003,5981821.5234
"Ile Tromelin",2004,6144031.88902222
"Ile Tromelin",2005,6312202.62846667
"Ile Tromelin",2006,6496040.44063333
"Ile Tromelin",2007,6681615.2396
"Ile Tromelin",2008,6873558.27124444
"Ile Tromelin",2009,7073022.27052222
"Ile Tromelin",2010,7274287.06256667
"MUS",1990,443656.1482
"MUS",1991,451623.9147
"MUS",1992,460262.0817
"MUS",1993,469248.5164
"MUS",1994,478366.1404
"MUS",1995,485409.142
"MUS",1996,492901.4268
"MUS",1997,501337.3334
"MUS",1998,509612.3715
"MUS",1999,519288.0495
"MUS",2000,527064.2025
"MUS",2001,535866.109
"MUS",2002,536676.2759
"MUS",2003,538710.3142
"MUS",2004,539157.287
"MUS",2005,549796.5546
"MUS",2006,556064.3924
"MUS",2007,560968.2449
"MUS",2008,570115.6564
"MUS",2009,578459.6348
"MUS",2010,595289.2347
"IOT",1990,71349080.2212967
"IOT",1991,73062472.9113067
"IOT",1992,74814938.5304783
"IOT",1993,76571378.41666
"IOT",1994,78467673.2336883
"IOT",1995,79913922.84783
"IOT",1996,81737120.927455
"IOT",1997,83662518.5456333
"IOT",1998,85511879.0343833
"IOT",1999,87425299.646285
"IOT",2000,89385259.5633733
"IOT",2001,91815819.7103783
"IOT",2002,94453790.4735833
"IOT",2003,97229347.8278833
"IOT",2004,99991637.1035333
"IOT",2005,102767772.114333
"IOT",2006,103737596.80345
"IOT",2007,104401232.888917
"IOT",2008,104851690.57955
"IOT",2009,105657612.930983
"IOT",2010,106424364.29885
"MDV",1990,58135.99678
"MDV",1991,59888.77184
"MDV",1992,61825.68187
"MDV",1993,63899.74596
"MDV",1994,66197.25213
"MDV",1995,68782.01298
"MDV",1996,72232.34673
"MDV",1997,75877.6018
"MDV",1998,79990.8833
"MDV",1999,84249.56371
"MDV",2000,89094.26724
"MDV",2001,95243.55427
"MDV",2002,101748.7645
"MDV",2003,108919.3553
"MDV",2004,116328.3092
"MDV",2005,124101.747
"MDV",2006,132217.9677
"MDV",2007,137270.5755
"MDV",2008,142427.8733
"MDV",2009,147453.4639
"MDV",2010,152554.0171
"LKA",1990,6635795.911
"LKA",1991,6735212.686
"LKA",1992,6799339.501
"LKA",1993,6962124.524
"LKA",1994,7089271.59
"LKA",1995,7116622.844
"LKA",1996,7281987.368
"LKA",1997,7451043.932
"LKA",1998,8091770.413
"LKA",1999,8036023.794
"LKA",2000,7983246.313
"LKA",2001,7844022.028
"LKA",2002,7875046.597
"LKA",2003,7950653.832
"LKA",2004,7935461.372
"LKA",2005,8066206.919
"LKA",2006,8642157.133
"LKA",2007,8472263.738
"LKA",2008,8535608.264
"LKA",2009,8573246.052
"LKA",2010,8518000.076
"MOZ",1990,6019050.531
"MOZ",1991,6200236.254
"MOZ",1992,6472101.612
"MOZ",1993,6809415.958
"MOZ",1994,7146396.972
"MOZ",1995,7463026.791
"MOZ",1996,7722364.581
"MOZ",1997,7951962.648
"MOZ",1998,8218857.855
"MOZ",1999,8473463.372
"MOZ",2000,8726938.194
"MOZ",2001,8969058.648
"MOZ",2002,9204612.457
"MOZ",2003,9444620.764
"MOZ",2004,9655553.898
"MOZ",2005,9881670.195
"MOZ",2006,10101288.63
"MOZ",2007,10339220.32
"MOZ",2008,10572447.9
"MOZ",2009,10826464.9
"MOZ",2010,11076983.44
"MDG",1990,5373256.381
"MDG",1991,5550119.458
"MDG",1992,5728311.707
"MDG",1993,5911615.329
"MDG",1994,6096629.735
"MDG",1995,6288562.128
"MDG",1996,6479591.921
"MDG",1997,6671554.223
"MDG",1998,6876557.847
"MDG",1999,7084782.037
"MDG",2000,7299888.937
"MDG",2001,7531320.313
"MDG",2002,7787323.948
"MDG",2003,8040380.153
"MDG",2004,8306322.207
"MDG",2005,8583984.967
"MDG",2006,8873272.168
"MDG",2007,9174573.275
"MDG",2008,9487682.152
"MDG",2009,9812380.117
"MDG",2010,10148339.91
"KEN",1990,8992741.251
"KEN",1991,9286333.386
"KEN",1992,9593840.989
"KEN",1993,9907638.264
"KEN",1994,10217738.66
"KEN",1995,10517184.28
"KEN",1996,10802840.55
"KEN",1997,11076588.31
"KEN",1998,11326349.29
"KEN",1999,11590545.09
"KEN",2000,11857502.95
"KEN",2001,12128979.32
"KEN",2002,12402334.46
"KEN",2003,12672163.59
"KEN",2004,12950966.38
"KEN",2005,13236023.02
"KEN",2006,13653568.41
"KEN",2007,14089675.89
"KEN",2008,14552110.6
"KEN",2009,15005892.86
"KEN",2010,15456039.04
"SOM",1990,2060693.296
"SOM",1991,2065465.303
"SOM",1992,2063636.175
"SOM",1993,2060837.485
"SOM",1994,2064997.167
"SOM",1995,2085407.709
"SOM",1996,2116693.131
"SOM",1997,2168144.56
"SOM",1998,2225136.187
"SOM",1999,2286203.385
"SOM",2000,2347412.192
"SOM",2001,2408160.24
"SOM",2002,2465092.042
"SOM",2003,2526275.34
"SOM",2004,2582690.204
"SOM",2005,2638663.38
"SOM",2006,2693669.205
"SOM",2007,2748024.465
"SOM",2008,2803679.578
"SOM",2009,2863311.152
"SOM",2010,2923767.317
"ERI",1990,1395554.568
"ERI",1991,1402301.534
"ERI",1992,1395257.385
"ERI",1993,1376856.987
"ERI",1994,1362704.514
"ERI",1995,1372133.568
"ERI",1996,1396775.299
"ERI",1997,1438367.366
"ERI",1998,1498625.923
"ERI",1999,1570931.377
"ERI",2000,1659838.657
"ERI",2001,1752393.876
"ERI",2002,1855816.303
"ERI",2003,1967442.68
"ERI",2004,2075904.915
"ERI",2005,2178525.107
"ERI",2006,2270343.27
"ERI",2007,2355017.776
"ERI",2008,2438149.425
"ERI",2009,2515486.063
"ERI",2010,2595939.955
"DJI",1990,146902.8576
"DJI",1991,151865.2439
"DJI",1992,156485.7102
"DJI",1993,159943.4876
"DJI",1994,163761.5242
"DJI",1995,169159.4667
"DJI",1996,175727.6553
