"sp_id","status"
248100,100
248200,100
248300,100
248400,100
248500,100
248600,100
258410,100
258420,100
258431,100
258432,100
258441,100
258442,100
258510,100
258520,100
258600,100
258700,100
288100,100
288200,100
288300,99.87
