"rgn_id","habitat","health"
21,"seaice_edge",1
69,"seaice_edge",0.8
70,"seaice_edge",0.963317384370016
73,"seaice_edge",1
143,"seaice_edge",0.306008672310551
144,"seaice_edge",0.0709976798143852
145,"seaice_edge",0.872865226171505
163,"seaice_edge",0.91856774449514
174,"seaice_edge",0.934916260334959
175,"seaice_edge",0.925084581923635
176,"seaice_edge",0.649240121580547
177,"seaice_edge",0.287425149700599
178,"seaice_edge",0
179,"seaice_edge",0.640316205533597
180,"seaice_edge",1
189,"seaice_edge",0.458274398868458
209,"seaice_edge",1
210,"seaice_edge",1
218,"seaice_edge",0.936793525117615
222,"seaice_edge",1
223,"seaice_edge",0.838409048285413
89,"seaice_edge",0.94556051039781
21,"seaice_shoreline",1
69,"seaice_shoreline",0.895908111988514
70,"seaice_shoreline",0.880064829821718
73,"seaice_shoreline",0.932761737122524
143,"seaice_shoreline",0.535714285714286
145,"seaice_shoreline",0.933584308833521
163,"seaice_shoreline",0.963609898107715
174,"seaice_shoreline",0.771230194053765
175,"seaice_shoreline",1
176,"seaice_shoreline",0.928982725527831
179,"seaice_shoreline",0.793388429752066
180,"seaice_shoreline",0.646706586826347
189,"seaice_shoreline",0.426666666666667
209,"seaice_shoreline",1
210,"seaice_shoreline",1
218,"seaice_shoreline",0.971912756281062
222,"seaice_shoreline",0.634146341463415
223,"seaice_shoreline",0.637578191366129
