"rgn_id","habitat","km2"
21,"seaice_edge",5134.94318181818
69,"seaice_edge",3196.02272727273
70,"seaice_edge",5482.95454545453
73,"seaice_edge",690066.287878787
143,"seaice_edge",17424.2424242424
144,"seaice_edge",18667.1401515152
145,"seaice_edge",241498.579545455
163,"seaice_edge",177455.018939394
174,"seaice_edge",13686.0795454545
175,"seaice_edge",6631.15530303031
176,"seaice_edge",2902.46212121212
177,"seaice_edge",669.981060606063
178,"seaice_edge",2308.23863636364
179,"seaice_edge",970.643939393938
180,"seaice_edge",6486.74242424245
189,"seaice_edge",1112.6893939394
209,"seaice_edge",8941.76136363635
210,"seaice_edge",19526.5151515152
218,"seaice_edge",502488.162878788
222,"seaice_edge",14408.143939394
223,"seaice_edge",107528.409090909
89,"seaice_edge",102514.204545455
21,"seaice_shoreline",1948.39015151515
69,"seaice_shoreline",2241.95075757575
70,"seaice_shoreline",3638.73106060606
73,"seaice_shoreline",472734.375
143,"seaice_shoreline",1044.03409090909
145,"seaice_shoreline",135610.795454545
163,"seaice_shoreline",73177.0833333333
174,"seaice_shoreline",8603.21969696969
175,"seaice_shoreline",4266.09848484848
176,"seaice_shoreline",2355.58712121212
179,"seaice_shoreline",260.416666666667
180,"seaice_shoreline",2017.04545454545
189,"seaice_shoreline",371.685606060606
209,"seaice_shoreline",3813.92045454545
210,"seaice_shoreline",6065.34090909089
218,"seaice_shoreline",700056.818181818
222,"seaice_shoreline",6732.95454545453
223,"seaice_shoreline",20828.5984848485
