"rgn_id","avg3yr_2005","avg3yr_2006","avg3yr_2007","avg3yr_2008","avg3yr_2009","avg3yr_2010","avg3yr_2011","avg3yr_2012","avg3yr_2013","avg3yr_2014","avg3yr_2015","Reference_avg1979to2000monthlypixels","pctdevR_2005","pctdevR_2006","pctdevR_2007","pctdevR_2008","pctdevR_2009","pctdevR_2010","pctdevR_2011","pctdevR_2012","pctdevR_2013","pctdevR_2014","pctdevR_2015","Trend_2007to2011_pctdevRperyr","Trend_2008to2012_pctdevRperyr","Trend_2009to2013_pctdevRperyr","Trend_2010to2014_pctdevRperyr","Trend_2011to2015_pctdevRperyr","pole","rgn_typ","rgn_nam"
266,27.6666666666667,54,149,128.666666666667,155.666666666667,60,152.666666666667,102.666666666667,126,35,76,172.590909090909,0.160301992801334,0.312878588359231,0.863313141954174,0.745500833991748,0.901940128171363,0.347642875954701,0.884557984373628,0.594855587744711,0.730050039504872,0.202791677640242,0.440347642875955,-0.0411633109619705,-0.0427461139896381,-0.0107066381156301,-0.127777777777731,-0.144759825327513,"s","fao","Atlantic, Southwest"
267,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Atlantic, Southeast"
269,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Indian Ocean, Western"
270,0,0,0,0,0,0,0,0,0,0,0,1.63636363636364,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"s","fao","Indian Ocean, Eastern"
276,7.33333333333333,14,191,192,284.666666666667,129.333333333333,139,50,144.666666666667,184.333333333333,168.666666666667,110.772727272727,0.0662016140062919,0.126384899466557,1.7242511284366,1.73327862125564,2.56982628915333,1.16755573792915,1.25482150184653,0.45137464095199,1.30597729448776,1.66406784297634,1.52263712214471,-0.0872600349040335,-0.223784722222228,-0.126229508196722,0.0894329896907066,0.139328537170269,"s","fao","Pacific, Southwest"
277,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"s","fao","Pacific, Southeast"
248100,1841,1909.33333333333,1862.33333333333,1743,1748.66666666667,1732,1820.33333333333,1758,1860,1890.33333333333,2051,1957.04545454545,0.940703751016142,0.975620330584911,0.951604536832733,0.890628266171176,0.893523787403709,0.885007548484497,0.930143614756319,0.898292881198467,0.950412263384044,0.965911818217009,1.04800836139821,-0.00510112761768252,0.00583285523044571,0.0142203583682809,0.0205735180908377,0.0326130745284754,"s","eez-ccamlr","Antarctica"
248200,2331.66666666667,2307,2068.33333333333,2067.33333333333,1846,1931.33333333333,1849.33333333333,1996,2190.33333333333,2219.33333333333,2320.33333333333,2091.40909090909,1.11487832619736,1.10308404511965,0.988966406583933,0.988488260053755,0.882658494707787,0.923460331949606,0.884252316475046,0.954380474234422,1.0473002832656,1.06116653264075,1.10945933218868,-0.027751813053992,-0.00673976136730067,0.0408089563019149,0.0474801518812507,0.0630136986301379,"s","eez-ccamlr","Antarctica"
248300,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,5,5,5,0,0,12.8636363636364,0,0,0.0259128386336867,0.0259128386336867,0.0259128386336867,0,0.3886925795053,0.3886925795053,0.3886925795053,0,0,2.70000000000048,4.2000000000001,4.30000000000008,Inf,-0.300000000000007,"s","eez-ccamlr","Antarctica"
248400,251,293.333333333333,254.333333333333,266,246.666666666667,318.666666666667,234.333333333333,238.333333333333,164.333333333333,191.666666666667,230.666666666667,208.818181818182,1.20200261210274,1.40473080830068,1.21796546219707,1.27383543752721,1.18125090698012,1.52604846901756,1.12218836163111,1.1413437817443,0.786968509650269,0.917863880423741,1.10462922652735,0.00498034076015622,-0.0254385964912287,-0.0993243243243276,-0.101673640167359,-0.0230440967283073,"s","eez-ccamlr","Antarctica"
248500,1962.66666666667,2370.66666666667,2311.33333333333,2278.33333333333,2097.66666666667,2403.33333333333,2212.33333333333,2266,2045,1946,1653,2592.45454545455,0.757068882888569,0.914448691423829,0.891561758483244,0.87883250926348,0.809143084242148,0.927049362368646,0.853374010823953,0.874075113090437,0.788827716800505,0.750639969141214,0.637619665462706,-0.003158350158638,0.00395025603511366,-0.011568409343716,-0.0450208044382766,-0.0650293807443137,"s","eez-ccamlr","Antarctica"
248600,12158,11088,10392.3333333333,10088.3333333333,10588,11009,9979.33333333333,10096.3333333333,9526.66666666667,10195.6666666667,10072.6666666667,10050,1.20975124378109,1.10328358208955,1.03406301824212,1.00381426202322,1.05353233830846,1.09542288557214,0.992968490878939,1.00461028192371,0.947927031509121,1.01449419568823,1.00225538971808,0.000910927927639129,-0.00587477283991451,-0.028667674096462,-0.0188875768310777,0.00286592290734186,"s","eez-ccamlr","Antarctica"
258410,7352,7507.33333333333,7322.33333333333,7239.33333333333,6820.33333333333,7201,7514,7758.33333333333,7704.33333333333,7234,7193.66666666667,7570.40909090909,0.971149631639938,0.99166811769109,0.967230864990683,0.95626712458996,0.900920049554986,0.951203549706092,0.992548739410023,1.02482352540894,1.01769048948558,0.955562627214814,0.950234865815266,0.0047116128738583,0.0239202504834706,0.0340941302966624,0.00355969078368851,-0.0155043918019701,"s","eez-ccamlr","Antarctica"
258420,3583,3556.33333333333,3669.66666666667,3544.33333333333,3649.33333333333,3234.33333333333,3467.66666666667,3298,3408,3298,3478.66666666667,3536.54545454545,1.01313557143592,1.00559525645639,1.03764159511936,1.00220211471561,1.03189210494747,0.914545953078676,0.980523709149487,0.932548455092283,0.963652254382808,0.932548455092283,0.983634089078539,-0.0194568080661298,-0.0190256747860439,-0.0114815491413955,0.00209213645264461,0.00063443237527656,"s","eez-ccamlr","Antarctica"
258431,826.666666666667,928,909,903.333333333333,808,863.666666666667,830,911,871.666666666667,1069,1077.33333333333,871.681818181818,0.948358276407502,1.06460864577358,1.04281170151744,1.03631085849368,0.926943734682171,0.990804957327354,0.952182301715597,1.0451061167023,0.999982618066781,1.22636491630599,1.23592497957623,-0.0217455078841239,0.00413284132841384,0.0216171617161719,0.0523736009262767,0.0786345381526118,"s","eez-ccamlr","Antarctica"
258432,1366.66666666667,1421.66666666667,1640.33333333333,1676.33333333333,1712,1817.33333333333,1808.33333333333,1756.33333333333,1576,1640.33333333333,1643.33333333333,1648.45454545455,0.829059357708781,0.862423941616574,0.995073438849979,1.01691207558962,1.03854850272983,1.10244673615324,1.09698707696833,1.0654423794555,0.956046986157834,0.995073438849979,0.996893325244949,0.0290794553952485,0.0152913103996819,-0.01945093457944,-0.0322633895818017,-0.0246635944700463,"s","eez-ccamlr","Antarctica"
258441,1019.33333333333,975.333333333333,808,821,811.666666666667,1083.66666666667,1079,1102,965.333333333333,1006,897,799.318181818182,1.27525353047105,1.22020661548668,1.01086152971282,1.0271253909582,1.01544877262819,1.35573879253151,1.34990048336651,1.37867500710833,1.20769595299024,1.25857264714245,1.12220642593119,0.0995874587458898,0.101015022330493,0.0401232032854203,-0.024823131344199,-0.0426320667284531,"s","eez-ccamlr","Antarctica"
258442,1115.66666666667,1119.66666666667,959.666666666667,968.333333333333,947.666666666667,1145.33333333333,1115.66666666667,1115.66666666667,1067.33333333333,1154,1163.66666666667,972.818181818182,1.14683985920319,1.15095162445877,0.98648101423543,0.995389838955861,0.974145718468679,1.17733545151543,1.14683985920319,1.14683985920319,1.09715602903155,1.18624427623587,1.19618104227019,0.0509551927752771,0.0477796901893295,0.0221245163559616,-0.00270663562281782,0.0120406334030478,"s","eez-ccamlr","Antarctica"
258510,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258520,0,8.33333333333333,11.6666666666667,11.6666666666667,3.33333333333333,0,0,0,4,8.66666666666667,8.66666666666667,7.40909090909091,0,1.12474437627812,1.57464212678937,1.57464212678937,0.449897750511247,0,0,0,0.539877300613497,1.16973415132924,1.16973415132924,-0.300000000000039,-0.22857142857143,0.040000000000006,Inf,Inf,"s","eez-ccamlr","Antarctica"
258600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258700,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
288100,6151,5802.33333333333,5902.66666666667,5755,5983.33333333333,5851,5795.66666666667,5692.33333333333,5687.33333333333,5557,5640.66666666667,5793.72727272727,1.06166543754217,1.0014854100307,1.0188029896492,0.993315654861841,1.03272609352853,1.00988529914798,1.00033474028861,0.982499359286166,0.981636356979596,0.959140763521677,0.973581668784945,-0.0019990964535803,-0.0054387489139881,-0.0125459610027858,-0.0119010995271454,-0.00768390176568705,"s","eez-ccamlr","Antarctica"
288200,9012,9225,9764.66666666667,9824.66666666667,10141.6666666667,10071.6666666667,10420.6666666667,9924.66666666667,9803.66666666667,9064.66666666667,9789.66666666667,9512.86363636364,0.947348805206347,0.969739539284127,1.02646974033565,1.03277698937165,1.06610028844515,1.05874183123649,1.09542899646253,1.04328907109831,1.03056945220905,0.952885168249053,1.02909776076732,0.0159657267699891,0.00487548347696262,-0.00811503697617105,-0.0261227866953464,-0.0203633804619028,"s","eez-ccamlr","Antarctica"
288300,3614,3545,3559,3773,4199.33333333333,4188,4128,3995.66666666667,3882,4154,3931,3904.45454545455,0.925609443758877,0.907937321008638,0.911522969102889,0.966332161400731,1.07552368312805,1.07262101562318,1.0572539523621,1.02336104061406,0.994248992991688,1.06391301310857,1.00679876132157,0.0436358527676349,0.00991253644314835,-0.0196936021590732,-0.00749761222540588,-0.00570897932816533,"s","eez-ccamlr","Antarctica"
