"rgn_id","year","pounds_per_mile"
1,2010,16.0666666666667
1,2011,65.4314516129032
1,2012,12.7963267973856
1,2013,1808.66666666667
2,2010,16.0666666666667
2,2011,65.4314516129032
2,2012,12.7963267973856
2,2013,1808.66666666667
3,2010,16.0666666666667
3,2011,65.4314516129032
3,2012,12.7963267973856
3,2013,1808.66666666667
4,2010,16.0666666666667
4,2011,65.4314516129032
4,2012,12.7963267973856
4,2013,1808.66666666667
5,2010,210.063617352796
5,2011,120.793221237433
5,2012,24.9392615596963
5,2013,1510.3546386192
6,2010,629.880952380952
6,2011,120.793221237433
6,2012,24.9392615596963
6,2013,1510.3546386192
7,2010,151.333333333333
7,2011,120.793221237433
7,2012,24.9392615596963
7,2013,1510.3546386192
8,2010,1278.68058968059
8,2011,439.638459371614
8,2012,383.660786516854
8,2013,913.730582524272
9,2010,1278.68058968059
9,2011,439.638459371614
9,2012,383.660786516854
9,2013,913.730582524272
10,2010,1278.68058968059
10,2011,439.638459371614
10,2012,383.660786516854
10,2013,913.730582524272
11,2010,1278.68058968059
11,2011,439.638459371614
11,2012,383.660786516854
11,2013,913.730582524272
12,2010,1278.68058968059
12,2011,439.638459371614
12,2012,383.660786516854
12,2013,913.730582524272
13,2010,1278.68058968059
13,2011,439.638459371614
13,2012,383.660786516854
13,2013,913.730582524272
14,2010,600.354838709677
14,2011,903.629056603774
14,2012,1230.56525
14,2013,1663.38095238095
15,2010,18925.1071428571
15,2011,39608.9903703704
15,2012,41700.3177464789
15,2013,6515.08390480032
16,2010,4.51428571428571
16,2011,110.307903225806
16,2012,4.81088888888889
16,2013,2425
17,2010,37.8461538461538
17,2011,120.793221237433
17,2012,29.2063492063492
17,2013,1510.3546386192
18,2010,21.1940298507463
18,2011,120.793221237433
18,2012,20.6721739130435
18,2013,1510.3546386192
19,2010,71.8857808857809
19,2011,16.7323717948718
19,2012,91.8263926462036
19,2013,1510.3546386192
20,2010,17463.7777777778
20,2011,10381.1845652174
20,2012,7365.51888888889
20,2013,18673.2973684211
21,2010,4771.52345428118
21,2011,3321.95759279945
21,2012,2984.64967332766
21,2013,11502.4524581606
24,2010,2747.47192580236
24,2011,132.278
24,2012,11.758
24,2013,154.897435897436
25,2010,659.739130434783
25,2011,388.45875
25,2012,222.543023255814
25,2013,2766.33673469388
26,2010,2747.47192580236
26,2011,5816.98326653439
26,2012,5337.53327937287
26,2013,2746.71187705776
28,2010,252.256387037574
28,2011,33.790599378882
28,2012,97.0538805970149
28,2013,2212.82903225806
29,2010,252.256387037574
29,2011,33.790599378882
29,2012,97.0538805970149
29,2013,2212.82903225806
30,2010,252.256387037574
30,2011,33.790599378882
30,2012,97.0538805970149
30,2013,2212.82903225806
31,2010,3.25
31,2011,0.886
31,2012,97.0538805970149
31,2013,2212.82903225806
32,2010,252.256387037574
32,2011,33.790599378882
32,2012,97.0538805970149
32,2013,2212.82903225806
33,2010,252.256387037574
33,2011,33.790599378882
33,2012,97.0538805970149
33,2013,2212.82903225806
34,2010,252.256387037574
34,2011,33.790599378882
34,2012,97.0538805970149
34,2013,2212.82903225806
35,2010,252.256387037574
35,2011,33.790599378882
35,2012,97.0538805970149
35,2013,2212.82903225806
36,2010,252.256387037574
36,2011,33.790599378882
36,2012,97.0538805970149
36,2013,2212.82903225806
37,2010,19.4705882352941
37,2011,33.790599378882
37,2012,97.0538805970149
37,2013,2212.82903225806
38,2010,911.31561942959
38,2011,850.305906954887
38,2012,912.938502663438
38,2013,822.404685379673
39,2010,232.1875
39,2011,55.1158333333333
39,2012,912.938502663438
39,2013,822.404685379673
40,2010,911.31561942959
40,2011,286.6
40,2012,172.4896
40,2013,1113.78125
41,2010,39.6666666666667
41,2011,112.387826086957
41,2012,150
41,2013,3505.4
42,2010,76.8333333333333
42,2011,33.790599378882
42,2012,97.0538805970149
42,2013,2212.82903225806
43,2010,738.103448275862
43,2011,10.8657142857143
43,2012,98.7144776119403
43,2013,920.258064516129
44,2010,252.256387037574
44,2011,33.790599378882
44,2012,97.0538805970149
44,2013,2212.82903225806
45,2010,252.256387037574
45,2011,33.790599378882
45,2012,97.0538805970149
45,2013,2212.82903225806
46,2010,252.256387037574
46,2011,33.790599378882
46,2012,97.0538805970149
46,2013,2212.82903225806
47,2010,196.22337198531
47,2011,485.348005952515
47,2012,213.609489461239
47,2013,2602.22294603175
48,2010,34.75
48,2011,485.348005952515
48,2012,213.609489461239
48,2013,122.444444444444
49,2010,933.8
49,2011,21.7487878787879
49,2012,18.9595714285714
49,2013,4195.59742745828
50,2010,256.048780487805
50,2011,360.956818181818
50,2012,289.075510204082
50,2013,4192.58
51,2010,196.22337198531
51,2011,485.348005952515
51,2012,213.609489461239
51,2013,2602.22294603175
52,2010,20
52,2011,55.115
52,2012,85.0357142857143
52,2013,2602.22294603175
53,2010,911.31561942959
53,2011,850.305906954887
53,2012,912.938502663438
53,2013,822.404685379673
54,2010,286.428571428571
54,2011,75.4386206896552
54,2012,13.253137254902
54,2013,204.714285714286
55,2010,306.335065409737
55,2011,265.96464744312
55,2012,203.343561789228
55,2013,4789.84461498646
56,2010,296
56,2011,1930.31583333333
56,2012,293.092058823529
56,2013,9997.125
57,2010,306.335065409737
57,2011,265.96464744312
57,2012,203.343561789228
57,2013,4789.84461498646
58,2010,306.335065409737
58,2011,265.96464744312
58,2012,203.343561789228
58,2013,4789.84461498646
59,2010,5.23809523809524
59,2011,9.42836227824463
59,2012,15.1877777777778
59,2013,373.555555555556
60,2010,44
60,2011,192.905
60,2012,73.4866666666667
60,2013,17637
61,2010,933.8
61,2011,19.29
61,2012,18.9595714285714
61,2013,4195.59742745828
62,2010,933.8
62,2011,21.7487878787879
62,2012,18.9595714285714
62,2013,4195.59742745828
63,2010,933.8
63,2011,21.7487878787879
63,2012,18.9595714285714
63,2013,4195.59742745828
64,2010,2715.86666666667
64,2011,1930.31583333333
64,2012,293.092058823529
64,2013,9997.125
65,2010,2715.86666666667
65,2011,1930.31583333333
65,2012,293.092058823529
65,2013,9997.125
66,2010,2715.86666666667
66,2011,1930.31583333333
66,2012,293.092058823529
66,2013,9997.125
67,2010,933.8
67,2011,21.7487878787879
67,2012,18.9595714285714
67,2013,4195.59742745828
68,2010,772
68,2011,367.436666666667
68,2012,57.614
68,2013,14758
69,2010,892.951690821256
69,2011,576.491140965145
69,2012,10895.3527289709
69,2013,234.244347320312
70,2010,279.244444444444
70,2011,576.491140965145
70,2012,10895.3527289709
70,2013,234.244347320312
71,2010,16.525
71,2011,843.75
71,2012,22.1958333333333
71,2013,3282.92045978402
72,2010,42.9104166666667
72,2011,300.755224867725
72,2012,22.1958333333333
72,2013,3282.92045978402
73,2010,21.95
73,2011,38.2191666666667
73,2012,0.3
73,2013,3282.92045978402
74,2010,196.22337198531
74,2011,485.348005952515
74,2012,213.609489461239
74,2013,2602.22294603175
75,2010,21
75,2011,300.755224867725
75,2012,22.1958333333333
75,2013,3282.92045978402
76,2010,8.23684210526316
76,2011,0.0973529411764706
76,2012,93.3459090909091
76,2013,8465.8
77,2010,196.22337198531
77,2011,485.348005952515
77,2012,213.609489461239
77,2013,2602.22294603175
78,2010,196.22337198531
78,2011,485.348005952515
78,2012,213.609489461239
78,2013,2602.22294603175
79,2010,915.346153846154
79,2011,1620.20024390244
79,2012,587.337176470588
79,2013,2602.22294603175
80,2010,204.309090909091
80,2011,418.093150684932
80,2012,388.846046511628
80,2013,449.886956521739
81,2010,88.2
81,2011,800.28
81,2012,213.609489461239
81,2013,2602.22294603175
82,2010,306.335065409737
82,2011,265.96464744312
82,2012,203.343561789228
82,2013,4789.84461498646
84,2010,933.8
84,2011,21.7487878787879
84,2012,18.9595714285714
84,2013,4195.59742745828
85,2010,892.951690821256
85,2011,576.491140965145
85,2012,10895.3527289709
85,2013,234.244347320312
86,2010,892.951690821256
86,2011,576.491140965145
86,2012,10895.3527289709
86,2013,234.244347320312
88,2010,892.951690821256
88,2011,576.491140965145
88,2012,10895.3527289709
88,2013,234.244347320312
89,2010,
89,2011,
89,2012,
89,2013,
90,2010,
90,2011,
90,2012,
90,2013,
91,2010,
91,2011,
91,2012,
91,2013,
92,2010,
92,2011,
92,2012,
92,2013,
93,2010,
93,2011,
93,2012,
93,2013,
94,2010,
94,2011,
94,2012,
94,2013,
95,2010,892.951690821256
95,2011,576.491140965145
95,2012,10895.3527289709
95,2013,234.244347320312
96,2010,2715.86666666667
96,2011,1930.31583333333
96,2012,293.092058823529
96,2013,9997.125
97,2010,2715.86666666667
97,2011,1930.31583333333
97,2012,293.092058823529
97,2013,9997.125
98,2010,2715.86666666667
98,2011,1930.31583333333
98,2012,293.092058823529
98,2013,9997.125
99,2010,2715.86666666667
99,2011,1930.31583333333
99,2012,293.092058823529
99,2013,9997.125
100,2010,1172.82912605847
100,2011,696.440211455296
100,2012,216.083717217407
100,2013,4195.59742745828
101,2010,170.493333333333
101,2011,2228.67026315789
101,2012,616.280689655172
101,2013,143.892617449664
102,2010,3308.51785714286
102,2011,2228.67026315789
102,2012,616.280689655172
102,2013,609.783882783883
103,2010,1172.82912605847
103,2011,696.440211455296
103,2012,216.083717217407
103,2013,4195.59742745828
104,2010,1172.82912605847
104,2011,696.440211455296
104,2012,216.083717217407
104,2013,4195.59742745828
105,2010,
105,2011,
105,2012,
105,2013,
106,2010,571.1
106,2011,3560.465
106,2012,551.15
106,2013,19907.75
107,2010,1816.58155733156
107,2011,1724.86478329393
107,2012,1230.92109350569
107,2013,1123.92061014507
108,2010,1279.99652103883
108,2011,88.4146341463415
108,2012,46.7525773195876
108,2013,663.416666666667
110,2010,2843.51724137931
110,2011,705.97375
110,2012,259.232051282051
110,2013,161.703703703704
111,2010,1279.99652103883
111,2011,902.918915470562
111,2012,408.977322051244
111,2013,1821.36921401742
112,2010,1279.99652103883
112,2011,902.918915470562
112,2012,54.5454545454545
112,2013,1821.36921401742
113,2010,1279.99652103883
113,2011,902.918915470562
113,2012,17.9342105263158
113,2013,1821.36921401742
114,2010,1279.99652103883
114,2011,902.918915470562
114,2012,408.977322051244
114,2013,1821.36921401742
115,2010,3603.25396825397
115,2011,2751.7991011236
115,2012,3178.47
115,2013,3173.9262472885
116,2010,4311.00086843248
116,2011,8219.23688155922
116,2012,2136.66240740741
116,2013,1009.7748876368
117,2010,29.6428571428571
117,2011,139.117647058824
117,2012,40.7142857142857
117,2013,334.25
118,2010,1279.99652103883
118,2011,902.918915470562
