"rgn_id","avg3yr_2004","avg3yr_2005","avg3yr_2006","avg3yr_2007","avg3yr_2008","avg3yr_2009","avg3yr_2010","avg3yr_2011","avg3yr_2012","avg3yr_2013","avg3yr_2014","Reference_avg1979to2005monthlypixels","pctdevR_2004","pctdevR_2005","pctdevR_2006","pctdevR_2007","pctdevR_2008","pctdevR_2009","pctdevR_2010","pctdevR_2011","pctdevR_2012","pctdevR_2013","pctdevR_2014","Trend_2006to2010_pctdevRperyr","Trend_2007to2011_pctdevRperyr","Trend_2008to2012_pctdevRperyr","Trend_2009to2013_pctdevRperyr","Trend_2010to2014_pctdevRperyr","pole","rgn_typ","rgn_nam"
258410,6953,7352.33333333333,7507.66666666667,7269.33333333333,7186,6767,7201,7514,7758.33333333333,7704.33333333333,7234,7484.2962962963,0.929011856925117,0.982368019952889,1.00312258754132,0.971278132979671,0.960143708307765,0.904159821057424,0.962147904748708,1.00396880381639,1.03661493695441,1.02939982976702,0.966557136918783,-0.0149067677507474,0.00673855381143955,0.0252751440052265,0.0324947049624898,0.00342494902907919,"s","eez-ccamlr","Antarctica"
258420,3708,3583,3556.33333333333,3667.33333333333,3542,3647,3234.33333333333,3467.66666666667,3298,3408,3298,3555.14814814815,1.04299450978758,1.00783423100564,1.00033337153215,1.03155569909052,0.996301659565158,1.02583629374199,0.909760493389868,0.975393013782829,0.927668795382804,0.958609840710915,0.927668795382804,-0.0186865161633109,-0.0198866536790696,-0.0187709008323873,-0.0116544604069214,0.00190334309139676,"s","eez-ccamlr","Antarctica"
258431,794.666666666667,826.666666666667,928,904.666666666667,899,803.666666666667,863.666666666667,830,911,871.666666666667,1069,873.814814814815,0.909422286271352,0.946043317933285,1.06200991819608,1.03530708260925,1.02882210825245,0.91972195142627,0.988386385792396,0.949858008731403,1.04255499512567,0.997541643707879,1.22337133895647,-0.0262832195990339,-0.0211333870215763,0.00576018310515889,0.0209807993896497,0.0517653541304559,"s","eez-ccamlr","Antarctica"
258432,1385.33333333333,1366.66666666667,1421.66666666667,1625.66666666667,1661.66666666667,1697.33333333333,1817.33333333333,1808.33333333333,1756.33333333333,1576,1640.33333333333,1626.74074074074,0.851600564637312,0.840125677337098,0.873935613132371,0.999339738627567,1.02146987842084,1.04339510951232,1.11716224215655,1.11162970720823,1.07966394972907,0.968808342060926,1.00835572150631,0.0530508628933114,0.0320272300897085,0.0184622740312374,-0.0186671827330276,-0.0360434406447759,"s","eez-ccamlr","Antarctica"
258441,1003.66666666667,1019.33333333333,975.333333333333,801.666666666667,814.666666666667,805.333333333333,1083.66666666667,1079,1102,965.333333333333,1006,817.62962962963,1.22753216162348,1.24669324152926,1.1928791447726,0.980476535604276,0.996376155100562,0.984961043667331,1.32537597390832,1.3196684181917,1.34779851422359,1.180648668237,1.23038593948179,0.0269478166334498,0.100738358398276,0.103755209277045,0.0413797789454604,-0.0328999818807718,"s","eez-ccamlr","Antarctica"
258442,1041,1115.66666666667,1119.66666666667,958.666666666667,967.333333333333,946.666666666667,1145.33333333333,1115.66666666667,1115.66666666667,1067.33333333333,1154,984.555555555556,1.05732987247489,1.13316781401648,1.13723056088478,0.97370499943573,0.982507617650378,0.961516758830832,1.1632998532897,1.13316781401648,1.13316781401648,1.08407628935786,1.17210247150434,0.00399503442049509,0.0499717864800889,0.0472971447917851,0.0214987021780834,-0.00314862882293247,"s","eez-ccamlr","Antarctica"
258510,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258520,0,0,8.33333333333333,12,12,3.66666666666667,0,0,0,4,8.66666666666667,6.03703703703704,0,0,1.38036809815951,1.98773006134969,1.98773006134969,0.607361963190184,0,0,0,0.662576687116564,1.43558282208589,-0.414110429447865,-0.596319018404986,-0.45828220858896,0.0110429447852794,0.353374233128792,"s","eez-ccamlr","Antarctica"
258600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258700,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
288100,6101,6150.66666666667,5802,5842.66666666667,5695.33333333333,5923.66666666667,5851,5795.66666666667,5692.33333333333,5687.33333333333,5557,5856.92592592593,1.04167272681283,1.05015271568324,0.99062205555942,0.997565402151299,0.972409998924983,1.01139518265807,0.998988219075865,0.98954071469675,0.971897784832139,0.9710440946774,0.948791237977197,0.00305621075396658,0.0010528845241789,-0.00228788961470144,-0.0107792610205077,-0.0118890582216675,"s","eez-ccamlr","Antarctica"
288200,9054.66666666667,9012,9225,9713,9773,10090,10071.6666666667,10420.6666666667,9924.66666666667,9803.66666666667,9064.66666666667,9472.66666666667,0.955873038215216,0.951368850728412,0.973854599197692,1.02537124357801,1.03170525723133,1.0651699626997,1.06323456963896,1.10007741572243,1.04771623618833,1.03494264198747,0.956928707157435,0.0218558660004225,0.0180941656696484,0.00669294109367301,-0.00759729748750815,-0.0277746498697971,"s","eez-ccamlr","Antarctica"
288300,4035.66666666667,3614,3545,3539.33333333333,3753.33333333333,4179.66666666667,4188,4128,3995.66666666667,3882,4154,3908.7037037037,1.03248211493817,0.924603212204482,0.90695030084806,0.905500544842943,0.960250153977354,1.06932297342114,1.07145496754631,1.05610460984508,1.02224854313735,0.993168143270005,1.06275643151561,0.049283176197471,0.0412412943573256,0.011077841474392,-0.0201516084711238,-0.00803335386364712,"s","eez-ccamlr","Antarctica"
