"rgn_id","rgn_typ","rgn_nam","habitat","pctdevR_2014_ref1979to2014","ref1979to2014","pctdevR_2014_ref1979to1995","ref1979to1995","pctdevR_2014_ref1979to2000","ref1979to2000","pctdevR_2014_ref1979to2005","ref1979to2005"
21,"eez","North Korea","seaice_edge",1,100,1,104.941176470588,1,98.5909090909091,1,97.037037037037
69,"eez","Latvia","seaice_edge",0.8,55,0.673267326732673,65.3529411764706,0.717037037037037,61.3636363636364,0.770428015564202,57.1111111111111
70,"eez","Estonia","seaice_edge",0.963317384370016,104.5,0.926046176046176,108.705882352941,0.956246401842257,105.272727272727,0.955696202531646,105.333333333333
73,"eez","Russia","seaice_edge",1,13725.8611111111,1,13278.1176470588,1,13249.2727272727,1,13402.4814814815
143,"eez","Iceland","seaice_edge",0.306008672310551,269.055555555556,0.238403451995685,345.352941176471,0.246105072463768,334.545454545455,0.260640168835737,315.888888888889
144,"eez","Jan Mayen","seaice_edge",0.0709976798143852,239.444444444444,0.0467259498787389,363.823529411765,0.047431832593532,358.409090909091,0.0536591068505962,316.814814814815
145,"eez","Greenland","seaice_edge",0.872865226171505,4305.36111111111,0.799824726134585,4698.52941176471,0.810477506886647,4636.77272727273,0.838832350923025,4480.03703703704
163,"eez","United States","seaice_edge",0.91856774449514,3360.66666666667,0.90937288811104,3394.64705882353,0.906039462625238,3407.13636363636,0.914877502634352,3374.22222222222
174,"eez","Finland","seaice_edge",0.934916260334959,262.055555555556,0.936797121007647,261.529411764706,0.932364642795364,262.772727272727,0.919388464211258,266.481481481481
175,"eez","Denmark","seaice_edge",0.925084581923635,114.944444444444,0.74328399122807,143.058823529412,0.835177912650244,127.318181818182,0.884200800739144,120.259259259259
176,"eez","Germany","seaice_edge",0.649240121580547,45.6944444444444,0.475337731699654,62.4117647058824,0.532354540511147,55.7272727272727,0.589403973509934,50.3333333333333
177,"eez","Netherlands","seaice_edge",0.287425149700599,9.27777777777778,0.172370088719899,15.4705882352941,0.207302709069494,12.8636363636364,0.230769230769231,11.5555555555556
178,"eez","Poland","seaice_edge",0,27.5,0,55.7647058823529,0,44.3181818181818,0,36.2222222222222
179,"eez","France","seaice_edge",0.640316205533597,14.0555555555556,0.397402597402597,22.6470588235294,0.482926829268293,18.6363636363636,0.551020408163265,16.3333333333333
180,"eez","United Kingdom","seaice_edge",1,100.861111111111,0.757337526205451,149.647058823529,0.909975669099757,124.545454545455,1,109.518518518519
189,"eez","Lithuania","seaice_edge",0.458274398868458,19.6388888888889,0.409090909090909,22,0.421276595744681,21.3636363636364,0.423344947735192,21.2592592592593
209,"eez","China","seaice_edge",1,176.888888888889,1,174.176470588235,1,171.681818181818,1,171.925925925926
210,"eez","Japan","seaice_edge",1,390.305555555556,1,373.294117647059,1,374.909090909091,1,384.074074074074
218,"eez","Canada","seaice_edge",0.936793525117615,9311.19444444445,0.899898855039042,9692.94117647059,0.904111955499228,9647.77272727273,0.919566439682639,9485.62962962963
222,"eez","Sweden","seaice_edge",1,250.638888888889,0.924158905151112,309.470588235294,1,276.636363636364,1,253.37037037037
223,"eez","Norway","seaice_edge",0.838409048285413,1925.47222222222,0.773300647148882,2087.58823529412,0.78193160135036,2064.54545454545,0.795557421333139,2029.18518518519
260,"fao","Arctic Sea","seaice_edge",1,674.527777777778,1,89.1764705882353,1,178.136363636364,1,297.074074074074
261,"fao","Atlantic, Northwest","seaice_edge",0.172661870503597,19.3055555555556,0.0850850850850851,39.1764705882353,0.11011011011011,30.2727272727273,0.135135135135135,24.6666666666667
262,"fao","Atlantic, Northeast","seaice_edge",0.20097244732577,102.833333333333,0.12011396011396,172.058823529412,0.12750046737708,162.090909090909,0.153931034482759,134.259259259259
272,"fao","Pacific, Northwest","seaice_edge",0.514745308310992,72.5277777777778,0.420309050772627,88.8235294117647,0.446862531737396,83.5454545454545,0.445820433436532,83.7407407407407
89,"eez","South Georgia and the South Sandwich Islands","seaice_edge",0.94556051039781,1887.41666666667,0.880191863220092,2027.58823529412,0.906717164719105,1968.27272727273,0.90697937057672,1967.7037037037
266,"fao","Atlantic, Southwest","seaice_edge",0.252606255012029,138.555555555556,0.168126589432043,208.176470588235,0.202791677640242,172.590909090909,0.233275734386571,150.037037037037
270,"fao","Indian Ocean, Eastern","seaice_edge",0,1,0,2.11764705882353,0,1.63636363636364,0,1.33333333333333
276,"fao","Pacific, Southwest","seaice_edge",1,114.666666666667,1,32.1764705882353,1,110.727272727273,1,96.037037037037
277,"fao","Pacific, Southeast","seaice_edge",0,0.0555555555555556,0,0.117647058823529,0,0.0909090909090909,0,0.0740740740740741
248100,"eez-ccamlr","Antarctica","seaice_edge",0.989746498538331,1909.91666666667,0.936490358929525,2018.52941176471,0.965485753199919,1957.90909090909,0.973246634377026,1942.2962962963
248200,"eez-ccamlr","Antarctica","seaice_edge",1,2089.94444444444,1,2127.35294117647,1,2091.40909090909,1,2106.92592592593
248400,"eez-ccamlr","Antarctica","seaice_edge",0.894245723172628,214.333333333333,0.906603598590243,211.411764705882,0.917664127675009,208.863636363636,0.917878680383115,208.814814814815
248500,"eez-ccamlr","Antarctica","seaice_edge",0.804215311499122,2419.75,0.779280128144728,2497.17647058824,0.750626808100289,2592.5,0.774658685459853,2512.07407407407
248600,"eez-ccamlr","Antarctica","seaice_edge",0.994542863181397,10251.6111111111,1,10131.3529411765,1,10050.2727272727,0.988846502004397,10310.6666666667
258410,"eez-ccamlr","Antarctica","seaice_edge",0.972173900058982,7441.05555555556,0.955785088639667,7568.64705882353,0.955379064839327,7571.86363636364,0.966557136918783,7484.2962962963
258420,"eez-ccamlr","Antarctica","seaice_edge",0.935514372163389,3525.33333333333,0.959837019790454,3436,0.932416629184605,3537.04545454545,0.927668795382804,3555.14814814815
258431,"eez-ccamlr","Antarctica","seaice_edge",1,888.527777777778,1,852.764705882353,1,871.681818181818,1,873.814814814815
258432,"eez-ccamlr","Antarctica","seaice_edge",0.996607766695357,1645.91666666667,1,1625.58823529412,0.995018565493916,1648.54545454545,1,1626.74074074074
