"rgn_id","year","count","jobs_pct"
15,1988,362916,1.71144
15,1989,400397,1.82761
15,1990,396903,1.79014
15,1991,372545,1.6258
15,1992,397460,1.67735
15,1993,454907,1.86573
15,1994,502481,2.0074
15,1995,591807,2.30486
15,1996,730397,2.68662
15,1997,978780,3.53162
15,1998,1.0163e+06,3.64122
15,1999,870818,3.10488
15,2000,1.04546e+06,3.80824
15,2001,1.05533e+06,3.61966
15,2002,1.08257e+06,3.60118
15,2003,1.0914e+06,3.56255
15,2004,1.11472e+06,3.52673
15,2005,1.15596e+06,3.57738
15,2006,1.20891e+06,3.70427
15,2007,1.33811e+06,3.98726
15,2008,1.16662e+06,3.42231
15,2009,1.23921e+06,3.53461
15,2010,1.13076e+06,3.13643
15,2011,1.15011e+06,3.09234
15,2012,1.23984e+06,3.29741
15,2013,1.25708e+06,3.29788
15,2014,1.25977e+06,3.29077
15,2015,1.29281e+06,3.23617
15,2016,1.31883e+06,3.22754
15,2017,1.34799e+06,3.22194
15,2018,1.3843e+06,3.23333
15,2019,1.42214e+06,3.24775
15,2020,1.46009e+06,3.25988
15,2021,1.49939e+06,3.27214
15,2022,1.53839e+06,3.28548
15,2023,1.58052e+06,3.30439
15,2024,1.62535e+06,3.32807
15,2025,1.66741e+06,3.34884
16,1988,282649,3.82065
16,1989,272246,3.52698
16,1990,280916,3.57491
16,1991,301251,3.92744
16,1992,294111,3.85235
16,1993,301362,3.93558
16,1994,342236,4.33253
16,1995,355629,4.34306
16,1996,368648,4.44022
16,1997,372716,4.4548
16,1998,383006,4.49681
16,1999,383480,4.42155
16,2000,447682,5.02891
16,2001,461060,5.11414
16,2002,464266,5.05125
16,2003,454775,4.83951
16,2004,474574,4.96512
16,2005,467431,4.731
16,2006,471936,4.66191
16,2007,486717,4.66481
16,2008,481639,4.48809
16,2009,483054,4.47048
16,2010,488083,4.42815
16,2011,491718,4.38483
16,2012,501801,4.42237
16,2013,496192,4.328
16,2014,504637,4.35784
16,2015,495464,4.20707
16,2016,480993,4.00519
16,2017,486855,3.98195
16,2018,491888,3.95452
16,2019,495540,3.91093
16,2020,500975,3.88303
16,2021,506424,3.85533
16,2022,514647,3.85253
16,2023,526732,3.88145
16,2024,539385,3.91597
16,2025,549436,3.93689
17,1988,5507,0.379917
17,1989,11461,0.761552
17,1990,23521,1.50274
17,1991,20861,1.29868
17,1992,35198,2.14888
17,1993,25898,1.55405
17,1994,21847,1.27464
17,1995,19322,1.08712
17,1996,20529,1.12689
17,1997,20467,1.08255
17,1998,23052,1.17548
17,1999,26110,1.29332
17,2000,27772,1.3297
17,2001,28604,1.33013
17,2002,44453,2.00858
17,2003,37884,1.66598
17,2004,40157,1.71873
17,2005,33072,1.37735
17,2006,22120,0.897474
17,2007,21421,0.847706
17,2008,19998,0.772812
17,2009,33884,1.27471
17,2010,26716,0.980854
17,2011,21430,0.76653
17,2012,18557,0.645652
17,2013,17922,0.608689
17,2014,16194,0.534978
17,2015,14871,0.47833
17,2016,15225,0.476846
17,2017,15999,0.487908
17,2018,16761,0.497718
17,2019,17795,0.514526
17,2020,18871,0.531295
17,2021,19547,0.536969
17,2022,20005,0.536534
17,2023,20433,0.535348
17,2024,20862,0.534221
17,2025,21291,0.532888
18,1988,17357,7.79299
18,1989,22461,9.59515
18,1990,24234,10.2164
18,1991,23052,9.44302
18,1992,23452,9.29879
18,1993,23789,9.20762
18,1994,25764,9.68407
18,1995,25854,9.43237
18,1996,25199,9.02891
18,1997,26285,9.31347
18,1998,27763,9.78767
18,1999,27528,9.65428
18,2000,26982,9.38771
18,2001,28672,9.86825
18,2002,31574,10.7236
18,2003,32414,10.8596
18,2004,32798,10.8429
18,2005,37129,12.1355
18,2006,34342,11.3938
18,2007,32493,10.9542
18,2008,40801,13.6749
18,2009,37149,12.253
18,2010,42139,13.7266
18,2011,40719,13.1041
18,2012,41026,13.0894
18,2013,41518,12.4193
18,2014,41309,12.2647
18,2015,40992,11.9959
18,2016,42804,12.3836
18,2017,44457,12.7162
18,2018,46809,13.2375
18,2019,48799,13.6445
18,2020,50544,13.9735
18,2021,52537,14.3859
18,2022,54330,14.7978
18,2023,56480,15.318
18,2024,58152,15.7049
18,2025,60551,16.2883
20,1988,492791,2.92122
20,1989,471199,2.68329
20,1990,478659,2.64675
20,1991,488561,2.6198
20,1992,486491,2.55922
20,1993,489536,2.54509
20,1994,466633,2.35098
20,1995,484889,2.37523
20,1996,470459,2.25607
20,1997,493455,2.32609
20,1998,575323,2.88565
20,1999,528596,2.61671
20,2000,533675,2.52265
20,2001,571007,2.64706
20,2002,568131,2.56259
20,2003,518336,2.34109
20,2004,529061,2.34511
20,2005,488875,2.13893
20,2006,482751,2.08525
20,2007,484862,2.06924
20,2008,519333,2.20272
20,2009,536808,2.2838
20,2010,534870,2.2449
20,2011,529420,2.18388
20,2012,577887,2.34161
20,2013,592587,2.36422
20,2014,626547,2.44717
20,2015,639082,2.47503
20,2016,644203,2.48755
20,2017,653139,2.51966
20,2018,664732,2.56471
20,2019,678993,2.62603
20,2020,689591,2.67811
20,2021,696097,2.71634
20,2022,700638,2.75099
20,2023,705319,2.78926
20,2024,707483,2.81807
20,2025,712593,2.85909
24,1988,13392,0.360582
24,1989,11966,0.312628
24,1990,18886,0.479915
24,1991,9139,0.227063
24,1992,52931,1.28322
24,1993,53141,1.25313
24,1994,37150,0.852179
24,1995,52830,1.17273
24,1996,92485,1.98343
24,1997,94918,1.94256
24,1998,127825,2.4891
24,1999,204583,3.83129
24,2000,314050,5.68671
24,2001,389483,6.76318
24,2002,441432,7.36748
24,2003,377961,6.07904
24,2004,523476,8.12463
24,2005,592081,8.83937
24,2006,609677,8.77014
24,2007,576908,8.00283
24,2008,556950,7.46854
24,2009,643787,8.41022
24,2010,706288,8.99508
24,2011,850687,10.595
24,2012,925924,11.2959
24,2013,950027,11.5108
24,2014,985409,11.7116
24,2015,1.04493e+06,12.2157
24,2016,1.11517e+06,12.8268
24,2017,1.19042e+06,13.4957
24,2018,1.26703e+06,14.1609
24,2019,1.32001e+06,14.5471
24,2020,1.36791e+06,14.8674
24,2021,1.42528e+06,15.2846
24,2022,1.4738e+06,15.5988
24,2023,1.52298e+06,15.9119
24,2024,1.57978e+06,16.2956
24,2025,1.64039e+06,16.7057
25,1988,1.38506e+06,4.98851
25,1989,1.38143e+06,4.81092
25,1990,1.54263e+06,5.08143
25,1991,1.35467e+06,4.6414
25,1992,1.42592e+06,4.73527
25,1993,1.45495e+06,4.76124
25,1994,1.46446e+06,4.88706
25,1995,1.59011e+06,5.14212
25,1996,1.49777e+06,4.86517
25,1997,1.63204e+06,5.19454
25,1998,1.69031e+06,5.61481
25,1999,1.65294e+06,5.3906
25,2000,1.81988e+06,5.81567
25,2001,1.93113e+06,6.01519
25,2002,1.97647e+06,5.97826
25,2003,1.82746e+06,5.40014
25,2004,2.01119e+06,5.79112
25,2005,1.75414e+06,4.97526
25,2006,1.94522e+06,5.451
25,2007,1.94287e+06,5.35971
25,2008,2.04937e+06,5.53635
25,2009,1.97585e+06,5.2401
25,2010,1.88091e+06,4.94489
25,2011,1.84549e+06,4.79788
25,2012,2.29893e+06,5.90361
25,2013,2.56164e+06,6.58402
25,2014,2.21017e+06,5.78665
25,2015,2.21559e+06,5.73789
25,2016,2.28473e+06,5.85043
25,2017,2.36079e+06,5.98509
25,2018,2.45114e+06,6.16013
25,2019,2.55721e+06,6.38796
25,2020,2.67073e+06,6.64365
25,2021,2.79094e+06,6.92367
25,2022,2.92253e+06,7.24234
25,2023,3.09304e+06,7.66327
25,2024,3.28215e+06,8.14248
25,2025,3.47551e+06,8.63994
28,1988,1334,1.88235
28,1989,1552,2.13016
28,1990,1202,1.6409
28,1991,2208,2.90272
28,1992,1930,2.44201
28,1993,2020,2.50801
28,1994,4469,5.35419
28,1995,4942,5.71224
28,1996,5788,6.4528
28,1997,6668,7.16137
28,1998,4641,4.83808
28,1999,5183,5.23306
28,2000,5037,4.93071
28,2001,3229,3.06671
28,2002,3473,3.20301
28,2003,2977,2.66447
28,2004,3423,2.97638
28,2005,3899,3.29169
28,2006,3940,3.23228
28,2007,3751,2.99079
28,2008,3198,2.47869
28,2009,3131,2.36266
28,2010,3365,2.46607
28,2011,3369,2.40453
28,2012,3536,2.45659
28,2013,3393,2.28857
28,2014,3560,2.30388
28,2015,3638,2.27923
28,2016,3881,2.35496
28,2017,4087,2.39058
28,2018,4252,2.39879
28,2019,4374,2.38271
28,2020,4454,2.34405
28,2021,4545,2.31265
28,2022,4639,2.28046
28,2023,4722,2.2437
28,2024,4773,2.19401
28,2025,4820,2.16189
31,1988,3624,17.2579
31,1989,4357,19.8054
31,1990,4698,19.5731
31,1991,4457,18.5707
31,1992,4395,18.3136
31,1993,4683,18.7312
31,1994,5477,21.9091
31,1995,5729,22.0353
31,1996,5272,20.2771
31,1997,5175,18.4834
31,1998,5062,17.4566
31,1999,5652,18.2327
31,2000,6545,20.4531
31,2001,6714,20.345
31,2002,6671,19.6192
31,2003,6475,19.6217
31,2004,6569,19.9058
31,2005,7040,20.1154
31,2006,8566,22.5431
31,2007,10956,27.3887
31,2008,12653,30.8607
31,2009,12250,29.2063
31,2010,10958,25.8034
31,2011,11667,27.1199
31,2012,11200,25.7011
31,2013,10444,23.6582
31,2014,10271,22.9444
31,2015,10648,23.5049
31,2016,11149,24.3437
31,2017,11729,25.3551
31,2018,12150,26.0306
31,2019,12470,26.4777
31,2020,12776,26.8858
31,2021,12966,27.1361
31,2022,13139,27.3799
31,2023,13310,27.6176
31,2024,13478,27.847
31,2025,13639,28.0601
32,1988,5482,3.56807
32,1989,5689,3.63413
32,1990,5906,3.70421
32,1991,5384,3.32148
32,1992,5005,3.03827
32,1993,4842,2.89297
32,1994,5694,3.34939
32,1995,5481,3.17969
32,1996,6144,3.51604
32,1997,6482,3.65975
32,1998,6781,3.78324
32,1999,7445,4.09957
32,2000,7975,4.32664
32,2001,7815,3.97229
32,2002,8482,4.12832
32,2003,8480,4.18902
32,2004,7876,3.8852
32,2005,8456,3.9744
32,2006,7484,3.27718
32,2007,6995,2.96348
32,2008,7077,2.95494
32,2009,6677,2.82264
32,2010,6670,2.75446
32,2011,7221,2.95858
32,2012,7493,3.03591
32,2013,7707,3.16117
32,2014,8345,3.23914
32,2015,8831,3.28912
32,2016,9327,3.31881
32,2017,9711,3.32581
32,2018,9959,3.34621
32,2019,10192,3.36761
32,2020,10416,3.38897
32,2021,10609,3.41463
32,2022,10765,3.44523
32,2023,10947,3.47912
32,2024,11135,3.5143
32,2025,11336,3.55324
37,1988,36909,8.53107
37,1989,32673,7.49106
37,1990,36775,8.37365
37,1991,36087,8.15779
37,1992,38522,8.60628
37,1993,36895,8.14846
37,1994,41730,9.11625
37,1995,43962,9.54656
37,1996,46375,10.0249
37,1997,47524,10.1721
37,1998,48533,10.2175
37,1999,50481,10.5059
37,2000,50721,10.46
37,2001,58527,11.8934
37,2002,56815,11.5197
37,2003,55976,11.2177
37,2004,61686,12.2345
37,2005,66027,13.0179
37,2006,72538,14.0769
37,2007,79318,15.1458
37,2008,73441,13.525
37,2009,63965,11.7195
37,2010,68245,12.2281
37,2011,65256,12.338
37,2012,64397,12.021
37,2013,59268,10.7369
37,2014,60154,10.8657
37,2015,60487,10.8961
37,2016,62766,11.1032
37,2017,64980,11.3075
37,2018,66473,11.442
37,2019,67440,11.4708
37,2020,68216,11.4402
37,2021,68578,11.3398
37,2022,69454,11.2326
37,2023,70799,11.1364
37,2024,72341,11.0386
37,2025,73622,10.9027
39,1988,5261,11.0023
39,1989,4959,10.0836
39,1990,6297,12.4711
39,1991,5541,10.6478
39,1992,8509,15.8695
39,1993,7933,14.3135
39,1994,11129,19.3457
39,1995,11358,18.9611
39,1996,14198,22.615
39,1997,14203,21.5329
39,1998,15674,22.54
39,1999,14698,20.0678
39,2000,15450,19.9495
39,2001,18409,22.236
39,2002,18457,20.865
39,2003,22188,23.4189
39,2004,22484,22.2117
39,2005,8982,8.32243
39,2006,16505,14.3472
39,2007,59768,50.0418
39,2008,48932,39.4711
39,2009,52576,40.9471
39,2010,55863,42.0535
39,2011,45225,32.9429
39,2012,41957,29.6456
39,2013,46626,32.1096
39,2014,47939,32.2378
39,2015,48182,31.7035
39,2016,49026,31.6265
39,2017,50388,31.9306
39,2018,51553,32.1542
39,2019,51800,31.8621
39,2020,52009,31.6743
39,2021,51811,31.2869
39,2022,51506,30.8418
39,2023,51344,30.4893
39,2024,51539,30.3527
39,2025,51634,30.2363
40,1988,103515,1.77024
40,1989,109112,1.86596
40,1990,144448,2.52327
40,1991,155170,2.7019
40,1992,173040,2.96726
40,1993,175382,2.92027
40,1994,179163,2.90669
40,1995,177417,2.84217
40,1996,156548,2.43188
40,1997,177102,2.66499
40,1998,193103,2.6384
40,1999,206710,2.83464
40,2000,220888,3.01056
40,2001,213136,2.96309
40,2002,265558,3.71293
40,2003,288569,3.96871
40,2004,300656,4.15001
40,2005,266659,3.58564
40,2006,261266,3.24748
40,2007,246597,3.10336
40,2008,226323,2.80733
40,2009,207078,2.57111
40,2010,221727,2.74119
40,2011,254206,3.11061
40,2012,277696,3.48573
40,2013,300189,3.69167
40,2014,351878,4.29899
40,2015,342555,4.16121
40,2016,347120,4.19848
40,2017,351980,4.24453
40,2018,358084,4.30523
40,2019,366945,4.39857
40,2020,377207,4.50805
40,2021,388246,4.62646
40,2022,399107,4.74068
40,2023,411354,4.86966
40,2024,423434,4.99335
40,2025,438000,5.1791
41,1988,51145,1.04574
41,1989,54059,1.11351
41,1990,60654,1.23009
41,1991,51492,1.01901
41,1992,76987,1.45713
41,1993,87424,1.5686
41,1994,86901,1.47978
41,1995,86399,1.40907
41,1996,70420,1.10827
41,1997,112968,1.72589
41,1998,110647,1.63068
41,1999,104699,1.49516
41,2000,118151,1.63953
41,2001,124416,1.67929
41,2002,140184,1.84354
41,2003,144655,1.85399
41,2004,145745,1.82847
41,2005,206132,2.6308
41,2006,205101,2.57056
41,2007,224413,2.68646
41,2008,238770,2.66982
41,2009,261112,2.90669
41,2010,219838,2.07996
41,2011,241944,2.16502
41,2012,241019,2.1552
41,2013,248265,2.16585
41,2014,262593,2.2348
41,2015,268179,2.2232
41,2016,272056,2.19497
41,2017,280878,2.21089
41,2018,291738,2.23818
41,2019,303510,2.26683
41,2020,315855,2.29031
41,2021,324037,2.27833
41,2022,333114,2.26602
41,2023,341674,2.25218
41,2024,349030,2.23366
41,2025,357628,2.22735
42,1988,35713,1.58557
42,1989,40289,1.73286
42,1990,42887,1.78357
42,1991,39835,1.59017
42,1992,45558,1.75165
42,1993,42979,1.59554
42,1994,57177,2.05303
42,1995,63766,2.214
42,1996,44782,1.5068
42,1997,64506,2.10462
42,1998,76617,2.42452
42,1999,82738,2.53898
42,2000,72297,2.15
42,2001,75016,2.16418
42,2002,88226,2.46748
42,2003,68971,1.86979
42,2004,141876,3.71786
42,2005,142683,3.62119
42,2006,173350,4.22665
42,2007,180948,4.24343
42,2008,180217,4.06451
42,2009,178612,3.87341
42,2010,203905,4.2605
42,2011,202237,4.08882
42,2012,231890,4.54125
42,2013,233394,4.46793
42,2014,340115,6.35809
42,2015,306268,5.59064
42,2016,291650,5.19902
42,2017,287345,5.00222
42,2018,289404,4.91999
42,2019,293292,4.86922
42,2020,298959,4.84699
42,2021,305435,4.83592
42,2022,312559,4.83509
42,2023,320736,4.84766
42,2024,328673,4.85356
42,2025,336581,4.85622
43,1988,93722,2.88672
43,1989,91370,2.69752
43,1990,125023,3.52337
43,1991,127206,3.51904
43,1992,130098,3.55962
43,1993,177425,4.82991
43,1994,203829,5.45507
43,1995,177520,4.61862
43,1996,150277,3.80906
43,1997,191609,4.77075
43,1998,201156,4.9918
43,1999,217554,5.41534
43,2000,116580,2.91573
43,2001,115683,2.82815
43,2002,121383,2.90175
43,2003,134851,3.14986
43,2004,170391,3.89346
43,2005,185022,4.13537
43,2006,188775,4.08856
43,2007,196464,4.12127
43,2008,179365,3.64609
43,2009,165541,3.26034
43,2010,198694,3.78918
43,2011,219413,4.04879
43,2012,215826,3.85148
43,2013,209619,3.63416
43,2014,206436,3.47968
43,2015,208811,3.42454
43,2016,215670,3.42847
43,2017,222126,3.42594
43,2018,228716,3.42555
43,2019,236011,3.43547
43,2020,242314,3.43077
43,2021,249364,3.42395
43,2022,256267,3.41555
43,2023,263072,3.40636
43,2024,270108,3.40059
43,2025,276746,3.39025
47,1988,18838,0.927416
47,1989,20325,0.962389
47,1990,28134,1.28514
47,1991,31950,1.36848
47,1992,38598,1.54514
47,1993,45353,1.6912
47,1994,53421,1.86259
47,1995,37484,1.23516
47,1996,36173,1.13639
47,1997,45994,1.38423
47,1998,46305,1.3418
47,1999,52357,1.4613
47,2000,56695,1.52219
47,2001,81118,2.09676
47,2002,79089,1.95841
47,2003,86729,2.06082
47,2004,91026,2.0709
47,2005,94880,2.07155
47,2006,105846,2.21814
47,2007,128018,2.57008
47,2008,151514,2.92186
47,2009,154150,2.85241
47,2010,172747,3.07755
47,2011,138674,2.37684
47,2012,138728,2.28568
47,2013,182265,3.04732
47,2014,189485,3.05768
47,2015,188980,2.95164
47,2016,190236,2.86411
47,2017,192077,2.78764
47,2018,193523,2.70761
47,2019,196498,2.65034
47,2020,199796,2.61268
47,2021,202546,2.56144
47,2022,204971,2.50963
47,2023,207758,2.46424
47,2024,210863,2.42437
47,2025,216262,2.41222
48,1988,3783,0.816628
48,1989,5210,1.07518
48,1990,5897,1.13567
48,1991,5936,1.05759
48,1992,5709,0.934666
48,1993,6329,0.955815
48,1994,6798,0.963164
48,1995,7841,1.06887
48,1996,13138,1.76289
48,1997,12815,1.7289
48,1998,16864,2.30845
48,1999,17201,2.37654
48,2000,18357,2.5417
48,2001,22990,3.14172
48,2002,23898,3.16186
48,2003,24240,3.07377
48,2004,25209,3.05975
48,2005,25230,2.93438
48,2006,20030,2.24623
48,2007,23128,2.50441
48,2008,21043,2.17716
48,2009,25765,2.47259
48,2010,26379,2.28209
48,2011,29472,2.24048
48,2012,35900,2.36886
48,2013,38765,2.64108
48,2014,44452,2.78635
48,2015,49331,2.86299
48,2016,51711,2.95942
48,2017,53337,3.0106
48,2018,55168,3.07184
48,2019,57203,3.1426
48,2020,59484,3.22485
48,2021,62338,3.33814
48,2022,64765,3.429
48,2023,67536,3.53585
48,2024,70489,3.64983
48,2025,71821,3.74563
50,1988,494464,11.9272
50,1989,511972,11.8152
50,1990,545123,12.139
50,1991,551118,11.8675
50,1992,569965,11.8072
50,1993,603270,12.1542
50,1994,613196,12.0769
50,1995,282722,5.49542
50,1996,270507,5.24526
50,1997,279211,5.45241
50,1998,326525,6.41585
50,1999,322447,6.30547
50,2000,313221,5.83637
50,2001,434709,7.76063
50,2002,450001,7.57507
50,2003,443260,6.95272
50,2004,528828,7.76219
50,2005,416614,5.7932
50,2006,359450,4.77802
50,2007,427412,5.50339
50,2008,466497,5.81863
50,2009,616670,7.56837
50,2010,630344,7.49704
50,2011,632500,7.26548
50,2012,570090,6.30843
50,2013,560718,6.004
50,2014,602767,6.22628
50,2015,649791,6.47898
50,2016,674264,6.5031
50,2017,696170,6.49389
50,2018,722896,6.52149
50,2019,751958,6.57192
50,2020,781572,6.6241
50,2021,811650,6.71021
50,2022,842360,6.80151
50,2023,871783,6.88508
50,2024,905301,7.00234
50,2025,942283,7.14625
51,1988,56825,7.40851
51,1989,34798,4.38409
51,1990,35923,4.32985
51,1991,29084,5.34631
51,1992,25472,4.41293
51,1993,17210,2.8557
51,1994,21244,3.37654
51,1995,28141,3.24333
51,1996,29737,3.15446
51,1997,31534,3.13325
51,1998,38982,3.75071
51,1999,32934,3.02984
51,2000,34240,2.88458
51,2001,36090,2.87017
51,2002,38263,2.84168
51,2003,38531,2.66045
51,2004,40254,2.49857
51,2005,39015,2.17841
51,2006,39301,2.03001
51,2007,42091,2.04634
51,2008,39474,1.92263
51,2009,50709,2.46292
51,2010,43342,2.05072
51,2011,36498,1.67335
51,2012,42086,1.855
51,2013,43246,1.831
51,2014,40384,1.64787
51,2015,42074,1.65829
51,2016,42507,1.63707
51,2017,43264,1.62898
51,2018,44095,1.624
51,2019,45838,1.65207
51,2020,47857,1.68875
51,2021,50375,1.73777
51,2022,52000,1.75687
51,2023,54277,1.79679
51,2024,56264,1.82574
51,2025,58964,1.87628
52,1988,6708,670768
52,1989,7709,770887
52,1990,8411,841094
52,1991,8549,854877
52,1992,8931,893137
52,1993,18092,1.8092e+06
52,1994,21073,2.10733e+06
52,1995,17301,1.73007e+06
52,1996,16757,1.67567e+06
52,1997,16453,1.6453e+06
52,1998,18788,1.87876e+06
52,1999,25874,2.58741e+06
52,2000,21527,2.15273e+06
52,2001,22483,2.24831e+06
52,2002,24690,2.46903e+06
52,2003,23053,2.30529e+06
52,2004,28400,2.84005e+06
52,2005,28148,2.81483e+06
52,2006,30826,7.68531
52,2007,32441,6.35508
52,2008,32388,5.55056
52,2009,41572,6.51971
52,2010,44388,6.5127
52,2011,30958,4.40604
52,2012,28899,4.04593
52,2013,29808,4.04226
52,2014,31030,4.0645
52,2015,32151,4.06765
52,2016,34106,4.16932
52,2017,34907,4.12342
52,2018,36052,4.11715
52,2019,36836,4.13147
52,2020,37669,4.14336
52,2021,38480,4.1802
52,2022,39138,4.20155
52,2023,39777,4.22032
52,2024,40482,4.24562
52,2025,41314,4.28355
53,1988,510523,1.78976
53,1989,584869,1.988
53,1990,649325,2.20709
53,1991,721869,2.39267
53,1992,681935,2.3402
53,1993,644584,2.13509
53,1994,764132,2.46018
53,1995,738391,2.33078
53,1996,727096,2.28431
53,1997,762388,2.3012
53,1998,833549,2.37073
53,1999,883386,2.39141
53,2000,915824,2.52154
53,2001,961605,2.57665
53,2002,934508,2.40357
53,2003,1.06197e+06,2.67903
53,2004,1.15569e+06,2.75165
53,2005,1.21811e+06,2.88379
53,2006,1.30341e+06,2.77616
53,2007,1.29211e+06,2.71168
53,2008,1.2958e+06,2.63964
53,2009,1.38183e+06,2.72068
53,2010,1.45042e+06,2.72584
53,2011,1.39563e+06,2.59217
53,2012,1.33938e+06,2.43857
53,2013,1.35362e+06,2.41674
53,2014,1.3965e+06,2.42518
53,2015,1.42811e+06,2.41483
53,2016,1.46356e+06,2.4196
53,2017,1.49329e+06,2.4147
53,2018,1.52129e+06,2.40709
53,2019,1.54771e+06,2.39716
53,2020,1.57826e+06,2.39371
53,2021,1.61326e+06,2.39545
53,2022,1.64783e+06,2.39629
53,2023,1.68305e+06,2.39785
53,2024,1.71913e+06,2.40036
53,2025,1.75967e+06,2.40793
54,1988,27514,2.75136e+06
54,1989,35504,3.55036e+06
54,1990,42114,4.21141e+06
54,1991,39221,3.9221e+06
54,1992,46905,4.69052e+06
54,1993,38999,3.89991e+06
54,1994,50356,5.03558e+06
54,1995,62369,6.2369e+06
54,1996,68621,6.86209e+06
54,1997,72211,7.22113e+06
54,1998,69960,6.99599e+06
54,1999,84386,8.4386e+06
54,2000,83918,4.82843
54,2001,94915,4.92043
54,2002,107910,4.95909
54,2003,108369,4.64306
54,2004,107841,4.38555
54,2005,159033,5.67975
54,2006,155315,5.0005
54,2007,180099,4.71092
54,2008,223132,4.55185
54,2009,221125,4.51368
54,2010,274444,5.59633
54,2011,260037,5.14189
54,2012,268987,5.13162
54,2013,285748,5.24559
54,2014,307098,5.44498
54,2015,323800,5.57256
54,2016,331861,5.60308
54,2017,344639,5.71054
54,2018,355254,5.77878
54,2019,366794,5.85924
54,2020,379605,5.9567
54,2021,393730,6.09471
54,2022,404514,6.17792
54,2023,408922,6.16278
54,2024,414428,6.16427
54,2025,419665,6.16489
56,1988,1155,1.32666
56,1989,807,0.925509
56,1990,1518,1.72169
56,1991,1736,1.9282
56,1992,1168,1.26168
56,1993,1656,1.72516
56,1994,2305,2.31349
56,1995,2665,2.58286
56,1996,3728,3.44789
56,1997,5288,4.73995
56,1998,5320,4.55434
56,1999,5624,4.5422
56,2000,8163,6.20687
56,2001,10421,7.73659
56,2002,12026,8.54856
56,2003,12911,8.79452
56,2004,14249,9.31064
56,2005,14766,9.58782
56,2006,22752,13.0419
56,2007,24901,14.2242
56,2008,25838,14.0673
56,2009,22739,12.1119
56,2010,25223,12.7786
56,2011,27338,13.7629
56,2012,27349,14.1682
56,2013,30652,14.9679
56,2014,30114,13.6019
56,2015,32188,13.8546
56,2016,34561,14.3677
56,2017,36396,14.8049
56,2018,38462,15.2399
56,2019,41173,15.9938
56,2020,43501,16.5472
56,2021,45655,17.1309
56,2022,47997,17.7849
56,2023,50563,18.5225
56,2024,53241,19.2836
56,2025,55569,19.8999
59,1988,104344,2.78529
59,1989,106866,2.80932
59,1990,97679,2.54024
59,1991,98834,2.56212
59,1992,101804,2.64238
59,1993,88688,2.31683
59,1994,84493,2.21679
