"rgn_id","year","score","rgn_name"
14,2006,0.763754,"Taiwan"
14,2007,0.749508,"Taiwan"
14,2008,0.745408,"Taiwan"
14,2009,0.742812,"Taiwan"
14,2010,0.744812,"Taiwan"
14,2011,0.752026,"Taiwan"
14,2012,0.754185,"Taiwan"
14,2013,0.755399,"Taiwan"
14,2014,0.750304,"Taiwan"
15,2006,0.567971,"Philippines"
15,2007,0.569523,"Philippines"
15,2008,0.5843,"Philippines"
15,2009,0.557838,"Philippines"
15,2010,0.565381,"Philippines"
15,2011,0.583276,"Philippines"
15,2012,0.604631,"Philippines"
15,2013,0.612241,"Philippines"
15,2014,0.6284,"Philippines"
16,2006,0.739745,"Australia"
16,2007,0.73874,"Australia"
16,2008,0.742842,"Australia"
16,2009,0.736232,"Australia"
16,2010,0.730235,"Australia"
16,2011,0.730035,"Australia"
16,2012,0.730747,"Australia"
16,2013,0.727478,"Australia"
16,2014,0.726295,"Australia"
20,2006,0.724115,"South Korea"
20,2007,0.770925,"South Korea"
20,2008,0.753698,"South Korea"
20,2009,0.714852,"South Korea"
20,2010,0.704314,"South Korea"
20,2011,0.717256,"South Korea"
20,2012,0.731449,"South Korea"
20,2013,0.715932,"South Korea"
20,2014,0.708317,"South Korea"
24,2006,0.491407,"Cambodia"
24,2007,0.497338,"Cambodia"
24,2008,0.504538,"Cambodia"
24,2009,0.500972,"Cambodia"
24,2010,0.518624,"Cambodia"
24,2011,0.55045,"Cambodia"
24,2012,0.572178,"Cambodia"
24,2013,0.57229,"Cambodia"
24,2014,0.555072,"Cambodia"
25,2006,0.679586,"Thailand"
25,2007,0.670899,"Thailand"
25,2008,0.657484,"Thailand"
25,2009,0.651113,"Thailand"
25,2010,0.644304,"Thailand"
25,2011,0.645513,"Thailand"
25,2012,0.645292,"Thailand"
25,2013,0.648955,"Thailand"
25,2014,0.665238,"Thailand"
31,2006,NA,"Seychelles"
31,2007,NA,"Seychelles"
31,2008,NA,"Seychelles"
31,2009,NA,"Seychelles"
31,2010,NA,"Seychelles"
31,2011,NA,"Seychelles"
31,2012,0.586219,"Seychelles"
31,2013,0.585946,"Seychelles"
31,2014,0.558277,"Seychelles"
37,2006,0.596738,"Mauritius"
37,2007,0.594806,"Mauritius"
37,2008,0.606589,"Mauritius"
37,2009,0.602464,"Mauritius"
37,2010,0.616635,"Mauritius"
37,2011,0.616382,"Mauritius"
37,2012,0.621459,"Mauritius"
37,2013,0.635644,"Mauritius"
37,2014,0.645143,"Mauritius"
40,2006,0.549585,"Sri Lanka"
40,2007,0.569926,"Sri Lanka"
40,2008,0.574227,"Sri Lanka"
40,2009,0.572777,"Sri Lanka"
40,2010,0.606658,"Sri Lanka"
40,2011,0.618177,"Sri Lanka"
40,2012,0.598697,"Sri Lanka"
40,2013,0.602602,"Sri Lanka"
40,2014,0.598515,"Sri Lanka"
41,2006,0.451765,"Mozambique"
41,2007,0.430765,"Mozambique"
41,2008,0.449614,"Mozambique"
41,2009,0.460128,"Mozambique"
41,2010,0.474932,"Mozambique"
41,2011,0.473003,"Mozambique"
41,2012,0.452297,"Mozambique"
41,2013,0.470861,"Mozambique"
41,2014,0.463565,"Mozambique"
42,2006,0.477664,"Madagascar"
42,2007,0.480213,"Madagascar"
42,2008,0.483491,"Madagascar"
42,2009,0.488253,"Madagascar"
42,2010,0.494046,"Madagascar"
42,2011,0.480485,"Madagascar"
42,2012,0.482623,"Madagascar"
42,2013,0.488432,"Madagascar"
42,2014,0.487838,"Madagascar"
43,2006,0.531886,"Kenya"
43,2007,0.515893,"Kenya"
43,2008,0.548468,"Kenya"
43,2009,0.523605,"Kenya"
43,2010,0.52074,"Kenya"
43,2011,0.545933,"Kenya"
43,2012,0.535483,"Kenya"
43,2013,0.549306,"Kenya"
43,2014,0.561984,"Kenya"
47,2006,NA,"Yemen"
47,2007,NA,"Yemen"
47,2008,NA,"Yemen"
47,2009,NA,"Yemen"
47,2010,NA,"Yemen"
47,2011,0.436846,"Yemen"
47,2012,0.423598,"Yemen"
47,2013,0.426159,"Yemen"
47,2014,0.422588,"Yemen"
48,2006,NA,"Oman"
48,2007,0.633298,"Oman"
48,2008,0.650453,"Oman"
48,2009,0.641625,"Oman"
48,2010,0.658277,"Oman"
48,2011,0.662664,"Oman"
48,2012,0.664787,"Oman"
48,2013,0.663508,"Oman"
48,2014,0.637415,"Oman"
50,2006,NA,"Saudi Arabia"
50,2007,0.649754,"Saudi Arabia"
50,2008,0.674941,"Saudi Arabia"
50,2009,0.678071,"Saudi Arabia"
50,2010,0.706872,"Saudi Arabia"
50,2011,0.738321,"Saudi Arabia"
50,2012,0.742128,"Saudi Arabia"
50,2013,0.729157,"Saudi Arabia"
50,2014,0.722805,"Saudi Arabia"
51,2006,0.669178,"Kuwait"
51,2007,0.665261,"Kuwait"
51,2008,0.654824,"Kuwait"
51,2009,0.646615,"Kuwait"
51,2010,0.655435,"Kuwait"
51,2011,0.659434,"Kuwait"
51,2012,0.652072,"Kuwait"
51,2013,0.651245,"Kuwait"
51,2014,0.643802,"Kuwait"
52,2006,0.617455,"Bahrain"
52,2007,0.631619,"Bahrain"
52,2008,0.652432,"Bahrain"
52,2009,0.648844,"Bahrain"
52,2010,0.649124,"Bahrain"
52,2011,0.648051,"Bahrain"
52,2012,0.660881,"Bahrain"
52,2013,0.63633,"Bahrain"
52,2014,0.639359,"Bahrain"
53,2006,0.545172,"Pakistan"
53,2007,0.538617,"Pakistan"
53,2008,0.52183,"Pakistan"
53,2009,0.511697,"Pakistan"
53,2010,0.49767,"Pakistan"
53,2011,0.511258,"Pakistan"
53,2012,0.502776,"Pakistan"
53,2013,0.487172,"Pakistan"
53,2014,0.488324,"Pakistan"
54,2006,0.64334,"United Arab Emirates"
54,2007,0.642209,"United Arab Emirates"
54,2008,0.668544,"United Arab Emirates"
54,2009,0.702589,"United Arab Emirates"
54,2010,0.698467,"United Arab Emirates"
54,2011,0.698709,"United Arab Emirates"
54,2012,0.724022,"United Arab Emirates"
54,2013,0.72947,"United Arab Emirates"
54,2014,0.760933,"United Arab Emirates"
56,2006,NA,"Cape Verde"
56,2007,NA,"Cape Verde"
56,2008,NA,"Cape Verde"
56,2009,NA,"Cape Verde"
56,2010,0.502078,"Cape Verde"
56,2011,0.510983,"Cape Verde"
56,2012,0.506652,"Cape Verde"
56,2013,0.504359,"Cape Verde"
56,2014,0.525038,"Cape Verde"
59,2006,0.722314,"Belgium"
59,2007,0.72864,"Belgium"
59,2008,0.733787,"Belgium"
59,2009,0.727404,"Belgium"
59,2010,0.724389,"Belgium"
59,2011,0.742867,"Belgium"
59,2012,0.744408,"Belgium"
59,2013,0.733536,"Belgium"
59,2014,0.739668,"Belgium"
61,2006,0.652685,"Tunisia"
61,2007,0.655978,"Tunisia"
61,2008,0.654611,"Tunisia"
61,2009,0.642741,"Tunisia"
61,2010,0.664336,"Tunisia"
61,2011,0.639269,"Tunisia"
61,2012,NA,"Tunisia"
61,2013,0.580382,"Tunisia"
61,2014,0.565871,"Tunisia"
62,2006,0.582431,"Morocco"
62,2007,0.583194,"Morocco"
62,2008,0.582257,"Morocco"
62,2009,0.575848,"Morocco"
62,2010,0.582652,"Morocco"
62,2011,0.594978,"Morocco"
62,2012,0.592478,"Morocco"
62,2013,0.587839,"Morocco"
62,2014,0.600962,"Morocco"
64,2006,0.459445,"Mauritania"
64,2007,0.465621,"Mauritania"
64,2008,0.448035,"Mauritania"
64,2009,0.46464,"Mauritania"
64,2010,0.448915,"Mauritania"
64,2011,0.457242,"Mauritania"
64,2012,0.473761,"Mauritania"
64,2013,0.455213,"Mauritania"
64,2014,0.427976,"Mauritania"
65,2006,0.501219,"Gambia"
65,2007,0.51299,"Gambia"
65,2008,0.554726,"Gambia"
65,2009,0.565004,"Gambia"
65,2010,0.557247,"Gambia"
65,2011,0.548881,"Gambia"
65,2012,0.547156,"Gambia"
65,2013,0.524785,"Gambia"
65,2014,0.50364,"Gambia"
66,2006,NA,"Senegal"
66,2007,0.515266,"Senegal"
66,2008,0.533392,"Senegal"
66,2009,0.540124,"Senegal"
66,2010,0.524899,"Senegal"
66,2011,0.528136,"Senegal"
66,2012,0.522279,"Senegal"
66,2013,0.528481,"Senegal"
66,2014,0.528293,"Senegal"
67,2006,NA,"Libya"
67,2007,0.550393,"Libya"
67,2008,0.55038,"Libya"
67,2009,0.557059,"Libya"
67,2010,0.534118,"Libya"
67,2011,NA,"Libya"
67,2012,0.525554,"Libya"
67,2013,0.533223,"Libya"
67,2014,0.497421,"Libya"
68,2006,0.605035,"Malta"
68,2007,0.600832,"Malta"
68,2008,0.616118,"Malta"
68,2009,0.613927,"Malta"
68,2010,0.61937,"Malta"
68,2011,0.618939,"Malta"
68,2012,0.629945,"Malta"
68,2013,0.64277,"Malta"
68,2014,0.635338,"Malta"
69,2006,0.638656,"Latvia"
69,2007,0.629528,"Latvia"
69,2008,0.608216,"Latvia"
69,2009,0.579643,"Latvia"
69,2010,0.59122,"Latvia"
69,2011,0.606309,"Latvia"
69,2012,0.620911,"Latvia"
69,2013,0.628261,"Latvia"
69,2014,0.642232,"Latvia"
70,2006,0.689147,"Estonia"
70,2007,0.677755,"Estonia"
70,2008,0.667242,"Estonia"
70,2009,0.651453,"Estonia"
70,2010,0.658301,"Estonia"
70,2011,0.659637,"Estonia"
70,2012,0.663337,"Estonia"
70,2013,0.664378,"Estonia"
70,2014,0.673488,"Estonia"
71,2006,0.568508,"Bulgaria"
71,2007,0.561212,"Bulgaria"
71,2008,0.576323,"Bulgaria"
71,2009,0.57467,"Bulgaria"
71,2010,0.589545,"Bulgaria"
71,2011,0.594637,"Bulgaria"
71,2012,0.610426,"Bulgaria"
71,2013,0.615502,"Bulgaria"
71,2014,0.623912,"Bulgaria"
72,2006,0.568774,"Romania"
72,2007,0.567395,"Romania"
72,2008,0.586131,"Romania"
72,2009,0.58646,"Romania"
72,2010,0.59441,"Romania"
72,2011,0.58224,"Romania"
72,2012,0.58122,"Romania"
72,2013,0.589337,"Romania"
72,2014,0.614516,"Romania"
73,2006,0.590546,"Russia"
73,2007,0.598559,"Russia"
73,2008,0.616314,"Russia"
73,2009,0.593282,"Russia"
73,2010,0.605417,"Russia"
73,2011,0.602133,"Russia"
73,2012,0.599604,"Russia"
73,2013,0.606561,"Russia"
73,2014,0.624281,"Russia"
74,2006,0.535707,"Georgia"
74,2007,0.547323,"Georgia"
74,2008,0.551421,"Georgia"
74,2009,0.544189,"Georgia"
74,2010,0.552033,"Georgia"
74,2011,0.564586,"Georgia"
74,2012,0.58178,"Georgia"
74,2013,0.593003,"Georgia"
74,2014,0.602775,"Georgia"
75,2006,0.576396,"Ukraine"
75,2007,0.567896,"Ukraine"
75,2008,0.583682,"Ukraine"
75,2009,0.564566,"Ukraine"
75,2010,0.557272,"Ukraine"
75,2011,0.571428,"Ukraine"
75,2012,0.591318,"Ukraine"
75,2013,0.578801,"Ukraine"
75,2014,0.591235,"Ukraine"
76,2006,0.591032,"Turkey"
76,2007,0.606696,"Turkey"
76,2008,0.59259,"Turkey"
76,2009,0.594408,"Turkey"
76,2010,0.606784,"Turkey"
76,2011,0.61152,"Turkey"
76,2012,0.636048,"Turkey"
76,2013,0.635867,"Turkey"
76,2014,0.637483,"Turkey"
77,2006,NA,"Syria"
77,2007,0.558702,"Syria"
77,2008,0.570653,"Syria"
77,2009,0.537669,"Syria"
77,2010,0.540831,"Syria"
77,2011,0.549958,"Syria"
77,2012,NA,"Syria"
77,2013,NA,"Syria"
77,2014,NA,"Syria"
78,2006,NA,"Lebanon"
78,2007,NA,"Lebanon"
78,2008,NA,"Lebanon"
78,2009,NA,"Lebanon"
78,2010,0.555255,"Lebanon"
78,2011,0.563691,"Lebanon"
78,2012,0.55401,"Lebanon"
78,2013,0.538717,"Lebanon"
78,2014,0.525038,"Lebanon"
79,2006,0.751224,"Israel"
