"rgn_id","score"
14,0.621429
15,0.518571
16,0.711429
20,0.624286
24,0.462857
25,0.608571
31,0.571429
37,0.557143
40,0.542857
41,0.401429
42,0.427143
43,0.511429
47,0.374286
48,0.541429
50,0.542857
51,0.465714
52,0.55
53,0.417143
54,0.632857
56,0.494286
59,0.644286
61,0.505714
62,0.544286
64,0.377143
65,0.457143
66,0.448571
68,0.594286
69,0.572857
70,0.602857
71,0.578571
72,0.54
73,0.582857
74,0.525714
76,0.582857
78,0.478571
79,0.522857
80,0.622857
81,0.607143
82,0.46
84,0.418571
96,0.395714
101,0.527143
102,0.582857
106,0.43
114,0.392857
115,0.5
116,0.558571
124,0.582857
126,0.53
129,0.611429
130,0.585714
131,0.481429
132,0.532857
133,0.487143
134,0.487143
135,0.622857
136,0.501429
138,0.554286
139,0.454286
143,0.648571
162,0.662857
163,0.731429
166,0.512857
167,0.465714
168,0.468571
171,0.624286
172,0.557143
173,0.521429
174,0.638571
175,0.625714
176,0.745714
177,0.667143
178,0.582857
179,0.748571
180,0.731429
181,0.647143
182,0.758571
183,0.662857
184,0.711429
186,0.535714
187,0.614286
188,0.595714
189,0.554286
190,0.584286
191,0.474286
194,0.368571
195,0.435714
196,0.398571
197,0.421429
198,0.417143
200,0.371429
202,0.478571
203,0.574286
204,0.414286
205,0.388571
206,0.63
207,0.514286
208,0.694286
209,0.658571
210,0.705714
214,0.498571
215,0.512857
216,0.577143
218,0.702857
222,0.635714
223,0.645714
224,0.577143
255,0.497143
