"","rgn_id","pressure_score"
"1",185,0
"2",208,0.00174999999999997
"3",177,0.00590909090909097
"4",180,0.010364525
"5",176,0.0240973
"6",175,0.03275
"7",182,0.035864
"8",16,0.0383333333333335
"9",79,0.057984133333333
"10",222,0.0607142857142855
"11",174,0.07875
"12",179,0.081004333333333
"13",20,0.0816
"14",218,0.0982788283179521
"15",181,0.0994773896015793
"16",162,0.1105
"17",223,0.114733286643658
"18",80,0.120912056254273
"19",210,0.1437
"20",183,0.148347091836735
"21",190,0.163424067059171
"22",224,0.172588725998032
"23",184,0.179214788528395
"24",163,0.181675
"25",70,0.189147838703886
"26",59,0.199977717866667
"27",188,0.230040518939394
"28",54,0.232030851637781
"29",143,0.240285714285714
"30",51,0.285
"31",69,0.292599277306973
"32",8,0.3
"33",77,0.309872622737245
"34",68,0.314927272727273
"35",52,0.343250545738588
"36",71,0.3557
"37",50,0.3572782037315
"38",116,0.381678234284391
"39",178,0.397710237403154
"40",189,0.398887245715082
"41",214,0.406057602463194
"42",215,0.413617916997387
"43",81,0.452797959183673
"44",73,0.456698817136873
"45",169,0.462227306761459
"46",76,0.465483524208821
"47",135,0.468222630626883
"48",67,0.48224264961826
"49",187,0.487083003746231
"50",48,0.494503752850937
"51",101,0.509008442064277
"52",140,0.513849513612105
"53",84,0.529693990140144
"54",172,0.536867935563161
"55",247,0.541090294412479
"56",164,0.547940245926254
"57",75,0.554742293827235
"58",173,0.563295152976533
"59",61,0.570858827748355
"60",32,0.57106028489951
"61",129,0.585064298146092
"62",117,0.588577986257832
"63",72,0.591244801452773
"64",62,0.591475610655478
"65",232,0.593946219813193
"66",102,0.595095401654344
"67",130,0.596740907785582
"68",191,0.600147637349447
"69",186,0.601055461943031
"70",206,0.601719998590722
"71",167,0.603520392860157
"72",112,0.608143711762722
"73",18,0.619340166681166
"74",25,0.62165624346112
"75",74,0.625582495519098
"76",168,0.631392499442532
"77",139,0.640217366755829
"78",133,0.645605564544742
"79",138,0.651641963984856
"80",151,0.653468757356572
"81",123,0.662101233096156
"82",198,0.667567027750578
"83",78,0.669289937674535
"84",17,0.671824226142351
"85",56,0.673860457008722
"86",132,0.677186007793792
"87",82,0.678867456247978
"88",192,0.684201523825296
"89",171,0.685843483352251
"90",137,0.688138954190432
"91",45,0.690367685184472
"92",7,0.691264073782145
"93",136,0.691296885478383
"94",126,0.692450315958357
"95",46,0.705139524121295
"96",39,0.710174929574341
"97",131,0.715314787406043
"98",104,0.717214389380951
"99",49,0.722416289517653
"100",166,0.723528785069821
"101",200,0.726128508910223
"102",231,0.726524796887958
"103",115,0.731663542495876
"104",40,0.740508653089769
"105",64,0.74072121134822
"106",42,0.746290641254056
"107",205,0.75190869402058
"108",47,0.753380536987716
"109",37,0.762759444913544
"110",199,0.763416717206478
"111",24,0.768804555741392
"112",197,0.77384536538267
"113",21,0.776734179804583
"114",41,0.779659212672829
"115",193,0.780887557367568
"116",11,0.783067794888374
"117",14,0.793282282124088
"118",209,0.798311483586179
"119",216,0.800842811685442
"120",194,0.807536405518169
"121",97,0.809627523847901
"122",43,0.810109596465758
"123",15,0.811567927412537
"124",100,0.823951803087485
"125",207,0.825531515986258
"126",66,0.837126569838557
"127",96,0.841574456661929
"128",134,0.842676338079848
"129",108,0.843491890905597
"130",202,0.847881073419273
"131",106,0.850447633129432
"132",53,0.858480421397766
"133",65,0.862928192181851
"134",203,0.868091296793389
"135",195,0.878861330412423
"136",114,0.898555182794908
"137",196,0.923142664350856
"138",204,0.93086108929784
"139",98,0.933703233229775
"140",99,0.954503454545454
"141",1,NA
"142",2,NA
"143",3,NA
"144",4,NA
"145",5,NA
"146",6,NA
"147",9,NA
"148",10,NA
"149",12,NA
"150",13,NA
"151",19,NA
"152",26,NA
"153",28,NA
"154",29,NA
"155",30,NA
"156",31,NA
"157",33,NA
"158",34,NA
"159",35,NA
"160",36,NA
"161",38,NA
"162",44,NA
"163",55,NA
"164",57,NA
"165",58,NA
"166",60,NA
"167",63,NA
"168",85,NA
"169",86,NA
"170",88,NA
"171",89,NA
"172",90,NA
"173",91,NA
"174",92,NA
"175",93,NA
"176",94,NA
"177",95,NA
"178",103,NA
"179",105,NA
"180",107,NA
"181",110,NA
"182",111,NA
"183",113,NA
"184",118,NA
"185",119,NA
"186",120,NA
"187",121,NA
"188",122,NA
"189",124,NA
"190",125,NA
"191",127,NA
"192",141,NA
"193",144,NA
"194",145,NA
"195",146,NA
"196",147,NA
"197",148,NA
"198",149,NA
"199",150,NA
"200",152,NA
"201",153,NA
"202",154,NA
"203",155,NA
"204",156,NA
"205",157,NA
"206",158,NA
"207",159,NA
"208",161,NA
"209",212,NA
"210",213,NA
"211",219,NA
"212",220,NA
"213",221,NA
"214",227,NA
"215",228,NA
"216",237,NA
"217",244,NA
"218",245,NA
"219",248,NA
"220",249,NA
"221",250,NA
