"","rgn_id","WasteIndexCoeff"
"1",82,0.033572
"2",84,0.346399166663825
"3",151,0.409767
"4",200,0
"5",172,0.11746875
"6",16,0.923333333333333
"7",255,0.1314649
"8",52,0.642690277777778
"9",204,0
"10",59,0.600044564266667
"11",164,0.022801
"12",99,8.4e-05
"13",108,0.00208333333333334
"14",232,0.0317954617330804
"15",171,0.108687777777778
"16",117,0.060025
"17",247,0.3784
"18",71,0.2886
"19",24,0
"20",197,0
"21",218,0.804199488333333
"22",56,0.194
"23",224,0.688484293939394
"24",209,0.18179912237635
"25",132,0.046
"26",100,0.0018
"27",130,0.009
"28",187,0.132329178571429
"29",112,0.091885
"30",81,0.0944040816326532
"31",199,0
"32",175,0.9345
"33",46,0
"34",123,0.0299
"35",115,0.0590422764227641
"36",137,0.064
"37",214,0.494981389584615
"38",134,0.0062
"39",104,0.0125
"40",45,0
"41",70,0.752707438016528
"42",18,0.039
"43",174,0.8425
"44",179,0.837991333333334
"45",169,0.1724995
"46",198,0
"47",65,0.004
"48",74,0
"49",176,0.9518054
"50",106,0.102483870966
"51",80,0.873333333333333
"52",136,0.05373
"53",194,0.00751111111111112
"54",193,0
"55",167,0
"56",114,0
"57",133,0.15535
"58",143,0.519428571428571
"59",203,0.1048760328495
"60",216,0.000175
"61",191,0.027741753594
"62",192,0.082906617814625
"63",181,0.874655833333333
"64",79,0.884031733333334
"65",184,0.914375955170658
"66",195,0.006
"67",166,0.1
"68",210,0.7126
"69",215,0.423046483050847
"70",43,0.00519793939393939
"71",51,0.43
"72",69,0.49625
"73",78,0.1508356164172
"74",97,0
"75",67,0.180838323353293
"76",189,0.4582
"77",42,0.0053125
"78",206,0.0864
"79",39,0.0464517655357143
"80",68,0.370145454545455
"81",11,0
"82",64,0
"83",37,0.0543888888888888
"84",135,0.374474987011556
"85",185,1
"86",186,0.051
"87",62,0.3939325
"88",41,0.025
"89",205,0
"90",101,0.13
"91",177,0.988181818181818
"92",162,0.779
"93",131,0.084
"94",196,0.0108171624
"95",21,0
"96",223,0.770533426712685
"97",48,0.134
"98",53,0.0351774841248791
"99",8,0.4
"100",129,0.20149375
"101",17,0
"102",138,0.209755
"103",15,0.0053125
"104",178,0.607272727272727
"105",183,0.703305816326531
"106",116,0.57
"107",190,0.673151865881658
"108",32,0.1242825
"109",72,0.13055
"110",73,0.215
"111",50,0.285443592537
"112",66,0.020625
"113",96,0
"114",208,0.9965
"115",188,0.539918962121212
"116",7,0
"117",102,0.2785875
"118",20,0.8368
"119",182,0.928272
"120",40,0
"121",49,0
"122",168,1e-04
"123",222,0.878571428571429
"124",77,0.821708542752
"125",14,0.0459085
"126",202,0.00425
"127",25,0.16
"128",231,0.003
"129",98,0
"130",126,0.0525064489795918
"131",61,0.277731021668479
"132",76,0.489315272727273
"133",75,0.147
"134",54,0.6706395
"135",180,0.97927095
"136",163,0.63665
"137",173,0.06675
"138",139,0.149382909090909
"139",207,0.001375
"140",47,0.0048795
"141",140,0.37197375
