"rgn_id","habitat","km2"
1,"soft_bottom",174.65
2,"soft_bottom",82.9588
3,"soft_bottom",3370.75
4,"soft_bottom",347.554
5,"soft_bottom",14232.2
6,"soft_bottom",1017.34
7,"soft_bottom",9662.52
8,"soft_bottom",130.988
9,"soft_bottom",7479.39
10,"soft_bottom",30.5638
11,"soft_bottom",2848.54
13,"soft_bottom",405.188
14,"soft_bottom",70749.9
15,"soft_bottom",41759.7
16,"soft_bottom",2020290
17,"soft_bottom",138961
18,"soft_bottom",10557.6
19,"soft_bottom",3182.13
20,"soft_bottom",242359
21,"soft_bottom",34884.6
24,"soft_bottom",47881.2
25,"soft_bottom",217852
26,"soft_bottom",6372.11
28,"soft_bottom",920.406
29,"soft_bottom",1433
30,"soft_bottom",142.34
31,"soft_bottom",37211
32,"soft_bottom",227.918
33,"soft_bottom",383.357
34,"soft_bottom",185.129
37,"soft_bottom",26415
38,"soft_bottom",14723
39,"soft_bottom",6541.52
40,"soft_bottom",27371.2
41,"soft_bottom",76127.4
42,"soft_bottom",83879.2
43,"soft_bottom",7244.49
44,"soft_bottom",45473.7
45,"soft_bottom",58878.9
46,"soft_bottom",1251.37
47,"soft_bottom",50455.6
48,"soft_bottom",49598.9
49,"soft_bottom",15940.3
50,"soft_bottom",89984.1
51,"soft_bottom",11851.8
52,"soft_bottom",7651.42
53,"soft_bottom",49108.1
54,"soft_bottom",52969.6
55,"soft_bottom",1779.69
56,"soft_bottom",4776.68
57,"soft_bottom",796.405
58,"soft_bottom",5102.4
59,"soft_bottom",3461.57
60,"soft_bottom",48.902
61,"soft_bottom",33004.5
62,"soft_bottom",50788.3
63,"soft_bottom",61305.7
64,"soft_bottom",28059.3
65,"soft_bottom",4926.88
66,"soft_bottom",22515.9
67,"soft_bottom",42420.8
68,"soft_bottom",5325.96
69,"soft_bottom",28203.4
70,"soft_bottom",36344.7
71,"soft_bottom",8997.98
72,"soft_bottom",21809.4
73,"soft_bottom",3804040
74,"soft_bottom",3203.96
75,"soft_bottom",70876.5
76,"soft_bottom",47192.2
77,"soft_bottom",1099.42
78,"soft_bottom",1114.27
79,"soft_bottom",3892.95
80,"soft_bottom",69452.3
81,"soft_bottom",3457.2
82,"soft_bottom",5523.31
84,"soft_bottom",6581.69
85,"soft_bottom",155.439
86,"soft_bottom",489.02
88,"soft_bottom",1019.96
89,"soft_bottom",23155.1
90,"soft_bottom",264.595
92,"soft_bottom",52.395
93,"soft_bottom",45543.5
94,"soft_bottom",6338.05
95,"soft_bottom",172985
96,"soft_bottom",24414.3
97,"soft_bottom",18678.8
98,"soft_bottom",367.639
100,"soft_bottom",4662.29
101,"soft_bottom",84990
102,"soft_bottom",148115
103,"soft_bottom",1603.29
104,"soft_bottom",8018.19
106,"soft_bottom",22098.5
107,"soft_bottom",22.7045
108,"soft_bottom",84.7053
110,"soft_bottom",90247.8
111,"soft_bottom",4875.36
112,"soft_bottom",58845.7
113,"soft_bottom",239.271
114,"soft_bottom",3417.03
115,"soft_bottom",8434.73
116,"soft_bottom",7330.07
117,"soft_bottom",2385.72
118,"soft_bottom",1757.85
119,"soft_bottom",231.411
120,"soft_bottom",2673.89
121,"soft_bottom",133.607
122,"soft_bottom",367.639
123,"soft_bottom",427.02
124,"soft_bottom",174.65
125,"soft_bottom",1407.68
126,"soft_bottom",22097.6
127,"soft_bottom",1264.47
129,"soft_bottom",10426.6
130,"soft_bottom",10264.2
131,"soft_bottom",25957.4
132,"soft_bottom",19309.3
133,"soft_bottom",30537.6
134,"soft_bottom",15147.4
135,"soft_bottom",389560
136,"soft_bottom",14289
137,"soft_bottom",33347.7
138,"soft_bottom",79863.2
139,"soft_bottom",88524.1
140,"soft_bottom",597.304
141,"soft_bottom",24231.8
143,"soft_bottom",108038
144,"soft_bottom",884.603
145,"soft_bottom",402710
147,"soft_bottom",11623.8
148,"soft_bottom",308.258
149,"soft_bottom",7.85926
150,"soft_bottom",824.349
153,"soft_bottom",192.115
154,"soft_bottom",10.479
155,"soft_bottom",1481.03
157,"soft_bottom",35.8033
158,"soft_bottom",27.944
159,"soft_bottom",235.778
161,"soft_bottom",310.877
162,"soft_bottom",263603
163,"soft_bottom",2035180
164,"soft_bottom",1486.27
166,"soft_bottom",8536.03
167,"soft_bottom",47858.5
168,"soft_bottom",51899.9
169,"soft_bottom",42140.5
171,"soft_bottom",647227
172,"soft_bottom",795146
173,"soft_bottom",66949.5
174,"soft_bottom",78581.2
175,"soft_bottom",99114.8
176,"soft_bottom",56146.5
177,"soft_bottom",64142
178,"soft_bottom",31909.5
179,"soft_bottom",86723.4
180,"soft_bottom",501538
181,"soft_bottom",128928
182,"soft_bottom",66099
183,"soft_bottom",20614
184,"soft_bottom",102427
186,"soft_bottom",4048.39
187,"soft_bottom",46211.6
188,"soft_bottom",192.988
189,"soft_bottom",6132.84
190,"soft_bottom",30995.2
191,"soft_bottom",114093
192,"soft_bottom",628.741
193,"soft_bottom",36451.2
194,"soft_bottom",48218.3
195,"soft_bottom",9917.51
196,"soft_bottom",82.9588
197,"soft_bottom",9638.07
198,"soft_bottom",982.407
199,"soft_bottom",813.87
200,"soft_bottom",37769
202,"soft_bottom",17022.3
203,"soft_bottom",345184
204,"soft_bottom",59217.8
205,"soft_bottom",185349
206,"soft_bottom",312095
207,"soft_bottom",354562
208,"soft_bottom",533.556
209,"soft_bottom",797434
210,"soft_bottom",253409
212,"soft_bottom",581.585
213,"soft_bottom",1830340
214,"soft_bottom",43385.7
216,"soft_bottom",1585900
218,"soft_bottom",2721990
219,"soft_bottom",7775.43
220,"soft_bottom",6.11276
221,"soft_bottom",1263.59
222,"soft_bottom",147902
223,"soft_bottom",462488
224,"soft_bottom",202413
227,"soft_bottom",1547.4
228,"soft_bottom",1193.73
231,"soft_bottom",3093.05
232,"soft_bottom",10.479
237,"soft_bottom",116.142
247,"soft_bottom",3077.34
248,"soft_bottom",1291.54
249,"soft_bottom",7.85926
255,"soft_bottom",170780
260,"soft_bottom",61204.4
261,"soft_bottom",28778
262,"soft_bottom",1840.81
264,"soft_bottom",34.93
266,"soft_bottom",8396.31
267,"soft_bottom",1419.03
268,"soft_bottom",58.5078
269,"soft_bottom",32287.6
270,"soft_bottom",155.439
271,"soft_bottom",1856.53
273,"soft_bottom",1.7465
274,"soft_bottom",89.9448
276,"soft_bottom",1638.22
277,"soft_bottom",1115.14
278,"soft_bottom",5.2395
