"","rgn_id","pressure.score"
"1",1,0
"2",2,0.00924698341337298
"3",3,1
"4",4,1
"5",5,1
"6",6,0.00244757622860129
"7",7,0.155915782619351
"8",8,1
"9",9,0.0940439985246691
"10",10,0
"11",11,0.52633839392241
"12",12,1
"13",13,0.452043385742162
"14",14,0.046586549529655
"15",15,0.334765542004577
"16",16,1
"17",17,0.0771021691016532
"18",18,0.810722824341579
"19",19,0.0962059166140459
"20",20,0.421875908102747
"21",21,0.000666402715265426
"22",24,0.146878022179036
"23",25,0.581142394359757
"24",26,0.0868518028212544
"25",28,0
"26",29,1
"27",30,1
"28",31,0.247155269489743
"29",32,0.144244113579488
"30",33,0
"31",34,0
"32",35,0
"33",36,0
"34",37,0.0735703846118522
"35",38,1
"36",39,0.0461366480983215
"37",40,0.0435930799145344
"38",41,0.732469742490411
"39",42,0.279669501476213
"40",43,0.430985675430858
"41",44,0
"42",45,0
"43",46,0
"44",47,0.253198996483319
"45",48,0.152617163815049
"46",49,0
"47",50,0.0453121651901683
"48",51,0.0172512505373297
"49",52,0
"50",53,0.331530811316517
"51",54,1
"52",55,0.602084852373579
"53",56,0
"54",57,0.635814672344313
"55",58,0.879744755243614
"56",59,1
"57",60,1
"58",61,0.000116561461861499
"59",62,0.160783500577009
"60",63,0.613822295876581
"61",64,1
"62",65,0.174166756792717
"63",66,1
"64",67,0
"65",68,0.907497759029275
"66",69,1
"67",70,1
"68",71,1
"69",72,1
"70",73,0.700500868382387
"71",74,0.179319738398495
"72",75,0.502560747000783
"73",76,0.0332374204728566
"74",77,0
"75",78,0.0014841192663454
"76",79,0.0247331841449699
"77",80,0.378239157440322
"78",81,0.136901114793827
"79",82,0.0711088131904565
"80",84,0.00691884924356135
"81",85,0.0140336571802955
"82",86,0.0224245383664251
"83",88,1
"84",89,1
"85",90,1
"86",91,0
"87",92,0
"88",93,0
"89",94,1
"90",95,0
"91",96,0
"92",97,0
"93",98,0
"94",99,0
"95",100,1
"96",101,1
"97",102,0.836193610408514
"98",103,0
"99",104,0.674820828832991
"100",105,0
"101",106,0
"102",107,0
"103",108,0.43459067397044
"104",110,0.0137119607014583
"105",111,0.194851385891784
"106",112,0.658201760261489
"107",113,0.227847851876397
"108",114,0
"109",115,1
"110",116,0.866910932850056
"111",117,0.00882971740027131
"112",118,0
"113",119,0
"114",120,0.623264162181213
"115",121,0
"116",122,0.0174991813250628
"117",123,0
"118",124,0.0140958447305774
"119",125,0.00246586224356614
"120",126,0.0375410865351567
"121",127,0.206586481099356
"122",129,0.55165036228186
"123",130,0.584781206858738
"124",131,1
"125",132,0.705864377445775
"126",133,1
"127",134,1
"128",135,1
"129",136,0.896871131923547
"130",137,1
"131",138,0.659077855061041
"132",139,0.77795187951397
"133",140,1
"134",141,0.0394334168702517
"135",143,0.520229378863576
"136",144,1
"137",145,1
"138",146,0.0178371717431793
"139",147,0
"140",148,0
"141",149,1
"142",150,1
"143",151,0.919945986615207
"144",152,0
"145",153,0.00130130275671831
"146",154,0
"147",155,0.012561291289525
"148",156,0
"149",157,1
"150",158,1
"151",159,1
"152",161,0
"153",162,0.256488360119146
"154",163,0.516541764832526
"155",164,1
"156",166,1
"157",167,0.0219938494093235
"158",168,1
"159",169,1
"160",171,1
"161",172,1
"162",173,0.29725623166825
"163",174,1
"164",175,1
"165",176,1
"166",177,1
"167",178,1
"168",179,1
"169",180,1
"170",181,0.987441899934704
"171",182,0.832783993613486
"172",183,1
"173",184,1
"174",185,0
"175",186,0
"176",187,1
"177",188,1
"178",189,1
"179",190,0
"180",191,0.274629547988485
"181",192,0
"182",193,1
"183",194,0.719348810359972
"184",195,0.0279401358709821
"185",196,0.0409924497603582
"186",197,0.0640395399284414
"187",198,0.570721171579453
"188",199,0.560691019172272
"189",200,0.00802071401419307
"190",202,1
"191",203,0.192958401975882
"192",204,0.518813927366612
"193",205,0.0176862729010903
"194",206,0.0402822159701638
"195",207,1
"196",208,0
"197",209,0.133423213650783
"198",210,0.696277601016805
"199",212,0
"200",213,0.00115690393218428
"201",214,0.923195675459101
"202",215,0
"203",216,0.782565619429016
"204",218,0.151798368840984
"205",219,0.0436672279226158
"206",220,0.571127321004144
"207",221,1
"208",222,0.908705681478983
"209",223,1
"210",224,0.773806347160083
"211",227,0.0783371311258284
"212",228,0
"213",231,0.509939357134143
"214",232,0.477144344130045
"215",237,0.0706880509822291
"216",244,0.0569724590006025
"217",245,0.0411821011302718
"218",247,0.0207846968086952
"219",248,0.20528303177688
"220",249,0
"221",250,0
