"sp_id","pressure_score"
248100,0.412776243135474
248200,0.426334459261355
248300,0.362660741885592
248400,0.340006900045259
248500,0.308894367755336
248600,0.445668429477119
258410,0.412267666853869
258420,0.456070785759287
258431,0.456368476192247
258432,0.439862432477369
258441,0.418937741285165
258442,0.406534288310943
258510,0.307745200166429
258520,0.374204805056331
258600,0.312944958770853
258700,0.297950825870512
288100,0.344379101926039
288200,0.425175039508803
288300,0.413360786097438
