"sp_id","pressure_score"
248100,0.406052055445342
248200,0.438271463717658
248300,0.318081782862587
248400,0.342909649160293
248500,0.308579998470829
248600,0.433488226877834
258410,0.420725719969324
258420,0.488235305517274
258431,0.479133803270181
258432,0.454538425545096
258441,0.442279822531595
258442,0.442260146635482
258510,0.311623352732419
258520,0.388020323229604
258600,0.324889855558023
258700,0.312353334736223
288100,0.372813261232936
288200,0.463663732121999
288300,0.425755541223953
