loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source
10544,0,0,2,2,aquamaps
10545,0,-0.5,1,1,aquamaps
10979,0,-0.5,1,1,aquamaps
10981,0.1,-0.25,4,4,aquamaps
10982,0.08,-0.1,5,5,aquamaps
10983,0.08,-0.1,5,5,aquamaps
10984,0.08,-0.1,5,5,aquamaps
10985,0.1,-0.25,4,4,aquamaps
10986,0.1,-0.25,4,4,aquamaps
10987,0.1,-0.25,4,4,aquamaps
10988,0.133333333333333,-0.166666666666667,3,3,aquamaps
10989,0.1,-0.25,4,4,aquamaps
10990,0.133333333333333,-0.166666666666667,3,3,aquamaps
10991,0.133333333333333,-0.166666666666667,3,3,aquamaps
11107,0.0666666666666667,0,6,6,aquamaps
11108,0.08,-0.1,5,5,aquamaps
11109,0.08,-0.1,5,5,aquamaps
11110,0.08,-0.1,5,5,aquamaps
11111,0.08,-0.1,5,5,aquamaps
11112,0.08,-0.1,5,5,aquamaps
11113,0.08,-0.1,5,5,aquamaps
11114,0.08,-0.1,5,5,aquamaps
11115,0.0666666666666667,0,6,6,aquamaps
11116,0.0666666666666667,0,6,6,aquamaps
11117,0.08,-0.1,5,5,aquamaps
11118,0.0666666666666667,0,6,6,aquamaps
11119,0.08,-0.1,5,5,aquamaps
11120,0.133333333333333,-0.166666666666667,3,3,aquamaps
11121,0.133333333333333,-0.166666666666667,3,3,aquamaps
11122,0.133333333333333,-0.166666666666667,3,3,aquamaps
11123,0.1,0,4,4,aquamaps
11124,0.1,0,4,4,aquamaps
11125,0.0666666666666667,0,6,6,aquamaps
11126,0,0,2,2,aquamaps
11127,0,0,2,2,aquamaps
11128,0,0,2,2,aquamaps
11129,0,0,2,2,aquamaps
11130,0,0,2,2,aquamaps
11131,0,0,2,2,aquamaps
11132,0,0,2,2,aquamaps
11133,0,0,2,2,aquamaps
11134,0,0,2,2,aquamaps
11135,0,0,2,2,aquamaps
11136,0,0,2,2,aquamaps
11137,0,0,2,2,aquamaps
11246,0,0,2,2,aquamaps
11247,0,0,2,2,aquamaps
11248,0,0,2,2,aquamaps
11249,0,0,2,2,aquamaps
11250,0,0,2,2,aquamaps
11252,0,0,2,2,aquamaps
11253,0,0,2,2,aquamaps
11254,0,0,2,2,aquamaps
11255,0,0,2,2,aquamaps
11256,0,0,2,2,aquamaps
11257,0,0,2,2,aquamaps
11258,0,0,2,2,aquamaps
11259,0,0,2,2,aquamaps
11260,0,0,2,2,aquamaps
11263,0,0,2,2,aquamaps
11264,0,0,2,2,aquamaps
11265,0,0,2,2,aquamaps
11266,0,0,2,2,aquamaps
11267,0,0,2,2,aquamaps
11268,0,0,2,2,aquamaps
11269,0,0,2,2,aquamaps
11270,0,0,2,2,aquamaps
11271,0,0,2,2,aquamaps
11272,0,0,2,2,aquamaps
11273,0,0,2,2,aquamaps
11274,0,0,2,2,aquamaps
11275,0,-0.166666666666667,3,3,aquamaps
11276,0,0,2,2,aquamaps
11277,0,0,2,2,aquamaps
11278,0,0,2,2,aquamaps
11279,0,0,2,2,aquamaps
11280,0,0,2,2,aquamaps
11281,0,0,2,2,aquamaps
11282,0,0,2,2,aquamaps
11697,0.1,-0.25,4,4,aquamaps
11698,0.1,-0.25,4,4,aquamaps
11699,0.08,-0.1,5,5,aquamaps
11700,0.08,-0.1,5,5,aquamaps
11701,0.133333333333333,-0.166666666666667,3,3,aquamaps
11702,0.1,-0.25,4,4,aquamaps
11703,0.1,-0.25,4,4,aquamaps
11704,0.1,-0.25,4,4,aquamaps
11706,0.133333333333333,-0.166666666666667,3,3,aquamaps
11745,0.0571428571428571,0,7,7,aquamaps
11746,0.0571428571428571,0,7,7,aquamaps
11747,0.0571428571428571,0,7,7,aquamaps
11748,0.0666666666666667,0,6,6,aquamaps
11749,0.0666666666666667,0,6,6,aquamaps
11750,0.0571428571428571,0,7,7,aquamaps
11751,0.0571428571428571,0,7,7,aquamaps
11752,0.0571428571428571,0,7,7,aquamaps
11753,0.0571428571428571,0,7,7,aquamaps
11754,0.0571428571428571,0,7,7,aquamaps
11755,0.0571428571428571,0,7,7,aquamaps
11756,0,0,3,3,aquamaps
11828,0.08,-0.1,5,5,aquamaps
11829,0.08,-0.1,5,5,aquamaps
11830,0.08,-0.1,5,5,aquamaps
11831,0.08,-0.1,5,5,aquamaps
11832,0.08,-0.1,5,5,aquamaps
11833,0.08,-0.1,5,5,aquamaps
11834,0.0666666666666667,0,6,6,aquamaps
11838,0.0666666666666667,0,6,6,aquamaps
11839,0.08,-0.1,5,5,aquamaps
11840,0.133333333333333,-0.166666666666667,3,3,aquamaps
11841,0.1,0,4,4,aquamaps
11842,0.1,0,4,4,aquamaps
11843,0.133333333333333,-0.166666666666667,3,3,aquamaps
11844,0.08,-0.1,5,5,aquamaps
11845,0.08,-0.1,5,5,aquamaps
11846,0.0666666666666667,0,6,6,aquamaps
11847,0.0666666666666667,0,6,6,aquamaps
11848,0.0666666666666667,0,6,6,aquamaps
11849,0.0666666666666667,0,6,6,aquamaps
11850,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11851,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11852,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11853,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11854,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11855,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11856,0.05,0,8,8,aquamaps
11857,0.0571428571428571,0.0714285714285714,7,7,aquamaps
11858,0,-0.166666666666667,3,3,aquamaps
11859,0,0,2,2,aquamaps
11860,0,-0.166666666666667,3,3,aquamaps
11861,0,-0.166666666666667,3,3,aquamaps
11966,0,0,2,2,aquamaps
11967,0,0,2,2,aquamaps
11968,0,0,2,2,aquamaps
11969,0,0,2,2,aquamaps
11970,0,0,2,2,aquamaps
11971,0,0,2,2,aquamaps
11972,0,0,2,2,aquamaps
11973,0,0,2,2,aquamaps
11974,0,0,4,4,aquamaps
11975,0,-0.166666666666667,3,3,aquamaps
11976,0,-0.166666666666667,3,3,aquamaps
11977,0,-0.166666666666667,3,3,aquamaps
11978,0,-0.166666666666667,3,3,aquamaps
11979,0,0,2,2,aquamaps
11980,0,0,2,2,aquamaps
11984,0,0,2,2,aquamaps
11985,0,0,2,2,aquamaps
11986,0,0,2,2,aquamaps
11987,0,-0.166666666666667,3,3,aquamaps
11988,0,-0.166666666666667,3,3,aquamaps
11989,0,-0.166666666666667,3,3,aquamaps
11990,0,0,4,4,aquamaps
11991,0,0,4,4,aquamaps
11992,0,-0.166666666666667,3,3,aquamaps
11993,0,0,2,2,aquamaps
11994,0.0444444444444444,0.0555555555555556,9,9,aquamaps
11995,0.0444444444444444,0.0555555555555556,9,9,aquamaps
11996,0.05,0,8,8,aquamaps
11997,0.05,0,8,8,aquamaps
11998,0.05,0,8,8,aquamaps
11999,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12000,0,-0.166666666666667,3,3,aquamaps
12001,0,-0.166666666666667,3,3,aquamaps
12002,0,0,2,2,aquamaps
12003,0,0,2,2,aquamaps
12004,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12005,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12006,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12007,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12008,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12009,0,0,2,2,aquamaps
12010,0,0,2,2,aquamaps
12031,0,0,3,3,aquamaps
12032,0,0,2,2,aquamaps
12033,0,0,2,2,aquamaps
12034,0,0,3,3,aquamaps
12035,0,0,3,3,aquamaps
12036,0,0,2,2,aquamaps
12037,0,0,2,2,aquamaps
12038,0,0,2,2,aquamaps
12039,0,0,2,2,aquamaps
12060,0,0.5,1,1,aquamaps
12061,0,0.5,1,1,aquamaps
12064,0,0.5,1,1,aquamaps
12065,0,0.5,1,1,aquamaps
12069,0,0,2,2,aquamaps
12070,0,0,2,2,aquamaps
12071,0,0,3,3,aquamaps
12406,0,-0.5,1,1,aquamaps
12407,0,0,3,3,aquamaps
12408,0,0,3,3,aquamaps
12409,0,0,3,3,aquamaps
12410,0.08,-0.1,5,5,aquamaps
12411,0.08,-0.1,5,5,aquamaps
12412,0.08,-0.1,5,5,aquamaps
12413,0.08,-0.1,5,5,aquamaps
12414,0.1,-0.25,4,4,aquamaps
12415,0.08,-0.1,5,5,aquamaps
12416,0.1,-0.25,4,4,aquamaps
12417,0.08,-0.1,5,5,aquamaps
12418,0,0,2,2,aquamaps
12419,0.08,-0.1,5,5,aquamaps
12420,0.08,-0.1,5,5,aquamaps
12421,0.08,-0.1,5,5,aquamaps
12422,0.08,-0.1,5,5,aquamaps
12423,0.08,-0.1,5,5,aquamaps
12424,0.08,-0.1,5,5,aquamaps
12425,0.08,-0.1,5,5,aquamaps
12426,0.08,-0.1,5,5,aquamaps
12427,0.08,-0.1,5,5,aquamaps
12428,0.08,-0.1,5,5,aquamaps
12429,0.08,-0.1,5,5,aquamaps
12430,0.08,-0.1,5,5,aquamaps
12431,0.08,-0.1,5,5,aquamaps
12442,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
12443,0.08,-0.2,5,5,aquamaps
12444,0.08,-0.2,5,5,aquamaps
12445,0.08,-0.2,5,5,aquamaps
12446,0.08,-0.2,5,5,aquamaps
12462,0.0571428571428571,0,7,7,aquamaps
12463,0.0571428571428571,0,7,7,aquamaps
12464,0.0571428571428571,0,7,7,aquamaps
12465,0.0571428571428571,0,7,7,aquamaps
12466,0.0571428571428571,0,7,7,aquamaps
12467,0.0571428571428571,0,7,7,aquamaps
12468,0.0571428571428571,0,7,7,aquamaps
12469,0.0571428571428571,0,7,7,aquamaps
12470,0.0571428571428571,0,7,7,aquamaps
12471,0.0571428571428571,0,7,7,aquamaps
12472,0.0571428571428571,0,7,7,aquamaps
12473,0.0571428571428571,0,7,7,aquamaps
12474,0.0571428571428571,0,7,7,aquamaps
12475,0.0571428571428571,0,7,7,aquamaps
12476,0.0571428571428571,0,7,7,aquamaps
12477,0.0571428571428571,0,7,7,aquamaps
12547,0,-0.5,1,1,aquamaps
12555,0.08,-0.1,5,5,aquamaps
12556,0.0666666666666667,0,6,6,aquamaps
12557,0.0666666666666667,0,6,6,aquamaps
12558,0.0666666666666667,0,6,6,aquamaps
12559,0.08,-0.1,5,5,aquamaps
12560,0.0666666666666667,0,6,6,aquamaps
12562,0.133333333333333,-0.166666666666667,3,3,aquamaps
12565,0.1,0,4,4,aquamaps
12566,0.0666666666666667,0,6,6,aquamaps
12574,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12575,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12576,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12577,0.05,0,8,8,aquamaps
12578,0.05,0,8,8,aquamaps
12579,0.0666666666666667,0,6,6,aquamaps
12580,0,0,4,4,aquamaps
12581,0,0,4,4,aquamaps
12582,0,0,4,4,aquamaps
12583,0,0,4,4,aquamaps
12584,0,-0.166666666666667,3,3,aquamaps
12638,0,-0.166666666666667,3,3,aquamaps
12639,0,0,4,4,aquamaps
12640,0,-0.166666666666667,3,3,aquamaps
12641,0,-0.166666666666667,3,3,aquamaps
12642,0,0,4,4,aquamaps
12643,0,0,4,4,aquamaps
12644,0,-0.166666666666667,3,3,aquamaps
12645,0,-0.166666666666667,3,3,aquamaps
12646,0,0,4,4,aquamaps
12647,0,0,4,4,aquamaps
12648,0,-0.166666666666667,3,3,aquamaps
12649,0,-0.166666666666667,3,3,aquamaps
12650,0,0,4,4,aquamaps
12651,0,-0.166666666666667,3,3,aquamaps
12652,0,-0.166666666666667,3,3,aquamaps
12653,0,0,2,2,aquamaps
12660,0,0,2,2,aquamaps
12661,0,0.5,1,1,aquamaps
12662,0,0,2,2,aquamaps
12663,0,-0.166666666666667,3,3,aquamaps
12664,0,0,2,2,aquamaps
12665,0,0,2,2,aquamaps
12666,0,0,2,2,aquamaps
12667,0,0,2,2,aquamaps
12668,0,0,2,2,aquamaps
12669,0,0,2,2,aquamaps
12670,0,0,2,2,aquamaps
12671,0,0,2,2,aquamaps
12672,0,0,2,2,aquamaps
12673,0,0,2,2,aquamaps
12674,0,0,2,2,aquamaps
12675,0,0,2,2,aquamaps
12676,0,0,2,2,aquamaps
12677,0,0,2,2,aquamaps
12678,0,0,2,2,aquamaps
12679,0,0,2,2,aquamaps
12690,0,-0.166666666666667,3,3,aquamaps
12691,0,0,4,4,aquamaps
12692,0,-0.166666666666667,3,3,aquamaps
12693,0,-0.166666666666667,3,3,aquamaps
12694,0,0,4,4,aquamaps
12695,0,0,4,4,aquamaps
12696,0,0,4,4,aquamaps
12697,0,0,4,4,aquamaps
12698,0,0,4,4,aquamaps
12699,0,0,4,4,aquamaps
12700,0,0,4,4,aquamaps
12701,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12702,0.05,0,8,8,aquamaps
12703,0,0,4,4,aquamaps
12705,0,-0.166666666666667,3,3,aquamaps
12706,0,0,4,4,aquamaps
12707,0,0,4,4,aquamaps
12708,0,0,4,4,aquamaps
12709,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12710,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12711,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12712,0.05,0,8,8,aquamaps
12713,0.05,0,8,8,aquamaps
12714,0.05,0,8,8,aquamaps
12715,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12716,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12717,0.05,0,8,8,aquamaps
12718,0.0444444444444444,0.0555555555555556,9,9,aquamaps
12719,0.05,0,8,8,aquamaps
12720,0.05,0,8,8,aquamaps
12721,0.05,0,8,8,aquamaps
12722,0.05,0,8,8,aquamaps
12723,0.05,0,8,8,aquamaps
12724,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12725,0,0,2,2,aquamaps
12726,0,0,2,2,aquamaps
12727,0,0,2,2,aquamaps
12728,0,0,2,2,aquamaps
12729,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12730,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12731,0.0571428571428571,0.0714285714285714,7,7,aquamaps
12732,0,0,2,2,aquamaps
12749,0,0,3,3,aquamaps
12750,0,0,3,3,aquamaps
12751,0,0,3,3,aquamaps
12752,0,0,3,3,aquamaps
12753,0,0,2,2,aquamaps
12754,0,0,2,2,aquamaps
12755,0,0,2,2,aquamaps
12756,0,0,2,2,aquamaps
12757,0,0,2,2,aquamaps
12758,0,0,2,2,aquamaps
12759,0,0,2,2,aquamaps
12760,0,0,2,2,aquamaps
12761,0,0,2,2,aquamaps
12780,0.133333333333333,0.166666666666667,3,3,aquamaps
12781,0.1,0,4,4,aquamaps
12782,0.1,0,4,4,aquamaps
12783,0.1,0,4,4,aquamaps
12784,0.1,0,4,4,aquamaps
12785,0,0.5,1,1,aquamaps
12786,0,0.5,1,1,aquamaps
12787,0.1,0,4,4,aquamaps
12789,0.0666666666666667,0,6,6,aquamaps
12790,0.0666666666666667,0,6,6,aquamaps
12791,0.0666666666666667,0,6,6,aquamaps
12792,0.0571428571428571,0,7,7,aquamaps
12793,0.0666666666666667,0,6,6,aquamaps
12794,0.0666666666666667,0,6,6,aquamaps
12795,0,0,2,2,aquamaps
12796,0,0,2,2,aquamaps
12797,0,0,2,2,aquamaps
12798,0,0,3,3,aquamaps
12799,0,0,3,3,aquamaps
12800,0,0,3,3,aquamaps
13127,0,0,3,3,aquamaps
13128,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13129,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13130,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13131,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13132,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13138,0.08,-0.1,5,5,aquamaps
13139,0.08,-0.1,5,5,aquamaps
13140,0.08,-0.1,5,5,aquamaps
13141,0.08,-0.1,5,5,aquamaps
13142,0.08,-0.1,5,5,aquamaps
13143,0.08,-0.1,5,5,aquamaps
13144,0.08,-0.1,5,5,aquamaps
13145,0.08,-0.1,5,5,aquamaps
13146,0.0571428571428571,0,7,7,aquamaps
13147,0.08,-0.1,5,5,aquamaps
13148,0.08,-0.1,5,5,aquamaps
13149,0.08,-0.1,5,5,aquamaps
13150,0.08,-0.1,5,5,aquamaps
13151,0.08,-0.1,5,5,aquamaps
13159,0.1,0,4,4,aquamaps
13160,0.08,-0.1,5,5,aquamaps
13161,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13162,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13163,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13164,0.08,-0.2,5,5,aquamaps
13165,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13166,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13167,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13182,0.0571428571428571,0,7,7,aquamaps
13183,0.0571428571428571,0,7,7,aquamaps
13184,0.0666666666666667,0,6,6,aquamaps
13185,0.0666666666666667,0,6,6,aquamaps
13186,0.0666666666666667,0,6,6,aquamaps
13187,0.0571428571428571,0,7,7,aquamaps
13188,0.0571428571428571,0,7,7,aquamaps
13189,0.0571428571428571,0,7,7,aquamaps
13190,0.0571428571428571,0,7,7,aquamaps
13191,0.0571428571428571,0,7,7,aquamaps
13274,0.0666666666666667,0,6,6,aquamaps
13275,0.0666666666666667,0,6,6,aquamaps
13283,0.0666666666666667,0,6,6,aquamaps
13284,0.0666666666666667,0,6,6,aquamaps
13285,0.0666666666666667,0,6,6,aquamaps
13286,0.0666666666666667,0,6,6,aquamaps
13287,0.0571428571428571,-0.0714285714285714,7,7,aquamaps
13288,0.0571428571428571,-0.0714285714285714,7,7,aquamaps
13289,0.05,0,8,8,aquamaps
13290,0.05,0,8,8,aquamaps
13291,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13292,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13293,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13294,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13295,0,0,4,4,aquamaps
13296,0,0,4,4,aquamaps
13297,0,0,4,4,aquamaps
13298,0,0,4,4,aquamaps
13299,0,0,4,4,aquamaps
13300,0,0,4,4,aquamaps
13301,0,0,4,4,aquamaps
13302,0,0,4,4,aquamaps
13303,0,0,4,4,aquamaps
13304,0,0,4,4,aquamaps
13305,0,0,4,4,aquamaps
13306,0,-0.166666666666667,3,3,aquamaps
13348,0.04,-0.1,5,5,aquamaps
13349,0.04,-0.1,5,5,aquamaps
13350,0.04,-0.1,5,5,aquamaps
13351,0.04,-0.1,5,5,aquamaps
13353,0,0,4,4,aquamaps
13354,0,0,4,4,aquamaps
13355,0,0,4,4,aquamaps
13356,0,0,4,4,aquamaps
13357,0,0,4,4,aquamaps
13358,0,0,4,4,aquamaps
13359,0,0,4,4,aquamaps
13360,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13361,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13362,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13363,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13364,0,0,4,4,aquamaps
13365,0,0,4,4,aquamaps
13366,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13367,0,0,4,4,aquamaps
13368,0,0,4,4,aquamaps
13369,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13370,0,0,4,4,aquamaps
13371,0,0,4,4,aquamaps
13372,0,0,4,4,aquamaps
13373,0,0,4,4,aquamaps
13374,0,-0.166666666666667,3,3,aquamaps
13375,0,-0.166666666666667,3,3,aquamaps
13376,0,-0.166666666666667,3,3,aquamaps
13377,0,-0.166666666666667,3,3,aquamaps
13378,0,-0.166666666666667,3,3,aquamaps
13379,0,0,2,2,aquamaps
13380,0,-0.166666666666667,3,3,aquamaps
13381,0,-0.166666666666667,3,3,aquamaps
13382,0,0,2,2,aquamaps
13383,0,0,2,2,aquamaps
13384,0,0,2,2,aquamaps
13385,0,0,2,2,aquamaps
13386,0,-0.166666666666667,3,3,aquamaps
13387,0,-0.166666666666667,3,3,aquamaps
13388,0,0,2,2,aquamaps
13389,0,0,2,2,aquamaps
13390,0,0,2,2,aquamaps
13391,0,0,2,2,aquamaps
13392,0,0,2,2,aquamaps
13393,0,-0.166666666666667,3,3,aquamaps
13394,0,0,2,2,aquamaps
13395,0,0,2,2,aquamaps
13396,0,0,2,2,aquamaps
13397,0,0,2,2,aquamaps
13398,0,0,2,2,aquamaps
13399,0,0,2,2,aquamaps
13400,0,-0.166666666666667,3,3,aquamaps
13408,0,0,2,2,aquamaps
13409,0,-0.166666666666667,3,3,aquamaps
13410,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13411,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13412,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13413,0.05,0,8,8,aquamaps
13414,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13415,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13416,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13417,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13418,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13419,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13420,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13421,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13422,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13423,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13424,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13425,0,-0.166666666666667,3,3,aquamaps
13426,0,0,4,4,aquamaps
13427,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13428,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13429,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13430,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13431,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13432,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13433,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13434,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13435,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13436,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13437,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13438,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13439,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13440,0.0444444444444444,0.0555555555555556,9,9,aquamaps
13441,0.05,0,8,8,aquamaps
13442,0.05,0,8,8,aquamaps
13443,0.05,0,8,8,aquamaps
13444,0.05,0,8,8,aquamaps
13445,0.05,0,8,8,aquamaps
13446,0.05,0,8,8,aquamaps
13447,0.05,0,8,8,aquamaps
13448,0.05,0,8,8,aquamaps
13449,0.05,0,8,8,aquamaps
13450,0.05,0,8,8,aquamaps
13451,0.0571428571428571,0.0714285714285714,7,7,aquamaps
13452,0,0,2,2,aquamaps
13468,0,0,3,3,aquamaps
13469,0,0,3,3,aquamaps
13470,0,0,3,3,aquamaps
13471,0,0,2,2,aquamaps
13472,0,0,3,3,aquamaps
13473,0,0,2,2,aquamaps
13474,0,0,2,2,aquamaps
13475,0,0,2,2,aquamaps
13476,0,0,2,2,aquamaps
13477,0,0,2,2,aquamaps
13478,0,0,2,2,aquamaps
13479,0.0666666666666667,0,6,6,aquamaps
13480,0.0666666666666667,0,6,6,aquamaps
13481,0.0666666666666667,0,6,6,aquamaps
13482,0.0666666666666667,0,6,6,aquamaps
13483,0,0,2,2,aquamaps
13484,0,0,2,2,aquamaps
13485,0,0,2,2,aquamaps
13486,0,0,2,2,aquamaps
13499,0,0.5,1,1,aquamaps
13500,0,0.5,1,1,aquamaps
13501,0,0,2,2,aquamaps
13502,0,0,2,2,aquamaps
13503,0,0,2,2,aquamaps
13504,0,0,2,2,aquamaps
13505,0.0666666666666667,0,6,6,aquamaps
13506,0.0666666666666667,0,6,6,aquamaps
13507,0.0666666666666667,0,6,6,aquamaps
13514,0.0666666666666667,0,6,6,aquamaps
13515,0.0666666666666667,0,6,6,aquamaps
13516,0.0571428571428571,0,7,7,aquamaps
13517,0.0571428571428571,0,7,7,aquamaps
13518,0,0,3,3,aquamaps
13519,0,0,2,2,aquamaps
13520,0,0,2,2,aquamaps
13521,0,0,2,2,aquamaps
13522,0,0,2,2,aquamaps
13523,0,0,2,2,aquamaps
13840,0.08,-0.1,5,5,aquamaps
13841,0.08,-0.1,5,5,aquamaps
13842,0.08,-0.1,5,5,aquamaps
13843,0.08,-0.1,5,5,aquamaps
13844,0,0,2,2,aquamaps
13845,0,0,2,2,aquamaps
13847,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13848,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13849,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13850,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13851,0.0666666666666667,-0.0833333333333333,6,6,aquamaps
13862,0.08,-0.1,5,5,aquamaps
13863,0.08,-0.1,5,5,aquamaps
13864,0.08,-0.1,5,5,aquamaps
13865,0.08,-0.1,5,5,aquamaps
13866,0.0571428571428571,0,7,7,aquamaps
13867,0.0571428571428571,0,7,7,aquamaps
