rgn_id,rgn_mean_cat,rgn_mean_trend,status
1,0.080002374707651,-0.201220256291218,0.893330167056465
2,0.0747425359772007,-0.199626854336904,0.900343285363732
3,0.161930591205529,-0.241044384962946,0.784092545059295
4,0.167431373062132,0.286946558227999,0.776758169250491
5,0.072126286887512,-0.2638875862504,0.903831617483317
6,0.0675180855304982,-0.254808835362116,0.909975885959336
7,0.077120837525553,-0.267157529330851,0.897172216632596
8,0.0765644340674347,-0.261917105288083,0.897914087910087
9,0.08577791337135,-0.268167295331745,0.8856294488382
10,0.100091074203276,-0.277514979745662,0.866545234395631
11,0.0762929711328489,-0.270575611525032,0.898276038489535
12,0.128420153684155,-0.218761098331188,0.828773128421126
13,0.0844679163297583,-0.239459306289897,0.887376111560322
14,0.0606021497175307,-0.241305308517043,0.919197133709959
15,0.0745293169918529,-0.27369895132054,0.900627577344196
16,0.0774838781157788,-0.264002156087527,0.896688162512295
17,0.0730441547483959,-0.270137167765797,0.902607793668806
18,0.0777810493090829,-0.260507278676507,0.896291934254556
19,0.0862673790070882,-0.278517306245992,0.884976827990549
20,0.0728015986148251,-0.20397597158809,0.9029312018469
21,0.117653177869151,-0.162746613671511,0.843129096174465
24,0.0578256486100924,-0.271955724009422,0.922899135186543
25,0.0620195920612696,-0.279476463559954,0.917307210584974
26,0.0687724126500602,-0.269268171567139,0.90830344979992
28,0.0693220317403352,-0.261905057142337,0.90757062434622
29,0.0682135021004813,-0.26687207749614,0.909048663866025
30,0.0649421213202081,-0.269210627561714,0.913410504906389
31,0.0755809428369635,-0.271208035886331,0.899225409550715
32,0.0791955063876412,-0.243372359834681,0.894405991483145
33,0.0682734722028413,-0.270647448270727,0.908968703729545
34,0.0934850029946863,-0.213238625778157,0.875353329340418
35,0.078692553668082,-0.255097844700561,0.895076595109224
36,0.112088577949129,-0.293698045153294,0.850548562734495
37,0.0937283590020863,-0.274679455354409,0.875028854663885
38,0.0850732968979011,-0.279085459991753,0.886568937469465
39,0.0578944980788817,-0.240011810048796,0.922807335894824
40,0.0658114051439912,-0.250622351638427,0.912251459808012
41,0.0579771164783247,-0.231009324624394,0.9226971780289
