"rgn_id","rgn_mean_cat","rgn_mean_trend","status"
1,0.10913,-0.210694,85.4493
2,0.116182,-0.230349,84.5091
3,0.11758,-0.219737,84.3227
4,0.137151,0.221714,81.7132
5,0.096798,-0.238023,87.0936
6,0.090969,-0.247523,87.8708
7,0.0972365,-0.226045,87.0351
8,0.105396,-0.215729,85.9471
9,0.113904,-0.217605,84.8128
10,0.118746,-0.216007,84.1671
11,0.109183,-0.237202,85.4423
12,0.133433,-0.189301,82.2089
13,0.121087,-0.211327,83.8551
14,0.0887298,-0.251479,88.1694
15,0.0957881,-0.256018,87.2283
16,0.10301,-0.228552,86.2654
17,0.0932637,NaN,87.5648
18,0.106309,-0.232156,85.8255
19,0.10572,-0.212177,85.904
20,0.0884338,-0.223804,88.2088
21,0.105453,-0.167701,85.9395
24,0.0792271,-0.298908,89.4364
25,0.0819956,-0.294815,89.0673
26,0.097635,-0.239126,86.982
28,0.0920252,-0.265681,87.73
29,0.0857626,-0.280757,88.565
30,0.079563,-0.297797,89.3916
31,0.102954,-0.261881,86.2728
32,0.103613,-0.221364,86.1849
33,0.090446,-0.268684,87.9405
34,0.108881,-0.209417,85.4825
35,0.105222,-0.236522,85.9703
36,0.110664,-0.236141,85.2447
37,0.110349,-0.227093,85.2868
38,0.111056,-0.23338,85.1926
39,0.0914912,-0.223012,87.8012
40,0.0957676,-0.227257,87.231
41,0.0887591,-0.241641,88.1655
42,0.104509,-0.257925,86.0655
43,0.0953091,-0.252306,87.2921
44,0.0918197,-0.24699,87.7574
45,0.0828107,-0.320717,88.9586
46,0.0799383,-0.287365,89.3416
47,0.091446,-0.252212,87.8072
48,0.0956977,-0.228081,87.2403
49,0.0776576,-0.317126,89.6456
50,0.0745524,-0.313268,90.0597
51,0.0591071,-0.280372,92.1191
52,0.0624958,-0.294473,91.6672
53,0.0983431,-0.215803,86.8876
54,0.0628758,-0.283537,91.6166
55,0.150024,-0.236819,79.9968
56,0.127861,-0.210293,82.9518
57,0.145439,-0.222666,80.6081
58,0.125977,-0.200332,83.2031
59,0.0855061,-0.102429,88.5992
60,0.108778,-0.195689,85.4963
61,0.0921375,-0.172124,87.715
62,0.125261,-0.201325,83.2985
63,0.128885,-0.197787,82.8153
64,0.10072,-0.11925,86.5707
65,0.115748,-0.177574,84.567
66,0.114239,-0.169063,84.7681
67,0.0744182,-0.165317,90.0776
68,0.0893305,-0.165595,88.0893
69,0.0937057,-0.182521,87.5059
70,0.0999846,-0.188795,86.6687
71,0.0754593,-0.159704,89.9388
72,0.0856395,-0.166131,88.5814
73,0.116451,NaN,84.4731
74,0.0572223,-0.128142,92.3704
75,0.0736718,-0.17689,90.1771
76,0.0573203,-0.134167,92.3573
77,0.0347975,-0.08688,95.3603
78,0.0379539,-0.100157,94.9395
79,0.0439255,-0.107952,94.1433
80,0.0607745,-0.130298,91.8967
81,0.0505229,-0.118222,93.2636
82,0.0794664,-0.126612,89.4045
84,0.085616,-0.154921,88.5845
85,0.125287,-0.19929,83.295
86,0.124894,-0.197051,83.3474
88,0.138087,-0.142939,81.5884
89,0.136058,0.332397,81.859
90,0.137349,0.0721216,81.6868
91,0.141144,0.124048,81.1808
92,0.148736,-0.134857,80.1686
93,0.126458,0.124418,83.1389
94,0.119174,0.302341,84.1101
95,0.169923,-0.0847488,77.3436
96,0.106316,-0.169551,85.8245
97,0.105276,-0.17075,85.9631
98,0.104814,-0.168301,86.0247
99,0.100393,-0.161176,86.6143
100,0.0935628,-0.138293,87.525
101,0.119308,-0.165595,84.0923
102,0.122044,-0.202467,83.7275
103,0.0857472,-0.143112,88.567
104,0.114106,-0.195002,84.7859
105,0.139103,0.386041,81.4529
106,0.106074,-0.17403,85.8567
107,0.123051,-0.179189,83.5932
108,0.150331,-0.225768,79.9559
110,0.0837514,-0.142531,88.8331
111,0.0993229,-0.133177,86.7569
112,0.0738047,-0.137125,90.1594
113,0.080595,-0.138173,89.254
114,0.0782614,-0.139312,89.5651
115,0.0865016,-0.145511,88.4665
116,0.0876896,-0.146394,88.3081
117,0.103424,-0.144171,86.2102
118,0.105005,-0.148493,85.9993
119,0.064113,-0.140401,91.4516
120,0.102667,-0.165861,86.3111
121,0.0658512,-0.141483,91.2198
122,0.0692613,-0.145454,90.7652
123,0.0862456,-0.165836,88.5006
124,0.109575,-0.204246,85.3899
125,0.0728554,-0.159914,90.2859
126,0.0815936,-0.160849,89.1209
127,0.0709429,-0.151085,90.5409
129,0.0769946,-0.143691,89.7341
130,0.107276,-0.172542,85.6966
131,0.076144,-0.154881,89.8475
132,0.0920934,-0.167678,87.7209
133,0.076942,-0.152403,89.7411
