"sp_id","year","crew_tr","status_tr"
248100,2005,7811.72501109528,NA
248100,2006,10845.6201771281,NA
248100,2007,14433.6179062512,NA
248100,2008,16783.4866300279,NA
248100,2009,14983.6612110553,1.91809890770264
248100,2010,16460.4856492411,1.51770810524547
248100,2011,14534.298557354,1.00697542721144
248100,2012,11184.1678410117,0.666379286232558
248100,2013,13828.0980715335,0.922878452519392
248200,2005,68.0409008000947,NA
248200,2006,107.639379593656,NA
248200,2007,208.817082731459,NA
248200,2008,81.295621735178,NA
248200,2009,176.867682477519,2.59943181818182
248200,2010,130.669457218364,1.21395587480759
248200,2011,168.473025885299,0.806797143612801
248200,2012,119.126804404062,1.46535326086957
248200,2013,3.17561022403039,0.0179547228727557
248500,2005,53.3778657656587,NA
248500,2006,2.18150615389914,NA
248500,2007,32.6397503026428,NA
248500,2008,66.9915687260672,NA
248500,2009,104.215243352093,1.9524055871702
248500,2010,79.6663956202407,36.5189873417722
248500,2011,61.8277503617743,1.89424703891709
248500,2012,134.563031493044,2.00865622423743
248500,2013,22.2844995721089,0.213831478537361
248600,2005,63.9816425137254,NA
248600,2006,2.40241816948386,NA
248600,2007,0,NA
248600,2008,0,NA
248600,2009,8.36704259027138,0.130772550712128
248600,2010,8.61556860780419,3.58620689655172
248600,2011,9.36114666040263,Inf
248600,2012,7.70430654351721,Inf
248600,2013,11.929248841575,1.42574257425743
258410,2005,0,NA
258410,2006,28.3871940026369,NA
258410,2007,13.9450709837856,NA
258410,2008,68.5931808390565,NA
258410,2009,129.841037159921,Inf
258410,2010,12.1777748591079,0.428988326848249
258410,2011,12.840510905862,0.920792079207921
258410,2012,31.7284882383558,0.46256038647343
258410,2013,2.84424220065331,0.02190557209698
258420,2005,20.461975443535,NA
258420,2006,0,NA
258420,2007,0,NA
258420,2008,21.2075534961334,NA
258420,2009,6.13030843247606,0.299595141700405
258420,2010,0,NA
258420,2011,6.18553643637224,Inf
258420,2012,18.8879773324938,0.890625
258420,2013,0,0
288100,2005,207.684908651588,NA
288100,2006,270.83813110687,NA
288100,2007,124.097324754718,NA
288100,2008,63.4569764767117,NA
288100,2009,180.816484756096,0.870628905730621
288100,2010,93.4457825923378,0.345024469820555
288100,2011,84.7749859806374,0.683133066310636
288100,2012,60.806032289695,0.95822454308094
288100,2013,68.3446548215237,0.37797800855223
288200,2005,18.8879773324938,NA
288200,2006,2.98231221039376,NA
288200,2007,0,NA
288200,2008,0,NA
288200,2009,9.94104070131253,0.526315789473684
288200,2010,0,0
288200,2011,3.06515421623803,Inf
288200,2012,0,NA
288200,2013,0,0
288300,2005,1.73968212272969,NA
288300,2006,0,NA
288300,2007,10.9351447714438,NA
288300,2008,0,NA
288300,2009,0,0
288300,2010,4.25255630000592,Inf
288300,2011,6.2959924441646,0.575757575757576
288300,2012,3.81073226883647,Inf
288300,2013,10.3276367285858,Inf
