"rgn_id","species_code","year","tonnes"
5,602,1983,16
5,602,1984,51
5,602,1985,87
5,602,1986,59
5,602,1987,87
5,602,1988,217
5,602,1989,296
5,602,1990,540
5,602,1991,644
5,602,1992,733
5,602,1993,631
5,602,1994,691
5,602,1995,879
5,602,1996,992
5,602,1997,1107
5,602,1998,1569
5,602,1999,1820
5,602,2000,1730
5,602,2001,1837
5,602,2002,1844
5,602,2003,1705
5,602,2004,2211
5,602,2005,2440
5,602,2006,2278
5,602,2007,1843
5,602,2008,2036
5,602,2009,1860
5,602,2010,1156
5,602,2011,1539
5,602,2012,1643
5,602,2013,1573
5,603,1989,92
5,603,1990,91
5,603,1991,110
5,603,1992,114
5,603,1993,86
5,603,1994,89
5,603,1995,60
5,603,1996,69
5,603,1997,45
5,603,1998,27
5,603,1999,30
5,603,2000,31
5,603,2001,50
5,603,2002,67
5,603,2003,70
5,603,2004,69
5,603,2005,84
5,603,2006,87
5,603,2007,80
5,603,2008,67
5,603,2009,60
5,603,2010,64
5,603,2011,22
5,603,2012,20
5,603,2013,20
6,1051,1970,0
6,1051,1971,0
6,1051,1972,0
6,1051,1973,0
6,1051,1974,0
6,1051,1975,0
6,1051,1976,0
6,1051,1977,0
6,1051,1978,0
6,1051,1979,0
6,1051,1980,0
6,1051,1981,0
6,1051,1982,0
6,1051,1983,0
6,1051,1984,0
6,1051,1985,0
6,1051,1986,0
6,1051,1987,0
6,1051,1988,0
6,1051,1989,0
6,1051,1990,0
6,1051,1991,0
6,1051,1992,0
6,1051,1993,0
6,1051,1994,0
6,1051,1995,0
6,1051,1996,0
6,1051,1997,0
6,1051,1998,0
6,1051,1999,0
6,1051,2000,0
6,1051,2001,0
6,1051,2002,0
6,1051,2003,0
6,1051,2004,0
6,1051,2005,0
6,1051,2006,22
6,1051,2007,18
6,1051,2008,20
6,1051,2009,0
6,1051,2010,0
6,1051,2011,0
6,1051,2012,0
6,1051,2013,12
6,1052,2010,25
6,1052,2011,14
6,1052,2012,17
6,1052,2013,17
7,779,1987,6
7,779,1988,5
7,779,1989,3
7,779,1990,5
7,779,1991,6
7,779,1992,8
7,779,1993,10
7,779,1994,13
7,779,1995,13
7,779,1996,13
7,779,1997,13
7,779,1998,13
7,779,1999,13
7,779,2000,15
7,779,2001,15
7,779,2002,0
7,779,2003,0
7,779,2004,0
7,779,2005,0
7,779,2006,0
7,779,2007,1
7,779,2008,1
7,779,2009,0
7,779,2010,0
7,779,2011,0
7,779,2012,0
7,779,2013,0
8,631,2002,1
8,631,2003,1
8,631,2004,0.1
8,631,2005,0.1
8,631,2006,0.1
8,631,2007,2
8,631,2008,0.1
8,631,2009,4.95
8,631,2010,0.68
8,631,2011,0.09
8,631,2012,0.06
