"fao_saup_id","taxon_name_key","year","catch"
"482_0","Chaenocephalus aceratus_6",2008,0
"482_0","Chaenodraco wilsoni_6",2008,0
"482_0","Champsocephalus gunnari_6",2008,0.0021
"482_0","Channichthyidae_4",2008,0
"482_0","Chionodraco rastrospinosus_6",2008,0
"482_0","Dissostichus eleginoides_6",2008,0
"482_0","Dissostichus mawsoni_6",2008,0
"482_0","Euphausia superba_6",2008,93384.109
"482_0","Macrourus spp_5",2008,0
"482_0","Micromesistius australis_6",2008,0
"482_0","Myctophidae_4",2008,0
"482_0","Notothenia gibberifrons_6",2008,0
"482_0","Notothenia neglecta_6",2008,0
"482_0","Notothenia rossii_6",2008,0
"482_0","Notothenia squamifrons_6",2008,0
"482_0","Nototheniidae_4",2008,0
"482_0","Nototheniops nudifrons_6",2008,0
"482_0","Osteichthyes_2",2008,0
"482_0","Pleuragramma antarcticum_6",2008,0
"482_0","Pseudochaenichthys georgianus_6",2008,0
"482_0","Rajiformes_3",2008,0
"482_0","Trematomus spp_5",2008,0
"482_0","Chaenocephalus aceratus_6",2009,0
"482_0","Chaenodraco wilsoni_6",2009,0
"482_0","Champsocephalus gunnari_6",2009,0
"482_0","Channichthyidae_4",2009,0
"482_0","Chionodraco rastrospinosus_6",2009,0
"482_0","Dissostichus eleginoides_6",2009,0
"482_0","Dissostichus mawsoni_6",2009,0
"482_0","Euphausia superba_6",2009,91855.116
"482_0","Macrourus spp_5",2009,0
"482_0","Micromesistius australis_6",2009,0
"482_0","Myctophidae_4",2009,0
"482_0","Notothenia gibberifrons_6",2009,0
"482_0","Notothenia neglecta_6",2009,0
"482_0","Notothenia rossii_6",2009,0
"482_0","Notothenia squamifrons_6",2009,0
"482_0","Nototheniidae_4",2009,0
"482_0","Nototheniops nudifrons_6",2009,0
"482_0","Osteichthyes_2",2009,0
"482_0","Pleuragramma antarcticum_6",2009,0
"482_0","Pseudochaenichthys georgianus_6",2009,0.6
"482_0","Rajiformes_3",2009,0
"482_0","Trematomus spp_5",2009,0
"482_0","Chaenocephalus aceratus_6",2010,0.000101
"482_0","Chaenodraco wilsoni_6",2010,0
"482_0","Champsocephalus gunnari_6",2010,0
"482_0","Channichthyidae_4",2010,0
"482_0","Chionodraco rastrospinosus_6",2010,0.00331
"482_0","Dissostichus eleginoides_6",2010,0
"482_0","Dissostichus mawsoni_6",2010,0.019
"482_0","Euphausia superba_6",2010,49999.227325
"482_0","Macrourus spp_5",2010,0
"482_0","Micromesistius australis_6",2010,0
"482_0","Myctophidae_4",2010,0
"482_0","Notothenia coriiceps_6",2010,0.00085
"482_0","Notothenia gibberifrons_6",2010,0
"482_0","Notothenia neglecta_6",2010,0
"482_0","Notothenia rossii_6",2010,0
"482_0","Notothenia squamifrons_6",2010,0
"482_0","Nototheniidae_4",2010,0
"482_0","Nototheniops nudifrons_6",2010,0
"482_0","Osteichthyes_2",2010,0
"482_0","Pleuragramma antarcticum_6",2010,0
"482_0","Pseudochaenichthys georgianus_6",2010,0.00014
"482_0","Rajiformes_3",2010,0
"482_0","Trematomus spp_5",2010,0
"482_0","Chaenocephalus aceratus_6",2011,2.48e-05
"482_0","Chaenodraco wilsoni_6",2011,0
"482_0","Champsocephalus gunnari_6",2011,0.00857
"482_0","Channichthyidae_4",2011,0.00018
"482_0","Chionodraco rastrospinosus_6",2011,0
"482_0","Dissostichus eleginoides_6",2011,0
"482_0","Dissostichus mawsoni_6",2011,0.0020682
"482_0","Electrona carlsbergi_6",2011,0.0003818
"482_0","Euphausia superba_6",2011,115994.834
"482_0","Macrourus spp_5",2011,0
"482_0","Micromesistius australis_6",2011,0
"482_0","Myctophidae_4",2011,0
"482_0","Notolepis coatsi_6",2011,0.309
"482_0","Notothenia coriiceps_6",2011,0
"482_0","Notothenia gibberifrons_6",2011,0
"482_0","Notothenia neglecta_6",2011,0
"482_0","Notothenia rossii_6",2011,0
"482_0","Notothenia squamifrons_6",2011,0
"482_0","Nototheniidae_4",2011,0
"482_0","Nototheniops nudifrons_6",2011,0
"482_0","Osteichthyes_2",2011,0
"482_0","Pleuragramma antarcticum_6",2011,0
"482_0","Protomyctophum bolini_6",2011,0.152
"482_0","Pseudochaenichthys georgianus_6",2011,0
"482_0","Rajiformes_3",2011,0
"482_0","Trematomus spp_5",2011,0
"482_0","Chaenocephalus aceratus_6",2012,0
"482_0","Chaenodraco wilsoni_6",2012,0
"482_0","Champsocephalus gunnari_6",2012,0
"482_0","Channichthyidae_4",2012,0.008
"482_0","Chionodraco rastrospinosus_6",2012,0
"482_0","Dissostichus eleginoides_6",2012,0
"482_0","Dissostichus mawsoni_6",2012,0
"482_0","Electrona carlsbergi_6",2012,1e-04
"482_0","Euphausia superba_6",2012,29039.97
"482_0","Gymnoscopelus nicholsi_6",2012,2e-05
"482_0","Macrourus spp_5",2012,0
"482_0","Micromesistius australis_6",2012,0
"482_0","Myctophidae_4",2012,0
"482_0","Notolepis coatsi_6",2012,0
"482_0","Notothenia coriiceps_6",2012,0
"482_0","Notothenia gibberifrons_6",2012,0
"482_0","Notothenia neglecta_6",2012,0
"482_0","Notothenia rossii_6",2012,0
"482_0","Notothenia squamifrons_6",2012,0
"482_0","Nototheniidae_4",2012,0
"482_0","Nototheniops nudifrons_6",2012,0
"482_0","Osteichthyes_2",2012,0
"482_0","Pleuragramma antarcticum_6",2012,0
"482_0","Protomyctophum bolini_6",2012,0
"482_0","Pseudochaenichthys georgianus_6",2012,0
"482_0","Rajiformes_3",2012,0
"482_0","Trematomus spp_5",2012,0
"483_0","Notothenia rossii_6",1970,399564.85002
"483_0","Champsocephalus gunnari_6",1971,10697.34147
"483_0","Notothenia rossii_6",1971,101456.69442
"483_0","Osteichthyes_2",1971,1454
"483_0","Champsocephalus gunnari_6",1972,550.81163
"483_0","Notothenia rossii_6",1972,2735.26881
"483_0","Notothenia squamifrons_6",1972,35
"483_0","Osteichthyes_2",1972,27
"483_0","Champsocephalus gunnari_6",1973,1829.37435
"483_0","Notothenia rossii_6",1973,0
"483_0","Notothenia squamifrons_6",1973,765
"483_0","Osteichthyes_2",1973,0
"483_0","Champsocephalus gunnari_6",1974,253.75118
"483_0","Notothenia rossii_6",1974,0
"483_0","Notothenia squamifrons_6",1974,0
"483_0","Osteichthyes_2",1974,493
"483_0","Champsocephalus gunnari_6",1975,745.26921
"483_0","Notothenia rossii_6",1975,0
"483_0","Notothenia squamifrons_6",1975,1900
"483_0","Osteichthyes_2",1975,1407
"483_0","Champsocephalus gunnari_6",1976,12277.96049
"483_0","Euphausia superba_6",1976,553.38601
"483_0","Notothenia gibberifrons_6",1976,4999
"483_0","Notothenia rossii_6",1976,10742.27373
"483_0","Notothenia squamifrons_6",1976,500
"483_0","Osteichthyes_2",1976,190
"483_0","Chaenocephalus aceratus_6",1977,492.645
"483_0","Champsocephalus gunnari_6",1977,93503.25283
"483_0","Dissostichus eleginoides_6",1977,496.54045
"483_0","Euphausia superba_6",1977,6951.39464
"483_0","Notothenia gibberifrons_6",1977,4386
"483_0","Notothenia rossii_6",1977,8568.88313
"483_0","Notothenia squamifrons_6",1977,2937
"483_0","Nototheniidae_4",1977,0.99901
"483_0","Osteichthyes_2",1977,15522
"483_0","Pseudochaenichthys georgianus_6",1977,2768.522
"483_0","Chaenocephalus aceratus_6",1978,2305.56572
"483_0","Champsocephalus gunnari_6",1978,7462.00075
"483_0","Dissostichus eleginoides_6",1978,648.40657
"483_0","Euphausia superba_6",1978,87.52565
"483_0","Notothenia gibberifrons_6",1978,13353
"483_0","Notothenia rossii_6",1978,4092.48023
"483_0","Notothenia squamifrons_6",1978,0
"483_0","Nototheniidae_4",1978,147.85201
"483_0","Osteichthyes_2",1978,302
"483_0","Pseudochaenichthys georgianus_6",1978,12733.99451
"483_0","Rajiformes_3",1978,3.99552
"483_0","Chaenocephalus aceratus_6",1979,827.09772
"483_0","Champsocephalus gunnari_6",1979,807.59935
"483_0","Dissostichus eleginoides_6",1979,218.77117
"483_0","Euphausia superba_6",1979,104.34176
"483_0","Notothenia gibberifrons_6",1979,6150
"483_0","Notothenia rossii_6",1979,970.45149
"483_0","Notothenia squamifrons_6",1979,0
"483_0","Nototheniidae_4",1979,2386.16694
"483_0","Osteichthyes_2",1979,481
"483_0","Patagonotothen brevicauda_6",1979,15011
"483_0","Pseudochaenichthys georgianus_6",1979,757.23311
"483_0","Rajiformes_3",1979,155.82701
"483_0","Chaenocephalus aceratus_6",1980,1245.742
"483_0","Champsocephalus gunnari_6",1980,8788.46935
"483_0","Channichthyidae_4",1980,915.80664
"483_0","Dissostichus eleginoides_6",1980,99.92278
"483_0","Euphausia superba_6",1980,133642.09555
"483_0","Myctophidae_4",1980,504.58674
"483_0","Notothenia gibberifrons_6",1980,6855
"483_0","Notothenia rossii_6",1980,24611.71114
"483_0","Notothenia squamifrons_6",1980,272
"483_0","Nototheniidae_4",1980,560.71239
"483_0","Osteichthyes_2",1980,5064
"483_0","Patagonotothen brevicauda_6",1980,7381
"483_0","Pseudochaenichthys georgianus_6",1980,1287.61
"483_0","Rajiformes_3",1980,126.90458
"483_0","Chaenocephalus aceratus_6",1981,302.629
"483_0","Champsocephalus gunnari_6",1981,27889.96998
"483_0","Channichthyidae_4",1981,3633.60109
"483_0","Dissostichus eleginoides_6",1981,174.88736
"483_0","Euphausia superba_6",1981,135133.52933
"483_0","Myctophidae_4",1981,0
"483_0","Notothenia gibberifrons_6",1981,3395
"483_0","Notothenia rossii_6",1981,976.88016
"483_0","Notothenia squamifrons_6",1981,544
"483_0","Nototheniidae_4",1981,134.89501
"483_0","Osteichthyes_2",1981,7233
"483_0","Patagonotothen brevicauda_6",1981,36758
"483_0","Pseudochaenichthys georgianus_6",1981,487.448
"483_0","Rajiformes_3",1981,54.96927
"483_0","Chaenocephalus aceratus_6",1982,675.489
"483_0","Champsocephalus gunnari_6",1982,54014.25935
"483_0","Channichthyidae_4",1982,0
"483_0","Dissostichus eleginoides_6",1982,323.80073
"483_0","Euphausia superba_6",1982,46796.21882
"483_0","Myctophidae_4",1982,0
"483_0","Notothenia gibberifrons_6",1982,2605
"483_0","Notothenia rossii_6",1982,1099.5611
"483_0","Notothenia squamifrons_6",1982,812
"483_0","Nototheniidae_4",1982,50.96201
"483_0","Osteichthyes_2",1982,5336
"483_0","Patagonotothen brevicauda_6",1982,31351
"483_0","Pseudochaenichthys georgianus_6",1982,955.255
"483_0","Rajiformes_3",1982,1
"483_0","Chaenocephalus aceratus_6",1983,2.867
"483_0","Champsocephalus gunnari_6",1983,178757.97271
"483_0","Channichthyidae_4",1983,0
"483_0","Dissostichus eleginoides_6",1983,217.86421
"483_0","Euphausia superba_6",1983,16898.24229
"483_0","Myctophidae_4",1983,1764.75668
"483_0","Notothenia gibberifrons_6",1983,419
"483_0","Notothenia rossii_6",1983,1218.41953
"483_0","Notothenia squamifrons_6",1983,0
"483_0","Nototheniidae_4",1983,2.96101
"483_0","Osteichthyes_2",1983,14519.9
"483_0","Patagonotothen brevicauda_6",1983,5029
"483_0","Pseudochaenichthys georgianus_6",1983,15.182
"483_0","Rajiformes_3",1983,0
"483_0","Chaenocephalus aceratus_6",1984,1194.93
"483_0","Champsocephalus gunnari_6",1984,35735.06021
"483_0","Channichthyidae_4",1984,53.94674
"483_0","Dissostichus eleginoides_6",1984,267.80879
"483_0","Euphausia superba_6",1984,3045.9246
"483_0","Myctophidae_4",1984,1158
"483_0","Notothenia gibberifrons_6",1984,4652
"483_0","Notothenia rossii_6",1984,4122.48805
"483_0","Notothenia squamifrons_6",1984,1264
"483_0","Nototheniidae_4",1984,397.63401
"483_0","Osteichthyes_2",1984,3820.9
"483_0","Patagonotothen brevicauda_6",1984,16869
"483_0","Pseudochaenichthys georgianus_6",1984,1965.833
"483_0","Rajiformes_3",1984,46.96137
"483_0","Chaenocephalus aceratus_6",1985,104.609
"483_0","Champsocephalus gunnari_6",1985,626.16436
"483_0","Channichthyidae_4",1985,0
"483_0","Dissostichus eleginoides_6",1985,520.66673
"483_0","Euphausia superba_6",1985,105887.24715
"483_0","Myctophidae_4",1985,1019.65743
"483_0","Notothenia gibberifrons_6",1985,1115
"483_0","Notothenia rossii_6",1985,445.95103
"483_0","Notothenia squamifrons_6",1985,66
"483_0","Nototheniidae_4",1985,13.98201
"483_0","Osteichthyes_2",1985,1020
"483_0","Patagonotothen brevicauda_6",1985,6836
"483_0","Pseudochaenichthys georgianus_6",1985,22.906
"483_0","Rajiformes_3",1985,12.98595
"483_0","Chaenocephalus aceratus_6",1986,411.81186
"483_0","Champsocephalus gunnari_6",1986,20995.84466
"483_0","Channichthyidae_4",1986,972.89487
"483_0","Dissostichus eleginoides_6",1986,732.4349
"483_0","Euphausia superba_6",1986,110481.19197
"483_0","Myctophidae_4",1986,1788.05422
"483_0","Notothenia gibberifrons_6",1986,2848.159
"483_0","Notothenia rossii_6",1986,264.30469
"483_0","Notothenia squamifrons_6",1986,153.012
"483_0","Nototheniidae_4",1986,56.55102
"483_0","Nototheniops nudifrons_6",1986,0.001
"483_0","Osteichthyes_2",1986,1149.003
"483_0","Patagonotothen brevicauda_6",1986,14868.05
"483_0","Pseudochaenichthys georgianus_6",1986,134.88612
"483_0","Rajiformes_3",1986,7.81309
"483_0","Chaenocephalus aceratus_6",1987,488.74407
"483_0","Champsocephalus gunnari_6",1987,80559.43795
"483_0","Channichthyidae_4",1987,1.99994
"483_0","Dissostichus eleginoides_6",1987,1952.64226
"483_0","Euphausia superba_6",1987,311876.92553
"483_0","Myctophidae_4",1987,8987.07236
"483_0","Notothenia gibberifrons_6",1987,5058.284
"483_0","Notothenia rossii_6",1987,65.36036
"483_0","Notothenia squamifrons_6",1987,1362.808
"483_0","Nototheniidae_4",1987,0.38689
"483_0","Nototheniops nudifrons_6",1987,0.114
"483_0","Osteichthyes_2",1987,1642.535
"483_0","Patagonotothen brevicauda_6",1987,8816.001
"483_0","Pseudochaenichthys georgianus_6",1987,304.84295
"483_0","Rajiformes_3",1987,0.22385
"483_0","Chaenocephalus aceratus_6",1988,154.90885
"483_0","Champsocephalus gunnari_6",1988,36042.53932
"483_0","Channichthyidae_4",1988,0
"483_0","Dissostichus eleginoides_6",1988,875.61077
"483_0","Euphausia superba_6",1988,211459.97787
"483_0","Myctophidae_4",1988,28993.28357
"483_0","Notothenia gibberifrons_6",1988,1875.146
"483_0","Notothenia rossii_6",1988,295.22297
"483_0","Notothenia squamifrons_6",1988,718.05
"483_0","Nototheniidae_4",1988,0.2149
"483_0","Nototheniops nudifrons_6",1988,0.13
"483_0","Osteichthyes_2",1988,783.341
"483_0","Patagonotothen brevicauda_6",1988,15952.048
"483_0","Pseudochaenichthys georgianus_6",1988,214.59804
"483_0","Rajiformes_3",1988,0.2969
"483_0","Chaenocephalus aceratus_6",1989,0.72927
"483_0","Champsocephalus gunnari_6",1989,2.59807
"483_0","Channichthyidae_4",1989,0
"483_0","Dissostichus eleginoides_6",1989,7055.0948
"483_0","Electrona carlsbergi_6",1989,23438
"483_0","Euphausia superba_6",1989,158472.44269
"483_0","Martialia hyadesi_6",1989,8.22198
"483_0","Myctophidae_4",1989,6507.27217
"483_0","Notothenia gibberifrons_6",1989,1.21
"483_0","Notothenia rossii_6",1989,0.23977
"483_0","Notothenia squamifrons_6",1989,440.03
"483_0","Nototheniidae_4",1989,0
"483_0","Nototheniops nudifrons_6",1989,0
"483_0","Osteichthyes_2",1989,44.59
"483_0","Patagonotothen brevicauda_6",1989,10420
"483_0","Pseudochaenichthys georgianus_6",1989,1.24875
"483_0","Rajiformes_3",1989,0
"483_0","Chaenocephalus aceratus_6",1990,1.50849
"483_0","Champsocephalus gunnari_6",1990,8131.4542
"483_0","Channichthyidae_4",1990,0
"483_0","Dissostichus eleginoides_6",1990,6780.8497
"483_0","Electrona carlsbergi_6",1990,71970
"483_0","Euphausia superba_6",1990,107699.72193
"483_0","Martialia hyadesi_6",1990,0
"483_0","Myctophidae_4",1990,0
"483_0","Notothenia gibberifrons_6",1990,11.49
"483_0","Notothenia rossii_6",1990,2.13917
"483_0","Notothenia squamifrons_6",1990,24.14
"483_0","Nototheniidae_4",1990,0.07993
"483_0","Nototheniops nudifrons_6",1990,0.01
"483_0","Osteichthyes_2",1990,2.09
"483_0","Patagonotothen brevicauda_6",1990,145.06
"483_0","Pseudochaenichthys georgianus_6",1990,0.67932
"483_0","Rajiformes_3",1990,0.12989
"483_0","Chaenocephalus aceratus_6",1991,1.51848
"483_0","Champsocephalus gunnari_6",1991,44.35522
"483_0","Channichthyidae_4",1991,0
"483_0","Dissostichus eleginoides_6",1991,1755.54569
"483_0","Electrona carlsbergi_6",1991,58568
"483_0","Euphausia superba_6",1991,101561.94586
"483_0","Martialia hyadesi_6",1991,0
"483_0","Myctophidae_4",1991,0
"483_0","Notothenia gibberifrons_6",1991,3.26
"483_0","Notothenia rossii_6",1991,0.51949
"483_0","Notothenia squamifrons_6",1991,0.2
"483_0","Nototheniidae_4",1991,0.14986
"483_0","Nototheniops nudifrons_6",1991,0.04
"483_0","Osteichthyes_2",1991,0.25
"483_0","Patagonotothen brevicauda_6",1991,0.11
"483_0","Pseudochaenichthys georgianus_6",1991,1.5984
"483_0","Rajiformes_3",1991,0.15944
"483_0","Chaenocephalus aceratus_6",1992,1.52847
"483_0","Champsocephalus gunnari_6",1992,5.26484
"483_0","Channichthyidae_4",1992,0
"483_0","Dissostichus eleginoides_6",1992,3806.65483
"483_0","Electrona carlsbergi_6",1992,0
"483_0","Euphausia superba_6",1992,64176.39635
"483_0","Martialia hyadesi_6",1992,0
"483_0","Myctophidae_4",1992,0
"483_0","Notothenia gibberifrons_6",1992,3.57
"483_0","Notothenia rossii_6",1992,0.63937
"483_0","Notothenia squamifrons_6",1992,0.13
"483_0","Nototheniidae_4",1992,0
"483_0","Nototheniops nudifrons_6",1992,0.064
"483_0","Osteichthyes_2",1992,0.53
"483_0","Paralomis spinosissima_6",1992,299.04366
"483_0","Patagonotothen brevicauda_6",1992,0
"483_0","Pseudochaenichthys georgianus_6",1992,1.6983
"483_0","Rajiformes_3",1992,1.57104
"483_0","Chaenocephalus aceratus_6",1993,0
"483_0","Champsocephalus gunnari_6",1993,0
"483_0","Channichthyidae_4",1993,0
"483_0","Dissostichus eleginoides_6",1993,3019.03377
"483_0","Electrona carlsbergi_6",1993,0
"483_0","Euphausia superba_6",1993,14729.01608
"483_0","Martialia hyadesi_6",1993,0
"483_0","Myctophidae_4",1993,113.89148
"483_0","Notothenia gibberifrons_6",1993,0
"483_0","Notothenia rossii_6",1993,0
"483_0","Notothenia squamifrons_6",1993,0
"483_0","Nototheniidae_4",1993,0
"483_0","Nototheniops nudifrons_6",1993,0
"483_0","Osteichthyes_2",1993,0
"483_0","Paralomis spinosissima_6",1993,0
"483_0","Patagonotothen brevicauda_6",1993,0
"483_0","Pseudochaenichthys georgianus_6",1993,0
"483_0","Rajiformes_3",1993,0
"483_0","Chaenocephalus aceratus_6",1994,1.94706
"483_0","Champsocephalus gunnari_6",1994,12.90226
"483_0","Channichthyidae_4",1994,0
"483_0","Dissostichus eleginoides_6",1994,657.51242
"483_0","Electrona carlsbergi_6",1994,0
"483_0","Euphausia superba_6",1994,20282.86251
"483_0","Lithodes murrayi_6",1994,0.016
"483_0","Macrourus spp_5",1994,0.393
"483_0","Mancopsetta maculata_6",1994,0.002
"483_0","Martialia hyadesi_6",1994,0
"483_0","Muraenolepis microps_6",1994,0.0139946185479712
"483_0","Myctophidae_4",1994,0.00599556284945061
"483_0","Notothenia gibberifrons_6",1994,3.99
"483_0","Notothenia rossii_6",1994,1.9871
"483_0","Notothenia squamifrons_6",1994,0.196
"483_0","Nototheniidae_4",1994,0.00599400000226276
"483_0","Nototheniops larseni_6",1994,0.016
"483_0","Nototheniops nudifrons_6",1994,0.004
"483_0","Osteichthyes_2",1994,0.013
"483_0","Pagothenia hansoni_6",1994,0.003
"483_0","Parachaenichthys georgianus_6",1994,0.021
"483_0","Paralithodes spp_5",1994,0.079
"483_0","Paralomis spinosissima_6",1994,0
"483_0","Patagonotothen brevicauda_6",1994,1.018
"483_0","Pseudochaenichthys georgianus_6",1994,0.94806
"483_0","Raja georgiana_6",1994,0.053
"483_0","Rajiformes_3",1994,11.96604
"483_0","Scorpaenidae_4",1994,0.002
"483_0","Antimora rostrata_6",1995,0.82552
"483_0","Chaenocephalus aceratus_6",1995,0.3017
"483_0","Champsocephalus gunnari_6",1995,9.87
"483_0","Channichthyidae_4",1995,0
"483_0","Dissostichus eleginoides_6",1995,3369.35722
"483_0","Electrona carlsbergi_6",1995,0
"483_0","Euphausia superba_6",1995,47382.06712
"483_0","Lithodes murrayi_6",1995,0
"483_0","Macrourus spp_5",1995,10.554
"483_0","Mancopsetta maculata_6",1995,0
"483_0","Martialia hyadesi_6",1995,0
"483_0","Muraenolepis microps_6",1995,0
"483_0","Myctophidae_4",1995,0
"483_0","Notothenia gibberifrons_6",1995,0.501
"483_0","Notothenia rossii_6",1995,1.686
"483_0","Notothenia squamifrons_6",1995,0
"483_0","Nototheniidae_4",1995,2.27773
"483_0","Nototheniops larseni_6",1995,0
"483_0","Nototheniops nudifrons_6",1995,0
"483_0","Osteichthyes_2",1995,9.566
"483_0","Pagothenia hansoni_6",1995,0
"483_0","Parachaenichthys georgianus_6",1995,0
"483_0","Paralithodes spp_5",1995,0
"483_0","Paralomis spinosissima_6",1995,282.59751
"483_0","Patagonotothen brevicauda_6",1995,0.59
"483_0","Pseudochaenichthys georgianus_6",1995,0
"483_0","Raja georgiana_6",1995,0
"483_0","Rajiformes_3",1995,90.28157
"483_0","Scorpaenidae_4",1995,0
"483_0","Antimora rostrata_6",1996,0.19989
"483_0","Chaenocephalus aceratus_6",1996,0
"483_0","Champsocephalus gunnari_6",1996,0
"483_0","Channichthyidae_4",1996,0
"483_0","Dissostichus eleginoides_6",1996,3599.82784
"483_0","Electrona carlsbergi_6",1996,0
"483_0","Euphausia superba_6",1996,26430.55773
"483_0","Lithodes murrayi_6",1996,0
"483_0","Macrourus spp_5",1996,24.834
"483_0","Mancopsetta maculata_6",1996,0
"483_0","Martialia hyadesi_6",1996,52
"483_0","Muraenolepis microps_6",1996,0
"483_0","Myctophidae_4",1996,0
"483_0","Notothenia gibberifrons_6",1996,0
"483_0","Notothenia rossii_6",1996,0
"483_0","Notothenia squamifrons_6",1996,0
"483_0","Nototheniidae_4",1996,0
"483_0","Nototheniops larseni_6",1996,0
"483_0","Nototheniops nudifrons_6",1996,0
"483_0","Osteichthyes_2",1996,0
"483_0","Pagothenia hansoni_6",1996,0
"483_0","Parachaenichthys georgianus_6",1996,0
"483_0","Paralithodes spp_5",1996,0
"483_0","Paralomis spinosissima_6",1996,213.53488
"483_0","Patagonotothen brevicauda_6",1996,0
"483_0","Pseudochaenichthys georgianus_6",1996,0
"483_0","Raja georgiana_6",1996,0
"483_0","Rajiformes_3",1996,44.90455
"483_0","Scorpaenidae_4",1996,0
"483_0","Antimora rostrata_6",1997,1.72391
"483_0","Chaenocephalus aceratus_6",1997,0
"483_0","Champsocephalus gunnari_6",1997,0
"483_0","Channichthyidae_4",1997,0
"483_0","Dissostichus eleginoides_6",1997,3809.88302
"483_0","Electrona carlsbergi_6",1997,0
"483_0","Euphausia superba_6",1997,26690.70124
"483_0","Lithodes murrayi_6",1997,0
"483_0","Lithodidae_4",1997,0.54046
"483_0","Macrourus spp_5",1997,18.903
"483_0","Mancopsetta maculata_6",1997,0
"483_0","Martialia hyadesi_6",1997,81.075
"483_0","Muraenolepis microps_6",1997,0
"483_0","Myctophidae_4",1997,0
"483_0","Notothenia gibberifrons_6",1997,0
"483_0","Notothenia rossii_6",1997,0
"483_0","Notothenia squamifrons_6",1997,0
"483_0","Nototheniidae_4",1997,0.000999000000377127
"483_0","Nototheniops larseni_6",1997,0
"483_0","Nototheniops nudifrons_6",1997,0
"483_0","Osteichthyes_2",1997,0
"483_0","Pagothenia hansoni_6",1997,0
"483_0","Parachaenichthys georgianus_6",1997,0
"483_0","Paralithodes spp_5",1997,0
"483_0","Paralomis spinosissima_6",1997,0.43257
"483_0","Patagonotothen brevicauda_6",1997,0
"483_0","Pseudochaenichthys georgianus_6",1997,0
"483_0","Raja georgiana_6",1997,0
"483_0","Rajiformes_3",1997,31.86273
"483_0","Scorpaenidae_4",1997,0
"483_0","Antimora rostrata_6",1998,0.60465
"483_0","Chaenocephalus aceratus_6",1998,0
"483_0","Champsocephalus gunnari_6",1998,6.17
"483_0","Channichthyidae_4",1998,0
"483_0","Dissostichus eleginoides_6",1998,3199.41919
"483_0","Electrona carlsbergi_6",1998,0
"483_0","Euphausia superba_6",1998,26755.00175
"483_0","Lithodes murrayi_6",1998,0.515
"483_0","Lithodidae_4",1998,0.12897
"483_0","Macrourus spp_5",1998,17.466
"483_0","Mancopsetta maculata_6",1998,0
"483_0","Martialia hyadesi_6",1998,0
"483_0","Muraenolepis microps_6",1998,0
"483_0","Myctophidae_4",1998,0
"483_0","Notothenia gibberifrons_6",1998,0
"483_0","Notothenia rossii_6",1998,0
"483_0","Notothenia squamifrons_6",1998,0
"483_0","Nototheniidae_4",1998,0.549
"483_0","Nototheniops larseni_6",1998,0
"483_0","Nototheniops nudifrons_6",1998,0
"483_0","Osteichthyes_2",1998,6.693
"483_0","Pagothenia hansoni_6",1998,0
"483_0","Parachaenichthys georgianus_6",1998,0
"483_0","Paralithodes spp_5",1998,0
"483_0","Paralomis spinosissima_6",1998,0
"483_0","Patagonotothen brevicauda_6",1998,0
"483_0","Pseudochaenichthys georgianus_6",1998,0
"483_0","Raja georgiana_6",1998,0
"483_0","Rajiformes_3",1998,8.93943
"483_0","Scorpaenidae_4",1998,0
"483_0","Antimora rostrata_6",1999,0.02599
"483_0","Chaenocephalus aceratus_6",1999,0.04096
"483_0","Champsocephalus gunnari_6",1999,263.01354
"483_0","Channichthyidae_4",1999,0
"483_0","Dissostichus eleginoides_6",1999,3624.60628
"483_0","Elasmobranchii_3",1999,0.13296
"483_0","Electrona carlsbergi_6",1999,0
"483_0","Euphausia superba_6",1999,978.59667
"483_0","Lithodes murrayi_6",1999,0.042
"483_0","Lithodes spp_5",1999,0.011
"483_0","Lithodidae_4",1999,0.07985
"483_0","Macrourus spp_5",1999,13.256
"483_0","Mancopsetta maculata_6",1999,0
"483_0","Martialia hyadesi_6",1999,0
"483_0","Muraenolepis microps_6",1999,0
"483_0","Muraenolepis spp_5",1999,0.015
"483_0","Myctophidae_4",1999,5.11512
"483_0","Notothenia gibberifrons_6",1999,0.033
"483_0","Notothenia rossii_6",1999,0
"483_0","Notothenia squamifrons_6",1999,0
"483_0","Nototheniidae_4",1999,0
"483_0","Nototheniops larseni_6",1999,0
"483_0","Nototheniops nudifrons_6",1999,0
"483_0","Osteichthyes_2",1999,0
"483_0","Pagothenia hansoni_6",1999,0
"483_0","Parachaenichthys georgianus_6",1999,0
"483_0","Paralithodes spp_5",1999,0.073
"483_0","Paralomis aculeata_6",1999,0.0119959753004438
"483_0","Paralomis formosa_6",1999,1.963
"483_0","Paralomis spinosissima_6",1999,0.19385
"483_0","Patagonotothen brevicauda_6",1999,3.137
"483_0","Pseudochaenichthys georgianus_6",1999,0.13387
"483_0","Raja georgiana_6",1999,0
"483_0","Rajiformes_3",1999,17.41619
"483_0","Scorpaenidae_4",1999,0
"483_0","Antimora rostrata_6",2000,0
"483_0","Bathyraja meridionalis_6",2000,0.17283
"483_0","Bothidae_4",2000,0.001
"483_0","Chaenocephalus aceratus_6",2000,0.4066
"483_0","Champsocephalus gunnari_6",2000,4111.84545
"483_0","Channichthyidae_4",2000,0
"483_0","Dissostichus eleginoides_6",2000,4901.31285
"483_0","Elasmobranchii_3",2000,0
"483_0","Electrona carlsbergi_6",2000,0
