"taxon_name","b_bmsy","year"
"Antimora rostrata",1.2087220930079,1995
"Antimora rostrata",1.34357394649357,1996
"Antimora rostrata",1.46611539574026,1997
"Antimora rostrata",1.55723715215033,1998
"Antimora rostrata",1.61287440749434,1999
"Antimora rostrata",1.66032393127182,2000
"Antimora rostrata",1.6587472229068,2001
"Antimora rostrata",1.73688084092729,2002
"Antimora rostrata",1.74916897652147,2003
"Antimora rostrata",1.72654650771015,2004
"Antimora rostrata",1.46363878204719,2005
"Antimora rostrata",1.23022962246423,2006
"Antimora rostrata",1.26096580962874,2007
"Antimora rostrata",0.965014565981893,2008
"Antimora rostrata",0.705789948499556,2009
"Antimora rostrata",0.460022041901696,2010
"Antimora rostrata",0.341092576135959,2011
"Antimora rostrata",0.299010347064569,2012
"Bathyraja eatonii",1.36014027158799,1999
"Bathyraja eatonii",1.43177454984509,2000
"Bathyraja eatonii",1.3987980829058,2001
"Bathyraja eatonii",1.47443034939277,2002
"Bathyraja eatonii",1.53537133887868,2003
"Bathyraja eatonii",0.986920837199836,2004
"Bathyraja eatonii",0.8606238515504,2005
"Bathyraja eatonii",0.855885284390899,2006
"Bathyraja eatonii",0.75461411987999,2007
"Bathyraja eatonii",0.62723748807294,2008
"Bathyraja eatonii",0.521424607641473,2009
"Bathyraja eatonii",0.241651546227159,2010
"Bathyraja eatonii",0.180598991908455,2011
"Bathyraja eatonii",0.167860013451935,2012
"Bathyraja irrasa",1.2936579983593,2003
"Bathyraja irrasa",1.34191145015123,2004
"Bathyraja irrasa",1.28295324088674,2005
"Bathyraja irrasa",1.42704696439132,2006
"Bathyraja irrasa",1.0872380631989,2007
"Bathyraja irrasa",1.15805100164577,2008
"Bathyraja irrasa",0.741525689285933,2009
"Bathyraja irrasa",1.00358502028206,2010
"Bathyraja irrasa",0.160415268097881,2011
"Bathyraja irrasa",0.222336543673665,2012
"Bathyraja murrayi",1.3241265926397,2000
"Bathyraja murrayi",1.33082678116908,2001
"Bathyraja murrayi",1.4449528696237,2002
"Bathyraja murrayi",1.54429914446461,2003
"Bathyraja murrayi",1.4196444284208,2004
"Bathyraja murrayi",1.41354354588895,2005
"Bathyraja murrayi",0.890774752620744,2006
"Bathyraja murrayi",0.874994211577831,2007
"Bathyraja murrayi",0.763697000001338,2008
"Bathyraja murrayi",0.48430867210513,2009
"Bathyraja murrayi",0.351380039948609,2010
"Bathyraja murrayi",0.239647407565475,2011
"Bathyraja murrayi",0.189970617497079,2012
"Chaenocephalus aceratus",1.72380706963962,1977
"Chaenocephalus aceratus",1.66769626285626,1978
"Chaenocephalus aceratus",1.29921315156567,1979
"Chaenocephalus aceratus",0.656361922764774,1980
"Chaenocephalus aceratus",0.441331858989973,1981
"Chaenocephalus aceratus",0.416273220802503,1982
"Chaenocephalus aceratus",0.336580526576083,1983
"Chaenocephalus aceratus",0.194667580220337,1984
"Chaenocephalus aceratus",0.191708376590243,1985
"Chaenocephalus aceratus",0.141070749634605,1986
"Chaenocephalus aceratus",0.0752280798607603,1987
"Chaenocephalus aceratus",0.060006763160699,1988
"Chaenocephalus aceratus",0.0637902995113272,1989
"Chaenocephalus aceratus",0.0678802370553667,1990
"Chaenocephalus aceratus",0.0723264253651385,1991
"Chaenocephalus aceratus",0.0771634748129418,1992
"Chaenocephalus aceratus",0.0823808752502206,1993
"Chaenocephalus aceratus",0.0880519006489508,1994
"Chaenocephalus aceratus",0.0942231329447162,1995
"Chaenocephalus aceratus",0.100950536204875,1996
"Chaenocephalus aceratus",0.108282662963307,1997
"Chaenocephalus aceratus",0.116274451451652,1998
"Chaenocephalus aceratus",0.124893987718474,1999
"Chaenocephalus aceratus",0.13434998271161,2000
"Chaenocephalus aceratus",0.144628753097301,2001
"Chaenocephalus aceratus",0.155544368306803,2002
"Chaenocephalus aceratus",0.16769685289549,2003
"Chaenocephalus aceratus",0.180957812498205,2004
"Chaenocephalus aceratus",0.195225272183961,2005
"Chaenocephalus aceratus",0.210701383725885,2006
"Chaenocephalus aceratus",0.227578906649232,2007
"Chaenocephalus aceratus",0.245822581636619,2008
"Chaenocephalus aceratus",0.265543478302883,2009
