"rgn_id","habitat","health"
3,"coral",1
2,"coral",1
1,"coral",1
5,"coral",0.730957557997747
6,"coral",0.964113890082612
7,"coral",0.730957557997747
8,"coral",1
9,"coral",0.964113890082612
10,"coral",0.964113890082612
11,"coral",0.964113890082612
14,"coral",1
15,"coral",1
16,"coral",0.730957557997747
17,"coral",0.953679013210641
18,"coral",1
19,"coral",1
24,"coral",1
25,"coral",1
28,"coral",0.755307777337641
35,"coral",0.855746556788467
32,"coral",0.855746556788467
29,"coral",0.855746556788467
34,"coral",0.855746556788467
36,"coral",0.855746556788467
33,"coral",0.855746556788467
30,"coral",0.855746556788467
31,"coral",0.855746556788467
37,"coral",0.855746556788467
38,"coral",1
39,"coral",1
40,"coral",1
41,"coral",0.755307777337641
42,"coral",0.755307777337641
43,"coral",0.580673354488477
44,"coral",0.580673354488477
45,"coral",0.984538344672957
46,"coral",0.984538344672957
47,"coral",0.984538344672957
48,"coral",0.984538344672957
49,"coral",0.984538344672957
50,"coral",0.984538344672957
51,"coral",0.984538344672957
52,"coral",0.984538344672957
54,"coral",0.984538344672957
90,"coral",0.755307777337641
102,"coral",0.755307777337641
107,"coral",1
110,"coral",0.397647968195135
112,"coral",0
114,"coral",0.422740366276086
115,"coral",1
116,"coral",0.595384173926359
121,"coral",0.517296486375576
111,"coral",0.517296486375576
108,"coral",0.517296486375576
118,"coral",0.517296486375576
117,"coral",0.517296486375576
113,"coral",0.517296486375576
119,"coral",0.725611882724082
120,"coral",0.517296486375576
122,"coral",0.715200330885569
123,"coral",0.567313208117372
124,"coral",1
125,"coral",0.567313208117372
126,"coral",0.715200330885569
127,"coral",0.715200330885569
220,"coral",1
249,"coral",1
250,"coral",1
245,"coral",1
244,"coral",1
248,"coral",1
129,"coral",1
130,"coral",1
131,"coral",1
132,"coral",0.850910287291316
133,"coral",0.975251135882013
135,"coral",1
137,"coral",1
139,"coral",0.567313208117372
140,"coral",0.76285514465227
221,"coral",0.76285514465227
146,"coral",1
161,"coral",1
147,"coral",1
149,"coral",0.964113890082612
13,"coral",1
158,"coral",1
151,"coral",1
152,"coral",1
155,"coral",1
150,"coral",0.743013670160413
159,"coral",0.743013670160413
12,"coral",0.743013670160413
154,"coral",1
162,"coral",1
156,"coral",1
153,"coral",1
163,"coral",0.422873323253544
164,"coral",0.0199508481299071
166,"coral",0.226458805310968
171,"coral",0.923285557938854
190,"coral",0.984538344672957
191,"coral",0.984538344672957
202,"coral",0.580673354488477
26,"coral",1
203,"coral",1
204,"coral",1
205,"coral",1
247,"coral",1
206,"coral",1
207,"coral",1
208,"coral",1
209,"coral",0.811450896179176
210,"coral",1
212,"coral",1
148,"coral",1
157,"coral",1
214,"coral",0.984538344672957
215,"coral",0.984538344672957
216,"coral",1
231,"coral",1
237,"coral",1
