"rgn_id_2013","rgn_nam_2013","value_num","year","layer","units"
82,"Albania",1618829,"1960","POP","count"
82,"Albania",1668531,"1961","POP","count"
82,"Albania",1719181,"1962","POP","count"
82,"Albania",1770530,"1963","POP","count"
82,"Albania",1822299,"1964","POP","count"
82,"Albania",1874302,"1965","POP","count"
82,"Albania",1926382,"1966","POP","count"
82,"Albania",1978582,"1967","POP","count"
82,"Albania",2031167,"1968","POP","count"
82,"Albania",2084532,"1969","POP","count"
82,"Albania",2138966,"1970","POP","count"
82,"Albania",2194588,"1971","POP","count"
82,"Albania",2251320,"1972","POP","count"
82,"Albania",2309029,"1973","POP","count"
82,"Albania",2367499,"1974","POP","count"
82,"Albania",2426592,"1975","POP","count"
82,"Albania",2486256,"1976","POP","count"
82,"Albania",2546617,"1977","POP","count"
82,"Albania",2607936,"1978","POP","count"
82,"Albania",2670572,"1979","POP","count"
82,"Albania",2734776,"1980","POP","count"
82,"Albania",2799345,"1981","POP","count"
82,"Albania",2863902,"1982","POP","count"
82,"Albania",2930351,"1983","POP","count"
82,"Albania",3001325,"1984","POP","count"
82,"Albania",3077930,"1985","POP","count"
82,"Albania",3162225,"1986","POP","count"
82,"Albania",3251512,"1987","POP","count"
82,"Albania",3336434,"1988","POP","count"
82,"Albania",3404408,"1989","POP","count"
82,"Albania",3446882,"1990","POP","count"
82,"Albania",3459763,"1991","POP","count"
82,"Albania",3446858,"1992","POP","count"
82,"Albania",3417280,"1993","POP","count"
82,"Albania",3384367,"1994","POP","count"
82,"Albania",3357858,"1995","POP","count"
82,"Albania",3341043,"1996","POP","count"
82,"Albania",3331317,"1997","POP","count"
82,"Albania",3325456,"1998","POP","count"
82,"Albania",3317941,"1999","POP","count"
82,"Albania",3304948,"2000","POP","count"
82,"Albania",3286084,"2001","POP","count"
82,"Albania",3263596,"2002","POP","count"
82,"Albania",3239385,"2003","POP","count"
82,"Albania",3216197,"2004","POP","count"
82,"Albania",3196130,"2005","POP","count"
82,"Albania",3179573,"2006","POP","count"
82,"Albania",3166222,"2007","POP","count"
82,"Albania",3156608,"2008","POP","count"
82,"Albania",3151185,"2009","POP","count"
82,"Albania",3150143,"2010","POP","count"
82,"Albania",3153883,"2011","POP","count"
82,"Albania",3162083,"2012","POP","count"
84,"Algeria",11277757,"1960","POP","count"
84,"Algeria",11560650,"1961","POP","count"
84,"Algeria",11844928,"1962","POP","count"
84,"Algeria",12136371,"1963","POP","count"
84,"Algeria",12443175,"1964","POP","count"
84,"Algeria",12771084,"1965","POP","count"
84,"Algeria",13122912,"1966","POP","count"
84,"Algeria",13496577,"1967","POP","count"
84,"Algeria",13887045,"1968","POP","count"
84,"Algeria",14286826,"1969","POP","count"
84,"Algeria",14690855,"1970","POP","count"
84,"Algeria",15098212,"1971","POP","count"
84,"Algeria",15511892,"1972","POP","count"
84,"Algeria",15935594,"1973","POP","count"
84,"Algeria",16374671,"1974","POP","count"
84,"Algeria",16833516,"1975","POP","count"
84,"Algeria",17311457,"1976","POP","count"
84,"Algeria",17808536,"1977","POP","count"
84,"Algeria",18330535,"1978","POP","count"
84,"Algeria",18884689,"1979","POP","count"
84,"Algeria",19475204,"1980","POP","count"
84,"Algeria",20103931,"1981","POP","count"
84,"Algeria",20766568,"1982","POP","count"
84,"Algeria",21453278,"1983","POP","count"
84,"Algeria",22150483,"1984","POP","count"
84,"Algeria",22847437,"1985","POP","count"
84,"Algeria",23539383,"1986","POP","count"
84,"Algeria",24225748,"1987","POP","count"
84,"Algeria",24904931,"1988","POP","count"
84,"Algeria",25576596,"1989","POP","count"
84,"Algeria",26239708,"1990","POP","count"
84,"Algeria",26893663,"1991","POP","count"
84,"Algeria",27535151,"1992","POP","count"
84,"Algeria",28157560,"1993","POP","count"
84,"Algeria",28752749,"1994","POP","count"
84,"Algeria",29315463,"1995","POP","count"
84,"Algeria",29845208,"1996","POP","count"
84,"Algeria",30345466,"1997","POP","count"
84,"Algeria",30820435,"1998","POP","count"
84,"Algeria",31276295,"1999","POP","count"
84,"Algeria",31719449,"2000","POP","count"
84,"Algeria",32150198,"2001","POP","count"
84,"Algeria",32572977,"2002","POP","count"
84,"Algeria",33003442,"2003","POP","count"
84,"Algeria",33461345,"2004","POP","count"
84,"Algeria",33960903,"2005","POP","count"
84,"Algeria",34507214,"2006","POP","count"
84,"Algeria",35097043,"2007","POP","count"
84,"Algeria",35725377,"2008","POP","count"
84,"Algeria",36383302,"2009","POP","count"
84,"Algeria",37062820,"2010","POP","count"
84,"Algeria",37762962,"2011","POP","count"
84,"Algeria",38481705,"2012","POP","count"
151,"American Samoa",20012,"1960","POP","count"
151,"American Samoa",20478,"1961","POP","count"
151,"American Samoa",21118,"1962","POP","count"
151,"American Samoa",21883,"1963","POP","count"
151,"American Samoa",22701,"1964","POP","count"
151,"American Samoa",23518,"1965","POP","count"
151,"American Samoa",24320,"1966","POP","count"
151,"American Samoa",25116,"1967","POP","count"
151,"American Samoa",25886,"1968","POP","count"
151,"American Samoa",26615,"1969","POP","count"
151,"American Samoa",27292,"1970","POP","count"
151,"American Samoa",27916,"1971","POP","count"
151,"American Samoa",28490,"1972","POP","count"
151,"American Samoa",29014,"1973","POP","count"
151,"American Samoa",29491,"1974","POP","count"
151,"American Samoa",29932,"1975","POP","count"
151,"American Samoa",30325,"1976","POP","count"
151,"American Samoa",30690,"1977","POP","count"
151,"American Samoa",31105,"1978","POP","count"
151,"American Samoa",31670,"1979","POP","count"
151,"American Samoa",32456,"1980","POP","count"
151,"American Samoa",33488,"1981","POP","count"
151,"American Samoa",34740,"1982","POP","count"
151,"American Samoa",36165,"1983","POP","count"
151,"American Samoa",37687,"1984","POP","count"
151,"American Samoa",39247,"1985","POP","count"
151,"American Samoa",40835,"1986","POP","count"
151,"American Samoa",42448,"1987","POP","count"
151,"American Samoa",44049,"1988","POP","count"
151,"American Samoa",45591,"1989","POP","count"
151,"American Samoa",47044,"1990","POP","count"
151,"American Samoa",48379,"1991","POP","count"
151,"American Samoa",49597,"1992","POP","count"
151,"American Samoa",50725,"1993","POP","count"
151,"American Samoa",51807,"1994","POP","count"
151,"American Samoa",52874,"1995","POP","count"
151,"American Samoa",53926,"1996","POP","count"
151,"American Samoa",54942,"1997","POP","count"
151,"American Samoa",55899,"1998","POP","count"
151,"American Samoa",56768,"1999","POP","count"
151,"American Samoa",57522,"2000","POP","count"
151,"American Samoa",58176,"2001","POP","count"
151,"American Samoa",58729,"2002","POP","count"
151,"American Samoa",59117,"2003","POP","count"
151,"American Samoa",59262,"2004","POP","count"
151,"American Samoa",59117,"2005","POP","count"
151,"American Samoa",58652,"2006","POP","count"
151,"American Samoa",57919,"2007","POP","count"
151,"American Samoa",57053,"2008","POP","count"
151,"American Samoa",56245,"2009","POP","count"
151,"American Samoa",55636,"2010","POP","count"
151,"American Samoa",55274,"2011","POP","count"
151,"American Samoa",55128,"2012","POP","count"
200,"Angola",4965988,"1960","POP","count"
200,"Angola",5056688,"1961","POP","count"
200,"Angola",5150076,"1962","POP","count"
200,"Angola",5245015,"1963","POP","count"
200,"Angola",5339893,"1964","POP","count"
200,"Angola",5433841,"1965","POP","count"
200,"Angola",5526653,"1966","POP","count"
200,"Angola",5619643,"1967","POP","count"
200,"Angola",5715372,"1968","POP","count"
200,"Angola",5817283,"1969","POP","count"
200,"Angola",5928087,"1970","POP","count"
200,"Angola",6049214,"1971","POP","count"
200,"Angola",6180863,"1972","POP","count"
200,"Angola",6323057,"1973","POP","count"
200,"Angola",6475333,"1974","POP","count"
200,"Angola",6637628,"1975","POP","count"
200,"Angola",6808733,"1976","POP","count"
200,"Angola",6989550,"1977","POP","count"
200,"Angola",7184444,"1978","POP","count"
200,"Angola",7399204,"1979","POP","count"
200,"Angola",7637141,"1980","POP","count"
200,"Angola",7901870,"1981","POP","count"
200,"Angola",8190093,"1982","POP","count"
200,"Angola",8489864,"1983","POP","count"
200,"Angola",8784753,"1984","POP","count"
200,"Angola",9063646,"1985","POP","count"
200,"Angola",9320678,"1986","POP","count"
200,"Angola",9561022,"1987","POP","count"
200,"Angola",9798055,"1988","POP","count"
200,"Angola",10051133,"1989","POP","count"
200,"Angola",10333844,"1990","POP","count"
200,"Angola",10652727,"1991","POP","count"
200,"Angola",11002758,"1992","POP","count"
200,"Angola",11372156,"1993","POP","count"
200,"Angola",11743432,"1994","POP","count"
200,"Angola",12104952,"1995","POP","count"
200,"Angola",12451945,"1996","POP","count"
200,"Angola",12791388,"1997","POP","count"
200,"Angola",13137542,"1998","POP","count"
200,"Angola",13510616,"1999","POP","count"
200,"Angola",13924930,"2000","POP","count"
200,"Angola",14385283,"2001","POP","count"
200,"Angola",14886574,"2002","POP","count"
200,"Angola",15421075,"2003","POP","count"
200,"Angola",15976715,"2004","POP","count"
200,"Angola",16544376,"2005","POP","count"
200,"Angola",17122409,"2006","POP","count"
200,"Angola",17712824,"2007","POP","count"
200,"Angola",18314441,"2008","POP","count"
200,"Angola",18926650,"2009","POP","count"
200,"Angola",19549124,"2010","POP","count"
200,"Angola",20180490,"2011","POP","count"
200,"Angola",20820525,"2012","POP","count"
120,"Antigua and Barbuda",54681,"1960","POP","count"
120,"Antigua and Barbuda",55403,"1961","POP","count"
120,"Antigua and Barbuda",56311,"1962","POP","count"
120,"Antigua and Barbuda",57368,"1963","POP","count"
120,"Antigua and Barbuda",58500,"1964","POP","count"
120,"Antigua and Barbuda",59653,"1965","POP","count"
120,"Antigua and Barbuda",60818,"1966","POP","count"
120,"Antigua and Barbuda",62002,"1967","POP","count"
120,"Antigua and Barbuda",63176,"1968","POP","count"
120,"Antigua and Barbuda",64307,"1969","POP","count"
120,"Antigua and Barbuda",65369,"1970","POP","count"
120,"Antigua and Barbuda",66338,"1971","POP","count"
120,"Antigua and Barbuda",67205,"1972","POP","count"
120,"Antigua and Barbuda",67972,"1973","POP","count"
120,"Antigua and Barbuda",68655,"1974","POP","count"
120,"Antigua and Barbuda",69253,"1975","POP","count"
120,"Antigua and Barbuda",69782,"1976","POP","count"
120,"Antigua and Barbuda",70223,"1977","POP","count"
120,"Antigua and Barbuda",70508,"1978","POP","count"
120,"Antigua and Barbuda",70553,"1979","POP","count"
120,"Antigua and Barbuda",70301,"1980","POP","count"
120,"Antigua and Barbuda",69750,"1981","POP","count"
120,"Antigua and Barbuda",68950,"1982","POP","count"
120,"Antigua and Barbuda",67958,"1983","POP","count"
120,"Antigua and Barbuda",66863,"1984","POP","count"
120,"Antigua and Barbuda",65744,"1985","POP","count"
120,"Antigua and Barbuda",64605,"1986","POP","count"
120,"Antigua and Barbuda",63484,"1987","POP","count"
120,"Antigua and Barbuda",62538,"1988","POP","count"
120,"Antigua and Barbuda",61967,"1989","POP","count"
120,"Antigua and Barbuda",61906,"1990","POP","count"
120,"Antigua and Barbuda",62412,"1991","POP","count"
120,"Antigua and Barbuda",63434,"1992","POP","count"
120,"Antigua and Barbuda",64868,"1993","POP","count"
120,"Antigua and Barbuda",66550,"1994","POP","count"
120,"Antigua and Barbuda",68349,"1995","POP","count"
120,"Antigua and Barbuda",70245,"1996","POP","count"
120,"Antigua and Barbuda",72232,"1997","POP","count"
120,"Antigua and Barbuda",74206,"1998","POP","count"
120,"Antigua and Barbuda",76041,"1999","POP","count"
120,"Antigua and Barbuda",77648,"2000","POP","count"
120,"Antigua and Barbuda",78972,"2001","POP","count"
120,"Antigua and Barbuda",80030,"2002","POP","count"
120,"Antigua and Barbuda",80904,"2003","POP","count"
120,"Antigua and Barbuda",81718,"2004","POP","count"
120,"Antigua and Barbuda",82565,"2005","POP","count"
120,"Antigua and Barbuda",83467,"2006","POP","count"
120,"Antigua and Barbuda",84397,"2007","POP","count"
120,"Antigua and Barbuda",85349,"2008","POP","count"
120,"Antigua and Barbuda",86300,"2009","POP","count"
120,"Antigua and Barbuda",87233,"2010","POP","count"
120,"Antigua and Barbuda",88152,"2011","POP","count"
120,"Antigua and Barbuda",89069,"2012","POP","count"
172,"Argentina",20623998,"1960","POP","count"
172,"Argentina",20959241,"1961","POP","count"
172,"Argentina",21295290,"1962","POP","count"
172,"Argentina",21630854,"1963","POP","count"
172,"Argentina",21963952,"1964","POP","count"
172,"Argentina",22293817,"1965","POP","count"
172,"Argentina",22618887,"1966","POP","count"
172,"Argentina",22941477,"1967","POP","count"
172,"Argentina",23269302,"1968","POP","count"
172,"Argentina",23612675,"1969","POP","count"
172,"Argentina",23978532,"1970","POP","count"
172,"Argentina",24370660,"1971","POP","count"
172,"Argentina",24785830,"1972","POP","count"
172,"Argentina",25215328,"1973","POP","count"
172,"Argentina",25646533,"1974","POP","count"
172,"Argentina",26070443,"1975","POP","count"
172,"Argentina",26483835,"1976","POP","count"
172,"Argentina",26889764,"1977","POP","count"
172,"Argentina",27293093,"1978","POP","count"
172,"Argentina",27701412,"1979","POP","count"
172,"Argentina",28120135,"1980","POP","count"
172,"Argentina",28550123,"1981","POP","count"
172,"Argentina",28989069,"1982","POP","count"
172,"Argentina",29435404,"1983","POP","count"
172,"Argentina",29886564,"1984","POP","count"
172,"Argentina",30340419,"1985","POP","count"
172,"Argentina",30796481,"1986","POP","count"
172,"Argentina",31254574,"1987","POP","count"
172,"Argentina",31713147,"1988","POP","count"
172,"Argentina",32170407,"1989","POP","count"
172,"Argentina",32624874,"1990","POP","count"
172,"Argentina",33075194,"1991","POP","count"
172,"Argentina",33520803,"1992","POP","count"
172,"Argentina",33961947,"1993","POP","count"
172,"Argentina",34399343,"1994","POP","count"
172,"Argentina",34833168,"1995","POP","count"
172,"Argentina",35264070,"1996","POP","count"
172,"Argentina",35690778,"1997","POP","count"
172,"Argentina",36109342,"1998","POP","count"
172,"Argentina",36514558,"1999","POP","count"
172,"Argentina",36903067,"2000","POP","count"
172,"Argentina",37273361,"2001","POP","count"
172,"Argentina",37627545,"2002","POP","count"
172,"Argentina",37970411,"2003","POP","count"
172,"Argentina",38308779,"2004","POP","count"
172,"Argentina",38647854,"2005","POP","count"
172,"Argentina",38988923,"2006","POP","count"
172,"Argentina",39331357,"2007","POP","count"
172,"Argentina",39676083,"2008","POP","count"
172,"Argentina",40023641,"2009","POP","count"
172,"Argentina",40374224,"2010","POP","count"
172,"Argentina",40728738,"2011","POP","count"
172,"Argentina",41086927,"2012","POP","count"
250,"Aruba",54208,"1960","POP","count"
250,"Aruba",55435,"1961","POP","count"
250,"Aruba",56226,"1962","POP","count"
250,"Aruba",56697,"1963","POP","count"
250,"Aruba",57029,"1964","POP","count"
250,"Aruba",57360,"1965","POP","count"
250,"Aruba",57712,"1966","POP","count"
250,"Aruba",58049,"1967","POP","count"
250,"Aruba",58385,"1968","POP","count"
250,"Aruba",58724,"1969","POP","count"
250,"Aruba",59065,"1970","POP","count"
250,"Aruba",59438,"1971","POP","count"
250,"Aruba",59849,"1972","POP","count"
250,"Aruba",60239,"1973","POP","count"
250,"Aruba",60525,"1974","POP","count"
250,"Aruba",60655,"1975","POP","count"
250,"Aruba",60589,"1976","POP","count"
250,"Aruba",60366,"1977","POP","count"
250,"Aruba",60106,"1978","POP","count"
250,"Aruba",59978,"1979","POP","count"
250,"Aruba",60096,"1980","POP","count"
250,"Aruba",60567,"1981","POP","count"
250,"Aruba",61344,"1982","POP","count"
250,"Aruba",62204,"1983","POP","count"
250,"Aruba",62831,"1984","POP","count"
250,"Aruba",63028,"1985","POP","count"
250,"Aruba",62644,"1986","POP","count"
250,"Aruba",61835,"1987","POP","count"
250,"Aruba",61077,"1988","POP","count"
250,"Aruba",61032,"1989","POP","count"
250,"Aruba",62148,"1990","POP","count"
250,"Aruba",64623,"1991","POP","count"
250,"Aruba",68235,"1992","POP","count"
250,"Aruba",72498,"1993","POP","count"
250,"Aruba",76700,"1994","POP","count"
250,"Aruba",80326,"1995","POP","count"
250,"Aruba",83195,"1996","POP","count"
250,"Aruba",85447,"1997","POP","count"
250,"Aruba",87276,"1998","POP","count"
250,"Aruba",89004,"1999","POP","count"
250,"Aruba",90858,"2000","POP","count"
250,"Aruba",92894,"2001","POP","count"
250,"Aruba",94995,"2002","POP","count"
250,"Aruba",97015,"2003","POP","count"
250,"Aruba",98742,"2004","POP","count"
250,"Aruba",100031,"2005","POP","count"
250,"Aruba",100830,"2006","POP","count"
250,"Aruba",101219,"2007","POP","count"
250,"Aruba",101344,"2008","POP","count"
250,"Aruba",101418,"2009","POP","count"
250,"Aruba",101597,"2010","POP","count"
250,"Aruba",101932,"2011","POP","count"
250,"Aruba",102384,"2012","POP","count"
16,"Australia",10276477,"1960","POP","count"
16,"Australia",10483000,"1961","POP","count"
16,"Australia",10742000,"1962","POP","count"
16,"Australia",10950000,"1963","POP","count"
16,"Australia",11167000,"1964","POP","count"
16,"Australia",11388000,"1965","POP","count"
16,"Australia",11651000,"1966","POP","count"
16,"Australia",11799000,"1967","POP","count"
16,"Australia",12009000,"1968","POP","count"
16,"Australia",12263000,"1969","POP","count"
16,"Australia",12507000,"1970","POP","count"
16,"Australia",12937000,"1971","POP","count"
16,"Australia",13177000,"1972","POP","count"
16,"Australia",13380000,"1973","POP","count"
16,"Australia",13723000,"1974","POP","count"
16,"Australia",13893000,"1975","POP","count"
16,"Australia",14033000,"1976","POP","count"
16,"Australia",14192000,"1977","POP","count"
16,"Australia",14358000,"1978","POP","count"
16,"Australia",14514000,"1979","POP","count"
16,"Australia",14692000,"1980","POP","count"
16,"Australia",14927000,"1981","POP","count"
16,"Australia",15178000,"1982","POP","count"
16,"Australia",15369000,"1983","POP","count"
16,"Australia",15544000,"1984","POP","count"
16,"Australia",15758000,"1985","POP","count"
16,"Australia",16018400,"1986","POP","count"
16,"Australia",16263900,"1987","POP","count"
16,"Australia",16532200,"1988","POP","count"
16,"Australia",16814400,"1989","POP","count"
16,"Australia",17065100,"1990","POP","count"
16,"Australia",17284000,"1991","POP","count"
16,"Australia",17495000,"1992","POP","count"
16,"Australia",17667000,"1993","POP","count"
16,"Australia",17855000,"1994","POP","count"
16,"Australia",18072000,"1995","POP","count"
16,"Australia",18311000,"1996","POP","count"
16,"Australia",18517000,"1997","POP","count"
16,"Australia",18711000,"1998","POP","count"
16,"Australia",18926000,"1999","POP","count"
16,"Australia",19153000,"2000","POP","count"
16,"Australia",19413000,"2001","POP","count"
16,"Australia",19651400,"2002","POP","count"
16,"Australia",19895400,"2003","POP","count"
16,"Australia",20127400,"2004","POP","count"
16,"Australia",20394800,"2005","POP","count"
16,"Australia",20697900,"2006","POP","count"
16,"Australia",21015900,"2007","POP","count"
16,"Australia",21384400,"2008","POP","count"
16,"Australia",21778800,"2009","POP","count"
16,"Australia",22065300,"2010","POP","count"
16,"Australia",22323900,"2011","POP","count"
16,"Australia",22683600,"2012","POP","count"
110,"Bahamas, The",109526,"1960","POP","count"
110,"Bahamas, The",115108,"1961","POP","count"
110,"Bahamas, The",121083,"1962","POP","count"
110,"Bahamas, The",127331,"1963","POP","count"
110,"Bahamas, The",133697,"1964","POP","count"
110,"Bahamas, The",140049,"1965","POP","count"
110,"Bahamas, The",146364,"1966","POP","count"
110,"Bahamas, The",152607,"1967","POP","count"
110,"Bahamas, The",158629,"1968","POP","count"
110,"Bahamas, The",164250,"1969","POP","count"
110,"Bahamas, The",169356,"1970","POP","count"
110,"Bahamas, The",173867,"1971","POP","count"
110,"Bahamas, The",177844,"1972","POP","count"
110,"Bahamas, The",181489,"1973","POP","count"
110,"Bahamas, The",185097,"1974","POP","count"
110,"Bahamas, The",188882,"1975","POP","count"
110,"Bahamas, The",192905,"1976","POP","count"
110,"Bahamas, The",197118,"1977","POP","count"
110,"Bahamas, The",201511,"1978","POP","count"
110,"Bahamas, The",206038,"1979","POP","count"
110,"Bahamas, The",210660,"1980","POP","count"
110,"Bahamas, The",215404,"1981","POP","count"
110,"Bahamas, The",220274,"1982","POP","count"
110,"Bahamas, The",225184,"1983","POP","count"
110,"Bahamas, The",230014,"1984","POP","count"
110,"Bahamas, The",234684,"1985","POP","count"
110,"Bahamas, The",239135,"1986","POP","count"
110,"Bahamas, The",243397,"1987","POP","count"
110,"Bahamas, The",247585,"1988","POP","count"
110,"Bahamas, The",251863,"1989","POP","count"
110,"Bahamas, The",256338,"1990","POP","count"
110,"Bahamas, The",261102,"1991","POP","count"
110,"Bahamas, The",266097,"1992","POP","count"
110,"Bahamas, The",271105,"1993","POP","count"
110,"Bahamas, The",275820,"1994","POP","count"
110,"Bahamas, The",280050,"1995","POP","count"
110,"Bahamas, The",283678,"1996","POP","count"
110,"Bahamas, The",286845,"1997","POP","count"
110,"Bahamas, The",289926,"1998","POP","count"
110,"Bahamas, The",293442,"1999","POP","count"
110,"Bahamas, The",297759,"2000","POP","count"
110,"Bahamas, The",303005,"2001","POP","count"
110,"Bahamas, The",309039,"2002","POP","count"
110,"Bahamas, The",315624,"2003","POP","count"
110,"Bahamas, The",322400,"2004","POP","count"
110,"Bahamas, The",329088,"2005","POP","count"
110,"Bahamas, The",335622,"2006","POP","count"
110,"Bahamas, The",342049,"2007","POP","count"
110,"Bahamas, The",348340,"2008","POP","count"
110,"Bahamas, The",354492,"2009","POP","count"
110,"Bahamas, The",360498,"2010","POP","count"
110,"Bahamas, The",366331,"2011","POP","count"
110,"Bahamas, The",371960,"2012","POP","count"
52,"Bahrain",162501,"1960","POP","count"
52,"Bahrain",167924,"1961","POP","count"
52,"Bahrain",173107,"1962","POP","count"
52,"Bahrain",178048,"1963","POP","count"
52,"Bahrain",182774,"1964","POP","count"
52,"Bahrain",187348,"1965","POP","count"
52,"Bahrain",191782,"1966","POP","count"
52,"Bahrain",196203,"1967","POP","count"
52,"Bahrain",200953,"1968","POP","count"
52,"Bahrain",206469,"1969","POP","count"
52,"Bahrain",213102,"1970","POP","count"
52,"Bahrain",220808,"1971","POP","count"
52,"Bahrain",229588,"1972","POP","count"
52,"Bahrain",239860,"1973","POP","count"
52,"Bahrain",252139,"1974","POP","count"
52,"Bahrain",266686,"1975","POP","count"
52,"Bahrain",283843,"1976","POP","count"
52,"Bahrain",303236,"1977","POP","count"
52,"Bahrain",323511,"1978","POP","count"
52,"Bahrain",342829,"1979","POP","count"
52,"Bahrain",359902,"1980","POP","count"
52,"Bahrain",374125,"1981","POP","count"
52,"Bahrain",385950,"1982","POP","count"
52,"Bahrain",396447,"1983","POP","count"
52,"Bahrain",407223,"1984","POP","count"
52,"Bahrain",419425,"1985","POP","count"
52,"Bahrain",433491,"1986","POP","count"
52,"Bahrain",449006,"1987","POP","count"
52,"Bahrain",465254,"1988","POP","count"
52,"Bahrain",481142,"1989","POP","count"
52,"Bahrain",495944,"1990","POP","count"
52,"Bahrain",509645,"1991","POP","count"
52,"Bahrain",522751,"1992","POP","count"
52,"Bahrain",535711,"1993","POP","count"
52,"Bahrain",549170,"1994","POP","count"
52,"Bahrain",563730,"1995","POP","count"
52,"Bahrain",579697,"1996","POP","count"
52,"Bahrain",597400,"1997","POP","count"
52,"Bahrain",617537,"1998","POP","count"
52,"Bahrain",640913,"1999","POP","count"
52,"Bahrain",668239,"2000","POP","count"
52,"Bahrain",698749,"2001","POP","count"
52,"Bahrain",732541,"2002","POP","count"
52,"Bahrain",772058,"2003","POP","count"
52,"Bahrain",820505,"2004","POP","count"
52,"Bahrain",879534,"2005","POP","count"
52,"Bahrain",950951,"2006","POP","count"
52,"Bahrain",1032353,"2007","POP","count"
52,"Bahrain",1116038,"2008","POP","count"
52,"Bahrain",1191539,"2009","POP","count"
52,"Bahrain",1251513,"2010","POP","count"
52,"Bahrain",1292764,"2011","POP","count"
52,"Bahrain",1317827,"2012","POP","count"
204,"Bangladesh",49537147,"1960","POP","count"
204,"Bangladesh",50953503,"1961","POP","count"
204,"Bangladesh",52403243,"1962","POP","count"
204,"Bangladesh",53909233,"1963","POP","count"
204,"Bangladesh",55503132,"1964","POP","count"
204,"Bangladesh",57200412,"1965","POP","count"
204,"Bangladesh",59029826,"1966","POP","count"
204,"Bangladesh",60966588,"1967","POP","count"
204,"Bangladesh",62909226,"1968","POP","count"
204,"Bangladesh",64719958,"1969","POP","count"
204,"Bangladesh",66308862,"1970","POP","count"
204,"Bangladesh",67627868,"1971","POP","count"
204,"Bangladesh",68730070,"1972","POP","count"
204,"Bangladesh",69751017,"1973","POP","count"
204,"Bangladesh",70883201,"1974","POP","count"
204,"Bangladesh",72265173,"1975","POP","count"
204,"Bangladesh",73944664,"1976","POP","count"
204,"Bangladesh",75880084,"1977","POP","count"
204,"Bangladesh",78011624,"1978","POP","count"
204,"Bangladesh",80241773,"1979","POP","count"
204,"Bangladesh",82498440,"1980","POP","count"
204,"Bangladesh",84764142,"1981","POP","count"
204,"Bangladesh",87060582,"1982","POP","count"
204,"Bangladesh",89399666,"1983","POP","count"
204,"Bangladesh",91804318,"1984","POP","count"
204,"Bangladesh",94287722,"1985","POP","count"
204,"Bangladesh",96851505,"1986","POP","count"
204,"Bangladesh",99476987,"1987","POP","count"
204,"Bangladesh",102133217,"1988","POP","count"
204,"Bangladesh",104779345,"1989","POP","count"
204,"Bangladesh",107385847,"1990","POP","count"
204,"Bangladesh",109934590,"1991","POP","count"
204,"Bangladesh",112430968,"1992","POP","count"
204,"Bangladesh",114897543,"1993","POP","count"
204,"Bangladesh",117369492,"1994","POP","count"
204,"Bangladesh",119869585,"1995","POP","count"
204,"Bangladesh",122400896,"1996","POP","count"
204,"Bangladesh",124945315,"1997","POP","count"
204,"Bangladesh",127478524,"1998","POP","count"
204,"Bangladesh",129966823,"1999","POP","count"
204,"Bangladesh",132383265,"2000","POP","count"
204,"Bangladesh",134729503,"2001","POP","count"
204,"Bangladesh",137006279,"2002","POP","count"
204,"Bangladesh",139185986,"2003","POP","count"
204,"Bangladesh",141235035,"2004","POP","count"
204,"Bangladesh",143135180,"2005","POP","count"
204,"Bangladesh",144868702,"2006","POP","count"
204,"Bangladesh",146457067,"2007","POP","count"
204,"Bangladesh",147969967,"2008","POP","count"
204,"Bangladesh",149503100,"2009","POP","count"
204,"Bangladesh",151125475,"2010","POP","count"
204,"Bangladesh",152862431,"2011","POP","count"
204,"Bangladesh",154695368,"2012","POP","count"
124,"Barbados",230858,"1960","POP","count"
124,"Barbados",231599,"1961","POP","count"
124,"Barbados",232514,"1962","POP","count"
124,"Barbados",233520,"1963","POP","count"
124,"Barbados",234478,"1964","POP","count"
124,"Barbados",235294,"1965","POP","count"
124,"Barbados",235936,"1966","POP","count"
124,"Barbados",236466,"1967","POP","count"
124,"Barbados",236997,"1968","POP","count"
124,"Barbados",237680,"1969","POP","count"
124,"Barbados",238616,"1970","POP","count"
124,"Barbados",239864,"1971","POP","count"
124,"Barbados",241367,"1972","POP","count"
124,"Barbados",242971,"1973","POP","count"
124,"Barbados",244453,"1974","POP","count"
124,"Barbados",245663,"1975","POP","count"
124,"Barbados",246536,"1976","POP","count"
124,"Barbados",247136,"1977","POP","count"
124,"Barbados",247592,"1978","POP","count"
124,"Barbados",248095,"1979","POP","count"
124,"Barbados",248784,"1980","POP","count"
124,"Barbados",249696,"1981","POP","count"
124,"Barbados",250780,"1982","POP","count"
124,"Barbados",251979,"1983","POP","count"
124,"Barbados",253193,"1984","POP","count"
124,"Barbados",254354,"1985","POP","count"
124,"Barbados",255450,"1986","POP","count"
124,"Barbados",256500,"1987","POP","count"
124,"Barbados",257497,"1988","POP","count"
124,"Barbados",258443,"1989","POP","count"
124,"Barbados",259336,"1990","POP","count"
124,"Barbados",260175,"1991","POP","count"
124,"Barbados",260963,"1992","POP","count"
124,"Barbados",261714,"1993","POP","count"
124,"Barbados",262441,"1994","POP","count"
124,"Barbados",263165,"1995","POP","count"
124,"Barbados",263884,"1996","POP","count"
124,"Barbados",264606,"1997","POP","count"
124,"Barbados",265370,"1998","POP","count"
124,"Barbados",266220,"1999","POP","count"
124,"Barbados",267190,"2000","POP","count"
