"","rgn_id","sciname","category"
"265",258442,"Stereomastis suhmi","LC"
"266",258442,"Stereomastis surda","LC"
"267",258442,"Arctocephalus gazella","LC"
"268",258442,"Hydrurga leptonyx","LC"
"269",258442,"Mirounga leonina","LC"
"270",258442,"Eubalaena australis","CR"
"271",258442,"Eubalaena australis","LC"
"272",258442,"Balaenoptera acutorostrata","LC"
"273",258442,"Balaenoptera borealis","EN"
"274",258442,"Balaenoptera musculus","EN"
"275",258442,"Balaenoptera physalus","EN"
"276",258442,"Balaenoptera physalus","VU"
"277",258442,"Megaptera novaeangliae","LC"
"278",258442,"Megaptera novaeangliae","EN"
"279",258442,"Megaptera novaeangliae","EN"
"280",258442,"Lagenorhynchus cruciger","LC"
"281",258442,"Physeter macrocephalus","EN"
"282",258442,"Physeter macrocephalus","VU"
"283",258442,"Hyperoodon planifrons","LC"
"284",258442,"Molpadiodemas violaceus","LC"
"285",258442,"Thunnus maccoyii","CR"
"286",258442,"Arctocephalus tropicalis","LC"
"287",258442,"Leptonychotes weddellii","LC"
"288",258442,"Lobodon carcinophaga","LC"
"289",258442,"Ommatophoca rossii","LC"
"290",258510,"Stereomastis suhmi","LC"
"291",258510,"Stereomastis surda","LC"
"292",258510,"Arctocephalus gazella","LC"
"293",258510,"Arctocephalus tropicalis","LC"
"294",258510,"Mirounga leonina","LC"
"295",258510,"Eubalaena australis","CR"
"296",258510,"Eubalaena australis","LC"
"297",258510,"Balaenoptera acutorostrata","LC"
"298",258510,"Balaenoptera borealis","EN"
"299",258510,"Balaenoptera musculus","EN"
"300",258510,"Balaenoptera physalus","EN"
"301",258510,"Balaenoptera physalus","VU"
"302",258510,"Megaptera novaeangliae","LC"
"303",258510,"Megaptera novaeangliae","EN"
"304",258510,"Megaptera novaeangliae","EN"
"305",258510,"Lagenorhynchus cruciger","LC"
"306",258510,"Physeter macrocephalus","EN"
"307",258510,"Physeter macrocephalus","VU"
"308",258510,"Hyperoodon planifrons","LC"
"309",258510,"Molpadiodemas violaceus","LC"
"310",258510,"Xiphias gladius","LC"
"311",258510,"Xiphias gladius","EN"
"312",258510,"Gasterochisma melampus","LC"
"313",258510,"Thunnus maccoyii","CR"
"314",258510,"Hydrurga leptonyx","LC"
"315",258520,"Stereomastis suhmi","LC"
"316",258520,"Stereomastis surda","LC"
"317",258520,"Arctocephalus gazella","LC"
"318",258520,"Arctocephalus tropicalis","LC"
"319",258520,"Hydrurga leptonyx","LC"
"320",258520,"Mirounga leonina","LC"
"321",258520,"Eubalaena australis","CR"
"322",258520,"Eubalaena australis","LC"
"323",258520,"Balaenoptera acutorostrata","LC"
"324",258520,"Balaenoptera borealis","EN"
"325",258520,"Balaenoptera musculus","EN"
"326",258520,"Balaenoptera physalus","EN"
"327",258520,"Balaenoptera physalus","VU"
"328",258520,"Megaptera novaeangliae","LC"
"329",258520,"Megaptera novaeangliae","EN"
"330",258520,"Megaptera novaeangliae","EN"
"331",258520,"Lagenorhynchus cruciger","LC"
"332",258520,"Physeter macrocephalus","EN"
"333",258520,"Physeter macrocephalus","VU"
"334",258520,"Hyperoodon planifrons","LC"
"335",258520,"Molpadiodemas violaceus","LC"
"336",258520,"Gasterochisma melampus","LC"
"337",258520,"Thunnus maccoyii","CR"
"338",258520,"Leptonychotes weddellii","LC"
"339",258600,"Stereomastis suhmi","LC"
"340",258600,"Stereomastis surda","LC"
"341",258600,"Arctocephalus gazella","LC"
"342",258600,"Arctocephalus tropicalis","LC"
"343",258600,"Mirounga leonina","LC"
"344",258600,"Eubalaena australis","CR"
"345",258600,"Eubalaena australis","LC"
"346",258600,"Balaenoptera acutorostrata","LC"
"347",258600,"Balaenoptera borealis","EN"
"348",258600,"Balaenoptera musculus","EN"
"349",258600,"Balaenoptera physalus","EN"
"350",258600,"Balaenoptera physalus","VU"
"351",258600,"Megaptera novaeangliae","LC"
"352",258600,"Megaptera novaeangliae","EN"
"353",258600,"Megaptera novaeangliae","EN"
"354",258600,"Lagenorhynchus cruciger","LC"
"355",258600,"Physeter macrocephalus","EN"
"356",258600,"Physeter macrocephalus","VU"
"357",258600,"Hyperoodon planifrons","LC"
"358",258600,"Molpadiodemas violaceus","LC"
"359",258600,"Xiphias gladius","LC"
"360",258600,"Xiphias gladius","EN"
"361",258600,"Istiophorus platypterus","LC"
"362",258600,"Gasterochisma melampus","LC"
"363",258600,"Thunnus maccoyii","CR"
"364",258600,"Hydrurga leptonyx","LC"
"365",258700,"Stereomastis suhmi","LC"
"366",258700,"Stereomastis surda","LC"
"367",258700,"Arctocephalus tropicalis","LC"
"368",258700,"Mirounga leonina","LC"
"369",258700,"Eubalaena australis","CR"
"370",258700,"Eubalaena australis","LC"
"371",258700,"Balaenoptera acutorostrata","LC"
"372",258700,"Balaenoptera borealis","EN"
"373",258700,"Balaenoptera musculus","EN"
"374",258700,"Balaenoptera physalus","EN"
"375",258700,"Balaenoptera physalus","VU"
"376",258700,"Megaptera novaeangliae","LC"
"377",258700,"Megaptera novaeangliae","EN"
"378",258700,"Megaptera novaeangliae","EN"
"379",258700,"Lagenorhynchus cruciger","LC"
"380",258700,"Physeter macrocephalus","EN"
"381",258700,"Physeter macrocephalus","VU"
"382",258700,"Hyperoodon planifrons","LC"
"383",258700,"Ziphius cavirostris","LC"
"384",258700,"Xiphias gladius","LC"
"385",258700,"Xiphias gladius","EN"
"386",258700,"Istiophorus platypterus","LC"
"387",258700,"Gasterochisma melampus","LC"
"388",258700,"Thunnus maccoyii","CR"
"389",258700,"Arctocephalus gazella","LC"
"390",258700,"Molpadiodemas violaceus","LC"
"391",258700,"Hydrurga leptonyx","LC"
"392",288100,"Stereomastis suhmi","LC"
"393",288100,"Hydrurga leptonyx","LC"
"394",288100,"Mirounga leonina","LC"
"395",288100,"Eubalaena australis","CR"
"396",288100,"Eubalaena australis","LC"
"397",288100,"Balaenoptera acutorostrata","LC"
"398",288100,"Balaenoptera borealis","EN"
"399",288100,"Balaenoptera musculus","EN"
"400",288100,"Balaenoptera physalus","EN"
"401",288100,"Balaenoptera physalus","VU"
"402",288100,"Megaptera novaeangliae","LC"
"403",288100,"Megaptera novaeangliae","EN"
"404",288100,"Megaptera novaeangliae","EN"
"405",288100,"Lagenorhynchus cruciger","LC"
"406",288100,"Physeter macrocephalus","EN"
"407",288100,"Physeter macrocephalus","VU"
"408",288100,"Hyperoodon planifrons","LC"
"409",288100,"Molpadiodemas violaceus","LC"
"410",288100,"Stereomastis surda","LC"
"411",288100,"Arctocephalus gazella","LC"
"412",288100,"Leptonychotes weddellii","LC"
"413",288100,"Lobodon carcinophaga","LC"
"414",288100,"Ommatophoca rossii","LC"
"415",288100,"Arctocephalus tropicalis","LC"
"416",288100,"Mesothuria magellani","LC"
"417",288200,"Stereomastis suhmi","LC"
"418",288200,"Hydrurga leptonyx","LC"
"419",288200,"Mirounga leonina","LC"
"420",288200,"Eubalaena australis","CR"
"421",288200,"Eubalaena australis","LC"
"422",288200,"Balaenoptera acutorostrata","LC"
"423",288200,"Balaenoptera borealis","EN"
"424",288200,"Balaenoptera musculus","EN"
"425",288200,"Balaenoptera physalus","EN"
"426",288200,"Balaenoptera physalus","VU"
"427",288200,"Megaptera novaeangliae","LC"
"428",288200,"Megaptera novaeangliae","EN"
"429",288200,"Megaptera novaeangliae","EN"
"430",288200,"Lagenorhynchus cruciger","LC"
"431",288200,"Physeter macrocephalus","EN"
"432",288200,"Physeter macrocephalus","VU"
"433",288200,"Hyperoodon planifrons","LC"
"434",288200,"Molpadiodemas violaceus","LC"
"435",288200,"Lobodon carcinophaga","LC"
"436",288200,"Ommatophoca rossii","LC"
"437",288200,"Leptonychotes weddellii","LC"
"438",288300,"Stereomastis suhmi","LC"
"439",288300,"Hydrurga leptonyx","LC"
"440",288300,"Mirounga leonina","LC"
"441",288300,"Eubalaena australis","CR"
"442",288300,"Eubalaena australis","LC"
"443",288300,"Balaenoptera acutorostrata","LC"
"444",288300,"Balaenoptera borealis","EN"
"445",288300,"Balaenoptera musculus","EN"
"446",288300,"Balaenoptera physalus","EN"
"447",288300,"Balaenoptera physalus","VU"
"448",288300,"Megaptera novaeangliae","LC"
"449",288300,"Megaptera novaeangliae","EN"
"450",288300,"Megaptera novaeangliae","EN"
"451",288300,"Lagenorhynchus cruciger","LC"
"452",288300,"Physeter macrocephalus","EN"
"453",288300,"Physeter macrocephalus","VU"
"454",288300,"Hyperoodon planifrons","LC"
"455",288300,"Molpadiodemas violaceus","LC"
"456",288300,"Lobodon carcinophaga","LC"
"457",288300,"Ommatophoca rossii","LC"
"458",288300,"Leptonychotes weddellii","LC"
"459",248100,"Krefftichthys anderssoni","LC"
"460",248100,"Bathyteuthis abyssicola","LC"
"461",248100,"Bathydraco joannae","LC"
"462",248100,"Psychroteuthis glacialis","LC"
"463",248100,"Phoebetria palpebrata","NT"
"464",248100,"Thalassarche chrysostoma","EN"
"465",248100,"Brachioteuthis picta","LC"
"466",248100,"Bathyraja maccaini","NT"
"467",248100,"Diomedea exulans","VU"
"468",248100,"Pterodroma mollis","LC"
"469",248100,"Thalassarche melanophris","NT"
"470",248100,"Stercorarius maccormicki","LC"
"471",248100,"Phalacrocorax atriceps","LC"
"472",248100,"Pogonophryne barsukovi","LC"
"473",248100,"Racovitzia glacialis","LC"
"474",248100,"Pleuragramma antarctica","LC"
"475",248100,"Sterna vittata","LC"
"476",248100,"Larus dominicanus","LC"
"477",248100,"Macronectes giganteus","LC"
"478",248100,"Abantennarius analis","LC"
"479",248100,"Aboma snyderi","LC"
"480",248100,"Abralia affinis","LC"
"481",248100,"Abralia astrosticta","LC"
"482",248100,"Abralia gilchristi","LC"
"483",248100,"Abralia redfieldi","LC"
"484",248100,"Abralia similis","LC"
"485",248100,"Abralia steindachneri","LC"
"486",248100,"Abralia trigonura","LC"
"487",248100,"Abralia veranyi","LC"
"488",248100,"Abraliopsis affinis","LC"
"489",248100,"Abraliopsis falco","LC"
"490",248100,"Abraliopsis gilchristi","LC"
"491",248100,"Abraliopsis lineata","LC"
"492",248100,"Abraliopsis morisi","LC"
"493",248100,"Abraliopsis pacificus","LC"
"494",248100,"Abraliopsis pfefferi","LC"
"495",248100,"Abudefduf flavipinnis","LC"
"496",248100,"Abudefduf nigripinnis","LC"
"497",248100,"Acalyptus peronii","LC"
"498",248100,"Acanthacaris opipara","LC"
"499",248100,"Acantharctus ornatus","LC"
"500",248100,"Acanthastrea brevis","VU"
"501",248100,"Acanthastrea subechinata","NT"
"502",248100,"Acanthemblemaria arborescens","LC"
"503",248100,"Acanthemblemaria atrata","VU"
"504",248100,"Acanthemblemaria betinensis","LC"
"505",248100,"Acanthemblemaria greenfieldi","LC"
"506",248100,"Acanthemblemaria harpeza","VU"
"507",248100,"Acanthemblemaria hastingsi","LC"
"508",248100,"Acanthemblemaria johnsoni","LC"
"509",248100,"Acanthemblemaria mangognatha","VU"
"510",248100,"Acanthemblemaria medusa","LC"
"511",248100,"Acanthemblemaria paula","VU"
"512",248100,"Acanthemblemaria rivasi","LC"
"513",248100,"Acanthemblemaria stephensi","VU"
"514",248100,"Acanthemblemaria variegata","LC"
"515",248100,"Acanthidium molleri","LC"
"516",248100,"Acanthidium pusillum","LC"
"517",248100,"Acanthidium quadrispinosum","NT"
"518",248100,"Acanthistius bleekeri","NT"
"519",248100,"Acanthistius pictus","LC"
"520",248100,"Acanthochaetodon imperator","LC"
"521",248100,"Acanthochaetodon nicobariensis","LC"
"522",248100,"Acanthocottus bubalis","LC"
"523",248100,"Acanthocybium forbesi","LC"
"524",248100,"Acanthocybium solanderi","LC"
"525",248100,"Acanthogobius flavimanus","LC"
"526",248100,"Acanthogobius jacoti","LC"
"527",248100,"Acantholabrus couchii","LC"
"528",248100,"Acantholabrus exoletus","LC"
"529",248100,"Acantholabrus imbricatus","LC"
"530",248100,"Acantholabrus microstoma","LC"
"531",248100,"Acantholabrus romer","LC"
"532",248100,"Acantholabrus romeri","LC"
"533",248100,"Acantholabrus romeritu","LC"
"534",248100,"Acantholabrus viridis","LC"
"535",248100,"Acanthopagrus arabicus","LC"
"536",248100,"Acanthopagrus cuvieri","LC"
"537",248100,"Acanthopagrus morrisoni","LC"
"538",248100,"Acanthopagrus pacificus","LC"
"539",248100,"Acanthopagrus schlegelii","LC"
"540",248100,"Acanthopagrus sheim","LC"
"541",248100,"Acanthopagrus sivicolus","VU"
"542",248100,"Acanthopagrus vagus","VU"
"543",248100,"Acanthophyllia deshayesiana","NT"
"544",248100,"Acanthurus achillas","LC"
"545",248100,"Acanthurus aliala","LC"
"546",248100,"Acanthurus altivelis","LC"
"547",248100,"Acanthurus argenteus","LC"
"548",248100,"Acanthurus armiger","LC"
"549",248100,"Acanthurus aterrimus","LC"
"550",248100,"Acanthurus atramentatus","LC"
"551",248100,"Acanthurus bariene","LC"
"552",248100,"Acanthurus bicommatus","LC"
"553",248100,"Acanthurus bipunctatus","LC"
"554",248100,"Acanthurus bleekeri","LC"
"555",248100,"Acanthurus brevis","LC"
"556",248100,"Acanthurus broussonnetii","LC"
"557",248100,"Acanthurus caeruleus","LC"
"558",248100,"Acanthurus carinatus","LC"
"559",248100,"Acanthurus celebicus","LC"
"560",248100,"Acanthurus chronixis","VU"
"561",248100,"Acanthurus chrysosoma","LC"
"562",248100,"Acanthurus coerulus","LC"
"563",248100,"Acanthurus crestonis","LC"
"564",248100,"Acanthurus ctenodon","LC"
"565",248100,"Acanthurus delisiani","LC"
"566",248100,"Acanthurus delisianus","LC"
"567",248100,"Acanthurus desjardinii","LC"
"568",248100,"Acanthurus dussumiere","LC"
"569",248100,"Acanthurus dussumierri","LC"
"570",248100,"Acanthurus eparei","LC"
"571",248100,"Acanthurus flavescens","LC"
"572",248100,"Acanthurus flavoguttatus","LC"
"573",248100,"Acanthurus fowleri","LC"
"574",248100,"Acanthurus fuliginosus","LC"
"575",248100,"Acanthurus fuscus","LC"
"576",248100,"Acanthurus gahm subspecies nigricauda","LC"
"577",248100,"Acanthurus glaucoparecius","LC"
"578",248100,"Acanthurus glaucopareius","LC"
"579",248100,"Acanthurus heliodes","LC"
"580",248100,"Acanthurus hepatus","LC"
"581",248100,"Acanthurus hirudo","LC"
"582",248100,"Acanthurus humeralis","LC"
"583",248100,"Acanthurus japonica","LC"
"584",248100,"Acanthurus japonicus","LC"
"585",248100,"Acanthurus ketlitzii","LC"
"586",248100,"Acanthurus kettlitzii","LC"
"587",248100,"Acanthurus kingii","LC"
"588",248100,"Acanthurus lamarrii","LC"
"589",248100,"Acanthurus leucocheilus","LC"
"590",248100,"Acanthurus leucosternum","LC"
"591",248100,"Acanthurus leuocheilus","LC"
"592",248100,"Acanthurus leuococheilus","LC"
"593",248100,"Acanthurus lineolatus","LC"
"594",248100,"Acanthurus lituratus","LC"
"595",248100,"Acanthurus marginatus","LC"
"596",248100,"Acanthurus matoides","LC"
"597",248100,"Acanthurus nigricaudus","LC"
"598",248100,"Acanthurus nummifer","LC"
"599",248100,"Acanthurus pentazona","LC"
"600",248100,"Acanthurus philippinus","LC"
"601",248100,"Acanthurus phlebotomus","LC"
"602",248100,"Acanthurus plagiatus","LC"
"603",248100,"Acanthurus randalli","LC"
"604",248100,"Acanthurus rasi","LC"
"605",248100,"Acanthurus reticulatus","LC"
"606",248100,"Acanthurus reversus","LC"
"607",248100,"Acanthurus rubropunctatus","LC"
"608",248100,"Acanthurus ruppelii","LC"
"609",248100,"Acanthurus scopas","LC"
"610",248100,"Acanthurus striatus","LC"
"611",248100,"Acanthurus strigosus","LC"
"612",248100,"Acanthurus subarmatus","LC"
"613",248100,"Acanthurus suillus","LC"
"614",248100,"Acanthurus tennenti","LC"
"615",248100,"Acanthurus theuthis","LC"
"616",248100,"Acanthurus tractus","LC"
"617",248100,"Acanthurus triastegus","LC"
"618",248100,"Acanthurus triostegus marquesensis","LC"
"619",248100,"Acanthurus triostegus sandvicensis","LC"
"620",248100,"Acanthurus triostegust","LC"
"621",248100,"Acanthurus triostegus triostegus","LC"
"622",248100,"Acanthurus undulatus","LC"
"623",248100,"Acanthurus unicornis","LC"
