"rgn_id","trend","whencev01","whence_choice"
103,0.088972498734596,"XP","coastalpop"
104,0.151353147711987,"XP","coastalpop"
105,NA,"XSI","southern"
105,NA,NA,NA
106,0.740918124881288,"OD","OD"
107,NA,"XSI","southern"
107,NA,NA,NA
108,0.0307696002692055,"XP","coastalpop"
110,0.0537846451358403,"XP","coastalpop"
111,0.152883128001722,"XP","coastalpop"
112,0.0943580193622454,"OD","OD"
113,0.155335463695068,"XP","coastalpop"
114,0.0827449275030529,"XP","coastalpop"
115,0.0168465561366414,"OD","OD"
116,0.0385251348265164,"XP","coastalpop"
117,0.107406528893754,"XP","coastalpop"
118,0.122226944326379,"XP","coastalpop"
119,-0.158382066276768,"OD","OD"
120,-0.053370786516687,"OD","OD"
121,0.159606324085756,"XP","coastalpop"
122,0.0469359948263456,"XP","coastalpop"
123,-0.379782882587467,"OD","OD"
124,-0.208447079295592,"OD","OD"
125,0.0152706090050257,"XP","coastalpop"
126,1,"OD","OD"
127,0.0286109223450897,"XP","coastalpop"
129,0.0608442469073257,"OD","OD"
130,-0.365169545227376,"OD","OD"
131,1,"OD","OD"
132,0.450745160627177,"OD","OD"
133,0.00389759057955371,"OD","OD"
134,0.19901599535432,"OD","OD"
135,0.224729116894293,"OD","OD"
136,-0.198993602295435,"OD","OD"
137,0.426387512790935,"OD","OD"
138,0.159581013058867,"OD","OD"
139,1,"OD","OD"
140,0.0280917571294232,"XP","coastalpop"
141,0.0421947272309719,"XP","coastalpop"
143,1,"OD","OD"
144,NA,NA,NA
145,0.0121912364101641,"XP","coastalpop"
146,4.59229586510679e-16,"XP","coastalpop"
147,-0.472726929680569,"OD","OD"
148,0.103943651599386,"XP","coastalpop"
149,NA,"XSI","southern"
149,NA,NA,NA
150,NA,"XSI","southern"
150,NA,NA,NA
151,0.150613959934561,"XP","coastalpop"
152,0.0381263616557735,"OD","OD"
153,-0.782811459027362,"OD","OD"
154,-0.0481442150872628,"XP","coastalpop"
155,0.0661731130554548,"OD","OD"
156,-0.0269267787330942,"XP","coastalpop"
157,0.134326601364296,"XP","coastalpop"
158,NA,"XSI","southern"
158,NA,NA,NA
159,NA,"XSI","southern"
159,NA,NA,NA
161,0.0284110888551408,"XP","coastalpop"
162,-0.634298702955127,"OD","OD"
163,0.0556774286366355,"XP","coastalpop"
164,-1,"OD","OD"
166,-0.595470664800788,"OD","OD"
167,-0.535091058425232,"OD","OD"
168,0.784718192444919,"OD","OD"
169,0.147514192327527,"XP","coastalpop"
171,-0.276055913512263,"OD","OD"
172,-0.184301692878847,"OD","OD"
173,0.872089373476076,"OD","OD"
174,-0.36325757986158,"OD","OD"
175,-0.0750868567399615,"OD","OD"
176,-0.00588670157049672,"XP","coastalpop"
177,0.0092938661392407,"XP","coastalpop"
178,-0.847917195368231,"OD","OD"
179,-0.602170602983365,"OD","OD"
180,-0.119669983991761,"OD","OD"
181,0.0796216487332093,"OD","OD"
182,-0.392420272929995,"OD","OD"
183,0.94859251245393,"OD","OD"
184,-0.489339289091969,"OD","OD"
185,0.0147783876123695,"XP","coastalpop"
186,-1,"OD","OD"
187,-0.675169307432276,"OD","OD"
188,-0.107185370053307,"OD","OD"
189,-0.660294661594096,"OD","OD"
190,0.0625853439756991,"XP","coastalpop"
191,-0.0392194561389362,"OD","OD"
192,1,"OD","OD"
193,0.131680232134336,"XP","coastalpop"
194,-0.426571133762143,"OD","OD"
195,-0.59894162055324,"OD","OD"
196,0.0237886081521973,"OD","OD"
197,-1,"OD","OD"
198,0.284780434690276,"OD","OD"
199,1,"OD","OD"
200,-0.0593561289618876,"OD","OD"
202,0.851110159593534,"OD","OD"
203,0.454770397867112,"OD","OD"
204,-0.0497865281518792,"OD","OD"
205,-0.189016691321107,"OD","OD"
206,0.781071455396682,"OD","OD"
207,0.383954791999972,"OD","OD"
208,-0.609847013762171,"OD","OD"
209,0.0700737886881244,"XP","coastalpop"
210,-0.2178894831946,"OD","OD"
212,0.0617116952132279,"XP","coastalpop"
213,NA,NA,NA
214,-0.442100459993371,"OD","OD"
215,-0.824131503654562,"OD","OD"
216,-0.295976871595725,"OD","OD"
218,-0.313648847964087,"OD","OD"
219,0.0338720231885482,"XP","coastalpop"
220,0.0777162811863778,"XP","coastalpop"
221,0.0362165841461463,"XP","coastalpop"
222,0.668780210787246,"OD","OD"
223,0.402503782046784,"OD","OD"
224,-0.527842635966166,"OD","OD"
227,0.018290720092927,"XP","coastalpop"
228,0.000658165519766452,"XP","coastalpop"
231,-0.107845034419196,"XP","coastalpop"
232,-0.449217510735002,"OD","OD"
237,0.0100917851699909,"XP","coastalpop"
244,0.0219858917174758,"XP","coastalpop"
245,0.0994593641652356,"XP","coastalpop"
247,-0.130919057615935,"OD","OD"
248,0.174553545612717,"XP","coastalpop"
249,0.182406660254919,"XP","coastalpop"
250,0.160770815702676,"XP","coastalpop"
