"rgn_id","rgn_nam","r2","r1","whence_choice","year","popsum","rgn_id_whence","rgn_nam_whence","popsum_whence"
12,"Wake Island",57,9,"r2",2005,82105.6296,9,"Micronesia (Federated States of)",167370
12,"Wake Island",57,9,"r2",2005,82105.6296,10,"Nauru",10459
12,"Wake Island",57,9,"r2",2005,82105.6296,11,"Marshall Islands",140435
12,"Wake Island",57,9,"r2",2005,82105.6296,13,"Northern Mariana Islands and Guam",340088
12,"Wake Island",57,9,"r2",2005,82105.6296,148,"Line Group",5703.09
12,"Wake Island",57,9,"r2",2005,82105.6296,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2005,82105.6296,157,"Phoenix Group",180.106
12,"Wake Island",57,9,"r2",2005,82105.6296,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2005,82105.6296,212,"Kiribati",120131
12,"Wake Island",57,9,"r2",2006,83896.3694,8,"Palau",37409.4
12,"Wake Island",57,9,"r2",2006,83896.3694,9,"Micronesia (Federated States of)",171289
12,"Wake Island",57,9,"r2",2006,83896.3694,10,"Nauru",10696.7
12,"Wake Island",57,9,"r2",2006,83896.3694,11,"Marshall Islands",142232
12,"Wake Island",57,9,"r2",2006,83896.3694,13,"Northern Mariana Islands and Guam",349716
12,"Wake Island",57,9,"r2",2006,83896.3694,148,"Line Group",5821.65
12,"Wake Island",57,9,"r2",2006,83896.3694,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2006,83896.3694,157,"Phoenix Group",184.944
12,"Wake Island",57,9,"r2",2006,83896.3694,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2006,83896.3694,212,"Kiribati",121614
12,"Wake Island",57,9,"r2",2007,85687.1993,8,"Palau",38128.7
12,"Wake Island",57,9,"r2",2007,85687.1993,9,"Micronesia (Federated States of)",175209
12,"Wake Island",57,9,"r2",2007,85687.1993,10,"Nauru",10934.3
12,"Wake Island",57,9,"r2",2007,85687.1993,11,"Marshall Islands",144028
12,"Wake Island",57,9,"r2",2007,85687.1993,13,"Northern Mariana Islands and Guam",359345
12,"Wake Island",57,9,"r2",2007,85687.1993,148,"Line Group",5940.21
12,"Wake Island",57,9,"r2",2007,85687.1993,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2007,85687.1993,157,"Phoenix Group",189.783
12,"Wake Island",57,9,"r2",2007,85687.1993,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2007,85687.1993,212,"Kiribati",123097
12,"Wake Island",57,9,"r2",2008,87477.9292,8,"Palau",38847.9
12,"Wake Island",57,9,"r2",2008,87477.9292,9,"Micronesia (Federated States of)",179129
12,"Wake Island",57,9,"r2",2008,87477.9292,10,"Nauru",11172
12,"Wake Island",57,9,"r2",2008,87477.9292,11,"Marshall Islands",145825
12,"Wake Island",57,9,"r2",2008,87477.9292,13,"Northern Mariana Islands and Guam",368973
12,"Wake Island",57,9,"r2",2008,87477.9292,148,"Line Group",6058.77
12,"Wake Island",57,9,"r2",2008,87477.9292,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2008,87477.9292,157,"Phoenix Group",194.622
12,"Wake Island",57,9,"r2",2008,87477.9292,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2008,87477.9292,212,"Kiribati",124579
12,"Wake Island",57,9,"r2",2009,89268.669,8,"Palau",39567.2
12,"Wake Island",57,9,"r2",2009,89268.669,9,"Micronesia (Federated States of)",183049
12,"Wake Island",57,9,"r2",2009,89268.669,10,"Nauru",11409.7
12,"Wake Island",57,9,"r2",2009,89268.669,11,"Marshall Islands",147621
12,"Wake Island",57,9,"r2",2009,89268.669,13,"Northern Mariana Islands and Guam",378601
12,"Wake Island",57,9,"r2",2009,89268.669,148,"Line Group",6177.33
12,"Wake Island",57,9,"r2",2009,89268.669,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2009,89268.669,157,"Phoenix Group",199.46
12,"Wake Island",57,9,"r2",2009,89268.669,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2009,89268.669,212,"Kiribati",126062
12,"Wake Island",57,9,"r2",2010,91059.4989,8,"Palau",40286.5
12,"Wake Island",57,9,"r2",2010,91059.4989,9,"Micronesia (Federated States of)",186969
12,"Wake Island",57,9,"r2",2010,91059.4989,10,"Nauru",11647.3
12,"Wake Island",57,9,"r2",2010,91059.4989,11,"Marshall Islands",149418
12,"Wake Island",57,9,"r2",2010,91059.4989,13,"Northern Mariana Islands and Guam",388230
12,"Wake Island",57,9,"r2",2010,91059.4989,148,"Line Group",6295.89
12,"Wake Island",57,9,"r2",2010,91059.4989,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2010,91059.4989,157,"Phoenix Group",204.299
12,"Wake Island",57,9,"r2",2010,91059.4989,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2010,91059.4989,212,"Kiribati",127544
12,"Wake Island",57,9,"r2",2011,92868.49,8,"Palau",41007.6
12,"Wake Island",57,9,"r2",2011,92868.49,9,"Micronesia (Federated States of)",190950
12,"Wake Island",57,9,"r2",2011,92868.49,10,"Nauru",11888.7
12,"Wake Island",57,9,"r2",2011,92868.49,11,"Marshall Islands",151226
12,"Wake Island",57,9,"r2",2011,92868.49,13,"Northern Mariana Islands and Guam",397959
12,"Wake Island",57,9,"r2",2011,92868.49,148,"Line Group",6411
12,"Wake Island",57,9,"r2",2011,92868.49,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2011,92868.49,157,"Phoenix Group",208.6
12,"Wake Island",57,9,"r2",2011,92868.49,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2011,92868.49,212,"Kiribati",129034
12,"Wake Island",57,9,"r2",2012,94677.5601,8,"Palau",41728.6
12,"Wake Island",57,9,"r2",2012,94677.5601,9,"Micronesia (Federated States of)",194932
12,"Wake Island",57,9,"r2",2012,94677.5601,10,"Nauru",12130
12,"Wake Island",57,9,"r2",2012,94677.5601,11,"Marshall Islands",153033
12,"Wake Island",57,9,"r2",2012,94677.5601,13,"Northern Mariana Islands and Guam",407689
12,"Wake Island",57,9,"r2",2012,94677.5601,148,"Line Group",6526.1
12,"Wake Island",57,9,"r2",2012,94677.5601,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2012,94677.5601,157,"Phoenix Group",212.901
12,"Wake Island",57,9,"r2",2012,94677.5601,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2012,94677.5601,212,"Kiribati",130524
12,"Wake Island",57,9,"r2",2013,96486.6412,8,"Palau",42449.7
12,"Wake Island",57,9,"r2",2013,96486.6412,9,"Micronesia (Federated States of)",198914
12,"Wake Island",57,9,"r2",2013,96486.6412,10,"Nauru",12371.3
12,"Wake Island",57,9,"r2",2013,96486.6412,11,"Marshall Islands",154841
12,"Wake Island",57,9,"r2",2013,96486.6412,13,"Northern Mariana Islands and Guam",417418
12,"Wake Island",57,9,"r2",2013,96486.6412,148,"Line Group",6641.21
12,"Wake Island",57,9,"r2",2013,96486.6412,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2013,96486.6412,157,"Phoenix Group",217.202
12,"Wake Island",57,9,"r2",2013,96486.6412,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2013,96486.6412,212,"Kiribati",132014
12,"Wake Island",57,9,"r2",2014,98295.7213,8,"Palau",43170.8
12,"Wake Island",57,9,"r2",2014,98295.7213,9,"Micronesia (Federated States of)",202895
12,"Wake Island",57,9,"r2",2014,98295.7213,10,"Nauru",12612.6
12,"Wake Island",57,9,"r2",2014,98295.7213,11,"Marshall Islands",156649
12,"Wake Island",57,9,"r2",2014,98295.7213,13,"Northern Mariana Islands and Guam",427148
12,"Wake Island",57,9,"r2",2014,98295.7213,148,"Line Group",6756.31
12,"Wake Island",57,9,"r2",2014,98295.7213,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2014,98295.7213,157,"Phoenix Group",221.503
12,"Wake Island",57,9,"r2",2014,98295.7213,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2014,98295.7213,212,"Kiribati",133504
12,"Wake Island",57,9,"r2",2015,100104.9124,8,"Palau",43891.9
12,"Wake Island",57,9,"r2",2015,100104.9124,9,"Micronesia (Federated States of)",206877
12,"Wake Island",57,9,"r2",2015,100104.9124,10,"Nauru",12854
12,"Wake Island",57,9,"r2",2015,100104.9124,11,"Marshall Islands",158457
12,"Wake Island",57,9,"r2",2015,100104.9124,13,"Northern Mariana Islands and Guam",436877
12,"Wake Island",57,9,"r2",2015,100104.9124,148,"Line Group",6871.42
12,"Wake Island",57,9,"r2",2015,100104.9124,149,"Jarvis Island",0
12,"Wake Island",57,9,"r2",2015,100104.9124,157,"Phoenix Group",225.804
12,"Wake Island",57,9,"r2",2015,100104.9124,158,"Howland Island and Baker Island",0
12,"Wake Island",57,9,"r2",2015,100104.9124,212,"Kiribati",134995
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,28,"Comoros",801786
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,29,"Mayotte",196420
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,31,"Seychelles",97332.8
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,32,"Reunion",765824
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,37,"Mauritius",1297880
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,41,"Mozambique",8078950
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,42,"Madagascar",5726490
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,43,"Kenya",2411160
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,44,"Somalia",4219520
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,45,"Eritrea",924400
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,46,"Djibouti",553459
30,"Glorioso Islands",14,2,"r2",2005,2553685.98333333,202,"United Republic of Tanzania",5571010
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,28,"Comoros",825699
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,29,"Mayotte",207571
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,31,"Seychelles",98603.6
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,32,"Reunion",773505
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,37,"Mauritius",1308010
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,41,"Mozambique",8226110
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,42,"Madagascar",5881750
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,43,"Kenya",2460860
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,44,"Somalia",4433680
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,45,"Eritrea",948053
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,46,"Djibouti",555673
30,"Glorioso Islands",14,2,"r2",2006,2620285.38333333,202,"United Republic of Tanzania",5723910
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,28,"Comoros",849611
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,29,"Mayotte",218722
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,31,"Seychelles",99874.5
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,32,"Reunion",781186
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,37,"Mauritius",1318140
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,41,"Mozambique",8373260
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,42,"Madagascar",6037000
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,43,"Kenya",2510560
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,44,"Somalia",4647840
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,45,"Eritrea",971707
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,46,"Djibouti",557887
30,"Glorioso Islands",14,2,"r2",2007,2686882.29166667,202,"United Republic of Tanzania",5876800
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,28,"Comoros",873523
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,29,"Mayotte",229873
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,31,"Seychelles",101145
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,32,"Reunion",788866
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,37,"Mauritius",1328270
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,41,"Mozambique",8520420
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,42,"Madagascar",6192260
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,43,"Kenya",2560270
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,44,"Somalia",4862000
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,45,"Eritrea",995360
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,46,"Djibouti",560102
30,"Glorioso Islands",14,2,"r2",2008,2753482.41666667,202,"United Republic of Tanzania",6029700
30,"Glorioso Islands",14,2,"r2",2009,2820079,28,"Comoros",897435
30,"Glorioso Islands",14,2,"r2",2009,2820079,29,"Mayotte",241024
30,"Glorioso Islands",14,2,"r2",2009,2820079,31,"Seychelles",102416
30,"Glorioso Islands",14,2,"r2",2009,2820079,32,"Reunion",796547
30,"Glorioso Islands",14,2,"r2",2009,2820079,37,"Mauritius",1338390
30,"Glorioso Islands",14,2,"r2",2009,2820079,41,"Mozambique",8667570
30,"Glorioso Islands",14,2,"r2",2009,2820079,42,"Madagascar",6347510
30,"Glorioso Islands",14,2,"r2",2009,2820079,43,"Kenya",2609970
30,"Glorioso Islands",14,2,"r2",2009,2820079,44,"Somalia",5076160
30,"Glorioso Islands",14,2,"r2",2009,2820079,45,"Eritrea",1019010
30,"Glorioso Islands",14,2,"r2",2009,2820079,46,"Djibouti",562316
30,"Glorioso Islands",14,2,"r2",2009,2820079,202,"United Republic of Tanzania",6182600
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,28,"Comoros",921347
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,29,"Mayotte",252176
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,31,"Seychelles",103687
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,32,"Reunion",804227
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,37,"Mauritius",1348520
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,41,"Mozambique",8814730
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,42,"Madagascar",6502760
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,43,"Kenya",2659670
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,44,"Somalia",5290320
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,45,"Eritrea",1042670
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,46,"Djibouti",564530
30,"Glorioso Islands",14,2,"r2",2010,2886678.08333333,202,"United Republic of Tanzania",6335500
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,28,"Comoros",946461
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,29,"Mayotte",265488
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,31,"Seychelles",105015
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,32,"Reunion",811236
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,37,"Mauritius",1358110
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,41,"Mozambique",8979910
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,42,"Madagascar",6669090
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,43,"Kenya",2706650
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,44,"Somalia",5520080
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,45,"Eritrea",1068160
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,46,"Djibouti",568532
30,"Glorioso Islands",14,2,"r2",2011,2959414.33333333,202,"United Republic of Tanzania",6514240
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,28,"Comoros",971574
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,29,"Mayotte",278800
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,31,"Seychelles",106342
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,32,"Reunion",818246
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,37,"Mauritius",1367700
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,41,"Mozambique",9145090
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,42,"Madagascar",6835420
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,43,"Kenya",2753630
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,44,"Somalia",5749840
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,45,"Eritrea",1093640
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,46,"Djibouti",572533
30,"Glorioso Islands",14,2,"r2",2012,3032149.58333333,202,"United Republic of Tanzania",6692980
30,"Glorioso Islands",14,2,"r2",2013,3104885,28,"Comoros",996688
30,"Glorioso Islands",14,2,"r2",2013,3104885,29,"Mayotte",292112
30,"Glorioso Islands",14,2,"r2",2013,3104885,31,"Seychelles",107670
30,"Glorioso Islands",14,2,"r2",2013,3104885,32,"Reunion",825255
30,"Glorioso Islands",14,2,"r2",2013,3104885,37,"Mauritius",1377290
30,"Glorioso Islands",14,2,"r2",2013,3104885,41,"Mozambique",9310270
30,"Glorioso Islands",14,2,"r2",2013,3104885,42,"Madagascar",7001750
30,"Glorioso Islands",14,2,"r2",2013,3104885,43,"Kenya",2800610
30,"Glorioso Islands",14,2,"r2",2013,3104885,44,"Somalia",5979590
30,"Glorioso Islands",14,2,"r2",2013,3104885,45,"Eritrea",1119130
30,"Glorioso Islands",14,2,"r2",2013,3104885,46,"Djibouti",576535
30,"Glorioso Islands",14,2,"r2",2013,3104885,202,"United Republic of Tanzania",6871720
30,"Glorioso Islands",14,2,"r2",2014,3177621,28,"Comoros",1021800
30,"Glorioso Islands",14,2,"r2",2014,3177621,29,"Mayotte",305424
30,"Glorioso Islands",14,2,"r2",2014,3177621,31,"Seychelles",108998
30,"Glorioso Islands",14,2,"r2",2014,3177621,32,"Reunion",832264
30,"Glorioso Islands",14,2,"r2",2014,3177621,37,"Mauritius",1386880
30,"Glorioso Islands",14,2,"r2",2014,3177621,41,"Mozambique",9475450
30,"Glorioso Islands",14,2,"r2",2014,3177621,42,"Madagascar",7168080
30,"Glorioso Islands",14,2,"r2",2014,3177621,43,"Kenya",2847590
30,"Glorioso Islands",14,2,"r2",2014,3177621,44,"Somalia",6209350
30,"Glorioso Islands",14,2,"r2",2014,3177621,45,"Eritrea",1144620
30,"Glorioso Islands",14,2,"r2",2014,3177621,46,"Djibouti",580536
30,"Glorioso Islands",14,2,"r2",2014,3177621,202,"United Republic of Tanzania",7050460
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,28,"Comoros",1046920
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,29,"Mayotte",318735
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,31,"Seychelles",110325
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,32,"Reunion",839273
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,37,"Mauritius",1396460
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,41,"Mozambique",9640630
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,42,"Madagascar",7334410
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,43,"Kenya",2894570
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,44,"Somalia",6439110
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,45,"Eritrea",1170110
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,46,"Djibouti",584538
30,"Glorioso Islands",14,2,"r2",2015,3250356.75,202,"United Republic of Tanzania",7229200
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,28,"Comoros",801786
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,29,"Mayotte",196420
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,31,"Seychelles",97332.8
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,32,"Reunion",765824
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,37,"Mauritius",1297880
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,41,"Mozambique",8078950
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,42,"Madagascar",5726490
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,43,"Kenya",2411160
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,44,"Somalia",4219520
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,45,"Eritrea",924400
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,46,"Djibouti",553459
33,"Juan de Nova Island",14,2,"r2",2005,2553685.98333333,202,"United Republic of Tanzania",5571010
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,28,"Comoros",825699
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,29,"Mayotte",207571
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,31,"Seychelles",98603.6
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,32,"Reunion",773505
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,37,"Mauritius",1308010
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,41,"Mozambique",8226110
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,42,"Madagascar",5881750
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,43,"Kenya",2460860
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,44,"Somalia",4433680
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,45,"Eritrea",948053
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,46,"Djibouti",555673
33,"Juan de Nova Island",14,2,"r2",2006,2620285.38333333,202,"United Republic of Tanzania",5723910
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,28,"Comoros",849611
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,29,"Mayotte",218722
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,31,"Seychelles",99874.5
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,32,"Reunion",781186
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,37,"Mauritius",1318140
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,41,"Mozambique",8373260
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,42,"Madagascar",6037000
33,"Juan de Nova Island",14,2,"r2",2007,2686882.29166667,43,"Kenya",2510560
