rgn_id,year,gapfilled,method
219,2005,NA,NA
220,2005,NA,NA
221,2005,NA,NA
222,2005,NA,NA
223,2005,NA,NA
224,2005,NA,NA
227,2005,NA,NA
228,2005,NA,NA
231,2005,NA,NA
232,2005,NA,NA
237,2005,gapfilled,UN georegion (r2)
244,2005,NA,NA
245,2005,gapfilled,UN georegion (r2)
247,2005,NA,NA
248,2005,gapfilled,UN georegion (r2)
249,2005,gapfilled,UN georegion (r2)
250,2005,NA,NA
1,2006,gapfilled,UN georegion (r2)
2,2006,gapfilled,UN georegion (r2)
3,2006,gapfilled,UN georegion (r2)
4,2006,gapfilled,UN georegion (r2)
5,2006,NA,NA
6,2006,NA,NA
7,2006,NA,NA
8,2006,NA,NA
9,2006,NA,NA
10,2006,NA,NA
11,2006,NA,NA
12,2006,gapfilled,UN georegion (r2)
13,2006,NA,NA
14,2006,NA,NA
15,2006,NA,NA
16,2006,NA,NA
17,2006,NA,NA
18,2006,NA,NA
19,2006,NA,NA
20,2006,NA,NA
21,2006,NA,NA
24,2006,NA,NA
25,2006,NA,NA
26,2006,gapfilled,UN georegion (r2)
28,2006,NA,NA
29,2006,gapfilled,UN georegion (r2)
30,2006,gapfilled,UN georegion (r2)
31,2006,NA,NA
32,2006,gapfilled,UN georegion (r2)
33,2006,gapfilled,UN georegion (r2)
34,2006,gapfilled,UN georegion (r2)
35,2006,gapfilled,UN georegion (r2)
36,2006,gapfilled,UN georegion (r2)
37,2006,NA,NA
38,2006,gapfilled,UN georegion (r2)
39,2006,NA,NA
40,2006,NA,NA
41,2006,NA,NA
42,2006,NA,NA
43,2006,NA,NA
44,2006,NA,NA
45,2006,NA,NA
46,2006,NA,NA
47,2006,NA,NA
48,2006,NA,NA
49,2006,NA,NA
50,2006,NA,NA
51,2006,NA,NA
52,2006,NA,NA
53,2006,NA,NA
54,2006,NA,NA
55,2006,gapfilled,UN georegion (r2)
56,2006,NA,NA
57,2006,gapfilled,UN georegion (r2)
58,2006,gapfilled,UN georegion (r2)
59,2006,NA,NA
60,2006,NA,NA
61,2006,NA,NA
62,2006,NA,NA
63,2006,NA,NA
64,2006,NA,NA
65,2006,NA,NA
66,2006,NA,NA
67,2006,NA,NA
68,2006,NA,NA
69,2006,NA,NA
70,2006,NA,NA
71,2006,NA,NA
72,2006,NA,NA
73,2006,NA,NA
74,2006,NA,NA
75,2006,NA,NA
76,2006,NA,NA
77,2006,NA,NA
78,2006,NA,NA
79,2006,NA,NA
80,2006,NA,NA
81,2006,NA,NA
82,2006,NA,NA
84,2006,NA,NA
85,2006,NA,NA
86,2006,NA,NA
88,2006,NA,NA
89,2006,NA,NA
90,2006,NA,NA
91,2006,NA,NA
92,2006,NA,NA
93,2006,NA,NA
94,2006,NA,NA
95,2006,NA,NA
96,2006,NA,NA
97,2006,NA,NA
98,2006,NA,NA
99,2006,NA,NA
100,2006,NA,NA
101,2006,NA,NA
102,2006,NA,NA
103,2006,NA,NA
104,2006,NA,NA
105,2006,NA,NA
106,2006,NA,NA
107,2006,gapfilled,UN georegion (r2)
108,2006,NA,NA
110,2006,NA,NA
111,2006,NA,NA
112,2006,NA,NA
113,2006,NA,NA
114,2006,NA,NA
115,2006,NA,NA
116,2006,NA,NA
117,2006,NA,NA
118,2006,NA,NA
119,2006,NA,NA
120,2006,NA,NA
121,2006,NA,NA
122,2006,NA,NA
123,2006,NA,NA
124,2006,NA,NA
125,2006,NA,NA
126,2006,NA,NA
127,2006,NA,NA
129,2006,NA,NA
130,2006,NA,NA
131,2006,NA,NA
132,2006,NA,NA
133,2006,NA,NA
134,2006,NA,NA
135,2006,NA,NA
136,2006,NA,NA
137,2006,NA,NA
138,2006,NA,NA
139,2006,NA,NA
140,2006,gapfilled,UN georegion (r2)
141,2006,NA,NA
143,2006,NA,NA
144,2006,gapfilled,UN georegion (r2)
145,2006,NA,NA
146,2006,gapfilled,UN georegion (r2)
147,2006,NA,NA
148,2006,gapfilled,UN georegion (r2)
149,2006,gapfilled,UN georegion (r2)
150,2006,gapfilled,UN georegion (r2)
151,2006,NA,NA
152,2006,NA,NA
153,2006,NA,NA
154,2006,NA,NA
155,2006,NA,NA
156,2006,NA,NA
157,2006,gapfilled,UN georegion (r2)
158,2006,gapfilled,UN georegion (r2)
159,2006,gapfilled,UN georegion (r2)
161,2006,NA,NA
162,2006,NA,NA
163,2006,NA,NA
164,2006,NA,NA
166,2006,NA,NA
167,2006,NA,NA
168,2006,NA,NA
169,2006,gapfilled,UN georegion (r2)
171,2006,NA,NA
172,2006,NA,NA
173,2006,NA,NA
174,2006,NA,NA
175,2006,NA,NA
176,2006,NA,NA
177,2006,NA,NA
178,2006,NA,NA
179,2006,NA,NA
180,2006,NA,NA
181,2006,NA,NA
182,2006,NA,NA
183,2006,NA,NA
184,2006,NA,NA
185,2006,NA,NA
186,2006,NA,NA
187,2006,NA,NA
188,2006,NA,NA
189,2006,NA,NA
190,2006,NA,NA
191,2006,NA,NA
192,2006,NA,NA
193,2006,NA,NA
194,2006,NA,NA
195,2006,NA,NA
196,2006,NA,NA
197,2006,NA,NA
198,2006,NA,NA
199,2006,NA,NA
200,2006,NA,NA
202,2006,NA,NA
203,2006,NA,NA
204,2006,NA,NA
205,2006,NA,NA
206,2006,NA,NA
207,2006,NA,NA
208,2006,NA,NA
209,2006,NA,NA
210,2006,NA,NA
212,2006,NA,NA
214,2006,NA,NA
215,2006,NA,NA
216,2006,NA,NA
218,2006,NA,NA
219,2006,NA,NA
220,2006,NA,NA
221,2006,NA,NA
222,2006,NA,NA
223,2006,NA,NA
224,2006,NA,NA
227,2006,NA,NA
228,2006,NA,NA
231,2006,NA,NA
232,2006,NA,NA
237,2006,gapfilled,UN georegion (r2)
244,2006,NA,NA
245,2006,gapfilled,UN georegion (r2)
247,2006,NA,NA
248,2006,gapfilled,UN georegion (r2)
249,2006,gapfilled,UN georegion (r2)
250,2006,NA,NA
1,2007,gapfilled,UN georegion (r2)
2,2007,gapfilled,UN georegion (r2)
3,2007,gapfilled,UN georegion (r2)
4,2007,gapfilled,UN georegion (r2)
5,2007,NA,NA
6,2007,NA,NA
7,2007,NA,NA
8,2007,NA,NA
9,2007,NA,NA
10,2007,NA,NA
11,2007,NA,NA
12,2007,gapfilled,UN georegion (r2)
13,2007,NA,NA
14,2007,NA,NA
15,2007,NA,NA
16,2007,NA,NA
17,2007,NA,NA
18,2007,NA,NA
19,2007,NA,NA
20,2007,NA,NA
21,2007,NA,NA
24,2007,NA,NA
25,2007,NA,NA
26,2007,gapfilled,UN georegion (r2)
28,2007,NA,NA
29,2007,gapfilled,UN georegion (r2)
30,2007,gapfilled,UN georegion (r2)
31,2007,NA,NA
32,2007,gapfilled,UN georegion (r2)
33,2007,gapfilled,UN georegion (r2)
34,2007,gapfilled,UN georegion (r2)
35,2007,gapfilled,UN georegion (r2)
36,2007,gapfilled,UN georegion (r2)
37,2007,NA,NA
38,2007,gapfilled,UN georegion (r2)
39,2007,NA,NA
40,2007,NA,NA
41,2007,NA,NA
42,2007,NA,NA
43,2007,NA,NA
44,2007,NA,NA
45,2007,NA,NA
46,2007,NA,NA
47,2007,NA,NA
48,2007,NA,NA
49,2007,NA,NA
50,2007,NA,NA
51,2007,NA,NA
52,2007,NA,NA
53,2007,NA,NA
54,2007,NA,NA
55,2007,gapfilled,UN georegion (r2)
56,2007,NA,NA
57,2007,gapfilled,UN georegion (r2)
58,2007,gapfilled,UN georegion (r2)
59,2007,NA,NA
60,2007,NA,NA
61,2007,NA,NA
62,2007,NA,NA
63,2007,NA,NA
64,2007,NA,NA
65,2007,NA,NA
66,2007,NA,NA
67,2007,NA,NA
68,2007,NA,NA
69,2007,NA,NA
70,2007,NA,NA
71,2007,NA,NA
72,2007,NA,NA
73,2007,NA,NA
74,2007,NA,NA
75,2007,NA,NA
76,2007,NA,NA
77,2007,NA,NA
78,2007,NA,NA
79,2007,NA,NA
80,2007,NA,NA
81,2007,NA,NA
82,2007,NA,NA
84,2007,NA,NA
85,2007,NA,NA
86,2007,NA,NA
88,2007,NA,NA
89,2007,NA,NA
90,2007,NA,NA
91,2007,NA,NA
92,2007,NA,NA
93,2007,NA,NA
94,2007,NA,NA
95,2007,NA,NA
96,2007,NA,NA
97,2007,NA,NA
98,2007,NA,NA
99,2007,NA,NA
100,2007,NA,NA
101,2007,NA,NA
102,2007,NA,NA
103,2007,NA,NA
104,2007,NA,NA
105,2007,NA,NA
106,2007,NA,NA
107,2007,gapfilled,UN georegion (r2)
108,2007,NA,NA
110,2007,NA,NA
111,2007,NA,NA
112,2007,NA,NA
113,2007,NA,NA
114,2007,NA,NA
115,2007,NA,NA
116,2007,NA,NA
117,2007,NA,NA
118,2007,NA,NA
119,2007,NA,NA
120,2007,NA,NA
121,2007,NA,NA
122,2007,NA,NA
123,2007,NA,NA
124,2007,NA,NA
125,2007,NA,NA
126,2007,NA,NA
127,2007,NA,NA
129,2007,NA,NA
130,2007,NA,NA
131,2007,NA,NA
132,2007,NA,NA
133,2007,NA,NA
134,2007,NA,NA
135,2007,NA,NA
136,2007,NA,NA
137,2007,NA,NA
138,2007,NA,NA
139,2007,NA,NA
140,2007,gapfilled,UN georegion (r2)
141,2007,NA,NA
143,2007,NA,NA
144,2007,gapfilled,UN georegion (r2)
145,2007,NA,NA
146,2007,gapfilled,UN georegion (r2)
147,2007,NA,NA
148,2007,gapfilled,UN georegion (r2)
149,2007,gapfilled,UN georegion (r2)
150,2007,gapfilled,UN georegion (r2)
151,2007,NA,NA
152,2007,NA,NA
153,2007,NA,NA
154,2007,NA,NA
155,2007,NA,NA
156,2007,NA,NA
157,2007,gapfilled,UN georegion (r2)
158,2007,gapfilled,UN georegion (r2)
159,2007,gapfilled,UN georegion (r2)
161,2007,NA,NA
162,2007,NA,NA
163,2007,NA,NA
164,2007,NA,NA
166,2007,NA,NA
167,2007,NA,NA
168,2007,NA,NA
169,2007,gapfilled,UN georegion (r2)
171,2007,NA,NA
172,2007,NA,NA
173,2007,NA,NA
174,2007,NA,NA
175,2007,NA,NA
176,2007,NA,NA
177,2007,NA,NA
178,2007,NA,NA
179,2007,NA,NA
180,2007,NA,NA
181,2007,NA,NA
182,2007,NA,NA
183,2007,NA,NA
184,2007,NA,NA
185,2007,NA,NA
186,2007,NA,NA
187,2007,NA,NA
188,2007,NA,NA
189,2007,NA,NA
190,2007,NA,NA
191,2007,NA,NA
192,2007,NA,NA
193,2007,NA,NA
194,2007,NA,NA
195,2007,NA,NA
196,2007,NA,NA
197,2007,NA,NA
198,2007,NA,NA
199,2007,NA,NA
200,2007,NA,NA
202,2007,NA,NA
203,2007,NA,NA
204,2007,NA,NA
205,2007,NA,NA
206,2007,NA,NA
207,2007,NA,NA
208,2007,NA,NA
209,2007,NA,NA
210,2007,NA,NA
212,2007,NA,NA
214,2007,NA,NA
215,2007,NA,NA
216,2007,NA,NA
218,2007,NA,NA
219,2007,NA,NA
220,2007,NA,NA
221,2007,NA,NA
222,2007,NA,NA
223,2007,NA,NA
224,2007,NA,NA
227,2007,NA,NA
228,2007,NA,NA
231,2007,NA,NA
232,2007,NA,NA
237,2007,gapfilled,UN georegion (r2)
244,2007,NA,NA
245,2007,gapfilled,UN georegion (r2)
247,2007,NA,NA
248,2007,gapfilled,UN georegion (r2)
249,2007,gapfilled,UN georegion (r2)
250,2007,NA,NA
1,2008,gapfilled,UN georegion (r2)
2,2008,gapfilled,UN georegion (r2)
3,2008,gapfilled,UN georegion (r2)
4,2008,gapfilled,UN georegion (r2)
5,2008,NA,NA
6,2008,NA,NA
7,2008,NA,NA
8,2008,NA,NA
9,2008,NA,NA
10,2008,NA,NA
11,2008,NA,NA
12,2008,gapfilled,UN georegion (r2)
13,2008,NA,NA
14,2008,NA,NA
15,2008,NA,NA
16,2008,NA,NA
17,2008,NA,NA
18,2008,NA,NA
19,2008,NA,NA
20,2008,NA,NA
21,2008,NA,NA
24,2008,NA,NA
25,2008,NA,NA
26,2008,gapfilled,UN georegion (r2)
28,2008,NA,NA
29,2008,gapfilled,UN georegion (r2)
30,2008,gapfilled,UN georegion (r2)
31,2008,NA,NA
32,2008,gapfilled,UN georegion (r2)
33,2008,gapfilled,UN georegion (r2)
34,2008,gapfilled,UN georegion (r2)
35,2008,gapfilled,UN georegion (r2)
36,2008,gapfilled,UN georegion (r2)
37,2008,NA,NA
38,2008,gapfilled,UN georegion (r2)
39,2008,NA,NA
40,2008,NA,NA
41,2008,NA,NA
42,2008,NA,NA
43,2008,NA,NA
44,2008,NA,NA
45,2008,NA,NA
46,2008,NA,NA
47,2008,NA,NA
48,2008,NA,NA
49,2008,NA,NA
50,2008,NA,NA
51,2008,NA,NA
52,2008,NA,NA
53,2008,NA,NA
54,2008,NA,NA
55,2008,gapfilled,UN georegion (r2)
56,2008,NA,NA
57,2008,gapfilled,UN georegion (r2)
58,2008,gapfilled,UN georegion (r2)
59,2008,NA,NA
60,2008,NA,NA
61,2008,NA,NA
62,2008,NA,NA
63,2008,NA,NA
64,2008,NA,NA
65,2008,NA,NA
66,2008,NA,NA
67,2008,NA,NA
68,2008,NA,NA
69,2008,NA,NA
70,2008,NA,NA
71,2008,NA,NA
72,2008,NA,NA
73,2008,NA,NA
74,2008,NA,NA
75,2008,NA,NA
76,2008,NA,NA
77,2008,NA,NA
78,2008,NA,NA
79,2008,NA,NA
80,2008,NA,NA
81,2008,NA,NA
82,2008,NA,NA
84,2008,NA,NA
85,2008,NA,NA
86,2008,NA,NA
88,2008,NA,NA
89,2008,NA,NA
90,2008,NA,NA
91,2008,NA,NA
92,2008,NA,NA
93,2008,NA,NA
94,2008,NA,NA
95,2008,NA,NA
96,2008,NA,NA
97,2008,NA,NA
98,2008,NA,NA
99,2008,NA,NA
100,2008,NA,NA
101,2008,NA,NA
102,2008,NA,NA
103,2008,NA,NA
104,2008,NA,NA
105,2008,NA,NA
106,2008,NA,NA
107,2008,gapfilled,UN georegion (r2)
108,2008,NA,NA
110,2008,NA,NA
111,2008,NA,NA
112,2008,NA,NA
113,2008,NA,NA
114,2008,NA,NA
115,2008,NA,NA
116,2008,NA,NA
117,2008,NA,NA
118,2008,NA,NA
119,2008,NA,NA
120,2008,NA,NA
121,2008,NA,NA
122,2008,NA,NA
123,2008,NA,NA
124,2008,NA,NA
125,2008,NA,NA
126,2008,NA,NA
127,2008,NA,NA
129,2008,NA,NA
130,2008,NA,NA
131,2008,NA,NA
132,2008,NA,NA
133,2008,NA,NA
134,2008,NA,NA
135,2008,NA,NA
136,2008,NA,NA
137,2008,NA,NA
138,2008,NA,NA
139,2008,NA,NA
140,2008,gapfilled,UN georegion (r2)
141,2008,NA,NA
143,2008,NA,NA
144,2008,gapfilled,UN georegion (r2)
145,2008,NA,NA
146,2008,gapfilled,UN georegion (r2)
147,2008,NA,NA
148,2008,gapfilled,UN georegion (r2)
149,2008,gapfilled,UN georegion (r2)
150,2008,gapfilled,UN georegion (r2)
151,2008,NA,NA
152,2008,NA,NA
153,2008,NA,NA
154,2008,NA,NA
155,2008,NA,NA
156,2008,NA,NA
157,2008,gapfilled,UN georegion (r2)
158,2008,gapfilled,UN georegion (r2)
159,2008,gapfilled,UN georegion (r2)
161,2008,NA,NA
162,2008,NA,NA
163,2008,NA,NA
164,2008,NA,NA
166,2008,NA,NA
167,2008,NA,NA
168,2008,NA,NA
169,2008,gapfilled,UN georegion (r2)
171,2008,NA,NA
172,2008,NA,NA
173,2008,NA,NA
174,2008,NA,NA
175,2008,NA,NA
176,2008,NA,NA
177,2008,NA,NA
178,2008,NA,NA
179,2008,NA,NA
180,2008,NA,NA
181,2008,NA,NA
182,2008,NA,NA
183,2008,NA,NA
184,2008,NA,NA
185,2008,NA,NA
186,2008,NA,NA
187,2008,NA,NA
188,2008,NA,NA
189,2008,NA,NA
190,2008,NA,NA
191,2008,NA,NA
192,2008,NA,NA
193,2008,NA,NA
194,2008,NA,NA
195,2008,NA,NA
196,2008,NA,NA
197,2008,NA,NA
198,2008,NA,NA
199,2008,NA,NA
200,2008,NA,NA
202,2008,NA,NA
203,2008,NA,NA
204,2008,NA,NA
205,2008,NA,NA
206,2008,NA,NA
207,2008,NA,NA
208,2008,NA,NA
209,2008,NA,NA
210,2008,NA,NA
212,2008,NA,NA
214,2008,NA,NA
215,2008,NA,NA
216,2008,NA,NA
218,2008,NA,NA
219,2008,NA,NA
220,2008,NA,NA
221,2008,NA,NA
222,2008,NA,NA
223,2008,NA,NA
224,2008,NA,NA
227,2008,NA,NA
228,2008,NA,NA
231,2008,NA,NA
232,2008,NA,NA
237,2008,gapfilled,UN georegion (r2)
244,2008,NA,NA
245,2008,gapfilled,UN georegion (r2)
247,2008,NA,NA
248,2008,gapfilled,UN georegion (r2)
249,2008,gapfilled,UN georegion (r2)
250,2008,NA,NA
1,2009,gapfilled,UN georegion (r2)
2,2009,gapfilled,UN georegion (r2)
3,2009,gapfilled,UN georegion (r2)
4,2009,gapfilled,UN georegion (r2)
5,2009,NA,NA
6,2009,NA,NA
7,2009,NA,NA
8,2009,NA,NA
9,2009,NA,NA
10,2009,NA,NA
11,2009,NA,NA
12,2009,gapfilled,UN georegion (r2)
13,2009,NA,NA
14,2009,NA,NA
15,2009,NA,NA
16,2009,NA,NA
17,2009,NA,NA
18,2009,NA,NA
19,2009,NA,NA
20,2009,NA,NA
21,2009,NA,NA
24,2009,NA,NA
25,2009,NA,NA
26,2009,gapfilled,UN georegion (r2)
28,2009,NA,NA
29,2009,gapfilled,UN georegion (r2)
30,2009,gapfilled,UN georegion (r2)
31,2009,NA,NA
32,2009,gapfilled,UN georegion (r2)
33,2009,gapfilled,UN georegion (r2)
34,2009,gapfilled,UN georegion (r2)
35,2009,gapfilled,UN georegion (r2)
36,2009,gapfilled,UN georegion (r2)
37,2009,NA,NA
38,2009,gapfilled,UN georegion (r2)
39,2009,NA,NA
40,2009,NA,NA
41,2009,NA,NA
42,2009,NA,NA
43,2009,NA,NA
44,2009,NA,NA
45,2009,NA,NA
46,2009,NA,NA
47,2009,NA,NA
48,2009,NA,NA
49,2009,NA,NA
50,2009,NA,NA
51,2009,NA,NA
52,2009,NA,NA
53,2009,NA,NA
54,2009,NA,NA
55,2009,gapfilled,UN georegion (r2)
56,2009,NA,NA
57,2009,gapfilled,UN georegion (r2)
58,2009,gapfilled,UN georegion (r2)
59,2009,NA,NA
60,2009,NA,NA
61,2009,NA,NA
62,2009,NA,NA
63,2009,NA,NA
64,2009,NA,NA
65,2009,NA,NA
66,2009,NA,NA
67,2009,NA,NA
68,2009,NA,NA
69,2009,NA,NA
70,2009,NA,NA
71,2009,NA,NA
72,2009,NA,NA
73,2009,NA,NA
74,2009,NA,NA
75,2009,NA,NA
76,2009,NA,NA
77,2009,NA,NA
78,2009,NA,NA
79,2009,NA,NA
80,2009,NA,NA
81,2009,NA,NA
82,2009,NA,NA
84,2009,NA,NA
85,2009,NA,NA
86,2009,NA,NA
88,2009,NA,NA
89,2009,NA,NA
90,2009,NA,NA
91,2009,NA,NA
92,2009,NA,NA
93,2009,NA,NA
94,2009,NA,NA
95,2009,NA,NA
96,2009,NA,NA
97,2009,NA,NA
98,2009,NA,NA
99,2009,NA,NA
100,2009,NA,NA
101,2009,NA,NA
102,2009,NA,NA
103,2009,NA,NA
104,2009,NA,NA
105,2009,NA,NA
106,2009,NA,NA
107,2009,gapfilled,UN georegion (r2)
108,2009,NA,NA
110,2009,NA,NA
111,2009,NA,NA
112,2009,NA,NA
113,2009,NA,NA
114,2009,NA,NA
115,2009,NA,NA
116,2009,NA,NA
117,2009,NA,NA
118,2009,NA,NA
119,2009,NA,NA
120,2009,NA,NA
121,2009,NA,NA
122,2009,NA,NA
123,2009,NA,NA
124,2009,NA,NA
125,2009,NA,NA
126,2009,NA,NA
127,2009,NA,NA
129,2009,NA,NA
130,2009,NA,NA
131,2009,NA,NA
132,2009,NA,NA
133,2009,NA,NA
134,2009,NA,NA
135,2009,NA,NA
136,2009,NA,NA
137,2009,NA,NA
138,2009,NA,NA
139,2009,NA,NA
140,2009,gapfilled,UN georegion (r2)
141,2009,NA,NA
143,2009,NA,NA
144,2009,gapfilled,UN georegion (r2)
145,2009,NA,NA
146,2009,gapfilled,UN georegion (r2)
147,2009,NA,NA
148,2009,gapfilled,UN georegion (r2)
149,2009,gapfilled,UN georegion (r2)
150,2009,gapfilled,UN georegion (r2)
151,2009,NA,NA
152,2009,NA,NA
153,2009,NA,NA
154,2009,NA,NA
155,2009,NA,NA
156,2009,NA,NA
157,2009,gapfilled,UN georegion (r2)
158,2009,gapfilled,UN georegion (r2)
159,2009,gapfilled,UN georegion (r2)
161,2009,NA,NA
162,2009,NA,NA
163,2009,NA,NA
164,2009,NA,NA
166,2009,NA,NA
167,2009,NA,NA
168,2009,NA,NA
169,2009,gapfilled,UN georegion (r2)
171,2009,NA,NA
172,2009,NA,NA
173,2009,NA,NA
174,2009,NA,NA
175,2009,NA,NA
176,2009,NA,NA
177,2009,NA,NA
178,2009,NA,NA
179,2009,NA,NA
180,2009,NA,NA
181,2009,NA,NA
182,2009,NA,NA
183,2009,NA,NA
184,2009,NA,NA
185,2009,NA,NA
186,2009,NA,NA
187,2009,NA,NA
188,2009,NA,NA
189,2009,NA,NA
190,2009,NA,NA
191,2009,NA,NA
192,2009,NA,NA
193,2009,NA,NA
194,2009,NA,NA
195,2009,NA,NA
196,2009,NA,NA
197,2009,NA,NA
198,2009,NA,NA
199,2009,NA,NA
200,2009,NA,NA
202,2009,NA,NA
203,2009,NA,NA
204,2009,NA,NA
205,2009,NA,NA
206,2009,NA,NA
207,2009,NA,NA
208,2009,NA,NA
209,2009,NA,NA
210,2009,NA,NA
212,2009,NA,NA
214,2009,NA,NA
215,2009,NA,NA
216,2009,NA,NA
218,2009,NA,NA
219,2009,NA,NA
220,2009,NA,NA
221,2009,NA,NA
222,2009,NA,NA
223,2009,NA,NA
224,2009,NA,NA
227,2009,NA,NA
228,2009,NA,NA
231,2009,NA,NA
232,2009,NA,NA
237,2009,gapfilled,UN georegion (r2)
244,2009,NA,NA
245,2009,gapfilled,UN georegion (r2)
247,2009,NA,NA
248,2009,gapfilled,UN georegion (r2)
249,2009,gapfilled,UN georegion (r2)
250,2009,NA,NA
1,2010,gapfilled,UN georegion (r2)
2,2010,gapfilled,UN georegion (r2)
3,2010,gapfilled,UN georegion (r2)
4,2010,gapfilled,UN georegion (r2)
5,2010,NA,NA
6,2010,NA,NA
7,2010,NA,NA
8,2010,NA,NA
9,2010,NA,NA
10,2010,NA,NA
11,2010,NA,NA
12,2010,gapfilled,UN georegion (r2)
13,2010,NA,NA
14,2010,NA,NA
15,2010,NA,NA
16,2010,NA,NA
17,2010,NA,NA
18,2010,NA,NA
19,2010,NA,NA
