
<!-- saved from url=(3285)http://www.wssinfo.org/data-estimates/tables/?tx_speciality_jmptabletoolbar%5Baction%5D=data&tx_speciality_jmptabletoolbar%5Bcontroller%5D=Table&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Baggregation%5D=world&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D%5B%5D=cn&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D%5B%5D=pa&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D%5B%5D=wait&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D%5B%5D=sait&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D%5B%5D=saut&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bparameters%5D%5B%5D=saud&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bareas%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bareas%5D%5B%5D=t&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bareas%5D%5B%5D=u&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bareas%5D%5B%5D=r&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5BdisplayCountries%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5BdisplayCountries%5D=1&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5BdisplayRegionTotal%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5BdisplayGrandTotal%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5BdisplayGrandTotal%5D=1&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bunits%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Bunits%5D%5B%5D=rel&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D=&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2015&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2014&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2013&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2012&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2011&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2010&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2009&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2008&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2007&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2006&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2005&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2004&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2003&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2002&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2001&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=2000&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1999&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1998&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1997&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1996&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1995&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1994&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1993&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1992&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1991&tx_speciality_jmptabletoolbar%5Btoolbar%5D%5Byears%5D%5B%5D=1990&tx_speciality_jmptabletoolbar[toolbar][regions]=&tx_speciality_jmptabletoolbar[toolbar][countries]=&type=1395910679&tx_speciality_jmptabletoolbar[format]=csv -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body>"","","Population","","Water","","","","Sanitation","","","","","","","","","",""
"","","Urban","Rural","Urban","Rural","National","Proportion of the 2015 population that gained access since 1990 (%)","Urban","","","Rural","","","National","","","Proportion of the 2015 population that gained access since 1990 (%)",""
"","","","","Improved","Improved","Improved","","Improved","Unimproved","","Improved","Unimproved","","Improved","Unimproved","","",""
"country","Year","%","%","Total Improved (%)","Total Improved (%)","Total Improved (%)","","Total Improved (%)","Total Unimproved (%)","Open Defecation (%)","Total Improved (%)","Total Unimproved (%)","Open Defecation (%)","Total Improved (%)","Total Unimproved (%)","Open Defecation (%)","",""
"Afghanistan","1990","18.3","81.7","","","","","","","","","","","","","","",""
"","1991","18.6","81.4","43.0","16.2","21.2","","26.2","73.8","16.0","19.2","80.8","38.1","20.5","79.5","34.0","",""
"","1992","18.9","81.1","43.0","16.2","21.3","","26.2","73.8","16.0","19.2","80.8","38.1","20.5","79.5","33.9","",""
"","1993","19.2","80.8","43.0","16.2","21.4","","26.2","73.8","16.0","19.2","80.8","38.1","20.5","79.5","33.9","",""
"","1994","19.5","80.5","43.0","16.2","21.4","","26.2","73.8","16.0","19.2","80.8","38.1","20.6","79.4","33.8","",""
"","1995","19.8","80.2","43.0","16.2","21.5","","26.2","73.8","16.0","19.2","80.8","38.1","20.6","79.4","33.7","",""
"","1996","20.1","79.9","44.8","17.8","23.3","","27.2","72.8","15.0","19.6","80.4","36.9","21.1","78.9","32.5","",""
"","1997","20.4","79.6","46.7","19.5","25.0","","28.2","71.8","14.0","20.0","80.0","35.8","21.7","78.3","31.4","",""
"","1998","20.7","79.3","48.5","21.1","26.8","","29.2","70.8","12.9","20.4","79.6","34.6","22.2","77.8","30.2","",""
"","1999","21.0","79.0","50.4","22.7","28.5","","30.2","69.8","11.9","20.9","79.1","33.5","22.8","77.2","29.0","",""
"","2000","21.3","78.7","52.2","24.3","30.3","","31.2","68.8","10.9","21.3","78.7","32.3","23.4","76.6","27.8","",""
"","2001","21.6","78.4","54.1","25.9","32.0","","32.2","67.8","9.9","21.7","78.3","31.2","23.9","76.1","26.6","",""
"","2002","21.9","78.1","55.9","27.6","33.8","","33.2","66.8","8.8","22.1","77.9","30.0","24.5","75.5","25.4","",""
"","2003","22.2","77.8","57.8","29.2","35.5","","34.2","65.8","7.8","22.5","77.5","28.9","25.1","74.9","24.2","",""
"","2004","22.6","77.4","59.6","30.8","37.3","","35.1","64.9","6.8","22.9","77.1","27.7","25.7","74.3","23.0","",""
"","2005","22.9","77.1","61.5","32.4","39.1","","36.1","63.9","5.7","23.3","76.7","26.6","26.3","73.7","21.8","",""
"","2006","23.2","76.8","63.3","34.0","40.8","","37.1","62.9","4.7","23.7","76.3","25.4","26.9","73.1","20.6","",""
"","2007","23.6","76.4","65.2","35.6","42.6","","38.1","61.9","3.7","24.2","75.8","24.3","27.4","72.6","19.4","",""
"","2008","23.9","76.1","67.0","37.3","44.4","","39.1","60.9","2.7","24.6","75.4","23.1","28.0","72.0","18.2","",""
"","2009","24.3","75.7","68.9","38.9","46.2","","40.1","59.9","1.6","25.0","75.0","22.0","28.7","71.3","17.0","",""
"","2010","24.7","75.3","70.7","40.5","48.0","","41.1","58.9","0.6","25.4","74.6","20.8","29.3","70.7","15.8","",""
"","2011","25.1","74.9","72.6","42.1","49.8","","42.1","57.9","0.0","25.8","74.2","19.7","29.9","70.1","14.7","",""
"","2012","25.5","74.5","72.6","42.1","49.9","","42.1","57.9","0.0","25.8","74.2","19.7","30.0","70.0","14.7","",""
"","2013","25.9","74.1","72.6","42.1","50.0","","42.1","57.9","0.0","25.8","74.2","19.7","30.0","70.0","14.6","",""
"","2014","26.3","73.7","72.6","42.1","50.1","","42.1","57.9","0.0","25.8","74.2","19.7","30.1","69.9","14.5","",""
"","2015","26.7","73.3","78.2","47.0","55.3","","45.1","54.9","0.0","27.0","73.0","17.4","31.9","68.1","12.7","",""
"Albania","1990","36.4","63.6","100.0","","","","94.5","5.5","0.5","68.7","31.3","1.2","78.1","21.9","0.9","9",""
"","1991","36.7","63.3","100.0","","","","94.5","5.5","0.5","68.7","31.3","1.2","78.2","21.8","0.9","",""
"","1992","37.2","62.8","100.0","","","","94.5","5.5","0.5","68.7","31.3","1.2","78.3","21.7","0.9","",""
"","1993","37.8","62.2","100.0","","","","94.5","5.5","0.5","68.7","31.3","1.2","78.4","21.6","0.9","",""
"","1994","38.4","61.6","100.0","93.0","95.7","","94.5","5.5","0.5","68.7","31.3","1.2","78.6","21.4","0.9","",""
"","1995","38.9","61.1","100.0","93.0","95.7","","94.5","5.5","0.5","69.8","30.2","1.2","79.4","20.6","0.9","",""
"","1996","39.5","60.5","100.0","93.0","95.7","","94.6","5.4","0.5","70.9","29.1","1.2","80.2","19.8","0.9","",""
"","1997","40.0","60.0","100.0","93.0","95.8","","94.6","5.4","0.5","72.0","28.0","1.2","81.0","19.0","0.9","",""
"","1998","40.6","59.4","100.0","93.0","95.8","","94.7","5.3","0.5","73.1","26.9","1.2","81.8","18.2","0.9","",""
"","1999","41.2","58.8","100.0","93.1","95.9","","94.7","5.3","0.5","74.1","25.9","1.2","82.6","17.4","0.9","",""
"","2000","41.7","58.3","100.0","93.3","96.1","","94.8","5.2","0.5","75.2","24.8","1.2","83.4","16.6","0.9","",""
"","2001","42.4","57.6","99.9","93.4","96.2","","94.8","5.2","0.4","76.3","23.7","1.1","84.2","15.8","0.8","",""
"","2002","43.5","56.5","99.5","93.5","96.1","","94.9","5.1","0.4","77.4","22.6","1.0","85.0","15.0","0.8","",""
"","2003","44.6","55.4","99.1","93.7","96.1","","94.9","5.1","0.4","78.5","21.5","1.0","85.8","14.2","0.7","",""
"","2004","45.7","54.3","98.8","93.8","96.1","","95.0","5.0","0.3","79.6","20.4","0.9","86.6","13.4","0.7","",""
"","2005","46.7","53.3","98.4","94.0","96.0","","95.0","5.0","0.3","80.7","19.3","0.9","87.4","12.6","0.6","",""
"","2006","47.8","52.2","98.0","94.1","96.0","","95.1","4.9","0.3","81.8","18.2","0.8","88.1","11.9","0.6","",""
"","2007","48.9","51.1","97.6","94.2","95.9","","95.1","4.9","0.3","82.8","17.2","0.8","88.9","11.1","0.5","",""
"","2008","50.0","50.0","97.2","94.4","95.8","","95.2","4.8","0.2","83.9","16.1","0.7","89.6","10.4","0.5","",""
"","2009","51.1","48.9","96.9","94.5","95.7","","95.2","4.8","0.2","85.0","15.0","0.7","90.2","9.8","0.4","",""
"","2010","52.2","47.8","96.5","94.7","95.6","","95.3","4.7","0.0","86.1","13.9","0.6","90.9","9.1","0.3","",""
"","2011","53.2","46.8","96.1","94.8","95.5","","95.3","4.7","0.0","87.2","12.8","0.6","91.5","8.5","0.3","",""
"","2012","54.3","45.7","96.1","94.8","95.5","","95.3","4.7","0.0","87.2","12.8","0.6","91.6","8.4","0.3","",""
"","2013","55.4","44.6","96.1","94.8","95.5","","95.3","4.7","0.0","87.2","12.8","0.6","91.7","8.3","0.3","",""
"","2014","56.4","43.6","96.1","94.8","95.5","","95.3","4.7","0.0","87.2","12.8","0.6","91.8","8.2","0.3","",""
"","2015","57.4","42.6","94.9","95.2","95.1","","95.5","4.5","0.0","90.2","9.8","0.0","93.2","6.8","0.0","",""
"Algeria","1990","52.1","47.9","97.4","85.0","91.5","24.0","91.8","8.2","0.7","67.7","32.3","16.5","80.3","19.7","8.3","36",""
"","1991","52.9","47.1","97.4","85.0","91.6","","91.8","8.2","0.7","67.7","32.3","16.5","80.5","19.5","8.1","",""
"","1992","53.7","46.3","97.4","85.0","91.7","","91.8","8.2","0.7","67.7","32.3","16.5","80.7","19.3","8.0","",""
"","1993","54.4","45.6","97.4","85.0","91.8","","91.8","8.2","0.7","67.7","32.3","16.5","80.9","19.1","7.9","",""
"","1994","55.2","44.8","96.8","84.9","91.5","","91.7","8.3","0.8","68.4","31.6","16.5","81.3","18.7","7.8","",""
"","1995","56.0","44.0","96.2","84.7","91.2","","91.7","8.3","0.8","69.0","31.0","16.5","81.7","18.3","7.7","",""
"","1996","56.8","43.2","95.6","84.6","90.9","","91.6","8.4","0.8","69.7","30.3","16.5","82.1","17.9","7.6","",""
"","1997","57.5","42.5","95.0","84.5","90.5","","91.5","8.5","0.8","70.4","29.6","16.5","82.5","17.5","7.5","",""
"","1998","58.3","41.7","94.4","84.3","90.2","","91.4","8.6","0.8","71.0","29.0","16.5","82.9","17.1","7.3","",""
"","1999","59.1","40.9","93.8","84.2","89.9","","91.3","8.7","0.8","71.7","28.3","15.6","83.3","16.7","6.9","",""
"","2000","59.9","40.1","93.2","84.0","89.5","","91.2","8.8","0.7","72.3","27.7","14.8","83.6","16.4","6.4","",""
"","2001","60.7","39.3","92.6","83.9","89.2","","91.1","8.9","0.7","73.0","27.0","14.0","84.0","16.0","5.9","",""
"","2002","61.5","38.5","92.0","83.7","88.8","","91.0","9.0","0.7","73.6","26.4","13.1","84.3","15.7","5.5","",""
"","2003","62.3","37.7","91.5","83.6","88.5","","90.9","9.1","0.6","74.3","25.7","12.3","84.7","15.3","5.0","",""
"","2004","63.1","36.9","90.9","83.4","88.1","","90.8","9.2","0.6","75.0","25.0","11.5","85.0","15.0","4.6","",""
"","2005","63.8","36.2","90.3","83.3","87.7","","90.7","9.3","0.6","75.6","24.4","10.6","85.3","14.7","4.2","",""
"","2006","64.6","35.4","89.7","83.1","87.4","","90.7","9.3","0.5","76.3","23.7","9.8","85.6","14.4","3.8","",""
"","2007","65.3","34.7","89.1","83.0","87.0","","90.6","9.4","0.5","76.9","23.1","9.0","85.8","14.2","3.4","",""
"","2008","66.1","33.9","88.5","82.8","86.6","","90.5","9.5","0.4","77.6","22.4","8.1","86.1","13.9","3.1","",""
"","2009","66.8","33.2","87.9","82.7","86.2","","90.4","9.6","0.4","78.3","21.7","7.3","86.4","13.6","2.7","",""
"","2010","67.5","32.5","87.3","82.5","85.7","","90.3","9.7","0.4","78.9","21.1","6.5","86.6","13.4","2.3","",""
"","2011","68.2","31.8","86.7","82.4","85.3","","90.2","9.8","0.3","79.6","20.4","5.6","86.8","13.2","2.0","",""
"","2012","68.9","31.1","86.7","82.4","85.3","","90.2","9.8","0.3","79.6","20.4","5.6","86.9","13.1","2.0","",""
"","2013","69.5","30.5","86.7","82.4","85.4","","90.2","9.8","0.3","79.6","20.4","5.6","87.0","13.0","1.9","",""
"","2014","70.1","29.9","86.7","82.4","85.4","","90.2","9.8","0.3","79.6","20.4","5.6","87.0","13.0","1.9","",""
"","2015","70.7","29.3","84.3","81.8","83.6","","89.8","10.2","0.2","82.2","17.8","2.3","87.6","12.4","0.8","",""
"American Samoa","1990","80.9","19.1","93.6","93.6","93.6","41.0","61.0","39.0","0.7","61.0","39.0","0.7","61.0","39.0","0.7","24",""
"","1991","81.9","18.1","94.0","94.0","94.0","","61.0","39.0","0.7","61.0","39.0","0.7","61.0","39.0","0.7","",""
"","1992","82.8","17.2","94.4","94.4","94.4","","61.0","39.0","0.7","61.0","39.0","0.7","61.0","39.0","0.7","",""
"","1993","83.7","16.3","94.8","94.8","94.8","","61.0","39.0","0.7","61.0","39.0","0.7","61.0","39.0","0.7","",""
"","1994","84.5","15.5","95.3","95.3","95.3","","61.1","38.9","0.7","61.1","38.9","0.7","61.1","38.9","0.7","",""
"","1995","85.3","14.7","95.7","95.7","95.7","","61.1","38.9","0.7","61.2","38.8","0.7","61.1","38.9","0.7","",""
"","1996","86.0","14.0","96.1","96.1","96.1","","61.2","38.8","0.7","61.2","38.8","0.7","61.2","38.8","0.7","",""
"","1997","86.8","13.2","96.5","96.5","96.5","","61.3","38.7","0.7","61.3","38.7","0.7","61.3","38.7","0.7","",""
"","1998","87.5","12.5","96.9","96.9","96.9","","61.4","38.6","0.7","61.4","38.6","0.7","61.4","38.6","0.7","",""
"","1999","88.1","11.9","97.4","97.4","97.4","","61.5","38.5","0.7","61.5","38.5","0.7","61.5","38.5","0.7","",""
