"rgn_id","count","year"
6,1600,1988
6,2900,1989
6,4700,1990
6,4600,1991
6,5500,1992
6,5800,1993
6,5700,1994
6,5900,1995
6,6900,1996
6,6300,1997
6,9100,1998
6,9400,1999
6,10200,2000
6,9300,2001
6,8200,2002
6,9400,2003
6,9400,2004
6,8600,2005
6,7200,2006
6,8500,2007
6,9000,2008
6,10500,2009
6,10300,2010
6,9900,2011
6,10300,2012
6,11200,2013
7,1200,1988
7,1700,1989
7,1500,1990
7,1800,1991
7,2500,1992
7,1600,1993
7,3300,1994
7,2500,1995
7,2600,1996
7,1500,1997
7,1400,1998
7,1700,1999
7,1300,2000
7,2400,2001
7,1200,2002
7,1100,2003
7,1200,2004
7,2000,2005
7,6900,2006
7,7100,2007
7,6400,2008
7,8000,2009
7,9800,2010
7,8500,2011
7,8500,2012
7,8100,2013
14,161700,1988
14,160100,1989
14,144000,1990
14,156100,1991
14,152000,1992
14,146300,1993
14,169700,1994
14,170200,1995
14,174300,1996
14,167500,1997
14,168300,1998
14,159100,1999
14,162600,2000
14,172700,2001
14,184200,2002
14,155500,2003
14,141500,2004
14,151800,2005
14,176900,2006
14,177400,2007
14,163100,2008
14,160300,2009
14,209000,2010
14,237300,2011
14,246200,2012
14,246300,2013
15,362900,1988
15,400300,1989
15,396900,1990
15,372500,1991
15,397400,1992
15,454900,1993
15,403500,1994
15,461800,1995
15,553000,1996
15,752400,1997
15,737200,1998
15,672300,1999
15,767600,2000
15,782300,2001
15,801900,2002
15,749400,2003
15,882400,2004
15,910400,2005
15,963800,2006
15,999700,2007
15,751000,2008
15,729400,2009
15,696400,2010
15,735500,2011
15,762100,2012
15,804200,2013
16,306400,1988
16,295900,1989
16,305500,1990
16,328100,1991
16,319700,1992
16,327200,1993
16,373500,1994
16,391100,1995
16,405800,1996
16,410200,1997
16,419700,1998
16,420300,1999
16,490800,2000
16,493200,2001
16,487300,2002
16,474600,2003
16,486700,2004
16,496700,2005
16,479900,2006
16,470300,2007
16,446300,2008
16,458600,2009
16,484800,2010
16,484500,2011
16,485100,2012
16,505300,2013
17,6400,1988
17,12400,1989
17,25000,1990
17,22200,1991
17,36500,1992
17,27300,1993
17,23200,1994
17,20600,1995
17,22000,1996
17,22100,1997
17,25100,1998
17,28200,1999
17,29800,2000
17,30600,2001
17,49400,2002
17,41100,2003
17,44000,2004
17,35700,2005
17,22700,2006
17,22200,2007
17,21100,2008
17,38500,2009
17,31300,2010
17,28500,2011
17,29200,2012
17,30000,2013
18,16600,1988
18,21800,1989
18,23600,1990
18,22400,1991
18,22800,1992
18,23100,1993
18,24800,1994
18,24900,1995
18,24200,1996
18,25500,1997
18,27200,1998
18,26900,1999
18,26200,2000
18,28400,2001
18,31800,2002
18,32900,2003
18,33500,2004
18,38300,2005
18,35700,2006
18,34400,2007
18,38800,2008
18,35600,2009
18,37800,2010
18,35000,2011
18,39300,2012
18,43300,2013
20,515800,1988
20,491700,1989
20,498900,1990
20,509300,1991
20,507700,1992
20,510900,1993
20,485900,1994
20,504300,1995
20,488600,1996
20,512500,1997
20,600700,1998
20,553500,1999
20,554000,2000
20,596000,2001
20,591200,2002
20,539400,2003
20,550900,2004
20,509200,2005
20,503100,2006
20,507300,2007
20,544800,2008
20,564500,2009
20,543200,2010
20,558300,2011
20,617200,2012
20,616000,2013
24,13200,1988
24,11800,1989
24,18800,1990
24,9000,1991
24,52800,1992
24,54800,1993
24,39900,1994
24,55300,1995
24,97300,1996
24,99400,1997
24,137400,1998
24,215100,1999
24,327200,2000
24,406200,2001
24,458700,2002
24,392600,2003
24,542100,2004
24,616500,2005
24,613900,2006
24,632400,2007
24,606300,2008
24,609600,2009
24,650100,2010
24,777100,2011
24,782700,2012
24,830300,2013
25,1378400,1988
25,1374600,1989
25,1527800,1990
25,1335900,1991
25,1404600,1992
25,1438700,1993
25,1432600,1994
25,1561600,1995
25,1474300,1996
25,1609400,1997
25,1676400,1998
25,1637100,1999
25,1800900,2000
25,1908400,2001
25,1952700,2002
25,1809100,2003
25,1983600,2004
25,1734300,2005
25,1925100,2006
25,1926000,2007
25,2032800,2008
25,1957700,2009
25,1851100,2010
25,1795200,2011
25,2019900,2012
25,2224100,2013
28,1800,1988
28,2200,1989
28,1700,1990
28,3100,1991
28,2700,1992
28,2900,1993
28,6400,1994
28,7100,1995
28,8400,1996
28,9700,1997
28,6800,1998
28,7600,1999
28,7500,2000
28,4800,2001
28,5200,2002
28,4400,2003
28,5100,2004
28,5800,2005
28,5800,2006
28,5500,2007
28,4600,2008
28,4400,2009
28,4800,2010
28,4900,2011
28,5200,2012
28,5200,2013
31,3600,1988
31,4300,1989
31,4600,1990
31,4400,1991
31,4300,1992
31,4600,1993
31,5400,1994
31,5700,1995
31,5300,1996
31,5100,1997
31,5000,1998
31,5500,1999
31,6400,2000
31,6500,2001
31,6500,2002
31,6300,2003
31,6600,2004
31,7000,2005
31,8500,2006
31,10900,2007
31,12700,2008
31,12400,2009
31,10800,2010
31,11000,2011
31,11100,2012
31,10900,2013
32,3700,1988
32,4200,1989
32,5300,1990
32,5100,1991
32,5000,1992
32,4800,1993
32,5600,1994
32,5400,1995
32,5800,1996
32,6400,1997
32,6600,1998
