"stock_id","yr","b_bmsy"
"Ablennes hians_51","1993",1.30373728978737
"Ablennes hians_51","1994",1.34313615771987
"Ablennes hians_51","1995",1.36229379169656
"Ablennes hians_51","1996",1.37253192113583
"Ablennes hians_51","1997",1.38713541564677
"Ablennes hians_51","1998",1.42158738974518
"Ablennes hians_51","1999",1.47246348093363
"Ablennes hians_51","2000",1.52490241875692
"Ablennes hians_51","2001",1.57350806774726
"Ablennes hians_51","2002",1.61725685655554
"Ablennes hians_51","2003",1.6554866627478
"Ablennes hians_51","2004",1.68504281853801
"Ablennes hians_51","2005",1.70775951840743
"Ablennes hians_51","2006",1.71685073453177
"Ablennes hians_51","2007",1.68450551328796
"Ablennes hians_51","2008",1.59348361305106
"Ablennes hians_51","2009",1.32838879294828
"Ablennes hians_51","2010",1.08102446574176
"Ablennes hians_51","2011",0.881234678352946
"Abudefduf vaigiensis_77","1955",1.43201194046392
"Abudefduf vaigiensis_77","1956",1.56164281621301
"Abudefduf vaigiensis_77","1957",1.6544470774154
"Abudefduf vaigiensis_77","1958",1.71630635581427
"Abudefduf vaigiensis_77","1959",1.76282758104299
"Abudefduf vaigiensis_77","1960",1.79773437760071
"Abudefduf vaigiensis_77","1961",1.82512664841064
"Abudefduf vaigiensis_77","1962",1.8472890069696
"Abudefduf vaigiensis_77","1963",1.86559155649804
"Abudefduf vaigiensis_77","1964",1.87717198176175
"Abudefduf vaigiensis_77","1965",1.88702991973039
"Abudefduf vaigiensis_77","1966",1.89549433667815
"Abudefduf vaigiensis_77","1967",1.90278885648356
"Abudefduf vaigiensis_77","1968",1.90910762458844
"Abudefduf vaigiensis_77","1969",1.91458177080309
"Abudefduf vaigiensis_77","1970",1.91933825283906
"Abudefduf vaigiensis_77","1971",1.92347572079322
"Abudefduf vaigiensis_77","1972",1.92705707640661
"Abudefduf vaigiensis_77","1973",1.93015728612424
"Abudefduf vaigiensis_77","1974",1.93285226418357
"Abudefduf vaigiensis_77","1975",1.93516479141391
"Abudefduf vaigiensis_77","1976",1.93712435174397
"Abudefduf vaigiensis_77","1977",1.93877550958661
"Abudefduf vaigiensis_77","1978",1.94013394666259
"Abudefduf vaigiensis_77","1979",1.9412183417275
"Abudefduf vaigiensis_77","1980",1.94206343737997
"Abudefduf vaigiensis_77","1981",1.94239423735202
"Abudefduf vaigiensis_77","1982",1.94205397687964
"Abudefduf vaigiensis_77","1983",1.94262407245494
"Abudefduf vaigiensis_77","1984",1.9444440914612
"Abudefduf vaigiensis_77","1985",1.94612841019116
"Abudefduf vaigiensis_77","1986",1.94796429189512
"Abudefduf vaigiensis_77","1987",1.95042574511657
"Abudefduf vaigiensis_77","1988",1.95288715432671
"Abudefduf vaigiensis_77","1993",1.9515202672447
"Abudefduf vaigiensis_77","1994",1.79794952338822
"Abudefduf vaigiensis_77","1995",1.67275527245685
"Abudefduf vaigiensis_77","1999",1.35411124139441
"Acanthistius brasilianus_41","1954",1.25118122066793
"Acanthistius brasilianus_41","1955",1.29227676886121
"Acanthistius brasilianus_41","1956",1.33187611185741
"Acanthistius brasilianus_41","1957",1.36936168895312
"Acanthistius brasilianus_41","1958",1.41114219211058
"Acanthistius brasilianus_41","1959",1.45098856242335
"Acanthistius brasilianus_41","1960",1.48866918059865
"Acanthistius brasilianus_41","1961",1.52451279687571
"Acanthistius brasilianus_41","1962",1.55870431013354
"Acanthistius brasilianus_41","1963",1.58503358624539
"Acanthistius brasilianus_41","1964",1.60847550240321
"Acanthistius brasilianus_41","1965",1.63003816031386
"Acanthistius brasilianus_41","1966",1.6484808497001
"Acanthistius brasilianus_41","1967",1.66286013798198
"Acanthistius brasilianus_41","1968",1.67330241279126
"Acanthistius brasilianus_41","1969",1.68028036704155
"Acanthistius brasilianus_41","1970",1.68321314419081
"Acanthistius brasilianus_41","1971",1.6786584888264
"Acanthistius brasilianus_41","1972",1.674783091857
"Acanthistius brasilianus_41","1973",1.66843682299943
"Acanthistius brasilianus_41","1974",1.66413938558985
"Acanthistius brasilianus_41","1975",1.66183199826938
"Acanthistius brasilianus_41","1976",1.66604414752592
"Acanthistius brasilianus_41","1977",1.66606366173869
"Acanthistius brasilianus_41","1978",1.66342427348286
"Acanthistius brasilianus_41","1979",1.65506385664859
"Acanthistius brasilianus_41","1980",1.62845802264776
"Acanthistius brasilianus_41","1981",1.57922162118755
"Acanthistius brasilianus_41","1982",1.49887688618724
"Acanthistius brasilianus_41","1983",1.41291986163753
"Acanthistius brasilianus_41","1984",1.32502018863818
"Acanthistius brasilianus_41","1985",1.23541653193903
"Acanthistius brasilianus_41","1986",1.15584290990647
"Acanthistius brasilianus_41","1987",1.09948266006093
"Acanthistius brasilianus_41","1988",1.04422968520807
"Acanthistius brasilianus_41","1989",0.979967127636183
"Acanthistius brasilianus_41","1990",0.929846763190842
"Acanthistius brasilianus_41","1991",0.88798313478493
"Acanthistius brasilianus_41","1992",0.854025896571655
"Acanthistius brasilianus_41","1993",0.821155254090432
"Acanthistius brasilianus_41","1994",0.798494964954141
"Acanthistius brasilianus_41","1995",0.769758015473299
"Acanthistius brasilianus_41","1996",0.734009296769637
"Acanthistius brasilianus_41","1997",0.693384360091575
"Acanthistius brasilianus_41","1998",0.659312135644937
"Acanthistius brasilianus_41","1999",0.626950726630255
"Acanthistius brasilianus_41","2000",0.605102070787795
"Acanthistius brasilianus_41","2001",0.592679333220119
"Acanthistius brasilianus_41","2002",0.589339386412789
"Acanthistius brasilianus_41","2003",0.588086179469301
"Acanthistius brasilianus_41","2004",0.589184781166635
"Acanthistius brasilianus_41","2005",0.587831600999973
"Acanthistius brasilianus_41","2006",0.587759136369706
"Acanthistius brasilianus_41","2007",0.587221076675885
"Acanthistius brasilianus_41","2008",0.587484753209906
"Acanthistius brasilianus_41","2009",0.591729653607895
"Acanthistius brasilianus_41","2010",0.605298989799639
"Acanthistius brasilianus_41","2011",0.635779243319481
"Acanthocybium solandri_31","1964",1.25648297612189
"Acanthocybium solandri_31","1965",1.30125625664781
"Acanthocybium solandri_31","1966",1.33742094795513
"Acanthocybium solandri_31","1967",1.36789484093231
"Acanthocybium solandri_31","1968",1.38866316145302
"Acanthocybium solandri_31","1969",1.40136177318318
"Acanthocybium solandri_31","1970",1.41836682854123
"Acanthocybium solandri_31","1971",1.43416906798925
"Acanthocybium solandri_31","1972",1.44546571648858
"Acanthocybium solandri_31","1973",1.45855804862371
"Acanthocybium solandri_31","1974",1.46997958774366
"Acanthocybium solandri_31","1975",1.48051735008248
"Acanthocybium solandri_31","1976",1.48938395084321
"Acanthocybium solandri_31","1977",1.49689955833619
"Acanthocybium solandri_31","1978",1.500446583879
"Acanthocybium solandri_31","1979",1.50123404613687
"Acanthocybium solandri_31","1980",1.4997682505906
"Acanthocybium solandri_31","1981",1.49668340548896
"Acanthocybium solandri_31","1982",1.49040574440771
"Acanthocybium solandri_31","1983",1.48343162125318
"Acanthocybium solandri_31","1984",1.47757773560871
"Acanthocybium solandri_31","1985",1.4708249243144
"Acanthocybium solandri_31","1986",1.46340016154038
"Acanthocybium solandri_31","1987",1.45795694908765
"Acanthocybium solandri_31","1988",1.45144609300613
