"rgn_id","rgn_nam","r2","r1","whence_choice","year","score","rgn_id_whence","rgn_nam_whence","score_whence"
1,"Cocos Islands",53,9,"r2",2014,0.683333333333334,"16","Australia","0.681666666666667"
1,"Cocos Islands",53,9,"r2",2014,0.683333333333334,"162","New Zealand","0.685"
2,"Christmas Island",53,9,"r2",2014,0.683333333333334,"16","Australia","0.681666666666667"
2,"Christmas Island",53,9,"r2",2014,0.683333333333334,"162","New Zealand","0.685"
3,"Norfolk Island",53,9,"r2",2014,0.683333333333334,"16","Australia","0.681666666666667"
3,"Norfolk Island",53,9,"r2",2014,0.683333333333334,"162","New Zealand","0.685"
4,"Macquarie Island",53,9,"r2",2014,0.683333333333334,"16","Australia","0.681666666666667"
4,"Macquarie Island",53,9,"r2",2014,0.683333333333334,"162","New Zealand","0.685"
5,"New Caledonia",54,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
5,"New Caledonia",54,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
6,"Vanuatu",54,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
6,"Vanuatu",54,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
7,"Solomon Islands",54,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
7,"Solomon Islands",54,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
8,"Palau",57,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
8,"Palau",57,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
9,"Micronesia",57,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
9,"Micronesia",57,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
10,"Nauru",57,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
10,"Nauru",57,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
11,"Marshall Islands",57,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
11,"Marshall Islands",57,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
12,"Wake Island",57,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
12,"Wake Island",57,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
13,"Northern Mariana Islands and Guam",57,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
13,"Northern Mariana Islands and Guam",57,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
17,"Papua New Guinea",54,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
17,"Papua New Guinea",54,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
18,"Fiji",54,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
18,"Fiji",54,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
19,"Tuvalu",61,9,"r1",2014,0.683333333333334,"16","Australia","0.681666666666667"
19,"Tuvalu",61,9,"r1",2014,0.683333333333334,"162","New Zealand","0.685"
21,"North Korea",30,142,"XH",2014,0.318333333333333,"XH","XH","XH"
21,"North Korea",30,142,"XH",2014,0.318333333333333,"XH","XH","XH"
21,"North Korea",30,142,"XH",2014,0.318333333333333,"XH","XH","XH"
21,"North Korea",30,142,"XH",2014,0.318333333333333,"XH","XH","XH"
21,"North Korea",30,142,"XH",2014,0.318333333333333,"XH","XH","XH"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"15","Philippines","0.548333333333333"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"24","Cambodia","0.501666666666667"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"25","Thailand","0.59"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"205","Myanmar","0.371666666666667"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"206","Malaysia","0.671666666666667"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"207","Viet Nam","0.53"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"208","Singapore","0.768333333333333"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"216","Indonesia","0.588333333333333"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"231","Timor-Leste","0.375"
26,"Andaman and Nicobar",35,142,"r2",2014,0.560333333333333,"247","Brunei Darussalam","0.658333333333333"
28,"Comoro Islands",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
28,"Comoro Islands",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
28,"Comoro Islands",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
28,"Comoro Islands",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
28,"Comoro Islands",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
28,"Comoro Islands",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
29,"Mayotte",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
29,"Mayotte",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
29,"Mayotte",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
29,"Mayotte",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
29,"Mayotte",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
29,"Mayotte",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
30,"Glorioso Islands",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
30,"Glorioso Islands",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
30,"Glorioso Islands",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
30,"Glorioso Islands",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
30,"Glorioso Islands",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
30,"Glorioso Islands",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
32,"R_union",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
32,"R_union",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
32,"R_union",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
32,"R_union",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
32,"R_union",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
32,"R_union",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
33,"Juan de Nova Island",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
33,"Juan de Nova Island",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
33,"Juan de Nova Island",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
33,"Juan de Nova Island",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
33,"Juan de Nova Island",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
33,"Juan de Nova Island",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
34,"Bassas da India",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
34,"Bassas da India",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
34,"Bassas da India",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
34,"Bassas da India",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
34,"Bassas da India",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
34,"Bassas da India",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
35,"Ile Europa",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
35,"Ile Europa",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
35,"Ile Europa",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
35,"Ile Europa",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
35,"Ile Europa",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
35,"Ile Europa",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
36,"Ile Tromelin",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
36,"Ile Tromelin",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
36,"Ile Tromelin",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
36,"Ile Tromelin",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
36,"Ile Tromelin",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
36,"Ile Tromelin",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
38,"British Indian Ocean Territory",34,142,"r2",2014,0.489666666666667,"40","Sri Lanka","0.536666666666667"
38,"British Indian Ocean Territory",34,142,"r2",2014,0.489666666666667,"53","Pakistan","0.401666666666667"
38,"British Indian Ocean Territory",34,142,"r2",2014,0.489666666666667,"191","Iran (Islamic Republic of)","0.511666666666667"
38,"British Indian Ocean Territory",34,142,"r2",2014,0.489666666666667,"203","India","0.546666666666667"
38,"British Indian Ocean Territory",34,142,"r2",2014,0.489666666666667,"204","Bangladesh","0.451666666666667"
39,"Maldives",34,142,"r2",2014,0.489666666666667,"40","Sri Lanka","0.536666666666667"
39,"Maldives",34,142,"r2",2014,0.489666666666667,"53","Pakistan","0.401666666666667"
39,"Maldives",34,142,"r2",2014,0.489666666666667,"191","Iran (Islamic Republic of)","0.511666666666667"
39,"Maldives",34,142,"r2",2014,0.489666666666667,"203","India","0.546666666666667"
39,"Maldives",34,142,"r2",2014,0.489666666666667,"204","Bangladesh","0.451666666666667"
44,"Somalia",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
44,"Somalia",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
44,"Somalia",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
44,"Somalia",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
44,"Somalia",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
44,"Somalia",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
45,"Eritrea",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
45,"Eritrea",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
45,"Eritrea",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
45,"Eritrea",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
45,"Eritrea",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
45,"Eritrea",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
46,"Djibouti",14,2,"r2",2014,0.461666666666667,"31","Seychelles","0.516666666666667"
46,"Djibouti",14,2,"r2",2014,0.461666666666667,"37","Mauritius","0.575"
46,"Djibouti",14,2,"r2",2014,0.461666666666667,"41","Mozambique","0.383333333333333"
46,"Djibouti",14,2,"r2",2014,0.461666666666667,"42","Madagascar","0.403333333333333"
46,"Djibouti",14,2,"r2",2014,0.461666666666667,"43","Kenya","0.475"
46,"Djibouti",14,2,"r2",2014,0.461666666666667,"202","United Republic of Tanzania","0.416666666666667"
49,"Sudan",15,2,"r2",2014,0.477333333333333,"61","Tunisia","0.51"
49,"Sudan",15,2,"r2",2014,0.477333333333333,"62","Morocco","0.518333333333333"
49,"Sudan",15,2,"r2",2014,0.477333333333333,"67","Libya","0.455"
49,"Sudan",15,2,"r2",2014,0.477333333333333,"84","Algeria","0.465"
49,"Sudan",15,2,"r2",2014,0.477333333333333,"214","Egypt","0.438333333333333"
55,"Azores",39,150,"r2",2014,0.537666666666667,"68","Malta","0.583333333333333"
55,"Azores",39,150,"r2",2014,0.537666666666667,"80","Greece","0.488333333333333"
55,"Azores",39,150,"r2",2014,0.537666666666667,"82","Albania","0.475"
55,"Azores",39,150,"r2",2014,0.537666666666667,"182","Spain","0.595"
55,"Azores",39,150,"r2",2014,0.537666666666667,"183","Portugal","0.566666666666667"
55,"Azores",39,150,"r2",2014,0.537666666666667,"184","Italy","0.568333333333333"
55,"Azores",39,150,"r2",2014,0.537666666666667,"186","Montenegro","0.533333333333333"
55,"Azores",39,150,"r2",2014,0.537666666666667,"187","Croatia","0.521666666666667"
55,"Azores",39,150,"r2",2014,0.537666666666667,"188","Slovenia","0.541666666666667"
55,"Azores",39,150,"r2",2014,0.537666666666667,"232","Bosnia and Herzegovina","0.503333333333333"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"68","Malta","0.583333333333333"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"80","Greece","0.488333333333333"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"82","Albania","0.475"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"182","Spain","0.595"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"183","Portugal","0.566666666666667"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"184","Italy","0.568333333333333"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"186","Montenegro","0.533333333333333"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"187","Croatia","0.521666666666667"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"188","Slovenia","0.541666666666667"
57,"Madeira",39,150,"r2",2014,0.537666666666667,"232","Bosnia and Herzegovina","0.503333333333333"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"68","Malta","0.583333333333333"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"80","Greece","0.488333333333333"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"82","Albania","0.475"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"182","Spain","0.595"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"183","Portugal","0.566666666666667"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"184","Italy","0.568333333333333"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"186","Montenegro","0.533333333333333"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"187","Croatia","0.521666666666667"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"188","Slovenia","0.541666666666667"
58,"Canary Islands",39,150,"r2",2014,0.537666666666667,"232","Bosnia and Herzegovina","0.503333333333333"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"68","Malta","0.583333333333333"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"80","Greece","0.488333333333333"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"82","Albania","0.475"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"182","Spain","0.595"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"183","Portugal","0.566666666666667"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"184","Italy","0.568333333333333"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"186","Montenegro","0.533333333333333"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"187","Croatia","0.521666666666667"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"188","Slovenia","0.541666666666667"
60,"Gibraltar",39,150,"r2",2014,0.537666666666667,"232","Bosnia and Herzegovina","0.503333333333333"
63,"Western Sahara",15,2,"r2",2014,0.477333333333333,"61","Tunisia","0.51"
63,"Western Sahara",15,2,"r2",2014,0.477333333333333,"62","Morocco","0.518333333333333"
63,"Western Sahara",15,2,"r2",2014,0.477333333333333,"67","Libya","0.455"
63,"Western Sahara",15,2,"r2",2014,0.477333333333333,"84","Algeria","0.465"
63,"Western Sahara",15,2,"r2",2014,0.477333333333333,"214","Egypt","0.438333333333333"
77,"Syria",145,142,"r2",2014,0.575512820512821,"47","Yemen","0.33"
77,"Syria",145,142,"r2",2014,0.575512820512821,"48","Oman","0.606666666666667"
77,"Syria",145,142,"r2",2014,0.575512820512821,"50","Saudi Arabia","0.683333333333333"
77,"Syria",145,142,"r2",2014,0.575512820512821,"51","Kuwait","0.593333333333333"
77,"Syria",145,142,"r2",2014,0.575512820512821,"52","Bahrain","0.575"
77,"Syria",145,142,"r2",2014,0.575512820512821,"54","United Arab Emirates","0.685"
77,"Syria",145,142,"r2",2014,0.575512820512821,"74","Georgia","0.525"
77,"Syria",145,142,"r2",2014,0.575512820512821,"76","Turkey","0.575"
77,"Syria",145,142,"r2",2014,0.575512820512821,"78","Lebanon","0.461666666666667"
