"sp_id","sp_type","rgn_id","rgn_name","mean"
85,"eez",85,"Ascension",0.64480266772373
86,"eez",86,"Saint Helena",0.606323924575852
88,"eez",88,"Tristan da Cunha",0.692598327697688
89,"eez",89,"South Georgia and the South Sandwich Islands",0.621593988999965
90,"eez",90,"Prince Edward Islands",0.367096785206407
91,"eez",91,"Crozet Islands",0.468878119398601
92,"eez",92,"Amsterdam Island and Saint Paul Island",0.676087295338545
93,"eez",93,"Kerguelen Islands",0.722628735981527
94,"eez",94,"Heard and McDonald Islands",0.705540532812018
95,"eez",95,"Falkland Islands",0.641817944524295
96,"eez",96,"Sierra Leone",0.682477402547484
97,"eez",97,"Liberia",0.687551764999031
98,"eez",98,"Togo",0.670424829026209
99,"eez",99,"Benin",0.669611476168055
100,"eez",100,"Republique du Congo",0.652799831863404
101,"eez",101,"Namibia",0.638320885192824
102,"eez",102,"South Africa",0.619966808402607
103,"eez",103,"Sao Tome and Principe",0.666148171784204
104,"eez",104,"Equatorial Guinea",0.654761188449917
105,"eez",105,"Bouvet Island",0.677340491284899
106,"eez",106,"Ghana",0.673577729810252
107,"eez",107,"Clipperton Island",0.234991922647354
108,"eez",108,"Bermuda",0.516331763614393
110,"eez",110,"Bahamas",0.565703835042461
111,"eez",111,"Turks and Caicos Islands",0.619246784823686
112,"eez",112,"Cuba",0.541077632289518
113,"eez",113,"Cayman Islands",0.601849241042308
114,"eez",114,"Haiti",0.595605592627552
115,"eez",115,"Dominican Republic",0.621176675188417
117,"eez",117,"British Virgin Islands",0.686767033093644
118,"eez",118,"Anguilla",0.684170297153133
119,"eez",119,"Saint Kitts and Nevis",0.671410343032704
120,"eez",120,"Antigua and Barbuda",0.680342823869544
121,"eez",121,"Montserrat",0.66218053911779
122,"eez",122,"Saint Lucia",0.665938540925972
123,"eez",123,"Dominica",0.646381604386845
124,"eez",124,"Barbados",0.668292303478344
125,"eez",125,"Grenada",0.694726902208966
126,"eez",126,"Trinidad and Tobago",0.716925210978358
127,"eez",127,"Saint Vincent and the Grenadines",0.673692863901499
129,"eez",129,"Panama",0.622946976380561
130,"eez",130,"Costa Rica",0.528570936221923
131,"eez",131,"Nicaragua",0.562793922890247
132,"eez",132,"Colombia",0.637501747715136
133,"eez",133,"Honduras",0.671653153996287
134,"eez",134,"El Salvador",0.1032640587102
135,"eez",135,"Mexico",0.296874907032105
136,"eez",136,"Guatemala",0.121868825280236
137,"eez",137,"Ecuador",0.508398939579573
138,"eez",138,"Peru",0.453182284056499
139,"eez",139,"Venezuela",0.681843662744676
141,"eez",141,"Faeroe Islands",0.633031459189432
143,"eez",143,"Iceland",0.606333045182985
144,"eez",144,"Jan Mayen",0.603014170648171
145,"eez",145,"Greenland",0.604837054797223
146,"eez",146,"Pitcairn",0.611777170059427
147,"eez",147,"French Polynesia",0.618250668034282
148,"eez",148,"Line Group",0.487313731212089
149,"eez",149,"Jarvis Island",0.456495368200731
150,"eez",150,"Palmyra Atoll",0.526620413997646
151,"eez",151,"American Samoa",0.673572096338395
152,"eez",152,"Samoa",0.688842553492196
153,"eez",153,"Cook Islands",0.67366029777155
154,"eez",154,"Niue",0.768205671775165
155,"eez",155,"Tonga",0.776682282614027
156,"eez",156,"Tokelau",0.671108357497033
157,"eez",157,"Phoenix Group",0.596624805817621
158,"eez",158,"Howland Island and Baker Island",0.598289210811073
159,"eez",159,"Johnston Atoll",0.594926963869348
161,"eez",161,"Wallis and Futuna",0.71492125575413
162,"eez",162,"New Zealand",0.710295473415561
163,"eez",163,"United States",0.415276208343101
164,"eez",164,"Belize",0.648177595200262
166,"eez",166,"Jamaica",0.558040556808418
167,"eez",167,"Guyana",0.719022499407138
168,"eez",168,"Suriname",0.72418494953824
169,"eez",169,"French Guiana",0.728084340645307
171,"eez",171,"Brazil",0.665270354278927
172,"eez",172,"Argentina",0.642509549343194
173,"eez",173,"Uruguay",0.682150890138606
174,"eez",174,"Finland",0.707203154490208
175,"eez",175,"Denmark",0.652814510645537
176,"eez",176,"Germany",0.640865793561104
177,"eez",177,"Netherlands",0.615699650759263
178,"eez",178,"Poland",0.6813127089864
179,"eez",179,"France",0.587126832246132
180,"eez",180,"United Kingdom",0.608439894604514
181,"eez",181,"Ireland",0.638986475658663
182,"eez",182,"Spain",0.546930280694119
183,"eez",183,"Portugal",0.631596610166313
184,"eez",184,"Italy",0.557094760478725
185,"eez",185,"Monaco",0.591923303216513
186,"eez",186,"Montenegro",0.672797832361024
187,"eez",187,"Croatia",0.689060910696
188,"eez",188,"Slovenia",0.692246513588484
189,"eez",189,"Lithuania",0.672731764612452
190,"eez",190,"Qatar",0.59097722125018
191,"eez",191,"Iran",0.602071012815203
192,"eez",192,"Iraq",0.580991011330749
193,"eez",193,"Guinea Bissau",0.652028013865238
194,"eez",194,"Guinea",0.662954775937182
195,"eez",195,"Ivory Coast",0.674805952167746
196,"eez",196,"Nigeria",0.667927810680271
197,"eez",197,"Cameroon",0.636821919038292
198,"eez",198,"Gabon",0.663078902911047
199,"eez",199,"Democratic Republic of the Congo",0.648362873589574
200,"eez",200,"Angola",0.651407564926954
202,"eez",202,"Tanzania",0.643701316927766
203,"eez",203,"India",0.626840715688307
204,"eez",204,"Bangladesh",0.650204771840193
205,"eez",205,"Myanmar",0.692392951946131
206,"eez",206,"Malaysia",0.728904774747722
207,"eez",207,"Vietnam",0.708117643077456
208,"eez",208,"Singapore",0.627296310568613
209,"eez",209,"China",0.659791150517803
210,"eez",210,"Japan",0.515392176413451
212,"eez",212,"Kiribati",0.683926326169413
214,"eez",214,"Egypt",0.666756050593457
215,"eez",215,"Jordan",0.670000016689301
216,"eez",216,"Indonesia",0.761348463006471
218,"eez",218,"Canada",0.578111250870992
219,"eez",219,"Saint Pierre and Miquelon",0.717114611000641
220,"eez",220,"Sint Maarten",0.682404244199712
221,"eez",221,"Northern Saint-Martin",0.675675441724498
222,"eez",222,"Sweden",0.688538717138137
223,"eez",223,"Norway",0.51521824671821
224,"eez",224,"Chile",0.51654140426462
227,"eez",227,"Jersey",0.343442419180112
228,"eez",228,"Guernsey",0.543149030035011
231,"eez",231,"East Timor",0.790487961939686
232,"eez",232,"Bosnia and Herzegovina",0.676999986171722
237,"eez",237,"Oecussi Ambeno",0.762546760956354
244,"eez",244,"Curacao",0.686289677720401
245,"eez",245,"Bonaire",0.701108421354163
247,"eez",247,"Brunei",0.736044161683615
248,"eez",248,"Saba",0.670262764056831
249,"eez",249,"Sint Eustatius",0.675228948084501
250,"eez",250,"Aruba",0.684168965201557
251,"eez",140,"Guadeloupe and Martinique",0.671091880837439
255,"eez",116,"Puerto Rico and Virgin Islands of the United States",0.650781726745767
1018,"fao",260,"Arctic Sea",0.497659488926819
1021,"fao",261,"Atlantic, Northwest",0.410145901089221
1027,"fao",262,"Atlantic, Northeast",0.538715246023228
1031,"fao",263,"Atlantic, Western-Central",0.610528849113638
1034,"fao",264,"Atlantic, Eastern Central",0.67745702385119
1041,"fao",266,"Atlantic, Southwest",0.670103141578582
1047,"fao",267,"Atlantic, Southeast",0.647177171445896
1051,"fao",269,"Indian Ocean, Western",0.659186068784323
1057,"fao",270,"Indian Ocean, Eastern",0.694075491174203
1061,"fao",272,"Pacific, Northwest",0.588700127381203
1067,"fao",273,"Pacific, Northeast",0.495937132263712
1071,"fao",274,"Pacific, Western Central",0.723185424663304
1077,"fao",275,"Pacific, Eastern Central",0.38578647195684
1081,"fao",276,"Pacific, Southwest",0.641905722666656
1087,"fao",277,"Pacific, Southeast",0.513806586390584
248100,"eez-ccamlr",213,"Antarctica",0.657762748253142
248200,"eez-ccamlr",213,"Antarctica",0.595264884438703
248300,"eez-ccamlr",213,"Antarctica",0.515135030541263
248400,"eez-ccamlr",213,"Antarctica",0.638140590628517
248500,"eez-ccamlr",213,"Antarctica",0.628910020492871
248600,"eez-ccamlr",213,"Antarctica",0.649347319810634
258410,"eez-ccamlr",213,"Antarctica",0.709614106579517
258420,"eez-ccamlr",213,"Antarctica",0.655265138711525
258431,"eez-ccamlr",213,"Antarctica",0.540463816771203
258432,"eez-ccamlr",213,"Antarctica",0.635103094355692
258441,"eez-ccamlr",213,"Antarctica",0.506297449068314
258442,"eez-ccamlr",213,"Antarctica",0.514085500560019
258510,"eez-ccamlr",213,"Antarctica",0.654659602276735
258520,"eez-ccamlr",213,"Antarctica",0.523620927831344
258600,"eez-ccamlr",213,"Antarctica",0.398607497570328
258700,"eez-ccamlr",213,"Antarctica",0.275265929413295
288100,"eez-ccamlr",213,"Antarctica",0.634422494118432
288200,"eez-ccamlr",213,"Antarctica",0.407091074274252
288300,"eez-ccamlr",213,"Antarctica",0.524721662029062
