record_id,year,Site_name,Total
881,2009,"Haddon Bay, Joinville Isl",158
882,2009,Half Moon Island,17527
883,2009,Hannah Point,4371
884,2009,Hanusse Bay,234
885,2009,Harrison Passage,142
886,2009,Heroina Island,462
887,2009,Hidden Bay,125
888,2009,Hope Bay,12122
889,2009,Horseshoe Island,1703
890,2009,Hovgaard Island,209
891,2009,Hydrurga Rocks,946
892,2009,Inexpressible Island,144
893,2009,Jabet Peak,12
894,2009,James Ross Island,208
895,2009,Jenny Island,52
896,2009,John Beach,88
897,2009,Jougla Point,11221
898,2009,Jubany,0
899,2009,King Sejong Station,204
900,2009,Kinnes Cove/Madder Cliffs,105
901,2009,Lavoisier,28
902,2009,Leith Cove,55
903,2009,Lemaire Channel,34236
904,2009,Lemaire Island,34
905,2009,Liard Island,20
906,2009,Lindblad Cove,133
907,2009,Lister Cove,16
908,2009,Livingston Island,102
909,2009,"Marguerite Bay, The Gullet",1011
910,2009,"Maxwell Bay, King George",1154
911,2009,McFarlane Strait,334
912,2009,McMurdo Ice Channel,134
913,2009,McMurdo Station,764
914,2009,Melchior Islands,4095
915,2009,Mertz Glacier Tongue,1096
916,2009,Mikkelsen Harbor,3560
917,2009,Monroe Island,519
918,2009,Mount Demaria,9
919,2009,Mount Double,350
920,2009,Mount Mill,9
921,2009,Mount Scott,3
922,2009,Murray Island,13
923,2009,Mutton Cove,219
924,2009,Neko Harbor,25339
925,2009,Neptunes Bellows,465
926,2009,Neumayer Channel,30459
927,2009,Neumayer Station,303
928,2009,Orcadas,3373
929,2009,Orne Harbor,1712
930,2009,Orne Islands,916
931,2009,Palmer Station,2694
932,2009,Paradise Bay,19585
933,2009,Patriot Hills,1773
934,2009,Paulet Island,13846
935,2009,Peltier Channel,341
936,2009,Pendulum Cove,3120
937,2009,Penguin Island,2719
938,2009,Petermann Island,12815
939,2009,Petrel Cove,98
940,2009,Pitt Islands,148
941,2009,Plata Passage,8
942,2009,Pl始eau Island,12263
943,2009,Point Wild,5175
944,2009,Port Charcot,1950
945,2009,Port Foster,721
946,2009,Port Martin,308
947,2009,Portal Point,2536
948,2009,Possession Island,192
949,2009,Prospect Point,842
950,2009,Robert Point,493
951,2009,Ronge Island Other,381
952,2009,Ronge Island/Georges Point,348
953,2009,Ross Ice Shelf,302
954,2009,Ross Sea,105
955,2009,Rothera Station,425
956,2009,San Martin Station,59
957,2009,Scott Base,97
958,2009,Seymour Island,52
959,2009,Shingle Cove,754
960,2009,Signy Island Station,156
961,2009,Skontorp Cove,5838
962,2009,Snow Hill - Nordenskjolds Hut,1603
963,2009,Snow Hill Emperor Rookery,2002
964,2009,Snow Hill Island,457
965,2009,Spigot Peak,463
966,2009,Stonington Island,1888
967,2009,Taylor Valley/Canada Glacier,356
968,2009,Telefon Bay,4704
969,2009,Terra Nova Bay,10
970,2009,Terra Nova Station,192
971,2009,The Gullet,540
972,2009,Torgersen Island,255
973,2009,Trinity Island Other,549
974,2009,Trinity Island-Mikkelsen Hrbr,197
975,2009,Turret Point,332
976,2009,Two Hummock Island,12
977,2009,Unknown Name,603
978,2009,Useful Island,2411
979,2009,Vega Island/Herbert Sound,103
980,2009,Vernadsky Station,11828
981,2009,View Point,48
982,2009,Vortex Island,6
983,2009,Waddington Bay,130
984,2009,Walker Bay (by Hannah Point),618
985,2009,Waterboat Point/Gonzalez Videla Station,8635
986,2009,Wauwermans Islands,31
987,2009,Weddell Sea,2001
988,2009,Whalers Bay,18574
989,2009,Wilhelmina Bay,5455
990,2009,Winter Island,369
991,2009,Yalour Islands,2742
992,2009,Yankee Harbor,2992
993,2009,ZigZag Island,201
994,2008,Admiralty Bay,15788
995,2008,Aitcho - Barrientos Island,9850
996,2008,Aitcho - Other,657
997,2008,Almirante Brown,21358
998,2008,Amanda Bay,198
999,2008,Andvord Bay,7664
1000,2008,Antarctic Sound,17989
1001,2008,Arctowski Station,12255
1002,2008,Ardley Island,293
1003,2008,Argentine Islands/Wordie Hut,2617
1004,2008,Arturo Prat Station,147
1005,2008,"Astrolabe Glacier Area, or Vicinity",103
1006,2008,Astrolabe Island,731
1007,2008,Auguste Island,3
1008,2008,Auster Rookery,204
1009,2008,Baily Head,2818
1010,2008,Beascochea Bay,51
1011,2008,Bellingshausen Station,3882
1012,2008,Beneden Head,3
1013,2008,Blaiklock Island,13
1014,2008,Bob Island,4
1015,2008,Bongrain Point,242
1016,2008,Booth Island,1842
1017,2008,Brabant Island,166
1018,2008,Bransfield Strait,2396
1019,2008,Brown Bluff,9121
1020,2008,Camp Point,243
1021,2008,Cape Adare,492
1022,2008,Cape Bird,49
1023,2008,Cape Denison,420
1024,2008,Cape Evans,171
1025,2008,Cape Jules,726
1026,2008,Cape Lookout,471
1027,2008,Cape Renard,45
1028,2008,Cape Royds,296
1029,2008,Cape Tuxen,14
1030,2008,Christiania Islands,6
1031,2008,Cierva Cove,2478
1032,2008,Clear Island,4
1033,2008,Cobalescou Island,7
1034,2008,Cockburn Island,536
1035,2008,Commonwealth Bay,213
1036,2008,Coronation Island,204
1037,2008,Crystal Sound,733
1038,2008,Cuverville Island,33009
1039,2008,Dallmann Bay,13754
1040,2008,Damoy Point/Dorian Bay,2267
1041,2008,Danco Island,7164
1042,2008,Davis Islands,7
1043,2008,Davis Station,228
1044,2008,Decepcion Base Research Station,10
1045,2008,Deception Island,25846
1046,2008,Desolation Island,55
1047,2008,Detaille Island,2251
1048,2008,Devil Island,1307
1049,2008,Dobrowolski Island,15
1050,2008,Doumer Island,49
1051,2008,Duchaylard Islands,92
1052,2008,Dumont D'Urville Station,594
1053,2008,D'Urville Monument,565
1054,2008,Duthiers Point,882
1055,2008,Elephant Island,17675
1056,2008,English Strait,102
1057,2008,Enterprise Island,4161
1058,2008,Erebus and Terror Gulf,258
1059,2008,Errera Channel,7569
1060,2008,Esperanza Station,4874
1061,2008,False Bay,80
1062,2008,Ferguson Channel,110
1063,2008,Ferraz Station,2239
1064,2008,Fish Islands,3739
1065,2008,Flanders Bay,1232
1066,2008,Fort Point,168
1067,2008,Foyn Harbour,1686
1068,2008,Franklin Island,56
1069,2008,Frei Station,2890
1070,2008,French Passage,1240
1071,2008,Fridtjof Sound,260
1072,2008,Fumarole Bay,262
1073,2008,Gabriel de Castilla Station,84
1074,2008,Gand Island,122
1075,2008,Gaston Islands,3
1076,2008,Georges Point,175
1077,2008,Gerlache Strait,14194
1078,2008,Gibbs Island,2930
1079,2008,Girard Bay,26
1080,2008,Goudier Island,22512
1081,2008,Gourdin Island,750
1082,2008,Graham Passage,441
1083,2008,Great Wall Station,139
1084,2008,Greenwich Island,807
1085,2008,Half Moon Island,24179
1086,2008,Hannah Point,2817
1087,2008,Hanusse Bay,1124
1088,2008,Harry Island,4
1089,2008,Hope Bay,5024
1090,2008,Horseshoe Island,887
1091,2008,Hovgaard Island,551
1092,2008,Hunt Island,1160
1093,2008,Hydrurga Rocks,823
1094,2008,Iceberg Point,5
1095,2008,Intercurrence Island,1160
1096,2008,Jabet Peak,35
1097,2008,Jenny Island,518
1098,2008,Jougla Point,13788
1099,2008,Jubany,264
1100,2008,Kinnes Cove/Madder Cliffs,803
1101,2008,Laurie Island,198
1102,2008,Leith Cove,307
1103,2008,Lemaire Channel,29107
1104,2008,Livingston Island,165
1105,2008,Louise Island,131
1106,2008,"Marguerite Bay, The Gullet",136
1107,2008,"Maxwell Bay, King George",1649
1108,2008,McFarlane Strait,422
1109,2008,McMurdo Ice Channel,91
1110,2008,McMurdo Station,266
1111,2008,Melchior Islands,7227
1112,2008,Mertz Glacier Tongue,421
1113,2008,Mikkelsen Harbor,2498
1114,2008,Monroe Island,240
1115,2008,Moreno Rock,2
1116,2008,Mount Banck,7
1117,2008,Mount Demaria,30
1118,2008,Mount Mill,37
1119,2008,Mount Scott,25
1120,2008,Moureaux Islands,4
1121,2008,Murray Island,108
1122,2008,Murray Monolith,138
1123,2008,Mutton Cove,55
1124,2008,Neko Harbor,23676
1125,2008,Neptunes Bellows,1008
1126,2008,Neumayer Channel,27111
1127,2008,Neyt Point,8
1128,2008,Orcadas,1121
1129,2008,Orne Harbor,3359
1130,2008,Orne Islands,1668
1131,2008,Palmer Station,3219
1132,2008,Paradise Bay,21299
1133,2008,Patriot Hills,1593
1134,2008,Paulet Island,6732
1135,2008,Peltier Channel,392
1136,2008,Pendulum Cove,2279
1137,2008,Penguin Island,3459
1138,2008,Penguin Point,201
1139,2008,Penola Strait,14
1140,2008,Petermann Island,19305
1141,2008,Petrel Cove,161
1142,2008,Pitt Islands,10
1143,2008,Plata Passage,79
1144,2008,Pl始eau Island,10369
1145,2008,Point Wild,4647
1146,2008,Port Charcot,1706
1147,2008,Port Foster,1464
1148,2008,Portal Point,1793
1149,2008,President Head,321
1150,2008,Prospect Point,1212
1151,2008,Robert Point,516
1152,2008,Ronge Island Other,20
1153,2008,Ronge Island/Georges Point,346
1154,2008,Rosamel Island,85
1155,2008,Ross Ice Shelf,56
1156,2008,Rothera Station,229
1157,2008,San Martin Station,322
1158,2008,Scott Base,246
1159,2008,Seymour Island,428
1160,2008,Shingle Cove,216
1161,2008,Signy Island Station,336
1162,2008,Skontorp Cove,6825
1163,2008,Snow Hill - Nordenskjolds Hut,428
1164,2008,Snow Hill Emperor Rookery,1906
1165,2008,Snow Hill Island,432
1166,2008,Sophie Rocks,5
1167,2008,South Bay,249
1168,2008,Spigot Peak,264
1169,2008,Stonington Island,1033
1170,2008,Taylor Valley/Canada Glacier,351
1171,2008,Telefon Bay,5238
1172,2008,Terra Nova Bay,111
1173,2008,Terra Nova Station,113
1174,2008,The Gullet,174
1175,2008,Torgersen Island,976
1176,2008,Trinity Island Other,455
1177,2008,Trinity Island-Mikkelsen Hrbr,49
1178,2008,Truant Island,4
1179,2008,Turret Point,1478
1180,2008,Two Hummock Island,14
1181,2008,Useful Island,1646
1182,2008,Vega Island/Herbert Sound,53
1183,2008,Vernadsky Station,13603
1184,2008,Vortex Island,404
1185,2008,Waddington Bay,913
1186,2008,Walker Bay (by Hannah Point),486
1187,2008,Waterboat Point/Gonzalez Videla Station,11343
1188,2008,Wauwermans Islands,78
1189,2008,Weddell Sea,833
1190,2008,Whalers Bay,21562
1191,2008,Wilhelmina Bay,5542
1192,2008,Winter Island,625
1193,2008,Wylie Bay,8
1194,2008,Yalour Islands,3055
1195,2008,Yankee Harbor,4957
1196,2007,Admiralty Bay,7903
1197,2007,Admiralty Sound,215
1198,2007,Aitcho - Barrientos Island,9319
1199,2007,Aitcho - Other,407
1200,2007,Alcock Island,120
1201,2007,Almirante Brown,17416
1202,2007,Alvaro Cove,2
1203,2007,Andvord Bay,571
1204,2007,Antarctic Sound,9232
1205,2007,Arctowski Station,9250
1206,2007,Ardley Island,159
1207,2007,Argentine Islands/Wordie Hut,3591
1208,2007,Arturo Prat Station,581
1209,2007,Astrolabe Island,445
1210,2007,Baily Head,3810
1211,2007,Beascochea Bay,314
1212,2007,Beer Island,51
1213,2007,Bellingshausen Station,2600
1214,2007,Berthelot Islands,608
1215,2007,Booth Island,2237
1216,2007,Brandy Bay,120
1217,2007,Bransfield Strait,1626
1218,2007,Brown Bluff,11776
1219,2007,Cape Adare,282
1220,2007,Cape Bird,150
1221,2007,Cape Denison,165
1222,2007,Cape Evans,510
1223,2007,Cape Evensen,7
1224,2007,Cape Green,124
1225,2007,Cape Legoupil,171
1226,2007,Cape Lookout,1227
1227,2007,Cape Perez,9
1228,2007,Cape Renard,230
1229,2007,Cape Royds,519
1230,2007,Cape Valentine,84
1231,2007,Cape Washington,795
1232,2007,Christiania Islands,94
1233,2007,Cierva Cove,3148
1234,2007,Commonwealth Bay,110
1235,2007,Coronation Island,128
1236,2007,Crystal Hill,56
1237,2007,Crystal Sound,865
1238,2007,Curtiss Bay,236
1239,2007,Cuverville Island,26768
1240,2007,Dallmann Bay,1333
1241,2007,Damoy Point/Dorian Bay,3191
1242,2007,Danco Island,8084
1243,2007,Danger Islands,90
1244,2007,Dannebrog Islands,8
1245,2007,Darbel Bay,12
1246,2007,Deception Island,16254
1247,2007,Desolation Island,237
1248,2007,Detaille Island,1482
1249,2007,Devil Island,4661
1250,2007,Doumer Island,1650
1251,2007,Duchaylard Islands,281
1252,2007,Dumont D'Urville Station,230
1253,2007,Eagle Island,372
1254,2007,Edinburgh Hill,8
1255,2007,Elephant Island,11945
1256,2007,English Strait,120
1257,2007,Enterprise Island,2204
1258,2007,Erebus and Terror Gulf,320
1259,2007,Errera Channel,5318
1260,2007,Erskine Glacier,24
1261,2007,Esperanza Station,4998
1262,2007,Eyrie Bay,212
1263,2007,False Bay,723
1264,2007,FAST ICE,590
1265,2007,Ferguson Channel,78
1266,2007,Ferraz Station,396
1267,2007,Fish Islands,689
1268,2007,Flounder Island,64
1269,2007,Forge Islands,210
1270,2007,Foyn Harbour,1209
1271,2007,Franklin Island,661
1272,2007,Frei Station,1917
1273,2007,Fridtjof Sound,806
1274,2007,Gabriel de Castilla Station,25
1275,2007,Galindez Is -Penola Strait,100
1276,2007,George VI Sound,105
1277,2007,Georges Point,936
1278,2007,Gerlache Strait,7587
1279,2007,Goudier Island,21930
1280,2007,Gourdin Island,885
1281,2007,Governor Islands,87
1282,2007,Graham Passage,944
1283,2007,Greenwich Island,524
1284,2007,Half Moon Island,17499
1285,2007,Hannah Point,214
1286,2007,Hardy Cove,150
1287,2007,Heroina Island,604
1288,2007,Hidden Bay,117
1289,2007,Hope Bay,5744
1290,2007,Horseshoe Island,355
1291,2007,Hovgaard Island,560
1292,2007,Hydrurga Rocks,478
1293,2007,Inexpressible Island,182
1294,2007,Intercurrence Island,174
1295,2007,Jabet Peak,59
1296,2007,Jougla Point,11345
1297,2007,Jubany,500
1298,2007,Kinnes Cove/Madder Cliffs,1041
1299,2007,Larrouy Island,8
1300,2007,Laurie Island,170
1301,2007,Leith Cove,134
1302,2007,Lemaire Channel,45191
1303,2007,"Marguerite Bay, The Gullet",434
1304,2007,"Maxwell Bay, King George",7376
1305,2007,McFarlane Strait,232
1306,2007,McMurdo Ice Channel,186
1307,2007,McMurdo Station,57
1308,2007,Melchior Islands,4627
1309,2007,Mikkelsen Harbor,2404
1310,2007,Monroe Island,220
1311,2007,Mount Banck,9
1312,2007,Mount Demaria,51
1313,2007,Mount Mill,18
1314,2007,Mount Scott,25
1315,2007,Murray Island,3
1316,2007,Mutton Cove,108
1317,2007,Neko Harbor,21716
1318,2007,Nelson Island,63
1319,2007,Neptunes Bellows,2111
1320,2007,Neumayer Channel,18239
1321,2007,O'Higgins Station,345
1322,2007,Orcadas,2105
1323,2007,Orne Harbor,183
1324,2007,Orne Islands,1066
1325,2007,Palmer Station,5966
1326,2007,Paradise Bay,16216
1327,2007,Patriot Hills,840
1328,2007,Paulet Island,8273
1329,2007,Peltier Channel,1740
1330,2007,Pendulum Cove,4944
1331,2007,Penguin Island,2541
1332,2007,Penguin Point,200
1333,2007,Penola Strait,667
1334,2007,Peter I Island,396
1335,2007,Petermann Island,16071
1336,2007,Petrel Cove,258
1337,2007,Pitt Islands,12
1338,2007,Pl始eau Island,9604
1339,2007,Point Wild,5047
1340,2007,Port Charcot,722
1341,2007,Port Foster,600
1342,2007,Portal Point,1411
1343,2007,Prospect Point,865
1344,2007,Renaud Island,8
1345,2007,Robert Point,1254
1346,2007,Ronge Island Other,41
1347,2007,Ronge Island/Georges Point,380
1348,2007,Ross Ice Shelf,340
1349,2007,Ross Sea,85
1350,2007,Rothera Station,430
1351,2007,Sandefjord Bay,169
1352,2007,Seymour Island,354
1353,2007,Shingle Cove,1774
1354,2007,Signy Island Station,743
1355,2007,Skontorp Cove,7235
1356,2007,Snow Hill - Nordenskjolds Hut,1774
1357,2007,Snow Hill Emperor Rookery,2280
1358,2007,South Orkney Islands,192
1359,2007,Spert Island,437
1360,2007,Spigot Peak,893
1361,2007,Stanley Shoal,0
1362,2007,Stonington Island,767
1363,2007,Tay Head,567
1364,2007,Taylor Valley/Canada Glacier,436
1365,2007,Telefon Bay,5183
1366,2007,Terra Nova Station,291
1367,2007,The Gullet,259
1368,2007,Torgersen Island,696
1369,2007,Trinity Island Other,224
1370,2007,Trinity Island-Mikkelsen Hrbr,194
1371,2007,Trinity Peninsula,104
1372,2007,Turret Point,157
1373,2007,Uruguay Island,8
1374,2007,Useful Island,1201
1375,2007,Vega Island/Herbert Sound,74
1376,2007,Vernadsky Station,10216
1377,2007,Vortex Island,631
1378,2007,Waddington Bay,376
1379,2007,Walker Bay,6065
1380,2007,Waterboat Point/Gonzalez Videla Station,10400
1381,2007,Wauwermans Islands,8
1382,2007,Weddell Sea,342
1383,2007,Whalers Bay,20301
1384,2007,Wilhelmina Bay,7162
1385,2007,Winter Island,651
1386,2007,Wylie Bay,38
1387,2007,Yalour Islands,4614
1388,2007,Yankee Harbor,4063
1389,2007,ZigZag Island,191
1390,2006,Admiralty Bay,3052
1391,2006,Admiralty Sound,116
1392,2006,Aitcho - Barrientos Island,8125
1393,2006,Almirante Brown,22177
1394,2006,Andvord Bay,75
1395,2006,Antarctic Sound,5363
1396,2006,Arctowski Station,7038
1397,2006,Ardley Island,127
1398,2006,Argentine Islands Other,1610
1399,2006,Armstrong Reefs,38
1400,2006,Arturo Prat Station,88
1401,2006,Astrolabe Island,1153
1402,2006,Baily Head,5337
1403,2006,Balleny Islands,3
1404,2006,Base Decepcion,110
1405,2006,Bay of Whales,108
1406,2006,Bellingshausen Station,1481
1407,2006,Booth Island,1666
1408,2006,Brabant Island,122
1409,2006,Brown Bluff,8840
1410,2006,Camp Hill,41
1411,2006,Cape Adare,983
1412,2006,Cape Bird,151
1413,2006,Cape Decouverte,72
1414,2006,Cape Evans,334
1415,2006,Cape Hallett,836
1416,2006,Cape Jules,84
1417,2006,Cape Legoupil,252
1418,2006,Cape Lookout,1702
1419,2006,Cape Renard,185
1420,2006,Cape Roget,107
1421,2006,Cape Royds,528
1422,2006,Cape Tuxen,10
1423,2006,Cape Valentine,376
1424,2006,Cape Washington,1054
1425,2006,Cierva Cove,2518
1426,2006,Commonwealth Bay,388
1427,2006,Coronation Island,706
1428,2006,Coulman Island,1189
1429,2006,Crystal Hill,321
1430,2006,Crystal Sound,547
1431,2006,Curtiss Bay,384
1432,2006,Cuverville Island,17796
1433,2006,Dallmann Bay,1506
1434,2006,Damoy Point / Dorian Bay,1907
1435,2006,Danco Island,5891
1436,2006,Danger Islands,187
1437,2006,Deception Island,2580
1438,2006,Desolation Island,201
1439,2006,Detaille Island,419
1440,2006,Devil Island,4763
1441,2006,Doumer Island,20
1442,2006,Drygalski Ice Tongue,308
1443,2006,Duchaylard Islands,214
1444,2006,Dumont D'Urville Station,484
1445,2006,Dundee Island,51
1446,2006,D'Urville Monument,77
1447,2006,Duthiers Point,249
1448,2006,Edinburgh Hill,6
1449,2006,Elephant Island,2645
1450,2006,Enterprise Island,2643
1451,2006,Errera Channel,71
1452,2006,Esperanza Station,5700
1453,2006,False Bay,24
1454,2006,False Island,56
1455,2006,Fast Ice,370
1456,2006,Ferraz Station,80
1457,2006,Fish Islands,1122
1458,2006,Foyn Harbour,1414
1459,2006,Franklin Island,745
1460,2006,Frei Station,2472
1461,2006,Fridtjof Island,183
1462,2006,Gabriel de Castilla Station,140
1463,2006,Galindez Is -Penola Strait,175
1464,2006,Gerlache Strait,2406
1465,2006,Gibbs Island,142
1466,2006,Goudier Island,18914
1467,2006,Gourdin Island,659
1468,2006,Graham Passage,619
1469,2006,Great Wall Station,64
1470,2006,Greenwich Island,493
1471,2006,Guebriant Islands,167
1472,2006,Half Moon Island,16704
1473,2006,Hannah Point,7504
1474,2006,Heroina Island,369
1475,2006,Hidden Bay,0
1476,2006,Hope Bay,207
1477,2006,Hovgaard Island,202
1478,2006,Hydrurga Rocks,528
1479,2006,Inexpressible Island,522
1480,2006,Inverleith harbour,39
1481,2006,Ironside Glacier,108
1482,2006,Jabet Peak,8
1483,2006,James Ross Island,93
1484,2006,Jougla Point,9405
1485,2006,Juan Carlos I Station,141
1486,2006,Jubany,676
1487,2006,Kinnes Cove/Madder Cliffs,901
1488,2006,Laurie Island,64
1489,2006,Lautaro Island,0
1490,2006,Leith Cove,63
1491,2006,Lemaire Channel,33535
1492,2006,Lippman Islands,22
1493,2006,Livingston Island,79
1494,2006,Lord Bank,177
1495,2006,Macaroni Point,2
1496,2006,"Marguerite Bay, The Gullet",80
1497,2006,"Maxwell Bay, King George",2
1498,2006,McFarlane Strait,807
1499,2006,McMurdo Station,846
1500,2006,Melchior Islands,4030
1501,2006,Mikkelsen Harbor,2490
1502,2006,Mount Demaria,25
1503,2006,Mount Mill,4
1504,2006,Mount Scott,129
1505,2006,Mount Shackleton,16
1506,2006,Neko Harbor,21465
1507,2006,Neptunes Bellows,485
1508,2006,Neumayer Channel,13620
1509,2006,Neumayer Station,87
1510,2006,O'Higgins Station,252
1511,2006,Ohridski (Bulgarian Station),222
1512,2006,Orcadas,1394
1513,2006,Orne Harbor,20
1514,2006,Orne Islands,894
1515,2006,Palmer Station,4271
1516,2006,Paradise Bay,6964
1517,2006,Paulet Island,7873
1518,2006,Peltier Channel,437
1519,2006,Pendulum Cove,5547
1520,2006,Penguin Island,2603
1521,2006,Penguin Point,148
1522,2006,Penola Strait,156
1523,2006,Petermann Island,13533
1524,2006,Pitt Islands,164
1525,2006,Pl始eau Island,6897
1526,2006,Point Wild,6745
1527,2006,Port Charcot,2252
1528,2006,Port Foster,2736
1529,2006,Portal Point,1473
1530,2006,Possession Island,29
1531,2006,President Head,91
1532,2006,Prospect Point,509
1533,2006,Robert Point,426
1534,2006,Ronge Island Other,92
1535,2006,Ronge Island/Georges Point,711
1536,2006,Ross Ice Shelf,170
1537,2006,Ross Sea,255
1538,2006,Rothera Station,120
1539,2006,Sandefjord Bay,393
1540,2006,Scott Base,426
1541,2006,Screen Islands,154
1542,2006,Security Bay,174
1543,2006,Seymour Island,40
1544,2006,Shingle Cove,380
1545,2006,Signy Island Station,696
1546,2006,Skontorp Cove,3428
1547,2006,Snow Hill Island,743
1548,2006,South Bay,33
1549,2006,South Orkney Islands,117
1550,2006,Spigot Peak,1445
1551,2006,Spring Point,1
1552,2006,Telefon Bay,3163
1553,2006,Terra Nova Bay,211
1554,2006,Terra Nova Station,808
1555,2006,Torgersen Island,940
1556,2006,Tourmaline Plateau,115
1557,2006,Trinity Island Other,337
1558,2006,Turret Point,492
1559,2006,Two Hummock Island,26
1560,2006,Useful Island,260
1561,2006,Vega Island/Herbert Sound,460
1562,2006,Vernadsky Station,13348
1563,2006,View Point,96
1564,2006,Waddington Bay,220
1565,2006,Wandel Peak,5
1566,2006,Waterboat Point/Gonzalez Videla Station,11135
1567,2006,Weddell Sea,79
1568,2006,Whalers Bay,18730
1569,2006,Wilhelmina Bay,3241
1570,2006,Winter Island,67
1571,2006,Wohlschlag Bay,80
1572,2006,Woolpack Island,46
1573,2006,Yalour Islands,2976
1574,2006,Yankee Harbor,3155
1575,2005,Adelaide Anchorage,32
1576,2005,Admiralty Bay,2754
1577,2005,Aitcho Islands,6247
1578,2005,Alcock Island,324
1579,2005,Almirante Brown,14187
1580,2005,Amphibolite Point,101
1581,2005,Andvord Bay,1807
1582,2005,Antarctic Circle,199
1583,2005,Antarctic Sound,1585
1584,2005,Arctowski Station,3925
1585,2005,Argentine Islands/Wordie Hut,2813
1586,2005,Armstrong Reefs,18
1587,2005,Arturo Prat Station,244
1588,2005,Astrolabe Island,598
1589,2005,Atka Bay Rookery,747
1590,2005,B15A Iceberg,512
1591,2005,Baily Head,1873
1592,2005,Balleny Islands,91
1593,2005,Barcroft Islands,112
1594,2005,Bartlett Bay,222
1595,2005,Bellingshausen Sea,63
1596,2005,Bellingshausen Station,2640
1597,2005,Booth Island,235
1598,2005,Borgen Bay,328
1599,2005,Botany Bay,67
1600,2005,Brown Bluff,9650
1601,2005,Camp Point,18
1602,2005,Cape Adare,865
1603,2005,Cape Bird,428
1604,2005,Cape Evans,377
1605,2005,Cape Hallett,168
1606,2005,Cape Lookout,2109
1607,2005,Cape Renard,112
1608,2005,Cape Royds,1472
1609,2005,Cape Shirreff,280
1610,2005,Cape Tuxen,9
1611,2005,Casabianca Island,3
1612,2005,Challenger Island,52
1613,2005,Christiania Islands,122
1614,2005,Cierva Cove,1572
1615,2005,Cockburn Island,238
1616,2005,Crystal Hill,508
1617,2005,Curtiss Bay,835
1618,2005,Cuverville Island,21691
1619,2005,Dallmann Bay,56
1620,2005,Damoy Point,2568
1621,2005,Danco Island,4160
1622,2005,Deception Island,2543
1623,2005,Devil Island,4189
1624,2005,Dorian Bay,1111
1625,2005,Doumer Island,190
1626,2005,Drescher Inlet,783
1627,2005,Duchaylard Islands,248
1628,2005,Dundee Island,59
1629,2005,Duthoit Point,40
1630,2005,Elephant Island,1585
1631,2005,English Strait,426
1632,2005,Enterprise Island,3025
1633,2005,Esperanza Station,4108
1634,2005,Ferraz Station,886
1635,2005,Fildes Station,98
1636,2005,Fish Islands,266
1637,2005,Foyn Harbour,1087
1638,2005,Franklin Island,60
1639,2005,Frei Station,2094
1640,2005,French Passage,159
1641,2005,Gabriel de Castilla Station,140
1642,2005,Galindez Is -Penola Strait,15
1643,2005,Gerlache Strait,1585
1644,2005,Girard Bay,7
1645,2005,Goudier Island,15210
1646,2005,Gourdin Island,1768
1647,2005,Graham Passage,379
1648,2005,Half Moon Island,12638
1649,2005,Halley Rookery,141
1650,2005,Halley Station,248
1651,2005,Hannah Point,5386
1652,2005,Heroina Island,327
1653,2005,Hidden Bay,64
1654,2005,Hope Bay,3015
1655,2005,Horseshoe Island,648
1656,2005,Hovgaard Island,52
1657,2005,Hunt Island,7
1658,2005,Hydrurga Rocks,435
1659,2005,Inexpressible Island,284
1660,2005,Intercurrence Island,98
1661,2005,Ironside Glacier,106
1662,2005,Jabet Peak,14
1663,2005,James Ross Island,89
1664,2005,Jenny Island,206
1665,2005,Jougla Point,9519
1666,2005,Jubany,1674
1667,2005,Kinnis Cove,228
1668,2005,Laurie Island,86
1669,2005,Lautaro Island,48
1670,2005,Lemaire Channel,6720
1671,2005,Leningradskaya,103
1672,2005,Livingston Island,237
1673,2005,Madder Cliffs,1254
1674,2005,Martha Cove,140
1675,2005,Matthew Island,65
1676,2005,"Maxwell Bay, King George",84
1677,2005,McMurdo Station,1032
1678,2005,Melchior Islands,2359
1679,2005,Mikkelsen Harbor,2101
1680,2005,Mount Scott,72
1681,2005,Neko Harbor,18360
1682,2005,Neptunes Bellows,1585
1683,2005,Neumayer Channel,2506
1684,2005,Neumayer Station,579
1685,2005,Novolazarevskaya,9
1686,2005,Orcadas,1492
1687,2005,Orne Islands,850
1688,2005,Palmer Station,2763
1689,2005,Paradise Bay,11004
1690,2005,Paradise Harbor,4
1691,2005,Patriot Hills,806
1692,2005,Paulet Island,6824
1693,2005,Peltiers Channel,3
1694,2005,Pendulum Cove,3225
1695,2005,Penguin Island,2171
1696,2005,Penola Strait,148
1697,2005,Petermann Island,3760
1698,2005,Plata Passage,53
1699,2005,Pl始eau Island,2897
1700,2005,Point Wild,4379
1701,2005,Port Charcot,132
1702,2005,Port Foster,4374
1703,2005,Portal Point,872
1704,2005,Possession Island,56
1705,2005,Riiser Larsen,741
1706,2005,Robert Point,255
1707,2005,Robertson Island,456
1708,2005,Ronge Island/Georges Point,241
1709,2005,Rosamel Island,851
1710,2005,Ross Ice Shelf,99
1711,2005,Rothera Station,1042
1712,2005,Saddler Point,51
1713,2005,Sally Rocks,92
1714,2005,Scott Base,426
1715,2005,Selvick Cove,94
1716,2005,Seymour Island,263
1717,2005,Shephard Island,232
1718,2005,Shingle Cove,568
1719,2005,Signy Island Station,152
1720,2005,Siple Island,230
1721,2005,Skontorp Cove,2497
1722,2005,Snow Hill Emperor Rookery,152
