"rgn_id","score"
1,0.8711
2,0.865345
3,0.849679
4,0.78832
5,0.874147
6,0.880808
7,0.876449
8,0.863795
9,0.855269
10,0.859378
11,0.858953
12,0.837655
13,0.844624
14,0.877783
15,0.85921
16,0.8637
17,0.875854
18,0.865833
19,0.861704
20,0.846038
21,0.825432
24,0.87078
25,0.872158
26,0.873518
28,0.865789
29,0.86853
30,0.878523
31,0.869252
32,0.861656
33,0.876297
34,0.856986
35,0.855075
36,0.857462
37,0.861793
38,0.871494
39,0.880779
40,0.877048
41,0.87728
42,0.862221
43,0.87599
44,0.877149
45,0.899377
46,0.899127
47,0.873529
48,0.867978
49,0.897685
50,0.905204
51,0.931654
52,0.92043
53,0.874963
54,0.925573
55,0.810744
56,0.81841
57,0.806659
58,0.825504
59,0.898141
60,0.840116
61,0.861403
62,0.819593
63,0.816459
64,0.837976
65,0.830527
66,0.827113
67,0.877954
68,0.845615
69,0.858479
70,0.858704
71,0.826588
72,0.838697
73,0.811079
74,0.810156
75,0.845611
76,0.856651
77,0.975638
78,0.978241
79,0.968432
80,0.93546
81,0.983347
82,0.880405
84,0.841752
85,0.842728
86,0.834017
88,0.812589
89,0.80628
90,0.804846
91,0.801179
92,0.814429
93,0.838453
94,0.828768
95,0.772863
96,0.869934
97,0.868835
98,0.861974
99,0.865625
100,0.900323
101,0.831904
102,0.838312
103,0.869978
104,0.838751
105,0.789474
106,0.866046
107,0.847388
108,0.806995
110,0.889564
111,0.869519
112,0.905061
113,0.889105
114,0.900602
115,0.891401
116,0.886649
117,0.864078
118,0.860442
119,0.907707
120,0.867309
121,0.899187
122,0.901318
123,0.876509
124,0.863829
125,0.893002
126,0.884438
127,0.903005
129,0.900375
130,0.866652
131,0.907013
132,0.881624
133,0.902522
134,0.891523
135,0.8633
136,0.886338
137,0.854777
138,0.829807
139,0.884991
140,0.871611
141,0.77493
143,0.792327
144,0.644079
145,0.762423
146,0.86013
147,0.867234
148,0.863861
149,0.85755
150,0.873473
151,0.86266
152,0.873977
153,0.863534
154,0.860353
155,0.880177
156,0.873671
157,0.872671
158,0.868133
159,0.837548
161,0.885866
162,0.835128
163,0.839305
164,0.905473
166,0.896086
167,0.88403
168,0.879512
169,0.868678
171,0.868303
172,0.761061
173,0.755477
174,0.873693
175,0.896728
176,0.895179
177,0.892219
178,0.879293
179,0.84801
180,0.851015
181,0.83166
182,0.835213
183,0.823191
184,0.854481
185,0.874735
186,0.856478
187,0.873312
188,0.869544
189,0.877192
190,0.9339
191,0.932539
192,0.935281
193,0.837392
194,0.841985
195,0.868543
196,0.860735
197,0.84468
198,0.834789
199,0.861031
200,0.847865
202,0.875901
203,0.889071
204,0.896545
205,0.87123
206,0.84921
207,0.884819
208,0.811226
209,0.885054
210,0.850673
212,0.867901
213,0.856829
214,0.951375
215,0.903734
216,0.854358
218,0.799896
219,0.808963
220,0.920123
221,0.909724
222,0.880456
223,0.760251
224,0.809165
227,0.875643
228,0.874992
231,0.847709
232,0.880303
237,0.874791
244,0.884988
245,0.889654
247,0.86198
248,0.904745
249,0.91464
250,0.890255
255,0.885313
