"rgn_id","score"
1,-0.26662
2,-0.276642
3,-0.187785
4,0.193644
5,-0.236846
6,-0.246375
7,-0.263728
8,-0.273558
9,-0.28801
10,-0.285596
11,-0.31065
12,-0.265239
13,-0.28707
14,-0.25142
15,-0.303483
16,-0.216526
17,NaN
18,-0.253314
19,-0.305161
20,-0.222775
21,-0.178227
24,-0.343048
25,-0.327891
26,-0.290346
28,-0.259663
29,-0.284829
30,-0.296487
31,-0.274441
32,-0.217111
33,-0.259419
34,-0.218107
35,-0.24403
36,-0.22015
37,-0.221316
38,-0.271681
39,-0.277422
40,-0.273357
41,-0.243967
42,-0.257693
43,-0.239303
44,-0.245938
45,-0.275018
46,-0.26205
47,-0.255822
48,-0.239491
49,-0.272882
50,-0.259544
51,-0.205054
52,-0.226873
53,-0.246685
54,-0.205561
55,-0.242095
56,-0.253584
57,-0.251111
58,-0.251235
59,-0.105985
60,-0.217184
61,-0.200688
62,-0.234826
63,-0.234249
64,-0.207012
65,-0.226619
66,-0.223544
67,-0.225704
68,-0.222273
69,-0.19506
70,-0.204828
71,-0.247223
72,-0.27979
73,-0.0941916
74,-0.298094
75,-0.292505
76,-0.234063
77,-0.123276
78,-0.126809
79,-0.0994835
80,-0.142849
81,-0.0891438
82,-0.153054
84,-0.241329
85,-0.210866
86,-0.20449
88,-0.151749
89,NaN
90,0.149706
91,0.167054
92,-0.153103
93,0.114864
94,0.271912
95,-0.0996286
96,-0.218896
97,-0.214115
98,-0.212372
99,-0.202891
100,-0.15076
101,-0.184433
102,-0.198831
103,-0.181101
104,-0.231768
105,0.376819
106,-0.228255
107,-0.282942
108,-0.259113
110,-0.189221
111,-0.195477
112,-0.185216
113,-0.206151
114,-0.20166
115,-0.19627
116,-0.198711
117,-0.201959
118,-0.210083
119,-0.182094
120,-0.210971
121,-0.191262
122,-0.192133
123,-0.20567
124,-0.214246
125,-0.216777
126,-0.214192
127,-0.189159
129,-0.202534
130,-0.227294
131,-0.192002
132,-0.209777
133,-0.194013
134,-0.224041
135,NaN
136,-0.250725
137,-0.244013
138,-0.22874
139,-0.205096
140,-0.215654
141,-0.160911
143,-0.0833311
144,0.0126899
145,-0.0758919
146,-0.212277
147,-0.231259
148,-0.292019
149,-0.291468
150,-0.287694
151,-0.276819
152,-0.261287
153,-0.272664
154,-0.255032
155,-0.23254
156,-0.278348
157,-0.293442
158,-0.281673
159,-0.194569
161,-0.255628
162,-0.147962
163,-0.12873
164,-0.181506
166,-0.201605
167,-0.184348
168,-0.197175
169,-0.205574
171,NaN
172,NaN
173,-0.24869
174,-0.224523
175,-0.112627
176,-0.112989
177,-0.106509
178,-0.180508
179,-0.200428
180,-0.150113
181,-0.192076
182,-0.225053
183,-0.224264
184,-0.21675
185,-0.233789
186,-0.207624
187,-0.173413
188,-0.158537
189,-0.157405
190,-0.202357
191,-0.290757
192,-0.187306
193,-0.221623
194,-0.220359
195,-0.201901
196,-0.207345
197,-0.248078
198,-0.216375
199,-0.191717
200,-0.215395
202,-0.237966
203,-0.251166
204,-0.296002
205,-0.294924
206,-0.337394
207,-0.275362
208,-0.378819
209,-0.238707
210,NaN
212,-0.300626
213,NaN
214,-0.129861
215,-0.236478
216,-0.316414
218,-0.125696
219,-0.114062
220,-0.141954
221,-0.173355
222,-0.19097
223,-0.128784
224,-0.162794
227,-0.159325
228,-0.154746
231,-0.331309
232,-0.135
237,-0.293742
244,-0.210819
245,-0.227746
247,-0.289448
248,-0.193575
249,-0.153846
250,-0.197628
255,-0.257249
