"rgn_id","score"
1,-0.246308
2,-0.232605
3,-0.236669
4,0.0776595
5,-0.247903
6,-0.257183
7,-0.247643
8,-0.235575
9,-0.23601
10,-0.22934
11,-0.253707
12,-0.227033
13,-0.233374
14,-0.252208
15,-0.265292
16,-0.234662
17,NaN
18,-0.24235
19,-0.236579
20,-0.236227
21,-0.179206
24,-0.300748
25,-0.29622
26,-0.250556
28,-0.269958
29,-0.285841
30,-0.298032
31,-0.266784
32,-0.251698
33,-0.272047
34,-0.220139
35,-0.248826
36,-0.268363
37,-0.256872
38,-0.25461
39,-0.240226
40,-0.239571
41,-0.245775
42,-0.259435
43,-0.256614
44,-0.251076
45,-0.318914
46,-0.288154
47,-0.257162
48,-0.239579
49,-0.315261
50,-0.314594
51,-0.299246
52,-0.298168
53,-0.231038
54,-0.294136
55,-0.247551
56,-0.213805
57,-0.233571
58,-0.212898
59,-0.134262
60,-0.19801
61,-0.194942
62,-0.209742
63,-0.21492
64,-0.165085
65,-0.189516
66,-0.182232
67,-0.215554
68,-0.212668
69,-0.0991988
70,-0.161592
71,-0.163485
72,-0.179553
73,NaN
74,-0.136581
75,-0.186788
76,-0.149027
77,-0.146428
78,-0.146532
79,-0.165261
80,-0.181843
81,-0.170211
82,-0.17101
84,-0.169853
85,-0.227327
86,-0.224244
88,-0.162546
89,0.250402
90,-0.0565706
91,-0.0269903
92,-0.153889
93,-0.00844692
94,0.180445
95,-0.157894
96,-0.178771
97,-0.179181
98,-0.181911
99,-0.174586
100,-0.186667
101,-0.194686
102,-0.21239
103,-0.163587
104,-0.204677
105,0.354796
106,-0.18569
107,-0.212003
108,-0.234332
110,-0.159289
111,-0.158231
112,-0.145502
113,-0.146557
114,-0.149993
115,-0.161257
116,-0.163567
117,-0.18136
118,-0.189911
119,-0.147812
120,-0.201244
121,-0.148082
122,-0.149147
123,-0.172691
124,-0.210737
125,-0.160978
126,-0.168781
127,-0.158617
129,-0.160528
130,-0.192697
131,-0.163951
132,-0.182101
133,-0.1593
134,-0.182428
135,NaN
136,-0.189664
137,-0.206873
138,-0.205622
139,-0.173827
140,-0.190718
141,-0.192817
143,-0.137932
144,-0.0168229
145,NaN
146,-0.227754
147,-0.217227
148,-0.24311
149,-0.229054
150,-0.231065
151,-0.210484
152,-0.231339
153,-0.224419
154,-0.211397
155,-0.228702
156,-0.225978
157,-0.244239
158,-0.219072
159,-0.225675
161,-0.226108
162,-0.173031
163,-0.146418
164,-0.144762
166,-0.170934
167,-0.195447
168,-0.206374
169,-0.210652
171,NaN
172,-0.162615
173,-0.225414
174,-0.193741
175,-0.123408
176,-0.133742
177,-0.140238
178,-0.0971969
179,-0.171036
180,-0.15801
181,-0.200013
182,-0.19184
183,-0.216975
184,-0.178203
185,-0.131363
186,-0.173117
187,-0.167572
188,-0.161157
189,-0.115923
190,-0.296787
191,-0.270164
192,-0.298364
193,-0.202218
194,-0.207686
195,-0.179362
196,-0.191261
197,-0.202738
198,-0.203722
199,-0.209375
200,-0.204368
202,-0.260122
203,-0.228508
204,-0.234267
205,-0.2753
206,-0.328546
207,-0.279402
208,-0.346395
209,-0.245253
210,NaN
212,-0.251789
213,NaN
214,-0.23743
215,-0.316478
216,-0.29427
218,NaN
219,-0.141249
220,-0.138214
221,-0.151379
222,-0.138291
223,-0.0741267
224,-0.183348
227,-0.151486
228,-0.146272
231,-0.309652
232,-0.164234
237,-0.305555
244,-0.173007
245,-0.161116
247,-0.260961
248,-0.159979
249,-0.143032
250,-0.164036
255,-0.241277
